analysis_set,run,semantic_condition,channel,frequency_band,trial_count,mean_change_percent,standard_deviation_change_percent,median_change_percent,q25_change_percent,q75_change_percent,iqr_change_percentage_points,minimum_change_percent,maximum_change_percent
all_trials,10,both_fists_imagery,F4,mu,7,19.38752114202284,83.83828150180696,-12.721936839305634,-23.299589658638702,27.574760391238687,50.87435004987739,-53.388064881718144,193.2723082499837
all_trials,10,both_fists_imagery,F5,beta,7,7.910700918777598,54.22738029045499,-16.42510081106072,-34.34745323504009,45.453618492805106,79.8010717278452,-37.07788786128186,86.66556458825575
all_trials,10,both_fists_imagery,F5,central_12_13,7,10.245920688146631,96.06784693864289,-32.525158453843815,-48.74078404067585,41.8293491044218,90.57013314509766,-77.80388298932732,195.87335613270565
all_trials,10,both_fists_imagery,F5,mu,7,-1.2051777833880186,70.3074759440972,-24.725301251729853,-42.57064059663016,5.632340024517973,48.202980621148136,-57.97640385412354,148.14206176636165
all_trials,10,both_fists_imagery,F6,beta,7,9.679803660784163,43.24436422990243,13.231362675520558,-20.414505796007283,29.39553656302079,49.810042359028074,-43.949598648431824,80.51480006437339
all_trials,10,both_fists_imagery,F6,central_12_13,7,27.201250934529224,85.6151895606894,-10.448102737501323,-20.49269167839352,65.80261680488375,86.29530848327727,-73.4525889259881,183.68959795221352
all_trials,10,both_fists_imagery,F6,mu,7,16.070434770321945,70.06985089137797,-9.102506789833484,-23.62918623529903,25.882193041549186,49.51137927684822,-43.5550659617424,160.64460253132918
all_trials,10,both_fists_imagery,F7,beta,7,-2.1336699858552537,28.109123685484608,-4.822198332787416,-16.64656681446128,17.9951649998157,34.64173181427698,-46.97955078285125,34.168862843943046
all_trials,10,both_fists_imagery,F7,central_12_13,7,10.39228822824778,85.51503624017565,-30.032661469799564,-36.82123917308036,30.534151352774256,67.35539052585462,-69.23842927815447,184.59128398630068
all_trials,10,both_fists_imagery,F7,mu,7,16.004425641603135,79.12200629399274,-11.474271847441285,-16.932705550231038,16.64000025341671,33.57270580364775,-60.80294028146598,184.89360221375784
all_trials,10,both_fists_imagery,F8,beta,7,0.21288392223292366,30.12343166239951,8.9049016952754,-24.664512314137326,23.77443456351303,48.43894687765035,-41.48906521044952,35.854506472053174
all_trials,10,both_fists_imagery,F8,central_12_13,7,72.51595389166003,88.04498888504607,87.89274411864204,7.336688335932035,144.20238432702712,136.8656959910951,-55.132037618096945,171.77282541515675
all_trials,10,both_fists_imagery,F8,mu,7,43.271263661100285,60.194806129948994,27.162623730106535,-5.7962577405603675,88.70657518796992,94.50283292853028,-22.3232117728817,132.238798775658
all_trials,10,both_fists_imagery,FC1,beta,7,4.324379930094817,44.094530470029916,2.547101202276624,-16.951262011435656,13.460336863001237,30.41159887443689,-51.82623546248806,86.531644067744
all_trials,10,both_fists_imagery,FC1,central_12_13,7,6.87164653388182,53.24983761344063,4.4959317193483255,-35.60663571022483,37.72796482023287,73.33460053045769,-52.56240370871606,91.9253395065244
all_trials,10,both_fists_imagery,FC1,mu,7,5.668124311176817,40.6867273381603,5.642808782709525,-28.134749285928233,26.277445324528824,54.41219461045706,-36.515905441778315,74.26457476010533
all_trials,10,both_fists_imagery,FC2,beta,7,-6.4638630706735665,22.377004811485172,-5.307067351469228,-24.11625843664696,4.049883345828604,28.166141782475563,-31.305240957271348,31.49801699566233
all_trials,10,both_fists_imagery,FC2,central_12_13,7,-0.16187783601722497,70.18358825101878,-35.04480384255383,-48.80182336022451,44.37581671693559,93.1776400771601,-63.14561084309163,105.90928312010276
all_trials,10,both_fists_imagery,FC2,mu,7,-6.752036330794051,49.267855966888874,-11.20607221660561,-37.32781825835035,3.8441127546815705,41.171931013031916,-60.072544053444524,90.98177296182934
all_trials,10,both_fists_imagery,FC3,beta,7,5.695533302887529,54.33251955077257,-3.306413123059626,-37.75720995740034,36.9845750565042,74.74178501390455,-52.46107417151546,97.18149021658007
all_trials,10,both_fists_imagery,FC3,central_12_13,7,-17.471717371786294,66.22846841960867,-30.203544854186692,-62.60559724626704,-7.742819141967064,54.86277810429998,-71.24168277355777,119.8400388017086
all_trials,10,both_fists_imagery,FC3,mu,7,-8.676156273953952,41.59239057975681,-0.7597606718595437,-39.48192268862137,3.767450199157938,43.2493728877793,-55.57111078654386,67.02672251965261
all_trials,10,both_fists_imagery,FC4,beta,7,2.101224357490346,39.239426509519134,-4.480781524095952,-22.409742614030037,15.265129133239457,37.67487174726949,-42.10014564364316,75.57872463175269
all_trials,10,both_fists_imagery,FC4,central_12_13,7,-6.289905157291464,78.27974498609112,-48.88452576786554,-52.87072617622941,27.562635815811284,80.43336199204069,-70.7168606604345,126.18823104809604
all_trials,10,both_fists_imagery,FC4,mu,7,-7.2525857645316165,51.61246985073847,-26.336248528857947,-43.55536991310969,12.257527574244456,55.81289748735415,-45.630683890711154,83.79451674557826
all_trials,10,both_fists_imagery,FC5,beta,7,20.07254427484329,58.517084190225916,-13.881055480410549,-22.7711394710663,56.331465597513166,79.10260506857946,-26.951926257471214,114.22013940889103
all_trials,10,both_fists_imagery,FC5,central_12_13,7,22.21512344733531,100.7261541713703,-34.50887177211284,-40.02044365491119,52.04106071597446,92.06150437088564,-56.963348653389666,222.93685043472308
all_trials,10,both_fists_imagery,FC5,mu,7,28.046399371889482,74.51607595253066,9.346028054267935,-0.7501780212676337,25.00399308854961,25.754171109817243,-48.747176179890886,187.21831359428532
all_trials,10,both_fists_imagery,FC6,beta,7,17.07404847147232,43.05726812569155,8.71780557617283,-10.810736100188839,36.821364452475066,47.63210055266391,-34.37108039349692,93.15035741305788
all_trials,10,both_fists_imagery,FC6,central_12_13,7,27.566085173749844,63.07464183061018,14.047954310867267,-21.98524803370728,62.68638926291868,84.67163729662596,-35.33553106371625,132.84789051067506
all_trials,10,both_fists_imagery,FC6,mu,7,24.428401148646945,52.34723937951164,-0.371814287217602,-8.0454385469608,60.903893380063046,68.94933192702385,-38.29869729667745,103.95240995821922
all_trials,10,both_fists_imagery,FCz,beta,7,-9.375722906000314,20.609456657636542,-3.964372872285237,-24.15114649292957,2.4443678125354737,26.595514305465045,-38.641142195963816,20.38901208703505
all_trials,10,both_fists_imagery,FCz,central_12_13,7,3.1189010872054266,45.449476255975874,-11.399695135279654,-30.349203577862994,31.16018812466742,61.509391702530415,-42.915607297739996,74.52564094984878
all_trials,10,both_fists_imagery,FCz,mu,7,4.4045063885222,40.500103982915505,-18.364090430806602,-26.00301240553339,31.207517276787517,57.21052968232091,-33.20950489423443,71.99613030218818
all_trials,10,both_fists_imagery,FT7,beta,7,14.349188458278563,35.554796872533686,-5.597708962046363,-10.390218013550154,30.866191044295945,41.2564090578461,-16.04916825310376,81.13925036160848
all_trials,10,both_fists_imagery,FT7,central_12_13,7,38.67503664965342,123.79480723987805,-8.147746638874928,-21.73754685625089,43.41738434250206,65.15493119875295,-68.93521474591168,304.44854295985823
all_trials,10,both_fists_imagery,FT7,mu,7,43.74266519766822,118.15697460936202,6.006709716464044,-2.326715329721554,35.17172957484969,37.498444904571244,-64.11302568746648,298.6149438644237
all_trials,10,both_fists_imagery,FT8,beta,7,12.517205376194088,38.52078380835971,32.04409136871633,-16.71384059229655,41.651936236732155,58.365776829028704,-42.22654052509562,47.92669550086669
all_trials,10,both_fists_imagery,FT8,central_12_13,7,107.05976711193316,97.95089289764759,76.12925088401003,55.951486907957815,178.14313862732735,122.19165171936953,-39.766480604596964,244.86634843354864
all_trials,10,both_fists_imagery,FT8,mu,7,58.044627794288864,60.69305447895549,33.66086881542591,15.727551541478984,117.20380267271611,101.47625113123712,-20.226258299640698,127.01507561584668
all_trials,10,both_fists_imagery,Fp1,beta,7,20.65432879660614,63.066699245801196,27.977534296696337,-18.384725804859826,31.310418274140865,49.69514407900069,-52.8599797938599,143.61136213484446
all_trials,10,both_fists_imagery,Fp1,central_12_13,7,26.91404085672959,77.45168344137956,13.635741703573302,-35.75595354966582,83.75886216958884,119.51481571925466,-53.275737425791185,132.03246447947896
all_trials,10,both_fists_imagery,Fp1,mu,7,31.458122840325295,53.062593045602895,50.82796407884278,-11.527686386299447,72.96623194194328,84.49391832824273,-44.43139809054971,90.93320278269633
all_trials,10,both_fists_imagery,Fp2,beta,7,8.149246012916493,44.007657492457994,-9.038816802310095,-30.242620803511876,47.60363653433914,77.84625733785101,-34.81245942340113,66.17396685447216
all_trials,10,both_fists_imagery,Fp2,central_12_13,7,74.16915111633102,111.77610001954754,148.2870371632414,-31.44973711544913,158.23842356111504,189.68816067656417,-66.89521292034469,184.21486068008863
all_trials,10,both_fists_imagery,Fp2,mu,7,32.84019763945252,68.178898539794,41.612804685557016,-34.16413311231244,97.3664632196438,131.53059633195625,-41.27147243898598,103.13539101493389
all_trials,10,both_fists_imagery,Fpz,beta,7,12.2813026374387,55.263472512758156,-15.389785846434199,-22.95461036843993,39.426199334840135,62.380809703280065,-45.11294998207312,113.52867635777781
all_trials,10,both_fists_imagery,Fpz,central_12_13,7,61.13686058072866,102.16920475242932,74.9123780634143,-31.682524390302923,153.73930404081761,185.42182843112053,-62.1002269565356,171.03231365719256
all_trials,10,both_fists_imagery,Fpz,mu,7,35.85628531803491,62.74078037483037,42.37576207265585,-23.672821597068122,92.00091589375188,115.67373749082,-35.16639009872524,107.1284366589462
all_trials,10,both_fists_imagery,Fz,beta,7,18.60811056195855,60.79327704384055,-4.686171658919855,-25.188225697976883,54.88286683533195,80.07109253330884,-44.220124906409175,119.77378822432874
all_trials,10,both_fists_imagery,Fz,central_12_13,7,45.76742558217533,105.58163402554584,1.4030029532203012,-22.28922983407795,106.51791234252346,128.80714217660142,-71.74356686526038,222.2551779703763
all_trials,10,both_fists_imagery,Fz,mu,7,27.135127467303885,70.31894525260225,0.35495782154083527,-15.143586249971134,69.0157875719699,84.15937382194103,-44.43617361587676,126.28270542146562
all_trials,10,both_fists_imagery,Iz,beta,7,-10.926564405776627,24.099401569426746,-12.192800032523047,-17.789677623149927,3.1409476956186184,20.930625318768545,-55.018604991378474,20.022914038527745
all_trials,10,both_fists_imagery,Iz,central_12_13,7,12.29906437383764,87.91016174734973,-12.71186269838522,-43.77221751757836,29.125435646680838,72.8976531642592,-62.08654107321743,190.1854181302612
all_trials,10,both_fists_imagery,Iz,mu,7,13.834754512355278,76.54439990231957,-18.746829181860683,-32.74020382463578,30.890731458643106,63.63093528327889,-49.028824781650286,168.31788028198326
all_trials,10,both_fists_imagery,O1,beta,7,15.53966144355097,49.22456507349525,14.0392253882424,-15.799822418604746,33.615658998459836,49.41548141706458,-42.59434234061912,101.70107389752333
all_trials,10,both_fists_imagery,O1,central_12_13,7,97.0493799409028,211.21187603294132,22.682079695639935,-41.774098279230046,145.5390762303509,187.31317450958096,-54.80712911207294,503.9407531005111
all_trials,10,both_fists_imagery,O1,mu,7,58.73709175656681,154.0852021412421,-17.683217197185872,-31.35056433079894,72.58890622577222,103.93947055657117,-40.79030794941982,387.1564836526268
all_trials,10,both_fists_imagery,O2,beta,7,41.22697795018301,60.911615333223374,54.943387467795276,-0.8147728812727912,81.28743416589586,82.10220704716865,-44.516837023750114,117.21697263798977
all_trials,10,both_fists_imagery,O2,central_12_13,7,92.97520682135747,162.2510447549884,44.01616558358823,-20.4799343720455,158.77979490212127,179.25972927416677,-63.31892768816081,393.52948879392335
all_trials,10,both_fists_imagery,O2,mu,7,77.08102288357229,144.17277841597394,12.904681870364222,-20.518675135746335,127.6277861620481,148.14646129779442,-43.725178222049834,356.16943448408813
all_trials,10,both_fists_imagery,Oz,beta,7,21.64112776698196,54.0775882858572,5.646354414216733,-5.144401447428177,53.75352691881927,58.89792836624745,-49.923211415485966,98.54650042736075
all_trials,10,both_fists_imagery,Oz,central_12_13,7,104.01821308759848,188.52198586827427,28.963451586260604,-22.330480274735955,196.7955120428153,219.12599231755124,-52.226632216109124,402.4606087068791
all_trials,10,both_fists_imagery,Oz,mu,7,64.2733808131682,123.4134781134739,25.951864432220752,-26.03882749465538,101.66866700175486,127.70749449641023,-33.02399391824666,305.7261161640044
all_trials,10,both_fists_imagery,P1,beta,7,42.839873113568906,68.29465631412032,34.26878889925526,-2.049226764516958,85.88669792462464,87.9359246891416,-39.591159810895384,137.5265403864071
all_trials,10,both_fists_imagery,P1,central_12_13,7,92.49503812940019,118.59500540744955,58.318940595322914,15.12889077313389,180.94006571541073,165.81117494227684,-66.40947502605914,263.4178883594482
all_trials,10,both_fists_imagery,P1,mu,7,69.221362623548,98.41505551923574,71.33145856715274,1.7642196574750457,115.56157687781536,113.7973572203403,-52.557947810125604,231.12443453722813
all_trials,10,both_fists_imagery,P2,beta,7,35.231086642404776,41.95480076541477,20.017127190663313,8.300168744639194,52.245361369170766,43.94519262453157,-8.712851066009428,114.22227014455962
all_trials,10,both_fists_imagery,P2,central_12_13,7,94.8499151864958,101.9206752659003,51.50088243844016,43.83259867892811,133.41777054211008,89.58517186318197,-10.661398352058695,268.6091837770128
all_trials,10,both_fists_imagery,P2,mu,7,84.62579932671294,77.26952373754642,65.22236769538651,45.8404805905424,152.61551837869592,106.77503778815353,-40.53918306228374,170.78541271541127
all_trials,10,both_fists_imagery,P3,beta,7,42.628790726702036,63.88318150342654,46.311284239474375,0.28744074032968037,69.92586627505668,69.63842553472699,-38.2317345672265,149.89537138389366
all_trials,10,both_fists_imagery,P3,central_12_13,7,92.0648221868914,118.34504978831852,93.70488426803487,1.5130131664563589,196.31783202985451,194.80481886339817,-72.9025809758644,227.9897616234475
all_trials,10,both_fists_imagery,P3,mu,7,63.410712832510775,94.71263667978678,48.39839105683915,11.33546138624272,107.11230688763703,95.77684550139432,-63.33649151080788,221.9175537337846
all_trials,10,both_fists_imagery,P4,beta,7,31.210073904617655,39.10975680316209,14.505174972324653,-1.5449172572692746,65.51155388567062,67.0564711429399,-8.103806464643668,84.1358755678399
all_trials,10,both_fists_imagery,P4,central_12_13,7,69.70054300555368,102.55906885368485,39.99794755311963,14.557395133610083,73.5118955979764,58.95450046436632,-17.944256190623683,289.7115282132069
all_trials,10,both_fists_imagery,P4,mu,7,73.47223251230271,85.50861687093025,54.174761436251366,24.246129522486537,115.08449934105316,90.83836981856662,-33.17893704607304,214.6485454688613
all_trials,10,both_fists_imagery,P5,beta,7,28.549817279961832,47.4397527532912,38.17833361596202,-2.9117907615055145,63.62234465957685,66.53413542108237,-43.84001740856364,84.08929695619179
all_trials,10,both_fists_imagery,P5,central_12_13,7,63.8804726052049,99.79183126412718,58.772479960118126,8.572531912964244,111.6191170847448,103.04658517178055,-76.37168488444988,224.379215165348
all_trials,10,both_fists_imagery,P5,mu,7,30.656125170474883,63.28643965487118,35.633715975192004,-10.858874230673958,69.33815923927945,80.19703346995341,-61.95036064776854,123.95095084868971
all_trials,10,both_fists_imagery,P6,beta,7,37.29240823375772,53.823653714756894,32.894473901908235,-2.0432728184627402,51.70370128861904,53.746974107081776,-14.140553782515461,142.97208057659864
all_trials,10,both_fists_imagery,P6,central_12_13,7,42.533619379243355,110.57133725993242,-8.084866178151847,-13.144358244776704,41.35723328648546,54.501591531262164,-34.467788253517455,283.8622400029553
all_trials,10,both_fists_imagery,P6,mu,7,41.8685834794968,87.06590387339641,8.015411119918344,6.223648817479772,28.549030699936054,22.325381882456284,-19.9822365461726,235.5015507479002
all_trials,10,both_fists_imagery,P7,beta,7,8.38806792906701,32.7162567612902,3.676143088915527,-4.12471275297654,12.688431762447506,16.813144515424046,-34.76229033693177,72.67518473254339
all_trials,10,both_fists_imagery,P7,central_12_13,7,21.339881255857033,69.6567475724869,28.21802421227903,-24.64319721175202,46.35052863820479,70.99372584995682,-63.4298600481012,141.17634177391585
all_trials,10,both_fists_imagery,P7,mu,7,7.5719094071585795,46.543339034759896,-1.7665662316471151,-23.1665213181797,28.836819714459246,52.00334103263894,-45.613917566377566,89.04325285557564
all_trials,10,both_fists_imagery,P8,beta,7,29.937057363733143,56.07495784881263,7.371174808902269,-8.975739498869622,51.131494589757374,60.107234088626996,-15.614581159697378,133.49129771515157
all_trials,10,both_fists_imagery,P8,central_12_13,7,29.82752078135403,97.25430737310377,-3.537366654258728,-28.480942930088915,39.8935347743668,68.37447770445571,-45.207298473364396,234.7121269085456
all_trials,10,both_fists_imagery,P8,mu,7,19.99054582878332,61.10814624302738,4.335653899934816,-10.938990026786296,19.3883943514738,30.327384378260096,-32.68415942324729,151.38351767542065
all_trials,10,both_fists_imagery,PO3,beta,7,22.779966287812005,40.0852008654613,16.15842137882799,4.513577513933073,39.37883257536161,34.86525506142854,-34.66465922835883,90.18118168562552
all_trials,10,both_fists_imagery,PO3,central_12_13,7,68.11466839454492,131.1266689472967,20.35633934591976,-22.737843274252402,129.91090447517473,152.64874774942714,-59.26059089686375,301.3608079109139
all_trials,10,both_fists_imagery,PO3,mu,7,36.987449859394715,72.63872972860062,29.90600962963876,-25.956924037352707,88.9712711288658,114.9281951662185,-41.23559879688549,144.2130439999836
all_trials,10,both_fists_imagery,PO4,beta,7,62.34001523979907,67.45116290155526,67.23718265914677,17.677614285446825,95.61823143158611,77.94061714613929,-26.96722951710665,169.51846210248746
all_trials,10,both_fists_imagery,PO4,central_12_13,7,120.51062056455042,187.93763800460152,50.90326377474732,-19.367581079813313,204.03247410335644,223.40005518316974,-43.021416336477614,466.362710466497
all_trials,10,both_fists_imagery,PO4,mu,7,98.7945020481239,139.8941452430082,31.768608807858172,2.497333644195802,156.81704774303125,154.31971409883545,-17.823974483994917,358.9881172385498
all_trials,10,both_fists_imagery,PO7,beta,7,14.525818961994185,28.542281298402877,10.080822022298467,4.846884618594574,31.476078910181077,26.6291942915865,-31.77312529087988,50.727108944989396
all_trials,10,both_fists_imagery,PO7,central_12_13,7,52.46246280194618,124.49647880534951,32.1778652021743,-39.174467065376234,83.71128792765917,122.8857549930354,-53.483971052252215,299.46970373913535
all_trials,10,both_fists_imagery,PO7,mu,7,25.416076816024827,76.45342931413417,-10.49426887711509,-30.37373604297624,54.21738662382624,84.59112266680248,-34.03089546791736,174.75040089550626
all_trials,10,both_fists_imagery,PO8,beta,7,57.436334549424245,67.86529444961862,50.70068923965947,6.432288698290755,119.14171410670559,112.70942540841483,-31.436068781519122,131.64171577783665
all_trials,10,both_fists_imagery,PO8,central_12_13,7,77.84602653203208,160.61281348913766,17.608975195799736,-22.855592873294174,114.40712570130376,137.26271857459793,-59.838371576256066,404.0485164486618
all_trials,10,both_fists_imagery,PO8,mu,7,53.017352125908836,113.62568817193403,15.159319303467559,-13.539335236403156,70.51827808073641,84.05761331713957,-42.74757834002819,284.751838229256
all_trials,10,both_fists_imagery,POz,beta,7,31.45741491056021,51.776184951113564,7.137278014629053,-1.1437402412421567,52.74073089212542,53.884471133367576,-19.502854525898158,129.37349958342406
all_trials,10,both_fists_imagery,POz,central_12_13,7,123.82627292375537,169.9179675637537,17.295759421824016,13.401039277589971,192.31368161715898,178.912642339569,1.2900092341438882,436.76870002082177
all_trials,10,both_fists_imagery,POz,mu,7,78.78386380639067,78.08056594697705,74.12056063109925,25.10675573006128,141.68801864739027,116.58126291732898,-33.574290034319915,177.3512272930523
all_trials,10,both_fists_imagery,Pz,beta,7,27.82571148448744,57.36460078331818,11.736393385906647,-10.224446198232902,66.29338911422198,76.51783531245488,-38.28568121852646,109.19138239205371
all_trials,10,both_fists_imagery,Pz,central_12_13,7,86.2178755813429,98.88639304979215,88.33326086785371,25.85587291683089,151.00619330008956,125.15032038325867,-52.783983925571974,214.25171969327766
all_trials,10,both_fists_imagery,Pz,mu,7,65.62096817458738,85.82217487415895,106.32074859143414,-0.9986589031070352,113.10261539099022,114.10127429409727,-51.66167183647566,180.4797874913868
all_trials,10,both_fists_imagery,T10,beta,7,6.482679028365835,22.606213063869067,1.6597586306099656,-5.096376571146967,16.728284689861088,21.824661261008053,-25.176695898173243,45.63187422869588
all_trials,10,both_fists_imagery,T10,central_12_13,7,105.1476196725434,93.23217449155793,100.18918085279873,52.86828044730421,126.79111470809207,73.92283426078785,-9.089021451297842,285.6143879955104
all_trials,10,both_fists_imagery,T10,mu,7,57.33635810590764,49.677716385963265,48.55022272152659,34.253595834545436,67.45203589061384,33.19844005606841,-5.255652927861015,154.64867349736934
all_trials,10,both_fists_imagery,T7,beta,7,20.334755108450203,35.18482217041218,4.393177599690429,0.066403674663023,31.587457989704856,31.521054315041834,-14.429940497425994,89.07232532815122
all_trials,10,both_fists_imagery,T7,central_12_13,7,46.35949195236528,91.62629121656356,8.480707238081191,-7.53902313541945,79.3032993342986,86.84232246971806,-49.38943262236729,221.89661665308478
all_trials,10,both_fists_imagery,T7,mu,7,40.06192008739689,87.52841913938319,25.342286091032076,8.104308678428922,39.78399980247727,31.679691124048347,-62.23963077908902,221.55416833802278
all_trials,10,both_fists_imagery,T8,beta,7,4.571780791326068,28.63785842004054,-7.797840573254628,-17.083227622962628,24.81718574338747,41.900413366350094,-25.491903807909853,49.824293679597275
all_trials,10,both_fists_imagery,T8,central_12_13,7,61.08772192628289,86.41065055554614,38.99468771681398,-4.989243126256772,129.32280791622046,134.31205104247724,-35.62667737807122,175.5789135653101
all_trials,10,both_fists_imagery,T8,mu,7,46.28542338535937,65.7834010129756,33.46807500775352,8.105729169290452,84.93932821605381,76.83359904676335,-34.647758830100294,139.08753274917387
all_trials,10,both_fists_imagery,T9,beta,7,-1.1676608497817702,30.024954002578422,-3.214491454651771,-23.032755289681454,8.75731973884258,31.790075028524036,-31.102735712923035,54.69447232078016
all_trials,10,both_fists_imagery,T9,central_12_13,7,30.11890183270835,66.86194802008346,23.14495997275924,-16.053673604629488,41.141840486350674,57.19551409098016,-29.248431760840617,166.75945085359743
all_trials,10,both_fists_imagery,T9,mu,7,20.71877166855975,44.78052986126836,13.308973901982997,4.362785716516051,34.33843803287054,29.97565231635449,-44.23015794274976,98.55013822191184
all_trials,10,both_fists_imagery,TP7,beta,7,6.901268002251079,23.086362701211062,12.245423978389931,-12.8530199691598,24.202023876779187,37.05504384593898,-22.56244690529621,35.927891127425056
all_trials,10,both_fists_imagery,TP7,central_12_13,7,29.954093894458953,70.20107123267739,-7.668584557634594,-22.33454532898738,89.99721589824057,112.33176122722796,-43.95865106054598,125.98055174088688
all_trials,10,both_fists_imagery,TP7,mu,7,23.519507656883928,56.959855277121434,15.704642048166885,1.5525843518860523,36.59574920237197,35.043164850485915,-57.622730636327596,130.25797507783216
all_trials,10,both_fists_imagery,TP8,beta,7,13.995525620773732,31.436183173390774,2.4950190272910846,-3.347658561311301,20.808592415830066,24.15625097714137,-14.445977824759986,74.99777043384749
all_trials,10,both_fists_imagery,TP8,central_12_13,7,55.47314960714261,55.758366181736555,64.74230624785409,26.043373779318863,88.39821075150877,62.35483697218991,-28.716278237885973,123.40285017837485
all_trials,10,both_fists_imagery,TP8,mu,7,39.3908839296326,53.83915454272995,12.631596612077422,2.3635094965564463,91.90764813355347,89.54413863699702,-26.701140213259006,101.26341584838994
all_trials,14,both_feet_imagery,AF3,beta,8,3.5565403589711124,70.94884813617973,-25.3620820094365,-34.56596550456167,4.135334101141709,38.701299605703376,-47.293966731901925,165.26843662707756
all_trials,14,both_feet_imagery,AF3,central_12_13,8,76.98467973633154,180.27808106710768,-0.7430216993162269,-27.016598482804955,109.6334614115789,136.65005989438387,-55.43642746921635,487.92095975548267
all_trials,14,both_feet_imagery,AF3,mu,8,39.34899133155089,81.72537105322778,17.359441718494708,-23.105293173154916,74.1700884658778,97.27538163903272,-36.047072840162166,166.49983355877853
all_trials,14,both_feet_imagery,AF4,beta,8,20.41706852503713,49.01586718265247,3.6271081902619406,-3.8088368235538983,23.570701536786267,27.379538360340163,-22.348981021340887,122.52936701987409
all_trials,14,both_feet_imagery,AF4,central_12_13,8,61.1249137436526,148.01422665568276,26.789135190840874,-33.510267161744906,64.58271069184805,98.09297785359296,-44.07282565795189,407.2606396543732
all_trials,14,both_feet_imagery,AF4,mu,8,30.511257369982342,79.33902644318668,12.77323905899822,-36.24139097165417,59.16216541067904,95.4035563823332,-41.537303837279204,172.2921376528984
all_trials,14,both_feet_imagery,AF7,beta,8,1.6089411150127724,71.47567985245108,-26.480723528411264,-37.57539064467014,2.88112067013237,40.456511314802505,-49.83171907872055,165.02206117219106
all_trials,14,both_feet_imagery,AF7,central_12_13,8,72.77679342172314,180.25903898056566,-4.341892058963298,-24.26880843360431,102.28291543177787,126.55172386538217,-59.09926761601297,490.30681397615666
all_trials,14,both_feet_imagery,AF7,mu,8,36.51094751590409,82.83640170686891,13.070772355826541,-26.622866979863733,71.94713033506437,98.5699973149281,-39.69919409371524,170.91515172832695
all_trials,14,both_feet_imagery,AF8,beta,8,3.933325060871455,22.91221348600011,-1.0358740751473925,-11.268481585116138,14.43492877321605,25.70341035833219,-22.24029361049536,44.83312489968552
all_trials,14,both_feet_imagery,AF8,central_12_13,8,76.15179912412583,232.0609029694577,-21.170696987239687,-34.72280446278355,63.943640772717664,98.66644523550121,-64.80322481239301,633.0573263506017
all_trials,14,both_feet_imagery,AF8,mu,8,17.09953663415655,86.31631158170732,-14.563342404220188,-45.22628474510465,48.96303523274291,94.18931997784756,-61.6947754812632,165.20136574508905
all_trials,14,both_feet_imagery,AFz,beta,8,41.47929053510838,61.321307557802605,14.740501410560512,2.1803609080588764,61.69378128133804,59.51342037327916,-9.677258817393419,149.8009979160884
all_trials,14,both_feet_imagery,AFz,central_12_13,8,43.94933461152657,94.71715830855553,24.582375708847582,-28.30750365601052,70.43241716820432,98.73992082421485,-43.94640912018725,241.6938440526763
all_trials,14,both_feet_imagery,AFz,mu,8,37.61498249732878,69.10889637488035,23.551607292825373,-17.239530229401687,85.85673444340452,103.0962646728062,-38.805210123399746,136.98301953029872
all_trials,14,both_feet_imagery,C1,beta,8,-3.845154529557404,31.844447342746697,-13.47397618420121,-28.354448586240178,23.481016946455647,51.83546553269582,-37.9499237636932,45.254682514095826
all_trials,14,both_feet_imagery,C1,central_12_13,8,15.381713668400637,76.81291367320273,2.674641075852655,-28.919549041076028,32.285527315042415,61.20507635611844,-76.03545611075559,171.87418975899666
all_trials,14,both_feet_imagery,C1,mu,8,15.42778980815483,82.08715867026447,-8.67101586717622,-26.120488751128097,34.20486318161844,60.32535193274654,-76.87231733993514,190.52837671596004
all_trials,14,both_feet_imagery,C2,beta,8,5.751488384212413,28.342802187813827,12.633751909610448,-17.419666987866847,19.943337260245283,37.363004248112134,-37.572670117626096,50.293361099341475
all_trials,14,both_feet_imagery,C2,central_12_13,8,32.04447115497241,72.41573005829784,20.128498467919798,-33.696081728371844,98.28490986401596,131.9809915923878,-47.35128606502902,130.51640769554047
all_trials,14,both_feet_imagery,C2,mu,8,15.648857644761957,69.6549224309044,-3.469766292623769,-23.454960017045003,17.327105081147224,40.78206509819223,-40.891837855658004,172.60213819148598
all_trials,14,both_feet_imagery,C3,beta,8,-6.412210337673356,29.861531422562518,-4.956361290773945,-20.558827687435148,10.366433172677187,30.925260860112335,-53.798047168227725,42.97674466887759
all_trials,14,both_feet_imagery,C3,central_12_13,8,52.19124930949477,110.03725343592599,21.182833704396778,1.6221196486106635,49.968658753162096,48.34653910455143,-46.44312376929952,304.56299473840545
all_trials,14,both_feet_imagery,C3,mu,8,44.992348286071724,116.58011242967027,3.828562667492394,-18.86892410838078,56.51494496048167,75.38386906886245,-57.31684615354879,305.3016753410939
all_trials,14,both_feet_imagery,C4,beta,8,-3.4368069351529646,38.67658417460398,-10.06495613829377,-24.108800275010278,16.710775155209923,40.8195754302202,-51.824681633286914,69.24821309933296
all_trials,14,both_feet_imagery,C4,central_12_13,8,36.64112421348191,86.45343326419905,22.313400255138223,-44.405807611650594,93.45715981380562,137.86296742545622,-50.52826353014024,168.75838922885643
all_trials,14,both_feet_imagery,C4,mu,8,7.234679607781543,38.66075216676404,27.850405600274332,-36.516884892377846,34.89423816498639,71.41112305736424,-41.285340896291665,44.898691636922905
