subject,run,run_trial_index,task_epoch_array_index,rest_epoch_array_index,task_annotation_index,rest_annotation_index,annotation,semantic_condition,task_event_sample,task_event_time_seconds,rest_event_sample,rest_event_time_seconds,source_file,source_sha256,quality_status,quality_evidence,confirmed_exclusion,channel,frequency_band,band_lower_hz,band_upper_hz,frequency_center_count,task_interval_start_seconds,task_interval_stop_seconds,rest_interval_start_seconds,rest_interval_stop_seconds,reference_mean_wavelet_power_v2,task_mean_wavelet_power_v2,change_percent,primary_retained,change_db,reference_log_power_robust_z,task_log_power_robust_z,low_reference_power_candidate
1,6,13,13,13,27,26,T2,both_feet_imagery,17936,112.1,17264,107.9,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,P8,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.0277542443450698e-09,1.6846942643700345e-09,-16.918222754643416,True,-0.8049422181922312,0.21314606321749074,-0.30152834316668836,False
1,6,13,13,13,27,26,T2,both_feet_imagery,17936,112.1,17264,107.9,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,PO7,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,4.2049474136865586e-09,2.8144422602123904e-09,-33.06831255364227,True,-1.7436822565534493,1.1550286535983696,0.1922434537172676,False
1,6,13,13,13,27,26,T2,both_feet_imagery,17936,112.1,17264,107.9,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,PO3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,4.04325690063026e-09,2.2962420664994736e-09,-43.208108637827664,True,-2.457136675997466,1.3190384729367541,-0.19503285419596506,False
1,6,13,13,13,27,26,T2,both_feet_imagery,17936,112.1,17264,107.9,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,POz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.524721169935122e-09,1.3832146409679579e-09,-60.75676417282624,True,-4.062351897745862,1.3823709245829578,-1.4328819063698561,False
1,6,13,13,13,27,26,T2,both_feet_imagery,17936,112.1,17264,107.9,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,PO4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.313971957943802e-09,2.0546611682078918e-09,-38.00004362490944,True,-2.0760861608342522,0.32490593767879433,-0.8479724538264478,False
1,6,13,13,13,27,26,T2,both_feet_imagery,17936,112.1,17264,107.9,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,PO8,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.823894173291656e-09,3.6328760315590033e-09,-4.995382536128656,True,-0.22255286391713752,0.22704168676196765,-0.15926170960323882,False
1,6,13,13,13,27,26,T2,both_feet_imagery,17936,112.1,17264,107.9,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,O1,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,5.19209273256829e-09,3.3565624580443693e-09,-35.35241701309076,True,-1.8944770767562915,1.312344348396093,-0.05665818498003048,False
1,6,13,13,13,27,26,T2,both_feet_imagery,17936,112.1,17264,107.9,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,Oz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.3826101067030835e-09,2.619969726299846e-09,-22.545914437255597,True,-1.1095566905315482,0.07387255865596737,-0.7153531892094441,False
1,6,13,13,13,27,26,T2,both_feet_imagery,17936,112.1,17264,107.9,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,O2,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.0872513358628084e-09,4.290638459524067e-09,38.97924051994758,True,1.4294993406024665,-0.729658862734156,0.0,False
1,6,13,13,13,27,26,T2,both_feet_imagery,17936,112.1,17264,107.9,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,Iz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.0069504584007913e-09,4.331733884745159e-09,44.05737456176572,True,1.5853549551822312,-0.5620800235241078,0.2823743734715311,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,FC5,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.4686906369375453e-09,2.5873138191581037e-09,76.16465674167206,True,2.4591878193240824,0.43964367041841546,2.3345523487169686,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,FC3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.9677884058836693e-09,3.4938856584468856e-09,77.55393049375633,True,2.4933029067793635,0.3622538098928632,1.2679067011297411,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,FC1,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.037923522855873e-09,2.2739920562451323e-09,11.583777837670844,True,0.47601061020214935,0.6745,1.2811958778674077,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,FCz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.797264696393002e-09,1.9841578954494198e-09,-29.067924890771394,True,-1.491573347333833,1.4258615788075102,0.3692328026822543,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,FC2,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.0350406623919147e-09,1.956450527553608e-09,-35.537913814580335,True,-1.9069564353117587,1.6114431397142084,0.5941170420456214,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,FC4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.6173427255277433e-09,2.207987074967197e-09,-15.640124106330266,True,-0.7386406784594679,1.0549440934782057,0.8118028840162768,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,FC6,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.3370356407283184e-09,1.2001150469209691e-09,-10.2406091233862,True,-0.4692010327845557,-0.2662176918425003,-0.4118171551008294,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,C5,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.6213820649260613e-09,3.079144411947164e-09,89.90862663129187,True,2.7854469308495604,0.7596791819114034,3.291504759418868,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,C3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.182822326507901e-09,4.030417245961368e-09,84.64247854791121,True,2.663316212658036,0.7934479099879251,1.7064732167904941,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,C1,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,9.804814270548878e-10,1.6940243974936064e-09,72.77475643592932,True,2.3748028940771784,0.2077580734309504,2.0209592909786185,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,Cz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.3765521576874039e-09,8.47131501709356e-10,-38.45990528012176,True,-2.1084183964057877,1.3372196576300692,-0.5186567767953837,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,C2,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.7902149530889392e-09,1.1364483995681381e-09,-36.51888575686148,True,-1.973554589587828,1.4025028540580438,0.0129048377075418,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,C4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.585990425762733e-09,2.0062877804931425e-09,26.5006237051072,True,1.0209266678471127,0.6237899493746543,1.0325616475167159,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,C6,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,9.197842421570779e-10,1.6375304176880592e-09,78.03418917546608,True,2.505034109856043,-0.4838103118027044,1.6576329283330153,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,CP5,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.0702116073192246e-09,3.2362073033643155e-09,56.32253688090231,True,1.9402159438158864,1.584702266560119,2.672792104615468,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,CP3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.6425076963304573e-09,2.664822179072367e-09,62.2410771666929,True,2.1016082107285396,1.0029549424352704,2.7443677353195923,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,CP1,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,8.249248543513862e-10,1.3350242213692397e-09,61.835858663626944,True,2.090747564252133,-0.017106080628836114,1.983498683960663,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,CPz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,6.897483732575264e-10,6.301553441076572e-10,-8.639821630665795,True,-0.3924306119168203,-0.6745,-0.9587835677854367,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,CP2,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,6.617597252857848e-10,6.966330995625044e-10,5.269793996855785,True,0.22303773062205257,-0.9476655468400195,-0.6745,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,CP4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,8.751796387185566e-10,1.4913754242297748e-09,70.40792064283576,True,2.31489777118073,-0.5908920724778528,1.461885278990522,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,CP6,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,9.803608312369286e-10,2.141331593054539e-09,118.4228015671337,True,3.3929797321718524,-0.5301811765503148,2.1889674801727144,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,Fp1,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.4039090995640464e-09,2.821775242598487e-09,17.38277637495617,True,0.6960437737097336,0.2663366333015634,0.5811113098850321,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,Fpz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.8983626983689137e-09,2.159616646863553e-09,13.762067107571728,True,0.5599747478210234,-0.2239923039336734,0.37186479673102046,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,Fp2,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.7131609014017535e-09,1.9276117556784595e-09,12.51784663666073,True,0.5122141205728904,-0.6580489866374382,0.023842357661094174,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,AF7,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.620343283361694e-09,2.765433807917248e-09,5.537080789254994,True,0.23405077195170892,0.6208429804834916,0.6405836118118259,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,AF3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.4446897670179417e-09,2.5341820317852698e-09,3.6606798120029636,True,0.15614052638120884,0.6745,0.6382333293755763,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,AFz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.0345121374564265e-09,2.6283022352825267e-09,29.185871487031985,True,1.112150193035085,0.43783524867605605,1.3178070371314612,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,AF4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.807706368732893e-09,1.544864600126606e-09,-14.540069845000616,True,-0.6823746646044118,0.0,-0.1557018445801408,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,AF8,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.5484926963962906e-09,1.5113338571655304e-09,-2.399678042863077,True,-0.10548749710589383,-0.8463644670724433,-0.579358788816945,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,F7,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.8733376006704834e-09,2.3877841270724806e-09,27.461495793276796,True,1.0537901073065443,0.32875577504334774,1.072868350527048,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,F5,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.291487143595021e-09,2.539808154147962e-09,10.83667483132201,True,0.44683488203030486,0.47460758529995656,1.4032089587762602,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,F3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.959034601111245e-09,1.7633112601352624e-09,-9.990805719560043,True,-0.4571312587942008,0.7034473501823822,0.8476715264494599,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,F1,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.3284115894488546e-09,2.375070743141867e-09,2.003904889687345,True,0.08616797640179794,0.9552292520740155,1.0645336055909962,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,Fz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.548506708964499e-09,2.991959399855599e-09,17.40049140664348,True,0.6966991475441496,0.865572804301637,1.90898619022934,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,F2,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.435738184705673e-09,2.465661090796872e-09,1.228494354569332,True,0.05302777317101626,1.056151677283399,1.7262327396897221,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,F4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.2369804369366836e-09,1.9595366641340965e-09,-12.40260165987495,True,-0.5750879227148818,1.0124050232317965,1.5287442970062353,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,F6,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.7141083454924812e-09,1.4156094621291698e-09,-17.414236629105815,True,-0.8309481251439648,-0.23622543409714122,-0.7631771603137247,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,F8,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.0631315662762546e-09,1.501144569837292e-09,41.20026320874192,True,1.4983550627667495,-1.7459189403635762,-0.6745,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,FT7,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.229838009174559e-09,1.9760459691640604e-09,60.67530474930925,True,2.0594913229999077,-0.1641938970553003,1.3787569246260787,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,FT8,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,9.80124855498588e-10,1.4839702069951331e-09,51.40624163033186,True,1.8014377905927745,-1.0103231827083738,0.0,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,T7,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.296131517764057e-09,2.5328721163923974e-09,95.41783234789541,True,2.9096419160858806,-0.12129111064600061,2.3025028715784033,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,T8,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,8.821908211001137e-10,2.159026530802412e-09,144.73464007594785,True,3.886954443379473,-2.4078944381456733,0.9992913633331563,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,T9,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.9004637094418186e-09,3.1867259948224145e-09,67.68149683628431,True,2.2448514212160204,-0.1832254157576717,1.3357307587908414,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,T10,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.55668304520986e-09,3.4361609011439396e-09,120.73606516866143,True,3.438732965695381,-1.0778601251672861,1.328431346056322,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,TP7,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.050433219234697e-09,2.8451513871903632e-09,38.75854919343761,True,1.4225975037600187,0.8926865584335745,2.2190634428210037,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,TP8,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,8.747341602910754e-10,2.8456991019388956e-09,225.32159267587818,True,5.123128898074175,-1.962822074040652,3.0187093532564107,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,P7,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.1154911732415446e-09,3.21789480801622e-09,3.286917827089473,True,0.14045317886537723,1.1861885936177894,1.8412165032656267,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,P5,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.6649757441556624e-09,2.5837266417362675e-09,-3.0487745563003954,True,-0.13446697156981466,0.8358329166298011,1.0899920917552468,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,P3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.0759376747322464e-09,2.0247589167411033e-09,-2.46533210577934,True,-0.10840990464917417,0.7782331509724628,0.7183633978296801,False
1,6,14,14,14,29,28,T2,both_feet_imagery,19264,120.4,18592,116.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R06.edf,5369364f2c4e81ca141679d6dd2ba6ece61c7eb53d7fae31241b308876e1b6b3,not flagged,,False,P1,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.0612327245907536e-09,1.8862885845762816e-09,-8.487355063179788,True,-0.38518892306671826,0.7375625292218657,0.360156885452441,False
