analysis_set,semantic_condition,channel,frequency_band,trial_count,mean_change_percent,standard_deviation_change_percent,median_change_percent,q25_change_percent,q75_change_percent,iqr_change_percentage_points,minimum_change_percent,maximum_change_percent
all_trials,both_fists_imagery,FT7,mu,21,16.542616842329075,73.61229570418747,5.639155942004455,-27.462966237893582,21.05787581926933,48.52084205716291,-64.11302568746648,298.6149438644237
all_trials,both_fists_imagery,FT8,beta,21,0.6842204019760318,33.419365019724694,1.580153048638572,-24.448182554886237,31.977730822331473,56.42591337721771,-48.23438471695329,62.029218008966126
all_trials,both_fists_imagery,FT8,central_12_13,21,56.9438842677452,77.63954535459865,42.39496202991074,4.737113336075383,81.79881266920631,77.06169933313093,-39.766480604596964,244.86634843354864
all_trials,both_fists_imagery,FT8,mu,21,29.948796119508387,57.95795633204661,28.214094663545044,-17.10413687967159,45.793144276773546,62.89728115644513,-50.276600906459116,150.47902398781477
all_trials,both_fists_imagery,Fp1,beta,21,4.878617965465858,45.22960939927166,-7.292090762767606,-25.849233750190727,27.977534296696337,53.82676804688707,-52.8599797938599,143.61136213484446
all_trials,both_fists_imagery,Fp1,central_12_13,21,1.7141930258411866,55.515946483863914,-2.7579038759764116,-46.6340173149424,25.620993317662585,72.25501063260498,-61.77798880393756,132.03246447947896
all_trials,both_fists_imagery,Fp1,mu,21,1.9366863414754627,44.969925786060436,-4.788016057249446,-30.597420646543455,31.07670436155359,61.67412500809704,-69.0516628401657,90.93320278269633
all_trials,both_fists_imagery,Fp2,beta,21,-1.2805616261656785,28.998185088126153,-7.05685949761253,-20.014815571176154,11.54954177827265,31.564357349448805,-36.301318297955056,66.17396685447216
all_trials,both_fists_imagery,Fp2,central_12_13,21,19.062456330113896,76.39581007738296,-3.9264331523807248,-28.994977182218747,22.903241320349895,51.89821850256864,-66.89521292034469,184.21486068008863
all_trials,both_fists_imagery,Fp2,mu,21,6.426387608715507,45.9187529457267,-6.605834261743351,-29.42634167550204,16.854108422320092,46.28045009782213,-43.02312929409511,103.13539101493389
all_trials,both_fists_imagery,Fpz,beta,21,1.6680122307238154,35.985096385196215,-12.191522259386026,-18.096945991996115,13.124875488620178,31.221821480616292,-45.11294998207312,113.52867635777781
all_trials,both_fists_imagery,Fpz,central_12_13,21,14.321740579323878,70.30547941339655,-4.069743636905584,-33.046868552223884,28.989876041362198,62.03674459358608,-62.1002269565356,171.03231365719256
all_trials,both_fists_imagery,Fpz,mu,21,5.303242141133204,44.983394613454585,-10.13075314036153,-23.835508123645567,18.029545637580014,41.86505376122558,-45.76488959447218,107.1284366589462
all_trials,both_fists_imagery,Fz,beta,21,-12.6162417420893,47.84152766640005,-29.342650871526814,-41.33727180171785,7.981459052079182,49.31873085379703,-71.9359019987007,119.77378822432874
all_trials,both_fists_imagery,Fz,central_12_13,21,-9.95008091597804,77.06672253294037,-35.35305005656896,-53.673558653064205,-1.8393107277257954,51.83424792533841,-82.90977034752802,222.2551779703763
all_trials,both_fists_imagery,Fz,mu,21,-5.413173636780534,57.51984715395161,-26.62486056386163,-44.43617361587676,11.989019897805758,56.425193513682515,-75.22985972049676,126.28270542146562
all_trials,both_fists_imagery,Iz,beta,21,1.2433405510258637,37.633304495191425,-3.4189554972453915,-19.378108464168758,20.022914038527745,39.401022502696506,-55.018604991378474,93.7650475909317
all_trials,both_fists_imagery,Iz,central_12_13,21,8.476538685236486,75.16819597875951,-12.71186269838522,-46.52209431173919,41.18859887251582,87.710693184255,-80.43900500920358,190.1854181302612
all_trials,both_fists_imagery,Iz,mu,21,-3.405685175397431,53.21540774471657,-20.424126548000572,-36.241215093901225,5.092812491978866,41.334027585880094,-59.977146103948144,168.31788028198326
all_trials,both_fists_imagery,O1,beta,21,13.243139076399318,47.95816794378157,-8.642139701227007,-17.66420155434854,49.72248507158946,67.386686625938,-53.01573508571357,101.70107389752333
all_trials,both_fists_imagery,O1,central_12_13,21,43.146212728536966,139.3054207814506,-14.298900400005465,-44.10703764415304,104.68594349567472,148.79298113982776,-60.192807782531375,503.9407531005111
all_trials,both_fists_imagery,O1,mu,21,20.648040300554346,98.40397080759327,-17.683217197185872,-31.063924870645256,55.27338357740388,86.33730844804913,-64.43440432823687,387.1564836526268
all_trials,both_fists_imagery,O2,beta,21,44.60848625239031,64.63968764821253,25.080850276430592,4.268384151775413,73.18426681660954,68.91588266483413,-44.516837023750114,233.42338285482361
all_trials,both_fists_imagery,O2,central_12_13,21,87.6897727861519,172.6698371756445,44.01616558358823,-32.868742502504986,114.92136398921808,147.79010649172307,-63.31892768816081,634.5227500530978
all_trials,both_fists_imagery,O2,mu,21,56.41886297158836,113.2635191408495,12.904681870364222,-29.94285868496328,87.37738829307501,117.3202469780383,-43.725178222049834,356.16943448408813
all_trials,both_fists_imagery,Oz,beta,21,20.964673532665323,44.746589610389314,12.885841667036889,-10.277760523575424,51.11947411364434,61.39723463721976,-49.923211415485966,107.66270794964625
all_trials,both_fists_imagery,Oz,central_12_13,21,74.04565089742083,160.5398239638951,14.179327959151818,-34.57950997372327,136.1655204469358,170.74503042065908,-72.69835340890603,473.6644082680306
all_trials,both_fists_imagery,Oz,mu,21,48.97033638144913,113.91278528191137,-2.899648678826948,-29.955879054603443,76.55535020030268,106.51122925490613,-59.04368584538582,309.0076213398424
all_trials,both_fists_imagery,P1,beta,21,22.014808308664318,57.862384295988704,5.858861676785159,-11.403790694730441,36.254324960450205,47.658115655180644,-41.096040368364456,149.7787282715141
all_trials,both_fists_imagery,P1,central_12_13,21,39.354271401349344,90.61100412080795,19.01596760447824,-22.08960674289303,78.10207787804997,100.191684620943,-67.0183664799574,263.4178883594482
all_trials,both_fists_imagery,P1,mu,21,34.33355783951865,78.85260871707226,2.669369029378509,-26.243460422964326,103.59402397459226,129.83748439755658,-64.4161810719967,231.12443453722813
all_trials,both_fists_imagery,P2,beta,21,20.115793937089855,38.82967823435508,10.921085871304596,-4.823281307266097,44.23330720590449,49.05658851317058,-45.02449116588313,114.22227014455962
all_trials,both_fists_imagery,P2,central_12_13,21,103.39625316588965,171.32347739532946,49.72487755873977,-11.199388233594293,150.96165564839706,162.16104388199136,-60.1328591431705,568.3879139264925
all_trials,both_fists_imagery,P2,mu,21,91.04620458222199,138.24841745535198,59.158278866994955,-16.537372050588765,158.51185508472466,175.04922713531343,-58.83817999909786,498.16347834245005
all_trials,both_fists_imagery,P3,beta,21,10.88336350461942,50.307505804708825,7.029044154833412,-24.85774698719365,28.22850026232219,53.086247249515836,-58.58092973716954,149.89537138389366
all_trials,both_fists_imagery,P3,central_12_13,21,18.055747463215795,90.27347849469756,0.8276247328460272,-45.6810017255552,40.77005019799858,86.45105192355378,-72.9025809758644,227.9897616234475
all_trials,both_fists_imagery,P3,mu,21,14.778992498195796,75.69152892047359,-23.529896277237167,-32.04157702199787,48.39839105683915,80.43996807883701,-68.86978551514076,221.9175537337846
all_trials,both_fists_imagery,P4,beta,21,14.00836827118426,35.31865426406594,14.410665609767594,-8.103806464643668,34.32328836198352,42.42709482662719,-38.203965059559835,84.1358755678399
all_trials,both_fists_imagery,P4,central_12_13,21,61.23648175276309,113.90779681986344,17.4090535476118,-25.354213881306844,107.29289464188939,132.64710852319624,-55.380857329665446,328.1455098295106
all_trials,both_fists_imagery,P4,mu,21,60.16612644266603,98.6966598724764,54.174761436251366,-24.205245533782723,98.20463543808515,122.40988097186786,-60.43670270307037,319.6815555866134
all_trials,both_fists_imagery,P5,beta,21,1.8396215581675164,39.7147073227865,-5.23412385623849,-29.3649198503188,24.039819552619214,53.40473940293801,-62.58404741829955,84.08929695619179
all_trials,both_fists_imagery,P5,central_12_13,21,1.5369381022583428,75.16201608461577,-10.936196856925928,-50.75104555481884,23.56722864567624,74.31827420049508,-76.37168488444988,224.379215165348
all_trials,both_fists_imagery,P5,mu,21,-4.567422958577863,50.9119064023306,-17.873108696200585,-35.606727428918646,13.725528637384306,49.33225606630295,-61.95036064776854,123.95095084868971
all_trials,both_fists_imagery,P6,beta,21,18.64099712673583,45.42877225060663,17.720925555383715,-3.5788846006153006,40.90529910531224,44.48418370592754,-44.65967381691779,142.97208057659864
all_trials,both_fists_imagery,P6,central_12_13,21,16.639523450650255,78.86662726535602,-8.084866178151847,-34.69521379926706,45.40733094664399,80.10254474591105,-62.751232546884516,283.8622400029553
all_trials,both_fists_imagery,P6,mu,21,16.513623143117734,58.475021600445274,8.015411119918344,-19.9822365461726,31.45344086163555,51.43567740780815,-53.49966277667167,235.5015507479002
all_trials,both_fists_imagery,P7,beta,21,-5.516296146100811,33.16195383204856,-4.1631675306515525,-27.84126385645377,7.444238726130782,35.285502582584556,-57.44477189564176,72.67518473254339
all_trials,both_fists_imagery,P7,central_12_13,21,-15.239797981719088,52.9208754551263,-31.790275709949352,-51.33598282682538,19.40638149931291,70.74236432613829,-78.55068540560845,141.17634177391585
all_trials,both_fists_imagery,P7,mu,21,-17.5495756153056,37.16171314893772,-21.614158563318213,-43.09527050013296,-1.7665662316471151,41.32870426848584,-64.21592134851083,89.04325285557564
all_trials,both_fists_imagery,P8,beta,21,18.920337082775706,44.74996874105526,13.267021579567626,-9.912193301457366,23.33906177443282,33.251255075890185,-49.83554904457462,133.49129771515157
all_trials,both_fists_imagery,P8,central_12_13,21,9.527118227171862,69.06942835613258,-12.277975962229496,-41.37442823854679,30.754704792466075,72.12913303101287,-66.81087040525037,234.7121269085456
all_trials,both_fists_imagery,P8,mu,21,7.533443355582682,40.22494066690041,1.473471947673131,-13.888227401252022,9.640922712510243,23.529150113762263,-32.68415942324729,151.38351767542065
all_trials,both_fists_imagery,PO3,beta,21,9.303029212375932,41.39849076408532,3.5107248552344243,-17.981124674501007,34.006973985328486,51.98809865982949,-50.50228458866202,92.26673481046284
all_trials,both_fists_imagery,PO3,central_12_13,21,17.411062503797243,91.02253819063478,-12.27147709814397,-44.18682725638552,50.73222266892531,94.91904992531083,-65.73336081896355,301.3608079109139
all_trials,both_fists_imagery,PO3,mu,21,6.286357101021212,53.6804774699966,-0.6833898995121717,-37.71334932917955,29.90600962963876,67.61935895881831,-62.93391213095637,144.2130439999836
all_trials,both_fists_imagery,PO4,beta,21,51.55826575766307,60.033529725555475,52.70447061746712,-6.525924088066146,80.87020494486158,87.39612903292773,-27.170383466158782,170.67698899493539
all_trials,both_fists_imagery,PO4,central_12_13,21,117.09288624685702,209.5937554422255,35.3286224781793,-14.6855638081544,151.88407579198054,166.56963960013493,-53.113383419097076,798.9388848896367
all_trials,both_fists_imagery,PO4,mu,21,97.42215003909749,144.06919227564222,32.96267696339841,5.703318573952292,171.3705584969222,165.6672399229699,-46.890975212297114,506.6872164069749
all_trials,both_fists_imagery,PO7,beta,21,4.57496224429879,36.39486439489868,6.162322617522325,-21.654256968676627,30.106424354821065,51.76068132349769,-55.13297171292281,64.91921431241832
all_trials,both_fists_imagery,PO7,central_12_13,21,6.285576958326198,86.2607838554607,-32.538067458540546,-45.81086667221193,46.63664985632083,92.44751652853276,-67.45830606786507,299.46970373913535
all_trials,both_fists_imagery,PO7,mu,21,-5.542969527338249,52.93308698411705,-17.157605793581364,-34.2548605757689,1.6454277164125406,35.90028829218144,-63.49552183749736,174.75040089550626
all_trials,both_fists_imagery,PO8,beta,21,57.63423081067075,60.10032823640239,66.89941766909755,5.352595532676888,101.71905774019595,96.36646220751906,-31.436068781519122,174.9162703918765
all_trials,both_fists_imagery,PO8,central_12_13,21,72.15501978530307,122.75206894609227,47.379121319129595,-20.612439459566264,105.84939375572712,126.46183321529338,-59.838371576256066,404.0485164486618
all_trials,both_fists_imagery,PO8,mu,21,47.20566811334323,79.60041980797298,29.980580010223232,-4.939587652756981,58.78426278979272,63.723850442549704,-42.74757834002819,284.751838229256
all_trials,both_fists_imagery,POz,beta,21,22.738170186155692,41.77955139651218,9.731008316141958,-0.5576035936440565,41.1929124852752,41.750516078919254,-26.950209903510085,129.37349958342406
all_trials,both_fists_imagery,POz,central_12_13,21,88.28615599337448,150.16091658885907,17.152381025943708,-11.539334476590458,184.25173922856632,195.79107370515678,-56.275735035736055,436.76870002082177
all_trials,both_fists_imagery,POz,mu,21,71.12485010631259,115.73523732208035,32.61172868421925,-5.893345460587713,134.0373380974202,139.9306835580079,-59.58146725383389,417.1053580650628
all_trials,both_fists_imagery,Pz,beta,21,17.001347675059282,45.31650624571866,3.072265273098644,-13.618515764074946,39.07982921669044,52.698344980765384,-44.39101073393056,109.19138239205371
all_trials,both_fists_imagery,Pz,central_12_13,21,64.05567756739485,103.44504940978845,55.66784106172224,-27.71040341408028,136.60248333702893,164.3128867511092,-60.15088965889721,290.1691321619836
all_trials,both_fists_imagery,Pz,mu,21,50.5734825813543,81.5612841401187,46.514761717924145,-25.911100565252,107.60139887519355,133.51249944044554,-57.62245263557331,188.67691561630917
all_trials,both_fists_imagery,T10,beta,21,2.7872990336972774,25.88043086523438,-3.0554138619117954,-11.99507902229407,14.396823658122006,26.391902680416074,-38.29344606869159,51.09568969276931
all_trials,both_fists_imagery,T10,central_12_13,21,39.30767453754268,75.59625242902094,22.433545775796826,-9.089021451297842,55.74703118053179,64.83605263182963,-57.072401962824756,285.6143879955104
all_trials,both_fists_imagery,T10,mu,21,25.433209635989638,45.29428039264178,19.534863746321548,0.5397963141562068,48.55022272152659,48.01042640737038,-53.240155885936396,154.64867349736934
all_trials,both_fists_imagery,T7,beta,21,3.0277414978015766,32.8742285126093,-0.09483274184408566,-14.429940497425994,22.826872717818684,37.25681321524468,-62.90684489367582,89.07232532815122
all_trials,both_fists_imagery,T7,central_12_13,21,34.08684605710997,61.18238467063614,35.74333493570227,-9.240414329081032,58.45382381889425,67.69423814797528,-49.38943262236729,221.89661665308478
all_trials,both_fists_imagery,T7,mu,21,17.097824228598316,55.36497437808797,18.800843480095267,-10.563501451316823,25.342286091032076,35.9057875423489,-62.23963077908902,221.55416833802278
all_trials,both_fists_imagery,T8,beta,21,-6.4497742633241835,23.61985263092103,-12.63747017055506,-21.70011649534318,10.886911080671425,32.587027576014606,-40.769198910134975,49.824293679597275
all_trials,both_fists_imagery,T8,central_12_13,21,25.399727098634013,62.81177154049414,10.83533268313476,-20.813818935648307,44.97546020268758,65.78927913833589,-59.7446844809468,175.5789135653101
all_trials,both_fists_imagery,T8,mu,21,18.943341805118454,53.11528760512545,12.513156995635008,-23.14420222766447,37.297143598774404,60.44134582643888,-51.31124095696844,139.08753274917387
all_trials,both_fists_imagery,T9,beta,21,-3.532999415369096,36.51668189675099,-16.01775979497946,-25.19854090902261,19.552087789956566,44.75062869897918,-70.52657171264343,60.39847704409436
all_trials,both_fists_imagery,T9,central_12_13,21,20.210604977732118,55.26345535477924,5.641049539971054,-24.880775408042876,46.20487421137877,71.08564961942164,-45.97284724664899,166.75945085359743
all_trials,both_fists_imagery,T9,mu,21,8.257640473974638,39.4569851880741,1.0836992709846873,-16.61300765869895,26.510305963818023,43.123313622516974,-55.37706480092984,98.55013822191184
all_trials,both_fists_imagery,TP7,beta,21,-6.81690518684416,28.060411053941813,-14.365555598427,-23.60939058878376,21.731250674777538,45.340641263561295,-63.61170075802947,37.43951332435219
all_trials,both_fists_imagery,TP7,central_12_13,21,5.387834527052045,55.390941905772124,-10.566460764032536,-29.502030734446045,28.460840237381472,57.96287097182751,-72.50753818101843,125.98055174088688
all_trials,both_fists_imagery,TP7,mu,21,-0.272730022773999,41.568139899099876,-3.480404531732717,-22.61362601730385,15.704642048166885,38.31826806547073,-59.8850064267631,130.25797507783216
all_trials,both_fists_imagery,TP8,beta,21,8.344209877154631,40.54303222889675,-0.05176046107051948,-15.0797614101289,13.253568979442756,28.333330389571657,-51.42205896475015,125.81408604524198
all_trials,both_fists_imagery,TP8,central_12_13,21,9.376136531697025,54.753439558279965,-3.811238131369956,-34.28104625000343,63.186858768227474,97.46790501823091,-61.29628107335073,123.40285017837485
all_trials,both_fists_imagery,TP8,mu,21,12.896755224722602,42.27937425647055,6.993273268258366,-23.609276050785923,26.64824808786946,50.257524138655384,-34.9260864404437,101.26341584838994
exclude_qc_candidates,both_feet_imagery,AF3,beta,22,6.892012630035494,50.05161779588738,-5.9780090471006195,-32.41622983491826,32.955443436189434,65.3716732711077,-51.468378907618415,165.26843662707756
exclude_qc_candidates,both_feet_imagery,AF3,central_12_13,22,25.463579814003307,119.87734267188456,-3.9378704805140163,-45.74194826427376,46.22862802888284,91.9705762931566,-80.10751528887901,487.92095975548267
exclude_qc_candidates,both_feet_imagery,AF3,mu,22,12.46332671714137,64.16700805599646,-2.5562700033220587,-33.26594064966698,45.82333169478336,79.08927234445034,-71.82317375705273,166.49983355877853
exclude_qc_candidates,both_feet_imagery,AF4,beta,22,11.467541709083605,44.426043106208986,1.2727088948070213,-23.2194254972349,34.855693281888556,58.07511877912346,-37.26706241594782,122.52936701987409
exclude_qc_candidates,both_feet_imagery,AF4,central_12_13,22,28.235805806114517,99.776955802447,-2.696405779686825,-28.495223410182962,48.3848268905094,76.88005030069236,-58.923469567290965,407.2606396543732
exclude_qc_candidates,both_feet_imagery,AF4,mu,22,5.614179964609008,53.23612955452057,-1.901449523765552,-33.559788939331135,23.466461469509362,57.0262504088405,-50.5266908849827,172.2921376528984
exclude_qc_candidates,both_feet_imagery,AF7,beta,22,6.796105108409583,50.904352194824725,-5.192224473158795,-34.492788196949995,36.24934876556746,70.74213696251746,-52.08796598802545,165.02206117219106
exclude_qc_candidates,both_feet_imagery,AF7,central_12_13,22,24.478453485666577,118.96355050979383,-0.21223880253243554,-46.54514460452176,41.91326656439649,88.45841116891825,-81.0342455863325,490.30681397615666
exclude_qc_candidates,both_feet_imagery,AF7,mu,22,12.794655794944253,64.46161996641202,-0.6067658426181188,-32.85084981253434,46.00233742821127,78.85318724074561,-72.39171288149845,170.91515172832695
exclude_qc_candidates,both_feet_imagery,AF8,beta,22,-0.1409893805239248,23.336249589300174,-6.704791509346814,-19.687983077593245,9.774094293103467,29.46207737069671,-26.949333121111852,44.83312489968552
exclude_qc_candidates,both_feet_imagery,AF8,central_12_13,22,28.948262564305548,144.42364892327564,-12.792431610224616,-26.687280964711977,36.86030665945142,63.5475876241634,-68.30033047820578,633.0573263506017
exclude_qc_candidates,both_feet_imagery,AF8,mu,22,6.889219081861589,59.99014718243889,-13.383527262821168,-33.24570913670125,31.411940339341744,64.65764947604299,-61.6947754812632,165.20136574508905
exclude_qc_candidates,both_feet_imagery,AFz,beta,22,22.233873653255813,58.73256737456837,-0.7289665089429138,-21.59637181959131,45.88832672091854,67.48469854050985,-37.61789525532905,154.0850093283609
exclude_qc_candidates,both_feet_imagery,AFz,central_12_13,22,26.816528439859542,77.51188002781417,21.586498225008455,-28.027393229941314,55.3528417746524,83.38023500459371,-65.63185644584613,241.6938440526763
exclude_qc_candidates,both_feet_imagery,AFz,mu,22,8.851154646396806,50.768964192975844,-5.6600080949840885,-28.223570082977496,29.54136886034248,57.764938943319976,-49.993220728993045,136.98301953029872
exclude_qc_candidates,both_feet_imagery,C1,beta,22,4.74094710914741,30.002929620732573,-1.9171387015020542,-19.383396099330433,27.825469353606692,47.208865452937125,-38.19761279948172,57.31451236154229
exclude_qc_candidates,both_feet_imagery,C1,central_12_13,22,38.34636511190698,82.15882841792032,9.498979917824133,-11.771345569052654,63.20401884870057,74.97536441775323,-45.00138698367036,255.8834791109429
exclude_qc_candidates,both_feet_imagery,C1,mu,22,27.319583812286623,57.63112448354009,16.28984286747475,-15.764830303918213,58.76921280851678,74.53404311243499,-39.40846277209298,190.52837671596004
exclude_qc_candidates,both_feet_imagery,C2,beta,22,10.82152019773905,30.87743960175209,16.55877746825494,-16.900494324905818,25.527540335252663,42.42803466015848,-39.348642748529514,67.44690778735985
exclude_qc_candidates,both_feet_imagery,C2,central_12_13,22,45.386924539667454,66.68371486584698,30.988522769804185,-7.3703502832461245,91.08104967052773,98.45139995377386,-47.35128606502902,191.27812134302744
exclude_qc_candidates,both_feet_imagery,C2,mu,22,24.928089179449156,50.32289408386509,7.042717879522396,-5.102075967978855,44.61521117362611,49.71728714160496,-40.891837855658004,172.60213819148598
exclude_qc_candidates,both_feet_imagery,C3,beta,22,-0.7294779762526133,28.774676652384297,1.0562486992987958,-22.466682075350214,11.384453120210315,33.85113519556053,-53.798047168227725,64.20648077176735
exclude_qc_candidates,both_feet_imagery,C3,central_12_13,22,85.16954755100424,139.08708329095907,37.05653077198803,-1.0393765387893574,107.0370992024333,108.07647574122265,-54.42083551182318,500.99961593156905
exclude_qc_candidates,both_feet_imagery,C3,mu,22,55.08268789463541,96.89734816876414,29.373415712323506,-16.70931709125523,93.91108817989031,110.62040527114554,-40.06115622694982,305.3016753410939
exclude_qc_candidates,both_feet_imagery,C4,beta,22,-0.24500241920222912,30.997971456172692,-4.327609070560052,-15.528251746893725,14.69823090063089,30.226482647524612,-51.824681633286914,69.24821309933296
exclude_qc_candidates,both_feet_imagery,C4,central_12_13,22,57.080959735067424,91.9858442221975,34.74168573865482,-14.138079550782379,128.340130662424,142.47821021320638,-50.52826353014024,289.0238457941884
exclude_qc_candidates,both_feet_imagery,C4,mu,22,20.7241013497259,53.08932862958886,15.617446682818416,-12.670692223571812,38.88716224848551,51.55785447205732,-41.56949035959617,139.7532685952033
exclude_qc_candidates,both_feet_imagery,C5,beta,22,-7.604852894680781,31.065737217855006,-11.012099800606764,-28.050442769305835,13.78958033069322,41.84002309999906,-79.24967215971631,53.67566443517891
exclude_qc_candidates,both_feet_imagery,C5,central_12_13,22,40.73087733627213,96.65465918432953,16.63902289631509,-18.813047389454827,63.756515221087604,82.56956261054243,-63.300068742486864,336.5569492062434
exclude_qc_candidates,both_feet_imagery,C5,mu,22,26.41260824034488,85.97567456949223,-3.2165399283854414,-16.08305816481099,33.917365329158905,50.00042349396989,-52.86285434704411,338.8468536168679
exclude_qc_candidates,both_feet_imagery,C6,beta,22,-4.557534705969311,28.46426386619239,-2.5252264766719863,-29.189511916673595,12.71229082197783,41.901802738651426,-60.91312193569329,45.77794493967806
exclude_qc_candidates,both_feet_imagery,C6,central_12_13,22,12.12957248523764,82.8811953460184,-15.670324495519498,-42.40403510356469,37.224637489040816,79.62867259260551,-64.7834027504515,275.43539446566643
exclude_qc_candidates,both_feet_imagery,C6,mu,22,-0.8724767564627385,46.92383386934293,-13.452656981257082,-37.17852587262611,19.324871354432794,56.503397227058905,-55.070652036231294,113.39193776810083
exclude_qc_candidates,both_feet_imagery,CP1,beta,22,-4.6950302670207895,28.821898211758082,-8.468281421193797,-24.271229082529192,10.158290462613547,34.42951954514274,-51.646551291202044,56.890953799605484
exclude_qc_candidates,both_feet_imagery,CP1,central_12_13,22,-13.238749545040646,42.088467497417135,-20.1824964261383,-44.31164180322265,7.2813547234677065,51.59299652669036,-64.49238875116359,71.8104129416506
exclude_qc_candidates,both_feet_imagery,CP1,mu,22,-5.096099653389878,31.67046310725158,-6.723143208196323,-29.82653813803975,13.839068143598823,43.665606281638574,-62.40059397440528,61.835858663626944
exclude_qc_candidates,both_feet_imagery,CP2,beta,22,-0.10555144422275604,27.75298966848484,-3.807788559246805,-21.230407400181747,17.406246946512777,38.63665434669453,-48.218431041460924,56.55331317434171
exclude_qc_candidates,both_feet_imagery,CP2,central_12_13,22,-1.2037428133851813,66.67715712647141,-23.272935927983113,-41.33175475764779,27.877840075305095,69.20959483295289,-73.93939686945508,222.3270488177504
exclude_qc_candidates,both_feet_imagery,CP2,mu,22,-7.019809965265585,40.42474297965214,-13.43142011594318,-28.990770774458746,7.492791271082365,36.48356204554111,-73.69612498121946,80.68389464851315
exclude_qc_candidates,both_feet_imagery,CP3,beta,22,-14.721523839612018,24.870672256402997,-11.849572890249917,-34.84324392424831,0.8062881048951165,35.64953202914343,-64.26764588034555,27.05314428406776
exclude_qc_candidates,both_feet_imagery,CP3,central_12_13,22,-0.15079274613606494,46.429090930308284,-0.062777184466841,-27.711224007345095,35.53971663937554,63.250940646720636,-78.17018230728286,91.28190170572802
exclude_qc_candidates,both_feet_imagery,CP3,mu,22,-0.41217399561020024,38.850765611533625,2.9180312136448556,-29.756579082349326,27.714156271782123,57.47073535413145,-64.58419782269964,77.89082127978077
exclude_qc_candidates,both_feet_imagery,CP4,beta,22,-6.580736114985545,25.149245348919653,-10.38542326471691,-25.916022657296608,4.233336255291341,30.14935891258795,-47.655922160372775,50.22276840532651
exclude_qc_candidates,both_feet_imagery,CP4,central_12_13,22,-0.4654674946707215,76.66332319251585,-23.647222979550953,-52.73193465481941,12.478406192076319,65.21034084689573,-75.7605432808654,226.73857778824205
exclude_qc_candidates,both_feet_imagery,CP4,mu,22,-9.373712383691585,49.14576847828283,-18.696160876467495,-45.49139818069991,14.039647401120208,59.531045581820116,-79.14209824733359,110.26589726930118
exclude_qc_candidates,both_feet_imagery,CP5,beta,22,-10.48024471570928,27.79558772669575,-9.68609449469021,-28.34317245181222,12.589425367901057,40.93259781971328,-60.7555529368765,33.11836125857801
exclude_qc_candidates,both_feet_imagery,CP5,central_12_13,22,12.640454347833305,64.65020379404181,6.1316741036003535,-35.705770268983464,35.388700767666585,71.09447103665005,-79.99231073297696,158.36018009113198
exclude_qc_candidates,both_feet_imagery,CP5,mu,22,-0.2664732181594077,38.013258203703984,-9.879871916955274,-24.903557446382294,29.075431352807787,53.97898879919008,-62.403274898096896,84.06354441928559
exclude_qc_candidates,both_feet_imagery,CP6,beta,22,-0.6012487702105624,26.061034255507547,-1.5902178781531426,-21.488348868748115,20.515712660580274,42.00406152932839,-48.235789932694566,36.53851038467224
exclude_qc_candidates,both_feet_imagery,CP6,central_12_13,22,-1.7832041861982388,67.21740372907226,-28.727072964607725,-46.7243747559305,38.94675199832183,85.67112675425233,-81.02081552840046,150.47501163740387
exclude_qc_candidates,both_feet_imagery,CP6,mu,22,-6.207301855418806,51.525025397730126,-24.428002529529174,-42.313634209150536,24.348424598168076,66.66205880731862,-69.92045406363665,118.4228015671337
exclude_qc_candidates,both_feet_imagery,CPz,beta,22,8.176223765085478,41.86013637039907,-2.075712687455133,-21.23012653821683,27.210621696175387,48.44074823439222,-44.358804924116306,127.78934167488325
exclude_qc_candidates,both_feet_imagery,CPz,central_12_13,22,3.84757163325413,82.27163527145183,-20.440677732739836,-45.422042737497556,10.453926602816594,55.87596934031415,-78.44369676366837,242.58811437765485
exclude_qc_candidates,both_feet_imagery,CPz,mu,22,-3.0312157037675926,33.20207797317281,-3.1617838165419503,-22.63545724639897,15.441737957068721,38.077195203467696,-60.27358458130145,51.68648093340173
exclude_qc_candidates,both_feet_imagery,Cz,beta,22,21.719936810899878,50.28201347952946,15.178388352704314,-14.966164233891607,48.132377633707634,63.09854186759924,-44.55337107316173,125.6893395554582
exclude_qc_candidates,both_feet_imagery,Cz,central_12_13,22,17.71118443504647,49.86159351232972,5.609364916038535,-6.8805464409316786,32.222777650688045,39.103324091619726,-58.30502650247894,173.82466137738945
exclude_qc_candidates,both_feet_imagery,Cz,mu,22,15.885842110937368,48.285599172716005,2.245470772282591,-13.675096749947619,35.29682455215625,48.97192130210387,-43.93793259093566,166.0407362795964
exclude_qc_candidates,both_feet_imagery,F1,beta,22,8.854907497775345,58.039442456610814,-13.816351749621042,-26.67721229345248,28.035525360913137,54.71273765436562,-47.177097352321496,147.7324295193872
exclude_qc_candidates,both_feet_imagery,F1,central_12_13,22,18.223426135989456,66.60897962269541,4.36336452753056,-27.337206535970815,46.36084920913418,73.698055745105,-74.21506863125958,170.64141132061445
exclude_qc_candidates,both_feet_imagery,F1,mu,22,5.791153789301298,46.9378045439664,1.5961049876539528,-29.497252634570287,29.16380899439924,58.66106162896953,-51.710095843206474,107.51744571772133
exclude_qc_candidates,both_feet_imagery,F2,beta,22,28.037450573226803,66.55661649388462,2.7498095940671003,-17.55854032551334,68.33942819516366,85.89796852067701,-37.71710976517571,200.428533762732
