subject,run,run_trial_index,task_epoch_array_index,rest_epoch_array_index,task_annotation_index,rest_annotation_index,annotation,semantic_condition,task_event_sample,task_event_time_seconds,rest_event_sample,rest_event_time_seconds,source_file,source_sha256,quality_status,quality_evidence,confirmed_exclusion,channel,frequency_band,band_lower_hz,band_upper_hz,frequency_center_count,task_interval_start_seconds,task_interval_stop_seconds,rest_interval_start_seconds,rest_interval_stop_seconds,reference_mean_wavelet_power_v2,task_mean_wavelet_power_v2,change_percent,primary_retained,change_db,reference_log_power_robust_z,task_log_power_robust_z,low_reference_power_candidate,subject_role
6,14,9,39,39,19,18,T1,both_fists_imagery,12464,77.9,11808,73.8,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,C3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.1103118086069697e-10,2.3313117773508827e-10,10.472384594663124,True,0.43253728545702874,0.06330525988865322,0.5837793521397395,False,replication
6,14,9,39,39,19,18,T1,both_fists_imagery,12464,77.9,11808,73.8,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,Cz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,9.644537807759332e-11,1.3512514333949314e-10,40.105359150316914,True,1.4645474774042335,-0.9297925284478245,0.06574437486344367,False,replication
6,14,9,39,39,19,18,T1,both_fists_imagery,12464,77.9,11808,73.8,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,C4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.591372167307931e-10,1.2465635730660276e-10,-51.89561774289524,True,-3.178153580671876,0.5059692083680143,-0.6745,False,replication
6,14,10,40,40,21,20,T2,both_feet_imagery,13776,86.1,13120,82.0,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,C3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.5613627910001274e-10,1.2753061446572823e-10,-50.20985901964644,True,-3.0285664402173014,0.5097348027141883,-0.7641820569181415,False,replication
6,14,10,40,40,21,20,T2,both_feet_imagery,13776,86.1,13120,82.0,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,Cz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.693389518159472e-10,9.878328144551556e-11,-41.66535201370437,True,-2.3407341848890706,0.8798727510962617,-1.0253178260393152,False,replication
6,14,10,40,40,21,20,T2,both_feet_imagery,13776,86.1,13120,82.0,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,C4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.896170368142668e-10,1.493653581393555e-10,-48.42659817863394,True,-2.8757422124944836,0.8027194842496674,-0.21456301716126308,False,replication
6,14,11,41,41,23,22,T1,both_fists_imagery,15088,94.3,14432,90.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,C3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.1902698152825327e-10,1.697240310680696e-10,-46.79947437203248,True,-2.740840767989721,1.0157692440687218,-0.12551812747793803,False,replication
6,14,11,41,41,23,22,T1,both_fists_imagery,15088,94.3,14432,90.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,Cz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.1289903804132906e-10,1.7010908398144857e-10,-20.09870709306534,True,-0.9744619317907001,1.6157797343822842,0.8676156678399157,False,replication
6,14,11,41,41,23,22,T1,both_fists_imagery,15088,94.3,14432,90.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,C4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.4433350549193743e-10,3.6269324266844777e-10,5.331963600312555,True,0.22560180385826165,1.264519583140463,2.0418564820017258,False,replication
6,14,12,42,42,25,24,T2,both_feet_imagery,16400,102.5,15744,98.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,C3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.3195062395564375e-10,1.7826887129737517e-10,35.102711872966715,True,1.306640665619616,-1.0189326752178525,-0.01576050147388095,False,replication
6,14,12,42,42,25,24,T2,both_feet_imagery,16400,102.5,15744,98.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,Cz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,9.582082269334664e-11,1.7866652968914223e-10,86.4589811140789,True,2.7058330673378856,-0.9506781234041096,1.0385549216749244,False,replication
6,14,12,42,42,25,24,T2,both_feet_imagery,16400,102.5,15744,98.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,C4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.711484200090637e-10,1.6886748813524696e-10,-37.721382212147056,True,-2.056610347322029,0.626878690209189,0.09756193609987472,False,replication
6,14,13,43,43,27,26,T1,both_fists_imagery,17712,110.7,17056,106.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,C3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.602649642461857e-10,2.0667827195720094e-10,28.96035819764012,True,1.104562307501166,-0.5708969009905431,0.31465860010522917,False,replication
6,14,13,43,43,27,26,T1,both_fists_imagery,17712,110.7,17056,106.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,Cz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.705018786277137e-10,1.7593238825309035e-10,3.185014540064991,True,0.13616629702835925,0.9018744305940465,0.9848457110700478,False,replication
6,14,13,43,43,27,26,T1,both_fists_imagery,17712,110.7,17056,106.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,C4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.569505694453191e-10,2.9453188683189366e-10,14.625893792608291,True,0.5928273509189977,0.48335574025470035,1.5123938259700096,False,replication
6,14,14,44,44,29,28,T1,both_fists_imagery,19024,118.9,18368,114.8,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,C3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.548512198625816e-10,1.8295712270792109e-10,-28.21022288746608,True,-1.4393739502944198,0.4981427940958625,0.04224512526627778,False,replication
6,14,14,44,44,29,28,T1,both_fists_imagery,19024,118.9,18368,114.8,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,Cz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.3880032648834055e-10,1.5348882762852234e-10,10.582468724535493,True,0.4368628122105028,0.2405683133261251,0.5095432100815067,False,replication
6,14,14,44,44,29,28,T1,both_fists_imagery,19024,118.9,18368,114.8,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R14.edf,4fb5946ed7a29268af9b1770db80d4c6a3dbeacab4be573b6da9c095b8a5e68b,not flagged,,False,C4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.831226755252895e-10,3.7960946446016496e-10,107.29790200544572,True,3.1659490676309057,-0.4205638699920666,2.1577994494499717,False,replication
6,6,0,0,0,1,0,T2,both_feet_imagery,656,4.1,0,0.0,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.4127520035943213e-10,2.061444522322379e-10,45.91694204486387,True,1.641057196482848,-1.0181717386835052,-0.05713508276182307,False,replication
6,6,0,0,0,1,0,T2,both_feet_imagery,656,4.1,0,0.0,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,Cz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.259135770165795e-11,8.030022144086486e-11,88.53642094095304,True,2.7539525844526667,-1.609066258868454,-0.4978562326775199,False,replication
6,6,0,0,0,1,0,T2,both_feet_imagery,656,4.1,0,0.0,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,9.050063686583606e-11,1.2485092288607741e-10,37.955850046850415,True,1.397401215545808,-1.7187551354778945,-0.5559370589837846,False,replication
6,6,1,1,1,3,2,T1,both_fists_imagery,1968,12.3,1312,8.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.2996449057847964e-10,1.4348765574193521e-10,10.405276936233248,True,0.4298983145041218,-1.1227878694865787,-0.5527814954760409,False,replication
6,6,1,1,1,3,2,T1,both_fists_imagery,1968,12.3,1312,8.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,Cz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,7.154639031344311e-11,1.0838823077213581e-10,51.49363971723722,True,1.8039439987666688,-0.9127219723801513,-0.11818773875919347,False,replication
6,6,1,1,1,3,2,T1,both_fists_imagery,1968,12.3,1312,8.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.2092109995055675e-10,1.8318974013320877e-10,51.49526443946752,True,1.803990575251126,-1.1578417202280427,-0.022736629886355986,False,replication
6,6,2,2,2,5,4,T1,both_fists_imagery,3280,20.5,2624,16.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.8583222811771092e-10,1.3388684301903147e-10,-27.952839840985977,True,-1.4238313284549564,-0.6745,-0.647517463377311,False,replication
6,6,2,2,2,5,4,T1,both_fists_imagery,3280,20.5,2624,16.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,Cz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,8.543821132168193e-11,6.466410502611122e-11,-24.314772013841072,True,-1.2098887651216805,-0.6745,-0.7719823186674635,False,replication
6,6,2,2,2,5,4,T1,both_fists_imagery,3280,20.5,2624,16.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.8125168882929924e-10,1.0879123870446489e-10,-39.97780687885164,True,-2.216881401505542,-0.3743932541171534,-0.7474231457428087,False,replication
6,6,3,3,3,7,6,T2,both_feet_imagery,4592,28.7,3936,24.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.9235321390937282e-10,1.216404034279733e-10,-36.761959441299396,True,-1.9902159521875962,-0.6312623971446311,-0.7787390769165711,False,replication
6,6,3,3,3,7,6,T2,both_feet_imagery,4592,28.7,3936,24.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,Cz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,8.497700573105623e-11,5.631761940677482e-11,-33.72604868543558,True,-1.7865713559639622,-0.6817665699571861,-0.9469122653019848,False,replication
6,6,3,3,3,7,6,T2,both_feet_imagery,4592,28.7,3936,24.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.4132942744452568e-10,1.167687609717214e-10,-17.378310318595727,True,-0.8290592758980795,-0.8559679418341473,-0.6490099831876367,False,replication
6,6,4,4,4,9,8,T2,both_feet_imagery,5904,36.9,5248,32.8,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.5710050961963976e-10,1.4795727004060155e-10,-5.819993583200432,True,-0.2604128430335633,-0.8850629953680474,-0.5108203340257772,False,replication
6,6,4,4,4,9,8,T2,both_feet_imagery,5904,36.9,5248,32.8,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,Cz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.113574690340166e-10,5.944859552248944e-11,-46.61463120688424,True,-2.7257775276697997,-0.3188036073349059,-0.8784275450055471,False,replication
6,6,4,4,4,9,8,T2,both_feet_imagery,5904,36.9,5248,32.8,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.607278951635825e-10,1.1235413366109997e-10,-30.09668076176175,True,-1.5550220204221206,-0.6070068167183489,-0.7026075874092355,False,replication
6,6,5,5,5,11,10,T1,both_fists_imagery,7216,45.1,6560,41.0,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.3971311475236035e-10,1.606244408779931e-10,14.967332281366566,True,0.6057445404570829,-1.03211072396905,-0.3984495366031132,False,replication
6,6,5,5,5,11,10,T1,both_fists_imagery,7216,45.1,6560,41.0,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,Cz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,6.718619337963352e-11,6.984088650613593e-11,3.951248006420232,True,0.16829707703544944,-0.9971356640574954,-0.6745000000000001,False,replication
6,6,5,5,5,11,10,T1,both_fists_imagery,7216,45.1,6560,41.0,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.7188788787193648e-10,1.1073108624903303e-10,-35.579471235615955,True,-1.9097571480797948,-0.47706783622793825,-0.722844028633816,False,replication
6,6,6,6,6,13,12,T1,both_fists_imagery,8528,53.3,7872,49.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.9292786890234707e-10,1.297515081077784e-10,-32.746104103055316,True,-1.7228255270045543,-0.6275226698369029,-0.6904352802793469,False,replication
6,6,6,6,6,13,12,T1,both_fists_imagery,8528,53.3,7872,49.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,Cz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,8.148423745656603e-11,7.40816560613835e-11,-9.084678983623512,True,-0.4136292346464165,-0.7381125055347834,-0.5998840921663666,False,replication
6,6,6,6,6,13,12,T1,both_fists_imagery,8528,53.3,7872,49.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,2.3492977865918426e-10,1.2628040863630631e-10,-46.24759391634937,True,-2.6960209093859078,0.12771273105421735,-0.5401045519317319,False,replication
6,6,7,7,7,15,14,T2,both_feet_imagery,9840,61.5,9184,57.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,2.4682681833463967e-10,1.6681429066481356e-10,-32.416464389760016,True,-1.7015909199509403,-0.31865749518842446,-0.3467243934791376,False,replication
6,6,7,7,7,15,14,T2,both_feet_imagery,9840,61.5,9184,57.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,Cz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,6.557156587920157e-11,6.311628485800197e-11,-3.744429446328628,True,-0.16574127370475725,-1.0297926465987413,-0.8026490420452773,False,replication
6,6,7,7,7,15,14,T2,both_feet_imagery,9840,61.5,9184,57.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.732746349460836e-10,1.7654372720102358e-10,1.8866536674321661,True,0.08117298646253589,-0.4615142225019033,-0.07412866606942557,False,replication
6,6,8,8,8,17,16,T2,both_feet_imagery,11152,69.7,10496,65.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,3.1825994867583535e-10,2.23982883565336e-10,-29.622660816339646,True,-1.5256715693388132,0.0,0.05639440878880419,False,replication
6,6,8,8,8,17,16,T2,both_feet_imagery,11152,69.7,10496,65.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,Cz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.5329538109491804e-10,1.6450787348056473e-10,7.314305431488572,True,0.3065761903812845,0.1102857788081575,0.40994690829285113,False,replication
6,6,8,8,8,17,16,T2,both_feet_imagery,11152,69.7,10496,65.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,3.154028215994126e-10,2.8822616023602684e-10,-8.616492783917565,True,-0.39132178132335743,0.6978835289220221,0.6075644008128117,False,replication
6,6,9,9,9,19,18,T1,both_fists_imagery,12464,77.9,11808,73.8,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.9313231533140984e-10,2.0215751671873154e-10,4.673066426938803,True,0.19834947133205194,-0.6261948637008101,-0.0838510831259228,False,replication
6,6,9,9,9,19,18,T1,both_fists_imagery,12464,77.9,11808,73.8,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,Cz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,9.730435333162042e-11,8.164738416920052e-11,-16.090718067936585,True,-0.7618999544172479,-0.4999083235866225,-0.4767968621327552,False,replication
6,6,9,9,9,19,18,T1,both_fists_imagery,12464,77.9,11808,73.8,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.3628596692547757e-10,1.862093173054028e-10,36.63132126231586,True,1.3555026810202935,-0.9263056501707542,0.0,False,replication
6,6,10,10,10,21,20,T1,both_fists_imagery,13776,86.1,13120,82.0,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,3.966609199360545e-10,1.8719820379697682e-10,-52.80649179476644,True,-3.2611773747918447,0.2760728435201832,-0.18901792158737055,False,replication
6,6,10,10,10,21,20,T1,both_fists_imagery,13776,86.1,13120,82.0,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,Cz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,2.618437620037695e-10,1.071890173917098e-10,-59.06374985928949,True,-3.8789194227400903,0.8290317842117622,-0.13227050149933153,False,replication
6,6,10,10,10,21,20,T1,both_fists_imagery,13776,86.1,13120,82.0,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.76139448113652e-10,1.4890031906497727e-10,-68.72758187651036,True,-5.048385358634038,1.495097911523345,-0.3109544958231712,False,replication
6,6,11,11,11,23,22,T2,both_feet_imagery,15088,94.3,14432,90.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,4.679522754799914e-10,2.1439980261378358e-10,-54.18340419568046,True,-3.3897718224225146,0.48328358363014096,-0.003422071587847846,False,replication
6,6,11,11,11,23,22,T2,both_feet_imagery,15088,94.3,14432,90.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,Cz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,9.215945474858136e-11,1.195347735358101e-10,29.704297689163727,True,1.1295436646007264,-0.5728372041129692,0.0057171545516087555,False,replication
6,6,11,11,11,23,22,T2,both_feet_imagery,15088,94.3,14432,90.2,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,2.1992953130037327e-10,2.3551725025667133e-10,7.087597042622172,True,0.29739173466098967,0.0,0.3266951412198065,False,replication
6,6,12,12,12,25,24,T2,both_feet_imagery,16400,102.5,15744,98.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,2.1083267545970778e-10,2.2911905829290028e-10,8.673410226057301,True,0.36123295652836585,-0.5162622249424756,0.08740873630233467,False,replication
6,6,12,12,12,25,24,T2,both_feet_imagery,16400,102.5,15744,98.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,Cz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,8.438335582209067e-11,9.808760206427451e-11,16.240461295562994,True,0.6535732477344774,-0.6911781517245634,-0.24458714289316,False,replication
6,6,12,12,12,25,24,T2,both_feet_imagery,16400,102.5,15744,98.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C4,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.6459368619670776e-10,1.8188865765729604e-10,10.507676120649531,True,0.43392446175470323,-0.5610022133092235,-0.03264920745134896,False,replication
6,6,13,13,13,27,26,T1,both_fists_imagery,17712,110.7,17056,106.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,C3,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,3.709477814566321e-10,3.7570508001964553e-10,1.2824712266326368,True,0.055342893063446176,0.19205184592059146,0.7639452845348434,False,replication
6,6,13,13,13,27,26,T1,both_fists_imagery,17712,110.7,17056,106.6,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S006/S006R06.edf,fc5e1cc21df8b1de6a63fe1a063db27d14ac882d6105057c9d4f924365730a4d,not flagged,,False,Cz,beta,14.0,30.0,17,1.0,3.0,1.1,3.1,1.1018343920440688e-10,2.1410986121111333e-10,94.32127255885278,True,2.88520345886607,-0.3330325121090179,0.7435201925369047,False,replication
