analysis_set,channel,frequency_band,fists_trial_count,feet_trial_count,fists_median_change_percent,feet_median_change_percent,feet_minus_fists_median_percentage_points,fists_iqr_percentage_points,feet_iqr_percentage_points
exclude_qc_candidates,CP3,beta,17,22,-15.82905196304525,-11.849572890249917,3.9794790727953337,52.10289104929106,35.64953202914343
exclude_qc_candidates,CP3,central_12_13,17,22,-25.681049709812605,-0.062777184466841,25.618272525345763,118.07812173673116,63.250940646720636
exclude_qc_candidates,CP3,mu,17,22,-27.890738238363177,2.9180312136448556,30.808769452008033,72.18313387559066,57.47073535413145
exclude_qc_candidates,CP4,beta,17,22,-18.65953794341852,-10.38542326471691,8.274114678701611,26.961258643017285,30.14935891258795
exclude_qc_candidates,CP4,central_12_13,17,22,-35.13171451305147,-23.647222979550953,11.484491533500517,81.77813225602426,65.21034084689573
exclude_qc_candidates,CP4,mu,17,22,-23.616214783592962,-18.696160876467495,4.920053907125467,95.4537843395685,59.531045581820116
exclude_qc_candidates,CP5,beta,17,22,-20.03441698459736,-9.68609449469021,10.34832248990715,53.299279834317716,40.93259781971328
exclude_qc_candidates,CP5,central_12_13,17,22,-20.96772224787114,6.1316741036003535,27.099396351471494,75.652848955354,71.09447103665005
exclude_qc_candidates,CP5,mu,17,22,-20.73313831349936,-9.879871916955274,10.853266396544086,69.63986057177749,53.97898879919008
exclude_qc_candidates,CP6,beta,17,22,-12.429218588729421,-1.5902178781531426,10.83900071057628,73.00903381516133,42.00406152932839
exclude_qc_candidates,CP6,central_12_13,17,22,-18.511137731183787,-28.727072964607725,-10.215935233423938,76.27967299641364,85.67112675425233
exclude_qc_candidates,CP6,mu,17,22,-24.06060333010493,-24.428002529529174,-0.3673991994242449,64.90937238988283,66.66205880731862
exclude_qc_candidates,CPz,beta,17,22,-0.2493336163622089,-2.075712687455133,-1.8263790710929242,54.12626505381694,48.44074823439222
exclude_qc_candidates,CPz,central_12_13,17,22,53.99264504462862,-20.440677732739836,-74.43332277736846,110.74100800767924,55.87596934031415
exclude_qc_candidates,CPz,mu,17,22,21.62245725698423,-3.1617838165419503,-24.784241073526182,97.86149903263875,38.077195203467696
exclude_qc_candidates,Cz,beta,17,22,-24.867880053744948,15.178388352704314,40.04626840644926,25.627077535848837,63.09854186759924
exclude_qc_candidates,Cz,central_12_13,17,22,7.333490463194057,5.609364916038535,-1.7241255471555217,58.60955106382352,39.103324091619726
exclude_qc_candidates,Cz,mu,17,22,-2.229223537253242,2.245470772282591,4.474694309535833,56.14313790588201,48.97192130210387
exclude_qc_candidates,F1,beta,17,22,-27.22262126422898,-13.816351749621042,13.406269514607938,80.79100416270595,54.71273765436562
exclude_qc_candidates,F1,central_12_13,17,22,-30.477255132866183,4.36336452753056,34.84061966039674,77.62345389091563,73.698055745105
exclude_qc_candidates,F1,mu,17,22,-15.05460736831012,1.5961049876539528,16.65071235596407,83.40113017942089,58.66106162896953
exclude_qc_candidates,F2,beta,17,22,-8.797631933203574,2.7498095940671003,11.547441527270674,37.19691412761357,85.89796852067701
exclude_qc_candidates,F2,central_12_13,17,22,-22.437997595461606,17.662483924037613,40.10048151949922,72.85839641644374,77.31115965880568
exclude_qc_candidates,F2,mu,17,22,-16.629025590497157,-1.1076527027688834,15.521372887728274,45.245125120103125,53.14741207634648
exclude_qc_candidates,F3,beta,17,22,-22.965496953218306,-5.254122834038332,17.711374119179972,45.45872525140477,79.29334178856112
exclude_qc_candidates,F3,central_12_13,17,22,-23.774596382039505,11.177206968366603,34.95180335040611,57.93549739423988,78.57571322703406
exclude_qc_candidates,F3,mu,17,22,-25.869859589584948,-5.805742725212619,20.06411686437233,52.28511615589868,75.7307891940097
exclude_qc_candidates,F4,beta,17,22,-15.365888627123738,5.538827896322713,20.904716523446453,53.75936296887032,78.9445219319505
exclude_qc_candidates,F4,central_12_13,17,22,-21.27907778965356,12.858236313225314,34.137314102878875,52.33056939247386,70.85914173967285
exclude_qc_candidates,F4,mu,17,22,-21.35951863793795,-5.867903421549869,15.49161521638808,31.71479923133598,54.51103644748906
exclude_qc_candidates,F5,beta,17,22,-32.08477539892845,-2.785919610264056,29.298855788664394,38.639844319199995,33.10468916531606
exclude_qc_candidates,F5,central_12_13,17,22,-32.525158453843815,-12.316862565759525,20.20829588808429,55.74608889355716,62.120528513441066
exclude_qc_candidates,F5,mu,17,22,-7.193393406548158,-6.3217870164234125,0.8716063901247457,46.50243993817912,49.628092322200786
exclude_qc_candidates,F6,beta,17,22,-14.427721464878488,-13.747737999027288,0.6799834658511994,39.99900169860237,82.37891635451486
exclude_qc_candidates,F6,central_12_13,17,22,-11.763314218290203,2.8609527484736894,14.624266966763892,55.03275492146068,56.8001213837889
exclude_qc_candidates,F6,mu,17,22,-9.876836243235635,-6.467172052752199,3.4096641904834364,41.43502575605802,31.29543835777048
exclude_qc_candidates,F7,beta,17,22,-19.702092865844453,1.8129842880307987,21.51507715387525,30.955292239450678,53.05281726665149
exclude_qc_candidates,F7,central_12_13,17,22,-4.965155789167851,-0.5018188191029229,4.463336970064928,81.70178523404486,73.10107684432802
exclude_qc_candidates,F7,mu,17,22,-16.463538286377048,4.422585986957141,20.88612427333419,53.550645225003024,43.83710650732124
exclude_qc_candidates,F8,beta,17,22,-7.2332632105590715,3.7079608650352225,10.941224075594294,46.33437468011793,34.30192238030064
exclude_qc_candidates,F8,central_12_13,17,22,57.24004666333899,-13.168830109282974,-70.40887677262197,116.5027630676723,68.9794842783708
exclude_qc_candidates,F8,mu,17,22,21.23708071494375,-8.427697468587269,-29.66477818353102,92.83983076908802,52.63578186685314
exclude_qc_candidates,FC1,beta,17,22,-35.27765645717345,-2.7433785612297563,32.534277895943696,52.57237642104666,36.47246431099636
exclude_qc_candidates,FC1,central_12_13,17,22,-33.061309794494164,20.69417545344593,53.75548524794009,57.63743497373166,83.5349243680126
exclude_qc_candidates,FC1,mu,17,22,-22.14033472511705,14.206825460024374,36.347160185141426,43.4526284511349,57.62029644633692
exclude_qc_candidates,FC2,beta,17,22,-24.112799641178807,5.1615270419803405,29.274326683159146,30.585265090505352,67.72756043600705
exclude_qc_candidates,FC2,central_12_13,17,22,-40.67893671582623,48.40516660610977,89.084103321936,52.555652257258664,72.40516985592924
exclude_qc_candidates,FC2,mu,17,22,-29.977590335646852,25.056651394099873,55.034241729746725,35.650102261643,48.206818504361706
exclude_qc_candidates,FC3,beta,17,22,-29.74517744326029,-8.413584931155281,21.331592512105008,79.87680969127356,34.179569207406814
exclude_qc_candidates,FC3,central_12_13,17,22,-50.93201862467593,49.71544742516848,100.64746604984441,45.5928748559973,99.89468682003219
exclude_qc_candidates,FC3,mu,17,22,-30.052034566689528,32.81722226118181,62.86925682787134,40.05805896343987,95.03776837084114
exclude_qc_candidates,FC4,beta,17,22,-16.37173561413352,4.6600723290037624,21.03180794313728,48.78866702975373,48.93740875263309
exclude_qc_candidates,FC4,central_12_13,17,22,-49.597703078871525,35.32570764829889,84.92341072717042,38.36411585484052,100.15973635387223
exclude_qc_candidates,FC4,mu,17,22,-42.4605848412737,29.322599034287563,71.78318387556126,26.30464113399271,43.807737831342195
exclude_qc_candidates,FC5,beta,17,22,-18.21241744316631,-13.492130415231678,4.720287027934631,33.31884334770544,30.105487105470047
exclude_qc_candidates,FC5,central_12_13,17,22,-16.035686538879755,8.350347070234339,24.386033609114094,44.64172005757637,111.22619909785908
exclude_qc_candidates,FC5,mu,17,22,-1.6676887292201568,5.772147024352693,7.439835753572849,51.88050940870975,53.0503196789366
exclude_qc_candidates,FC6,beta,17,22,-10.191620399456918,-2.9846005523674424,7.207019847089475,41.97346069416088,34.76138431377233
exclude_qc_candidates,FC6,central_12_13,17,22,-12.865583771832208,0.8766726664687075,13.742256438300915,72.59746497439173,58.99246388718445
exclude_qc_candidates,FC6,mu,17,22,-2.8609148187381868,-0.8468386392950328,2.014076179443154,55.041021393971164,34.315835589014455
exclude_qc_candidates,FCz,beta,17,22,-30.573234553411453,12.1014702632053,42.67470481661675,37.72200146976085,43.12872542645289
exclude_qc_candidates,FCz,central_12_13,17,22,-38.3801137573113,30.948792377681563,69.32890613499286,40.845729007408536,85.10617972351925
exclude_qc_candidates,FCz,mu,17,22,-21.63225516156758,9.451463218191302,31.083718379758885,37.81415270922749,71.3583585349817
exclude_qc_candidates,FT7,beta,17,22,-13.623472768904264,1.9660755700223889,15.589548338926653,29.569842604222153,57.506723279103035
exclude_qc_candidates,FT7,central_12_13,17,22,-3.971595617652995,-18.03794403546577,-14.066348417812776,76.84642431193596,96.5857919196205
exclude_qc_candidates,FT7,mu,17,22,4.694687373099226,0.2657826119066987,-4.428904761192528,49.20874803641906,52.88488183787864
exclude_qc_candidates,FT8,beta,17,22,-3.5939272516852427,-11.04719171029642,-7.453264458611178,56.49227392360257,34.354620446709774
exclude_qc_candidates,FT8,central_12_13,17,22,51.72495552468451,-9.038179789381646,-60.763135314066155,54.467592214606796,84.92560985951462
exclude_qc_candidates,FT8,mu,17,22,31.76167360799288,-4.358528169350535,-36.12020177734341,81.40783151177635,45.02839449655404
exclude_qc_candidates,Fp1,beta,17,22,-10.012735195352011,-3.1520163070602023,6.860718888291808,32.69637831219653,58.16488476224956
exclude_qc_candidates,Fp1,central_12_13,17,22,4.337756739220373,9.314869098427122,4.97711235920675,87.43127327612771,98.67214164995598
exclude_qc_candidates,Fp1,mu,17,22,-4.788016057249446,-4.241609368615997,0.5464066886334491,60.417521773541154,100.04580097537553
exclude_qc_candidates,Fp2,beta,17,22,-7.534699430153855,3.683986773756228,11.218686203910082,40.05656302216124,34.258936923892385
exclude_qc_candidates,Fp2,central_12_13,17,22,-2.0497431081658184,0.024739649123632468,2.074482757289451,59.69824250564994,55.34083257914527
exclude_qc_candidates,Fp2,mu,17,22,2.6500754007865215,-12.610604810054072,-15.260680210840594,68.57832448250839,84.90159977178732
exclude_qc_candidates,Fpz,beta,17,22,-14.894293774441653,1.2786761610161215,16.172969935457775,20.07043811888429,45.703473718875415
exclude_qc_candidates,Fpz,central_12_13,17,22,1.183207304139545,13.360510150743064,12.177302846603519,76.63391371211456,76.63762978562488
exclude_qc_candidates,Fpz,mu,17,22,-10.13075314036153,0.08010799054693152,10.210861130908462,51.81425871940942,88.41877919626253
exclude_qc_candidates,Fz,beta,17,22,-29.342650871526814,1.0213415736455378,30.36399244517235,52.860732686599476,56.93503840915753
exclude_qc_candidates,Fz,central_12_13,17,22,-23.194847178275253,12.424400887413125,35.61924806568838,55.07656160628451,63.44160408186566
exclude_qc_candidates,Fz,mu,17,22,-3.422561625256938,-8.288882475753141,-4.866320850496203,61.40440322033453,42.290040428414635
exclude_qc_candidates,Iz,beta,17,22,-3.4189554972453915,14.138796722582113,17.557752219827503,25.90209767061372,58.518313773162646
exclude_qc_candidates,Iz,central_12_13,17,22,-12.71186269838522,40.23216146041981,52.94402415880503,97.25263121708292,84.4336892095696
exclude_qc_candidates,Iz,mu,17,22,-18.746829181860683,39.22586188028806,57.97269106214874,41.334027585880094,52.97334832619171
exclude_qc_candidates,O1,beta,17,22,-8.642139701227007,20.48132158191387,29.123461283140877,66.55845314240776,75.04295777745395
exclude_qc_candidates,O1,central_12_13,17,22,-3.566955408724574,28.360631648806923,31.927587057531497,152.97114276849697,171.29218657957415
exclude_qc_candidates,O1,mu,17,22,-17.683217197185872,2.6949828969700054,20.37820009415588,86.91058736835649,117.51225098002651
exclude_qc_candidates,O2,beta,17,22,25.080850276430592,39.22258799924096,14.141737722810365,59.550683589290735,77.69063993257892
exclude_qc_candidates,O2,central_12_13,17,22,44.01616558358823,18.58377313007089,-25.43239245351734,149.24682228473662,113.45324160534574
exclude_qc_candidates,O2,mu,17,22,12.904681870364222,7.981626439264957,-4.9230554310992645,117.3202469780383,89.7727855192429
exclude_qc_candidates,Oz,beta,17,22,12.885841667036889,28.74983695164117,15.863995284604282,48.34275749926561,72.0631164620252
exclude_qc_candidates,Oz,central_12_13,17,22,22.09277238008033,25.411429686544132,3.318657306463802,183.75518359853538,124.75091123556031
exclude_qc_candidates,Oz,mu,17,22,-2.899648678826948,2.8824870841766126,5.782135763003561,172.02596099755462,69.73100981958676
exclude_qc_candidates,P1,beta,17,22,5.272054343553266,-7.30676129001707,-12.578815633570336,60.72608489336197,21.19450931284228
exclude_qc_candidates,P1,central_12_13,17,22,31.842887810705054,9.692679910316171,-22.150207900388885,114.99604188330875,91.64880016133151
exclude_qc_candidates,P1,mu,17,22,35.00511716891427,0.7267117895098236,-34.27840537940445,134.13604384931057,82.2829744914237
exclude_qc_candidates,P2,beta,17,22,9.97993229994404,15.70829415155966,5.72836185161562,52.946158271913916,52.79454813276369
exclude_qc_candidates,P2,central_12_13,17,22,51.50088243844016,19.835932663391432,-31.664949775048726,217.81164115871192,96.84666918160784
exclude_qc_candidates,P2,mu,17,22,65.22236769538651,-2.6079110108177135,-67.83027870620423,187.32278476600004,63.47247371438768
exclude_qc_candidates,P3,beta,17,22,7.029044154833412,-1.822226398311698,-8.85127055314511,83.23510695526232,39.501604048899836
exclude_qc_candidates,P3,central_12_13,17,22,0.8276247328460272,3.2828295807922934,2.4552048479462663,86.45105192355378,99.45245735252863
exclude_qc_candidates,P3,mu,17,22,-14.2140807700094,-7.3212272805171805,6.892853489492219,80.43996807883701,77.61605423393253
exclude_qc_candidates,P4,beta,17,22,2.2241361996785964,13.501076163589708,11.276939963911111,37.75922264532737,54.00198365464022
exclude_qc_candidates,P4,central_12_13,17,22,39.99794755311963,13.345508563386334,-26.652438989733298,129.1170143507014,93.74571081976444
exclude_qc_candidates,P4,mu,17,22,54.174761436251366,-8.25410111554849,-62.42886255179985,170.21249730004067,56.885181079519796
exclude_qc_candidates,P5,beta,17,22,-7.298827016671143,-2.466853245958938,4.831973770712205,67.54325346628082,46.82464434207377
exclude_qc_candidates,P5,central_12_13,17,22,-10.936196856925928,10.800884022509601,21.73708087943553,101.58945983992751,103.6444069255719
exclude_qc_candidates,P5,mu,17,22,-11.855319279227526,-0.3488367529770553,11.50648252625047,48.19699872471482,73.52308203826207
exclude_qc_candidates,P6,beta,17,22,4.766537597335112,26.148940649573355,21.382403052238242,50.44956447504294,43.138958063528776
exclude_qc_candidates,P6,central_12_13,17,22,-8.084866178151847,14.583304747738154,22.668170925890003,79.87511920016144,87.24192489833331
exclude_qc_candidates,P6,mu,17,22,8.015411119918344,0.976200185249699,-7.039210934668645,45.47751596468757,80.6247935734323
exclude_qc_candidates,P7,beta,17,22,-11.260164775875865,8.204595549588225,19.46476032546409,38.43843342584729,41.21507937675152
exclude_qc_candidates,P7,central_12_13,17,22,-34.40680647954313,34.25983386289926,68.66664034244238,79.5540070391044,131.31071709362948
exclude_qc_candidates,P7,mu,17,22,-21.614158563318213,-8.288962161948454,13.325196401369759,39.05409819524821,57.02869131006584
exclude_qc_candidates,P8,beta,17,22,9.563088203754171,30.788365064861157,21.225276861106984,32.49390580251272,44.535403179461994
exclude_qc_candidates,P8,central_12_13,17,22,-12.277975962229496,21.67959007889018,33.95756604111968,73.96478321262074,99.69828175076836
exclude_qc_candidates,P8,mu,17,22,1.473471947673131,12.83364991074832,11.36017796307519,28.594280322508567,51.890151687614434
exclude_qc_candidates,PO3,beta,17,22,0.8455263675047517,10.120905602351629,9.275379234846877,72.34345254361263,56.473483538001716
exclude_qc_candidates,PO3,central_12_13,17,22,-5.2716958807799665,22.962990390283416,28.23468627106338,94.91904992531083,154.02234012921068
exclude_qc_candidates,PO3,mu,17,22,-0.6833898995121717,10.080930804600467,10.764320704112638,67.61935895881831,90.82154120271659
exclude_qc_candidates,PO4,beta,17,22,52.367515548774136,28.693509818673206,-23.67400573010093,87.39612903292773,54.394302584954275
exclude_qc_candidates,PO4,central_12_13,17,22,39.66286776638332,17.31655236775203,-22.34631539863129,171.83321480686618,125.70112406875108
exclude_qc_candidates,PO4,mu,17,22,32.96267696339841,13.672807783409407,-19.289869179989,215.53079425007638,92.24933329820516
exclude_qc_candidates,PO7,beta,17,22,3.005608092984579,18.277098987603196,15.271490894618617,71.20113199427911,59.00395842827524
exclude_qc_candidates,PO7,central_12_13,17,22,-31.42424521246088,40.24126830305354,71.66551351551442,92.44751652853276,180.2928245331998
exclude_qc_candidates,PO7,mu,17,22,-14.192104051670531,-2.13839430208781,12.053709749582723,35.6763231843299,93.02601596558509
exclude_qc_candidates,PO8,beta,17,22,50.70068923965947,44.16843033065548,-6.5322589090039855,96.36646220751906,54.89695574447754
exclude_qc_candidates,PO8,central_12_13,17,22,7.931619558015249,30.64387728550568,22.71225772749043,129.80253541789605,101.20866218086658
exclude_qc_candidates,PO8,mu,17,22,12.068761684361096,8.550832567456052,-3.5179291169050444,42.97951379927997,84.16842631635888
exclude_qc_candidates,POz,beta,17,22,12.885196092069974,-0.4296828085944686,-13.314878900664443,45.59026073984958,50.47110111231121
exclude_qc_candidates,POz,central_12_13,17,22,17.295759421824016,7.334435678008022,-9.961323743815994,182.96172999442243,100.09816934726437
exclude_qc_candidates,POz,mu,17,22,39.67431068516709,17.77607512652216,-21.898235558644934,154.62052845841413,74.08907868871412
exclude_qc_candidates,Pz,beta,17,22,-5.756609486558136,-11.848952991918381,-6.092343505360245,48.10524961146149,42.92269407303561
exclude_qc_candidates,Pz,central_12_13,17,22,88.30372237012408,-5.270669000253225,-93.5743913703773,178.6151829656803,85.17984482162359
exclude_qc_candidates,Pz,mu,17,22,68.95285707803168,-4.133379770972856,-73.08623684900454,144.59983615198854,84.86511923122012
exclude_qc_candidates,T10,beta,17,22,-3.5716207612284543,5.619048050002009,9.190668811230463,33.198835878681564,32.118571428217166
exclude_qc_candidates,T10,central_12_13,17,22,46.75366714818477,3.311963665606691,-43.44170348257808,68.0719151977215,77.79769711975199
exclude_qc_candidates,T10,mu,17,22,24.85293556258044,-1.0612048438993473,-25.91414040647979,50.0852181563597,69.69806034045905
exclude_qc_candidates,T7,beta,17,22,-6.639468488931043,5.705878402943316,12.34534689187436,46.953395943046914,55.59444937940986
exclude_qc_candidates,T7,central_12_13,17,22,35.74333493570227,5.773634996197731,-29.96969993950454,66.53482088392002,82.33320049768712
exclude_qc_candidates,T7,mu,17,22,19.546464270027705,-3.91016566205161,-23.456629932079316,35.9057875423489,52.113978202253804
exclude_qc_candidates,T8,beta,17,22,-12.220876208927416,2.2376623967840654,14.458538605711482,39.219750384952945,33.087014559548784
exclude_qc_candidates,T8,central_12_13,17,22,34.77322734473091,-26.08383205253013,-60.85705939726104,79.99502532747161,46.71020096642417
exclude_qc_candidates,T8,mu,17,22,15.318651090282206,-4.916389784127547,-20.23504087440975,51.11695881747292,58.6143165249289
exclude_qc_candidates,T9,beta,17,22,-23.923012797654106,11.986380853929273,35.90939365158338,28.018101037477905,49.18065616343212
exclude_qc_candidates,T9,central_12_13,17,22,5.641049539971054,16.999221803069457,11.358172263098403,60.95958216936545,74.58342225368166
exclude_qc_candidates,T9,mu,17,22,6.845681781579009,-6.006155756691834,-12.851837538270843,37.31569381510137,52.15183898387537
exclude_qc_candidates,TP7,beta,17,22,-18.795430836117646,6.402015751331943,25.19744658744959,37.45387017920551,47.247343298236075
exclude_qc_candidates,TP7,central_12_13,17,22,-10.566460764032536,40.91288811231037,51.479348876342904,54.26498909864956,77.17229007434842
exclude_qc_candidates,TP7,mu,17,22,-1.0965804782234498,12.666137800712578,13.762718278936028,35.83647151443579,61.15762278552488
exclude_qc_candidates,TP8,beta,17,22,-0.05176046107051948,4.6305379665053055,4.682298427575825,35.552570018968126,34.50140167720562
exclude_qc_candidates,TP8,central_12_13,17,22,1.444195898905668,4.821135748879988,3.3769398499743204,83.88290217832187,74.67710726947811
exclude_qc_candidates,TP8,mu,17,22,12.174228722137066,-1.9867915037550878,-14.161020225892154,69.5322155420416,56.047758521884845
exclude_first_rest_pair_per_run,AF3,beta,20,22,-7.822790779732381,-13.67477419946426,-5.851983419731878,49.71759683469055,62.16267416234308
exclude_first_rest_pair_per_run,AF3,central_12_13,20,22,-15.660445173157376,-7.034263258406645,8.626181914750731,64.01579126776328,84.19853510059195
exclude_first_rest_pair_per_run,AF3,mu,20,22,-15.318683475931383,-2.557577863986832,12.76110561194455,41.190597553442,81.73653375068595
exclude_first_rest_pair_per_run,AF4,beta,20,22,-4.022220479232442,1.2727088948070213,5.294929374039463,28.433535752948394,74.07061886858565
exclude_first_rest_pair_per_run,AF4,central_12_13,20,22,-14.344969149271133,-9.541410145038434,4.803559004232699,55.268248796541094,73.83953195414344
exclude_first_rest_pair_per_run,AF4,mu,20,22,-10.13981306684098,-0.9697919057384667,9.170021161102513,50.13961333770601,58.778361587511554
exclude_first_rest_pair_per_run,AF7,beta,20,22,-10.41343832860975,-14.275933796734442,-3.862495468124692,47.549484102774734,64.82452353803623
exclude_first_rest_pair_per_run,AF7,central_12_13,20,22,-18.9023175445222,-10.166923548661387,8.735393995860814,68.70280567388679,88.80989567448663
exclude_first_rest_pair_per_run,AF7,mu,20,22,-12.347644866458214,-0.6067658426181188,11.740879023840096,33.027325073141505,82.07621147216793
exclude_first_rest_pair_per_run,AF8,beta,20,22,-9.60497119466061,-6.704791509346814,2.9001796853137964,48.100189431946376,37.58837503991385
exclude_first_rest_pair_per_run,AF8,central_12_13,20,22,-11.457889183145294,-12.792431610224616,-1.334542427079322,83.51865512601694,64.1774897869234
exclude_first_rest_pair_per_run,AF8,mu,20,22,-13.983715476112096,-13.383527262821168,0.6001882132909273,77.57207514980776,57.45499529700195
exclude_first_rest_pair_per_run,AFz,beta,20,22,-9.843729154458774,-0.7289665089429138,9.11476264551586,55.37293828969193,63.87803577006297
exclude_first_rest_pair_per_run,AFz,central_12_13,20,22,-30.65258728690658,-4.5407524342245145,26.111834852682065,76.46305563588632,81.5098822013612
exclude_first_rest_pair_per_run,AFz,mu,20,22,-21.260203948070497,0.7949492705570662,22.055153218627563,50.141285705737886,62.38286853934411
exclude_first_rest_pair_per_run,C1,beta,20,22,-13.27986694108537,-1.9171387015020542,11.362728239583316,41.209848975466414,51.730004974259295
exclude_first_rest_pair_per_run,C1,central_12_13,20,22,-32.60664915501219,9.498979917824133,42.10562907283632,48.041804833826575,52.961075753305444
exclude_first_rest_pair_per_run,C1,mu,20,22,-14.353811490282858,14.087722630505084,28.441534120787942,26.99519978023887,61.14477723311715
exclude_first_rest_pair_per_run,C2,beta,20,22,-0.6186452400357461,13.362113345432522,13.98075858546827,33.011429318895836,42.82352220375797
exclude_first_rest_pair_per_run,C2,central_12_13,20,22,-31.33615779055907,16.308995403292304,47.64515319385137,52.47460791491807,98.99478279971201
exclude_first_rest_pair_per_run,C2,mu,20,22,-28.366330394025702,7.042717879522396,35.409048273548095,55.56317943307049,51.85696550309236
exclude_first_rest_pair_per_run,C3,beta,20,22,-14.202854620319783,-1.0924134848508231,13.11044113546896,44.52379383867157,33.85113519556053
exclude_first_rest_pair_per_run,C3,central_12_13,20,22,-58.07169185071169,26.08268331514988,84.15437516586157,36.6625708628035,111.60869968898156
exclude_first_rest_pair_per_run,C3,mu,20,22,-48.4356653174501,22.397374610925645,70.83303992837574,33.41045320240284,98.49418682207474
exclude_first_rest_pair_per_run,C4,beta,20,22,-6.479138562201305,-7.845082142458577,-1.3659435802572721,29.02771626977271,28.34031853054333
exclude_first_rest_pair_per_run,C4,central_12_13,20,22,-52.81725791362761,15.107542909163602,67.92480082279121,31.138049472043107,100.22514340931859
exclude_first_rest_pair_per_run,C4,mu,20,22,-47.705564533317954,1.0946554932996815,48.80022002661764,23.28519421193814,61.81316266287469
exclude_first_rest_pair_per_run,C5,beta,20,22,-5.446185844945838,-7.092124460703226,-1.6459386157573883,35.40595282832856,51.36850531631459
exclude_first_rest_pair_per_run,C5,central_12_13,20,22,-13.29486533266141,9.786424622783288,23.081289955444696,38.18738207369267,80.29809480363666
exclude_first_rest_pair_per_run,C5,mu,20,22,-22.884146759788806,-8.49323097733881,14.390915782449996,40.86933258694228,54.325040407585114
exclude_first_rest_pair_per_run,C6,beta,20,22,0.5729288766112103,-2.5252264766719863,-3.0981553532831967,42.32718589632797,39.283017237598024
exclude_first_rest_pair_per_run,C6,central_12_13,20,22,-21.564781479829172,-15.670324495519498,5.894456984309674,77.26789268264235,79.62867259260551
exclude_first_rest_pair_per_run,C6,mu,20,22,-17.871821831152875,-17.025153277724733,0.8466685534281417,42.151226085622056,38.975893778135244
exclude_first_rest_pair_per_run,CP1,beta,20,22,14.09731520766768,-8.468281421193797,-22.565596628861478,68.836026194041,37.64833393924054
exclude_first_rest_pair_per_run,CP1,central_12_13,20,22,2.250181175373166,-16.530609685686144,-18.78079086105931,86.93873123781373,62.008226020745155
exclude_first_rest_pair_per_run,CP1,mu,20,22,-11.872880806567515,-4.785278442843968,7.087602363723548,80.56714860525832,50.46798946478917
exclude_first_rest_pair_per_run,CP2,beta,20,22,-0.2135730944507369,-9.276425444899449,-9.062852350448711,40.381143674539416,33.88426160197508
exclude_first_rest_pair_per_run,CP2,central_12_13,20,22,4.2330018675632095,-24.59164756126341,-28.82464942882662,158.12275788781244,60.00700034305066
exclude_first_rest_pair_per_run,CP2,mu,20,22,8.450944855036003,-13.43142011594318,-21.882364970979182,103.51520388823896,44.33013902221602
exclude_first_rest_pair_per_run,CP3,beta,20,22,-10.998480927346638,-11.849572890249917,-0.8510919629032792,51.252721355275824,37.940756046392316
exclude_first_rest_pair_per_run,CP3,central_12_13,20,22,-28.683448813556872,-4.8993264645079755,23.784122349048896,77.40130863371934,63.250940646720636
exclude_first_rest_pair_per_run,CP3,mu,20,22,-29.243243936403744,-0.6475995780059718,28.59564435839777,76.996909468945,60.63300405785462
exclude_first_rest_pair_per_run,CP4,beta,20,22,-11.532415769850443,-13.546074444408452,-2.013658674558009,20.911200246775635,30.087950951168764
exclude_first_rest_pair_per_run,CP4,central_12_13,20,22,-36.293075926725685,-30.63705888253497,5.656017044190715,76.42304780805958,57.94182000965096
exclude_first_rest_pair_per_run,CP4,mu,20,22,-25.037250717233743,-19.40908628911062,5.6281644281231245,83.99938475186727,60.08546772661093
exclude_first_rest_pair_per_run,CP5,beta,20,22,-20.889655293289835,-9.547669301299809,11.341985991990025,32.63069862890605,41.24114089894495
exclude_first_rest_pair_per_run,CP5,central_12_13,20,22,-22.69386209921021,-0.530209002138605,22.163653097071606,50.69222662674278,78.97871938494134
exclude_first_rest_pair_per_run,CP5,mu,20,22,-25.19198983619936,-14.69211843653809,10.499871399661272,67.29023232217915,59.687168979160916
exclude_first_rest_pair_per_run,CP6,beta,20,22,-8.452346277934794,-1.5902178781531426,6.862128399781652,53.13542005849755,34.96151681693653
exclude_first_rest_pair_per_run,CP6,central_12_13,20,22,-38.393493293336256,-37.78165213242521,0.6118411609110481,50.28275562330479,74.47829128708317
exclude_first_rest_pair_per_run,CP6,mu,20,22,-27.222619298668636,-29.05841369454604,-1.8357943958774037,48.26952140578244,66.66205880731862
exclude_first_rest_pair_per_run,CPz,beta,20,22,12.830370032723561,-5.989918683513796,-18.820288716237357,47.73444918491306,50.2801169645881
exclude_first_rest_pair_per_run,CPz,central_12_13,20,22,36.61623926710551,-20.440677732739836,-57.05691699984535,132.33177723390614,70.4222097232717
exclude_first_rest_pair_per_run,CPz,mu,20,22,15.173867757068635,-3.1617838165419503,-18.335651573610583,106.54750280380175,51.8545308021554
exclude_first_rest_pair_per_run,Cz,beta,20,22,-23.18981380993494,13.554465552973944,36.744279362908884,42.64436072966058,72.8781288105751
exclude_first_rest_pair_per_run,Cz,central_12_13,20,22,3.419601138801065,5.609364916038535,2.18976377723747,61.85465227156077,41.779730530498774
exclude_first_rest_pair_per_run,Cz,mu,20,22,-5.527069162200669,-3.899414008556951,1.627655153643718,58.41899294181758,53.057594426849285
exclude_first_rest_pair_per_run,F1,beta,20,22,-22.442871954510956,-13.816351749621042,8.626520204889914,52.37631316524022,56.18764295135928
