subject,run,reference_state,frequency_hz,channel_median_psd_uV2_per_hz,channel_q25_psd_uV2_per_hz,channel_q75_psd_uV2_per_hz,C3_psd_uV2_per_hz,Cz_psd_uV2_per_hz,C4_psd_uV2_per_hz
1,6,average,44.33333333333333,0.6167581069429553,0.43513244075196855,0.8698208895167991,0.48331568079592363,0.6256562821398837,0.4339887853424278
1,6,average,44.666666666666664,0.7465552668158029,0.489354067949884,1.0719997917408266,0.5539669745695573,0.7329460848755553,0.41477080802313193
1,6,average,45.0,0.7332834724415764,0.5094795275434738,1.004201886450565,0.5856725421990049,0.7151340499765229,0.3917552816666814
1,6,average,45.33333333333333,0.6276959922185702,0.45406456803723894,0.9062855781148208,0.5218818837613364,0.5853076873913423,0.39861273156220284
1,6,average,45.666666666666664,0.5848654494948692,0.41847137574065035,0.8468064200773392,0.4598997724066258,0.5268973586839303,0.4045701916653475
1,6,average,46.0,0.6230892614865131,0.4486899110711325,0.8209602277367013,0.509761694210938,0.7070821650556628,0.49993658545944875
1,6,average,46.33333333333333,0.6527500463907268,0.5018628837035773,0.8479161477955961,0.5675585018012081,0.718062990950107,0.5823030262560119
1,6,average,46.666666666666664,0.6423302662747432,0.49253492735625226,0.8178806341306498,0.5932508630115013,0.5982122931581406,0.461116355940107
1,6,average,47.0,0.6054348863091757,0.4233473849768335,0.831483695227994,0.6159465217833187,0.5828943936107425,0.3692742549146266
1,6,average,47.33333333333333,0.6719574955380526,0.4721918232409348,0.9213699232649615,0.6020405495916668,0.6745952359370283,0.489491081841899
1,6,average,47.666666666666664,0.6419198054124267,0.45681686668503985,0.9305763226878349,0.495231253753696,0.62026568174304,0.449870385010703
1,6,average,48.0,0.5784345869651499,0.41325534135295894,0.8165579984170296,0.4893055841594705,0.6460720275464877,0.3879933863009969
1,6,average,48.33333333333333,0.5942755360322294,0.43671202795411673,0.8096551430462682,0.5601898471251217,0.636045641368397,0.40674217262601875
1,6,average,48.666666666666664,0.6296622893685786,0.47120389110030714,0.8170947442142636,0.5826748795785619,0.6710654232264577,0.44867694490655735
1,6,average,49.0,0.5659462536856876,0.4203702699823692,0.7480132607474509,0.509424186259541,0.6279986821143712,0.44255980726678623
1,6,average,49.33333333333333,0.5944403599317067,0.4000862879636955,0.8542610612939412,0.47425229023092236,0.6743299166368661,0.45617548406302405
1,6,average,49.666666666666664,0.6365241057013129,0.48391567938998703,0.8573840636292845,0.597070679302433,0.8128952627713861,0.48522768458686577
1,6,average,50.0,0.6120186128168397,0.4373740916348013,0.8519039021009831,0.5331170267635762,0.679271463207495,0.5005019663264685
1,6,average,50.33333333333333,0.5749347465966255,0.4163099798987861,0.7919274649304499,0.4651958192027171,0.6406189474936609,0.4237954855691107
1,6,average,50.666666666666664,0.5943222811257804,0.3881693951117557,0.828844805004937,0.46574363030948523,0.6642837792141605,0.41542600939390256
1,6,average,51.0,0.5420218975924211,0.3942605851771244,0.7604405914484137,0.4764144729856236,0.657982529872099,0.3882963668978797
1,6,average,51.33333333333333,0.5683613656430117,0.43159329295871873,0.8278366897669986,0.532617068321583,0.6851764390748205,0.38935614058584267
1,6,average,51.666666666666664,0.5201228575373106,0.39534743883899415,0.7059804208214411,0.4693929800079151,0.5692239642947571,0.32783786643303187
1,6,average,52.0,0.5241331877815213,0.3662411310284942,0.766437059983125,0.449661433134914,0.5124317689841791,0.3564007067285413
1,6,average,52.33333333333333,0.5730376474393916,0.41481323844198015,0.8174441009646195,0.5900146330186112,0.684139965253278,0.3819390843939826
1,6,average,52.666666666666664,0.5819943293269016,0.44474184300206143,0.853425063015873,0.6778416469538768,0.8603099802914512,0.44397440666125176
1,6,average,53.0,0.5033897022425481,0.3865018830435371,0.7063747272092025,0.5140493964617473,0.7037213730594422,0.4137946509215664
1,6,average,53.33333333333333,0.5413621500240708,0.3897700960658013,0.7595341481959751,0.5441923205532946,0.6647627948939792,0.3929947737248573
1,6,average,53.666666666666664,0.5106647002158946,0.3715988852799271,0.7633368276942265,0.5046610697407774,0.6555495746232829,0.36657698261226707
1,6,average,54.0,0.4769643935045098,0.35615643188948953,0.7225643581412827,0.4854840529436185,0.6888446810110516,0.35751509024745
1,6,average,54.33333333333333,0.4412147392421396,0.31398939038735485,0.6600900372540597,0.4383989231337922,0.5216938809811619,0.3420021797264261
1,6,average,54.666666666666664,0.46709155124672697,0.3410025788063546,0.6399632426390225,0.370628521266924,0.5009713403113895,0.3859716421372219
1,6,average,55.0,0.49630476340845575,0.34011170302460547,0.6398626124097739,0.4111969817258911,0.5698638886955032,0.342091903383024
1,6,average,55.33333333333333,0.49167729387886655,0.3242501930580075,0.6250299384776566,0.4090944658412263,0.5875867829489381,0.4169342706005551
1,6,average,55.666666666666664,0.4750565289233374,0.32738836659086495,0.6751439816319508,0.4460757817330429,0.5805531967700355,0.4124945597389115
1,6,average,56.0,0.47681279344696137,0.32574075017892384,0.7003368170471278,0.45322757035935024,0.6247830900324138,0.3919731915747182
1,6,average,56.33333333333333,0.4895999127467303,0.33813053006583993,0.6637878583062566,0.5050403813353911,0.6409990215851121,0.41531832243915223
1,6,average,56.666666666666664,0.44883090090740646,0.3114565879152662,0.6522524554464795,0.4976022573752236,0.6391300821858428,0.3723699286385604
1,6,average,57.0,0.49670936248115827,0.32873639440180247,0.7210006498169228,0.5693115432626111,0.6815727976546313,0.39063732089871317
1,6,average,57.33333333333333,0.4579475035383608,0.3351257954132724,0.6540262909744633,0.5102606919193488,0.5750097503488149,0.3311993570304968
1,6,average,57.666666666666664,0.49197877266198986,0.34091072386000676,0.6624185059155459,0.5010570271737931,0.5825429101757699,0.34497286120390747
1,6,average,58.0,0.5136928497374866,0.3450687148454102,0.6847327782167425,0.5104760573308476,0.551542112420314,0.3462869387759655
1,6,average,58.33333333333333,0.4644050287387106,0.3129026294696974,0.6308667928246935,0.44584621496410287,0.5030888491466823,0.32899553624325395
1,6,average,58.666666666666664,0.4523357279679245,0.29059171612897056,0.5888668583598622,0.4214372815056372,0.5580908158941901,0.3379274672085886
1,6,average,59.0,0.4351208292926533,0.2972280907950964,0.6151598695369407,0.450248321816927,0.5854336340220149,0.3314704678213715
1,6,average,59.33333333333333,0.43121317765275075,0.2773209624595257,0.5979660262807919,0.4282590773686253,0.5590828075893515,0.2966049696335836
1,6,average,59.666666666666664,0.8419207039592564,0.6210825391291923,1.3362120456016549,0.529868947514318,0.6733377911985554,0.499567006110365
1,6,average,60.0,1.99584590325757,1.105877441352053,3.6679137551863197,0.766871792373905,0.8546143048037262,1.0376048158757598
1,6,average,60.33333333333333,0.8299479158043708,0.5442260815682635,1.2681368323842803,0.5326465728878494,0.5161286234606443,0.411087759884147
1,6,average,60.666666666666664,0.38693885573354025,0.25331883406868533,0.5476631202826935,0.3451682056916993,0.45004680632789035,0.31114032543412407
1,6,average,61.0,0.39584126501701,0.27691583770966777,0.5397393817183159,0.3960883912735285,0.48271605476272333,0.32697529856340873
1,6,average,61.33333333333333,0.3966809945305023,0.2827235753591097,0.6068691727999996,0.4680752772099492,0.6361787409566916,0.34322148373721445
1,6,average,61.666666666666664,0.355032091630645,0.25518297438906173,0.5262888809529226,0.3940934719748142,0.5239207217902747,0.25707738503216176
1,6,average,62.0,0.31984043221771297,0.22109206889929392,0.4318207947815372,0.3338277572746052,0.42175794340576994,0.21800711413741689
1,6,average,62.33333333333333,0.3322112356059945,0.22249807741896574,0.4631107238454151,0.3335436562379207,0.40877361187418,0.21569596948409273
1,6,average,62.666666666666664,0.28588291574701696,0.19671336516201882,0.4258047212369415,0.27968330203492614,0.3576260219853118,0.23113205470423417
1,6,average,63.0,0.2918076999907331,0.2016300615207127,0.4188228456322569,0.3028476499834593,0.3354356726384739,0.2287082592302862
1,6,average,63.33333333333333,0.32055261298014126,0.21876418937311476,0.4702312945915974,0.34872398321227877,0.4005306622116335,0.27512349933084157
1,6,average,63.666666666666664,0.30307617504610973,0.22476111819866193,0.44841269540559325,0.329982564747859,0.42509527109339196,0.26555995654918907
1,6,average,64.0,0.3016411809824534,0.2064363277302036,0.43178485861124555,0.3278437471505269,0.39542411152886014,0.26049013065260396
1,6,average,64.33333333333333,0.29806456590768515,0.21447994704208928,0.4235183280210969,0.3363784918049349,0.38850216793302894,0.22825638960316802
1,6,average,64.66666666666666,0.2687631430945743,0.20038736074422914,0.3907995754487244,0.342259167133369,0.3977566367007842,0.21342902944077302
1,6,average,65.0,0.2643486992062847,0.1896779533393415,0.38348643974150576,0.3220892320222786,0.3834228568535427,0.16623969705579747
1,6,average,65.33333333333333,0.2996171807616845,0.20800626766452526,0.44319332104892406,0.3164650903597779,0.4568931857480911,0.21677705735924774
1,6,average,65.66666666666666,0.25528599935366825,0.1661437839990533,0.41675227095576206,0.3330818531404069,0.42406172356611793,0.2069264362564791
1,6,average,66.0,0.245486196902294,0.1511272137016057,0.37526723612976687,0.28653414171156655,0.3185180488922876,0.18860499380034093
1,6,average,66.33333333333333,0.2569592302485497,0.15465150282215429,0.35838203659421003,0.2531599826984118,0.29689874292606266,0.1708681292735694
1,6,average,66.66666666666666,0.24536544374877445,0.1618415686780294,0.34815581967661247,0.2759062647316194,0.3283344808637265,0.17072510747252231
1,6,average,67.0,0.2548925297324175,0.1736331479524844,0.3552380144913337,0.3026751531679703,0.32684032358221865,0.19607953378238102
1,6,average,67.33333333333333,0.26063983613582875,0.17553093867261768,0.38526220280511386,0.2700174243692651,0.3352023030779849,0.21069492433091241
1,6,average,67.66666666666666,0.23119271217689796,0.1589734567813955,0.34427217380593333,0.26172616209433613,0.28926225862625815,0.18054795840164775
1,6,average,68.0,0.2187749316976796,0.14626893012464237,0.31423287230385605,0.28498693298943845,0.30452311961808354,0.14134105891443594
1,6,average,68.33333333333333,0.1911261290133414,0.1360287973135866,0.2909088860029062,0.2591881846056698,0.29817115210891654,0.14425287823484767
1,6,average,68.66666666666666,0.18263668056170504,0.14173142053045365,0.27479456047600836,0.22662989679634124,0.2515912536239506,0.14250052783327366
1,6,average,69.0,0.1930019559691588,0.13232788624261368,0.2718906611020889,0.20933253609777716,0.2379761104473469,0.13517066114450646
1,6,average,69.33333333333333,0.21232047602206183,0.14628171934144593,0.30855681623798153,0.2256092950846524,0.25070177869787713,0.16874514564013113
1,6,average,69.66666666666666,0.19745913186500047,0.12444127458692544,0.28010685687524084,0.23279291993031664,0.24028729602472698,0.16331467560919152
1,6,average,70.0,0.17409364081592868,0.12024883145976856,0.23790745232233537,0.2239020563853262,0.21108261137089132,0.14219669357078676
1,6,average,70.33333333333333,0.17262738971480665,0.12331972816987123,0.22726382182049856,0.18752466514962582,0.1988669051409999,0.14031566735340525
1,6,average,70.66666666666666,0.16499464809097408,0.12388596989483469,0.23316120794602518,0.16722042019203276,0.19883804378788839,0.1443570741205864
1,6,average,71.0,0.1647884605547213,0.122383662078775,0.22453007444637998,0.1778707193128726,0.21280557360840038,0.140477671005202
1,6,average,71.33333333333333,0.17110244365095423,0.12285250937997394,0.23466489011329225,0.19314396033298445,0.21042071136843402,0.12493893112530814
1,6,average,71.66666666666666,0.16355009781564123,0.12637922781152267,0.22014453884383228,0.18243040884673592,0.2114518485930537,0.12230066373820218
1,6,average,72.0,0.16563930103344282,0.12439222699205835,0.23915861579515116,0.19670868723384857,0.19842592533227518,0.1380990218065381
1,6,average,72.33333333333333,0.16830058894300454,0.11525321982159226,0.2294576757256565,0.20067503878332982,0.19476648712096953,0.15123647429979303
1,6,average,72.66666666666666,0.17183170183084917,0.10934485172538498,0.2501740848569171,0.20106086599029305,0.22647637239055687,0.14064077023013452
1,6,average,73.0,0.16324409721587196,0.11063988471991942,0.24831784204436602,0.19498628476905014,0.22866602443896758,0.1486409625192216
1,6,average,73.33333333333333,0.15154076244035308,0.10956473201526595,0.21586098698478487,0.16966726451977984,0.1979536441392672,0.1343301786392846
1,6,average,73.66666666666666,0.13576391101914728,0.10206913859099767,0.199452321900345,0.1506758614458129,0.16990687131834403,0.10489430735283134
1,6,average,74.0,0.14726209265316453,0.09858609395637344,0.20302039960433615,0.16549470305964142,0.17729460121744722,0.12553062402771106
1,6,average,74.33333333333333,0.15450424283557201,0.09245454848897373,0.21032043812172024,0.16838274104712486,0.17807256638201915,0.12326621245263038
1,6,average,74.66666666666666,0.13435742428483444,0.08962598618606521,0.18630219608009682,0.13957346326161674,0.13845939293194687,0.0958804526743885
1,6,average,75.0,0.12671635311178728,0.08137144393882914,0.18228403353769057,0.13097703913803227,0.12451263947157194,0.09662374491717658
1,6,average,75.33333333333333,0.11776272013435893,0.08812367332802172,0.1681886340052312,0.1247947389026859,0.11178168913992373,0.09427254925487462
1,6,average,75.66666666666666,0.10478182550691315,0.07796930007932563,0.15163793644475926,0.10575134371995028,0.1022509348199405,0.07467846791924751
1,6,average,76.0,0.1447129583965051,0.09654790798731261,0.20040218166723506,0.15258956677550808,0.14501966918362025,0.11015060657532011
1,6,average,76.33333333333333,0.14379330902509185,0.10112497385537042,0.2112328029088495,0.16350900729543222,0.1715171083038914,0.13129278858505505
1,6,average,76.66666666666666,0.12838134934369747,0.09659198666764766,0.19266792234864136,0.15340360864116462,0.14309469577618075,0.1103986316056061
1,6,average,77.0,0.12049233191737553,0.09538707454170486,0.18137552202047322,0.14595184488845056,0.14746302017273563,0.1166978546739934
1,6,average,77.33333333333333,0.11200948924870556,0.08760670884643454,0.16960333135696382,0.1285073931136384,0.12512482354482418,0.10027943367070594
1,6,average,77.66666666666666,0.10515012527982687,0.07878199641556088,0.15199394825020743,0.13052603433116516,0.12490652912170219,0.08828010904090833
1,6,average,78.0,0.12065645989752949,0.07840660224267718,0.17031986324961235,0.15017943828164473,0.1387977835267371,0.1064814897228449
1,6,average,78.33333333333333,0.1159669158875182,0.07858363377787783,0.15925113940245522,0.1317345201495856,0.12454104173977576,0.09884290006887855
1,6,average,78.66666666666666,0.1303114133346963,0.08633655312217742,0.17192240217788177,0.13733719415428222,0.13990919713523564,0.10503615218853245
1,6,average,79.0,0.13083031840814505,0.08742652516954011,0.18754148156961792,0.14537583433449786,0.1429392792228035,0.10329183765716743
1,6,average,79.33333333333333,0.10653572250010265,0.0747475084766846,0.15135529279052953,0.12619096325002943,0.11163616192818007,0.07254437262488438
1,6,average,79.66666666666666,0.12046485276916166,0.07667268055565644,0.17519533403357965,0.13965563887608515,0.1226621342034126,0.09264434510813517
1,10,stored,0.3333333333333333,928.6650271515097,681.7312305256502,1334.9213753979654,1008.0182415353204,1182.3591063972963,613.8667078577648
1,10,stored,0.6666666666666666,689.8751824761998,527.6306487969164,992.0455061424786,749.8066225341814,800.9280658465506,469.021979304994
1,10,stored,1.0,629.4953444246097,515.3028586612893,775.9427473049976,657.7334910823565,650.1719313860068,427.59156411160393
1,10,stored,1.3333333333333333,500.49146276540586,425.12810598150315,576.1826475466978,500.3272520974973,569.7803756150823,400.28729400945343
1,10,stored,1.6666666666666665,369.6107567824167,296.21894123260444,445.60095100036284,368.7668780264081,433.5765542116318,282.8005981896645
1,10,stored,2.0,271.2248033534962,222.75090679980963,336.97480618571956,282.44660505512337,320.9981714134591,214.52890766109354
1,10,stored,2.333333333333333,263.8104347026957,213.96265279341438,313.2222891206896,264.8378046664144,313.7334797420683,218.36793869040747
1,10,stored,2.6666666666666665,223.5799970822555,181.09345589857074,254.17843473277338,221.80461713608383,276.5257088921752,181.5293802086285
1,10,stored,3.0,161.76752782534305,131.9069304718834,180.66924810165443,166.6877876478519,204.2383501395283,125.59848388300279
1,10,stored,3.333333333333333,136.35154530023362,115.72123523765444,147.3595480203146,129.79380236800696,150.64524065231362,99.33538879542779
1,10,stored,3.6666666666666665,143.67879721756827,119.30775700841397,157.3829192601848,147.4062971994296,152.8603773348294,100.06421080052358
1,10,stored,4.0,161.54213124285008,134.75035055904573,171.51574379722723,167.45665558083698,174.85733187338926,120.47193634312133
1,10,stored,4.333333333333333,124.75914815807127,96.53799558921094,134.3473072125739,136.93536841416102,139.80761906938025,89.60718190980566
1,10,stored,4.666666666666666,97.4272744422743,73.91661065921474,107.4968742670329,108.4761870473516,102.46103701663203,66.54703077865601
1,10,stored,5.0,73.8217803512238,58.703589237095954,80.91579233083402,77.0075065451755,80.92446372832407,54.526880899408816
1,10,stored,5.333333333333333,62.91928307527708,51.52383505554004,75.32103928705384,68.76287347122081,81.31775038890615,50.41148443361525
1,10,stored,5.666666666666666,67.1739960482713,55.796266379971314,83.45789061064919,76.13920701653826,87.38810577440638,54.67911135993166
1,10,stored,6.0,54.49718789088371,47.33238431727931,68.9374880653062,64.25512689425356,69.79373090295273,43.84437348137717
1,10,stored,6.333333333333333,37.81512043712148,32.5038291100905,49.0343908190033,44.064606174622796,50.817060715117094,33.77989649688107
1,10,stored,6.666666666666666,37.328783115808214,31.093265437118667,41.604523354609974,41.59390972577642,41.636364241110634,28.766862640663202
1,10,stored,7.0,47.93334262170429,42.09528242885865,50.244616788122826,46.5361233587544,49.803288331245675,37.82182482215427
1,10,stored,7.333333333333333,45.70455233908227,40.67890923211667,48.59859274839084,43.37977603955197,50.081079838403085,39.23169401335265
1,10,stored,7.666666666666666,47.660151502671695,43.527519273511125,51.060067924639064,46.75879905125287,51.1007930744662,40.45563036435068
1,10,stored,8.0,50.93213123461662,44.074429495874405,54.75820085478059,50.95600659862097,52.81875300860954,40.98815893454635
1,10,stored,8.333333333333332,44.9478344631236,37.39707706656252,51.43362283661599,45.762939100343154,44.70925504295688,33.62959827858965
1,10,stored,8.666666666666666,34.54029414675361,26.146312520449115,41.47476413764696,40.43566603345033,38.14671312294989,25.966161883898252
1,10,stored,9.0,33.115943425706035,26.932407708586474,36.469230611826006,34.95627040291649,38.13574431463829,26.92639283549506
1,10,stored,9.333333333333332,31.388871589487987,26.235206642204822,34.16462111642538,32.00794443004523,33.3648885858339,24.763345503363137
1,10,stored,9.666666666666666,25.647495185098098,22.063266684356073,29.002314173204358,25.62884546581471,24.77135209359337,18.87411444609818
1,10,stored,10.0,22.91658158760709,18.994088085384412,26.119047803994167,22.92592877558355,24.628560719211492,17.028587134707294
1,10,stored,10.333333333333332,21.03919123557747,17.882806429529936,25.081148766744878,22.830433655382127,22.565413515039296,17.615956074569628
1,10,stored,10.666666666666666,23.696335603060504,18.614708543013776,33.25759947087281,29.16569041235861,25.71950970164266,22.38232091485098
1,10,stored,11.0,28.370449188462054,21.851304659311076,37.950694409174176,34.659067461253876,30.821236242810862,27.773732228637
1,10,stored,11.333333333333332,30.91177085625099,24.160338950642405,36.493357812429096,36.81475711985887,32.83487339239365,30.316081420917914
1,10,stored,11.666666666666666,32.24312109063945,23.24376200801764,40.61497476165295,40.5016330543345,32.13957353497594,33.72297771307231
1,10,stored,12.0,37.08997622167428,27.60954052978689,43.75944947284577,46.717501891997486,35.50084894390294,39.18930731171043
1,10,stored,12.333333333333332,44.77549026204363,36.54100025876873,58.62006142097755,78.6090831373552,49.926608590858024,51.055716348584276
1,10,stored,12.666666666666666,42.092066191336585,33.441659941878186,58.063435711568914,80.99012750286388,45.157486445852605,43.46506510693213
1,10,stored,13.0,33.78803365767969,26.468926618324616,41.24300161429333,50.81029772443454,33.415087372015044,26.57855080354257
1,10,stored,13.333333333333332,22.69108239069716,19.27352160581382,27.702927015734303,25.836513929737254,21.92084472294139,15.931015395561136
1,10,stored,13.666666666666666,19.579329207568655,15.308718690692388,23.332555521548212,22.086672716598063,20.384689748531308,13.205692377868488
1,10,stored,14.0,20.402395436283815,16.153122363453825,24.110405889447012,22.123227072439512,21.35390737974302,14.77280081765078
1,10,stored,14.333333333333332,18.904880886511904,15.43980449442618,22.73259555941706,19.512669790138343,20.125963551048944,13.470927159562928
1,10,stored,14.666666666666666,17.57541559302729,13.498796081689104,20.99992949868524,18.548321114416076,19.590401760332178,12.118808512732993
1,10,stored,15.0,19.176005084558646,14.475531664995003,22.161801508110518,20.99939740118841,19.60033705507334,13.229563207401691
1,10,stored,15.333333333333332,18.233025803154923,14.318102154689562,21.084219705757633,19.76870040117399,17.647312007494357,13.200330372880442
1,10,stored,15.666666666666666,15.739311361437661,12.023278525581087,18.15712037544195,15.758859648213116,13.898538072337312,10.53857104509707
1,10,stored,16.0,15.296257101510589,12.543591935372865,17.47780430971953,15.13766977860007,15.67339140587404,10.655519075657914
1,10,stored,16.333333333333332,13.899339694514687,11.233953567894968,15.971235142268647,13.896005439284085,14.92905721682023,9.575483734946113
1,10,stored,16.666666666666664,14.069623412642688,12.216284945434428,15.843952407790137,13.279549368299232,14.133947087199173,10.769476000013354
1,10,stored,17.0,12.40187857233387,10.964031988871405,14.138433361768165,11.425244461022466,13.569160574940254,9.67297747257922
1,10,stored,17.333333333333332,12.465599082500573,10.354730586307742,14.34593264239956,11.745654160823152,13.844619083002227,10.707484147695054
1,10,stored,17.666666666666664,11.506835096967961,9.542399324856575,14.948557067435006,12.03256808964529,11.334652686096122,9.67637598150202
1,10,stored,18.0,11.739621591194187,10.244078565565584,13.950476318095795,11.552073853910326,11.194064573021306,8.909198965439096
1,10,stored,18.333333333333332,11.261975258535138,9.744286759792931,12.621305236783856,11.358767185794244,11.110128057997946,8.163177934824628
1,10,stored,18.666666666666664,9.67411482887032,8.37988643716816,11.383545441333712,10.364976066694837,9.573613445188737,8.059641743470522
1,10,stored,19.0,10.7961363978004,9.704398513200882,11.953423258538425,11.616515468808085,11.824635654171525,9.289805349072342
1,10,stored,19.333333333333332,11.041203210622031,9.580210023914699,12.702652897533817,11.60094069402246,11.3926928835443,8.69080078441242
1,10,stored,19.666666666666664,9.84668407922107,8.18609564717491,11.135714776686287,11.05754331936419,9.820153793500376,7.311952335227982
1,10,stored,20.0,10.161324235062954,8.0568224400188,11.262191342864016,10.693551567511099,10.599565822571048,7.1019834713988095
1,10,stored,20.333333333333332,9.8692005924225,8.308815506769358,11.195265159583991,10.747722651251607,10.33211186830919,8.207924735890305
1,10,stored,20.666666666666664,9.691491773383174,8.095258076690367,10.660625732471628,9.97478885793986,10.808017555811247,8.554533656679114
1,10,stored,21.0,9.631129374113963,8.165671584577145,10.896146739910032,10.30452534218343,11.500501662683408,8.025266919430193
1,10,stored,21.333333333333332,8.131836995171048,6.606816417676572,9.02293853731253,8.325487273822768,9.10204100686195,5.9044401885394535
1,10,stored,21.666666666666664,7.553557395642095,6.832825976891185,8.264837138794187,7.301320118987721,8.42658322079419,6.120739828872623
1,10,stored,22.0,8.754145369615433,7.736725135249682,9.940321349203568,8.915415570700453,11.105206453675237,7.551829365551837
1,10,stored,22.333333333333332,7.127156759315239,6.343767858889655,8.7516956793319,7.406477427319988,8.699482366784071,5.826290828956196
1,10,stored,22.666666666666664,7.3431041973983575,6.312433519751947,8.665313323735184,7.813667873075235,9.635048962179253,6.27110854824472
1,10,stored,23.0,6.679448221898097,6.232178325540157,7.5933890181895,6.65610184444284,7.7891174742550815,6.445026191811163
1,10,stored,23.333333333333332,6.457524033903759,5.66276068239938,7.1527148763634845,6.862913081839995,7.239257395541614,5.466549107513811
1,10,stored,23.666666666666664,6.790891871622421,5.68518428224927,7.778187008953539,7.541149307798625,8.49292718006689,5.774818843427271
1,10,stored,24.0,7.456466928680529,6.085589976621778,9.00680572641007,9.415214690984847,11.044000116586695,6.5427454340484115
1,10,stored,24.333333333333332,7.113994184638052,5.6115316605054,8.577005472089631,9.280077060329427,11.446707776876279,6.609742066115527
1,10,stored,24.666666666666664,7.135028034847755,5.699067298319966,8.231930581055378,8.190903756697361,11.687808297651852,6.002792846235525
1,10,stored,25.0,7.76635436147996,6.113764731865505,8.610431883417677,8.89344006467335,10.942794705710307,6.405069759220461
1,10,stored,25.333333333333332,7.335675501415723,5.884214809538403,8.24403714623487,8.526112664025645,9.990306672555047,5.727303256355647
1,10,stored,25.666666666666664,6.140643249073058,5.216004402822547,7.235747763931604,7.279447717643503,9.953416854376256,4.520764307239545
1,10,stored,26.0,5.739915811543612,4.630797023907595,6.977343942898402,7.071444655803789,10.271915699244694,4.500432235631125
1,10,stored,26.333333333333332,5.481218557318047,4.735397650653554,6.65518178498121,6.389038548164214,10.06405180090358,4.866182463530257
1,10,stored,26.666666666666664,6.48202196986662,5.194728942222236,7.062233836341794,6.824865068515045,11.045657131493298,4.621237865953588
1,10,stored,27.0,5.868581345347939,4.691523851570256,6.687867127409205,5.979360101062746,9.756376741135524,3.740564953534716
1,10,stored,27.333333333333332,5.039454375355183,4.155517729199773,6.437958521987363,5.513169679090473,8.652526068565885,3.9443937567462974
1,10,stored,27.666666666666664,5.373548537429832,4.460835875266511,6.767359022258993,6.125473480495774,8.601509149271639,4.066303827846178
1,10,stored,28.0,5.280606210094271,4.322160239511181,6.545578849299621,5.836633259270906,8.84909549598315,4.112961177747399
1,10,stored,28.333333333333332,5.236707362713879,4.471758007462161,6.453663219693224,5.979420481415693,9.838368752232407,3.6637613775580915
1,10,stored,28.666666666666664,5.1721656165353345,4.261560288156693,6.3195756261066585,5.703314521406581,9.577964208505131,3.9128501391956925
1,10,stored,29.0,4.451885548414329,3.6478571606129693,5.401283789073099,4.9131805902181025,8.176958765505146,3.369678424070986
1,10,stored,29.333333333333332,3.9411363238215857,3.462171960709469,4.622658454574426,3.677925707642889,7.246128538073034,3.43964912782476
1,10,stored,29.666666666666664,3.946768105393146,3.520623294791073,4.724721706714138,3.322003553718498,7.173238479242831,3.570485502097576
1,10,stored,30.0,3.56971564381097,3.1803563886203934,4.269580478787336,3.453052476223726,6.369758358693666,2.9058231115082633
1,10,stored,30.333333333333332,3.5349980195663764,2.8813678908470868,3.9937568913566235,3.5171781938950377,5.59617127418599,2.643072538668618
1,10,stored,30.666666666666664,3.5512307141373727,3.0347097264792495,4.30957207357128,3.8177117626090404,5.500820934619614,2.620827861595142
1,10,stored,31.0,4.077994668271654,3.6835359831552332,4.808100445655737,4.015321458401663,6.113444324336762,3.240066818930127
1,10,stored,31.333333333333332,4.056192262272642,3.241287563864018,4.6328805824559485,4.255676067581065,6.099161888525464,3.1796641797085523
1,10,stored,31.666666666666664,3.7711151011229074,3.0821679314524864,4.135970432766407,3.9872067233970627,4.750958417229099,3.0627156494509804
1,10,stored,32.0,4.450964405576448,3.7075769567983476,5.015767209911989,4.46679757415103,5.850790794605035,3.8516622998267676
1,10,stored,32.33333333333333,4.004369005596884,3.7352700873972626,4.52829230633263,4.271921017250572,5.225971874890221,3.594770384936004
1,10,stored,32.666666666666664,3.3186541975907202,3.062295849966675,3.7675437941671115,3.872803109525447,4.222827580693551,2.9498108855316603
1,10,stored,33.0,3.54234476980411,3.1213173848782922,4.0799363121926975,3.7432086287246196,3.923552062505274,2.9241280457275844
1,10,stored,33.33333333333333,3.5998854475697755,2.951340985538107,4.0583915805657425,3.659356004371711,4.227433883315386,2.9330916383266166
1,10,stored,33.666666666666664,3.11942550342446,2.4811473924742122,3.7155257605167837,3.0133485954312853,3.456775218368664,2.466185909154166
1,10,stored,34.0,3.2242505553739464,3.0058448487002205,3.7137686719661764,3.3710658890482663,3.6935545076870837,2.5560433475054385
1,10,stored,34.33333333333333,2.987156313409276,2.7268715062347386,3.5247853103048143,3.081141263834874,3.7504964237475917,2.5574150292486606
1,10,stored,34.666666666666664,2.6210150268037546,2.3922106560923906,2.9064281223543182,2.458934453946812,3.2815278686752634,2.2718058428043824
1,10,stored,35.0,2.61636176617417,2.4140512519384654,3.04176042881464,2.551677177236909,2.96298149627038,2.3339737790047965
1,10,stored,35.33333333333333,2.834935276489784,2.643291530149852,3.16162118001223,2.69714832390285,3.106901901261212,2.558810607158911
1,10,stored,35.666666666666664,3.256728830632362,2.672665488620699,3.7573949840114595,3.4166623334920168,3.627015021246874,2.6759272952901694
1,10,stored,36.0,3.0412757032977904,2.589872441305329,3.667241908762655,3.4343557955399646,3.4950188006484986,2.5484149535772818
