semantic_condition,channel,frequency_hz,time_seconds,trial_count,mean_change_percent,median_change_percent,q25_change_percent,q75_change_percent
both_fists_imagery,Cz,26.0,3.3,21,-63.9294990838885,-78.89363516522953,-92.18964456310873,-42.90966660540812
both_fists_imagery,Cz,26.0,3.325,21,-62.5316964169733,-78.85133375385456,-92.00311614544626,-51.00079865478205
both_fists_imagery,Cz,26.0,3.35,21,-56.94368760295437,-73.36461859265145,-94.18773094632822,-44.9322320806123
both_fists_imagery,Cz,26.0,3.375,21,-49.33356389006405,-65.64100304650002,-93.92699785391035,-24.809379547475373
both_fists_imagery,Cz,26.0,3.4,21,-41.969807434768185,-60.47244402990563,-89.97560051251766,-11.175729612927682
both_fists_imagery,Cz,26.0,3.425,21,-35.95370231113894,-50.36087789971015,-86.81360530999184,-14.617896800608849
both_fists_imagery,Cz,26.0,3.45,21,-30.866329818102137,-46.28087394809802,-78.30362822382003,6.037544977049659
both_fists_imagery,Cz,26.0,3.475,21,-25.56121443676098,-38.55345512902488,-84.38184310686812,1.0965609989450087
both_fists_imagery,Cz,26.0,3.5,21,-19.597232452537487,-50.03739297291958,-85.04236015978776,7.502580426041738
both_fists_imagery,Cz,27.0,-1.5,21,-14.238325909095227,-43.14362810785267,-65.47980464496173,21.518663465250057
both_fists_imagery,Cz,27.0,-1.475,21,-12.24730767270469,-31.97765245993194,-70.78488244489564,22.02710871597062
both_fists_imagery,Cz,27.0,-1.45,21,-9.525826393894889,-31.721314786921397,-58.40423440582613,-3.0869926430940064
both_fists_imagery,Cz,27.0,-1.425,21,-6.802684009321121,-23.60864822856629,-60.109548948153225,13.491997662616395
both_fists_imagery,Cz,27.0,-1.4,21,-5.157295708315078,-27.433718176375788,-71.05124046534571,42.09779711321422
both_fists_imagery,Cz,27.0,-1.375,21,-5.514982563060328,-50.33254013801603,-81.43815748177231,71.2999734735939
both_fists_imagery,Cz,27.0,-1.35,21,-8.336266657610164,-61.79947330247555,-80.2208037367861,73.13462661363482
both_fists_imagery,Cz,27.0,-1.325,21,-13.792375714934327,-64.47927987255589,-88.42145326095007,42.986451713165586
both_fists_imagery,Cz,27.0,-1.3,21,-21.78413027739577,-53.67583300746842,-89.8802493114452,9.934387090834058
both_fists_imagery,Cz,27.0,-1.275,21,-31.424877702590184,-51.8995248798697,-87.69197518932357,-19.459538453049564
both_fists_imagery,Cz,27.0,-1.25,21,-40.53683114645561,-60.623597299561204,-87.96333845450927,-21.886275460325006
both_fists_imagery,Cz,27.0,-1.225,21,-45.92868248108265,-59.69160378562033,-89.34681872558772,-30.59975272338065
both_fists_imagery,Cz,27.0,-1.2,21,-44.669302826301156,-62.351845101553316,-84.78019064383149,-5.332122632250363
both_fists_imagery,Cz,27.0,-1.175,21,-35.77768632383087,-61.825306482279,-85.91666755290701,2.0317012402757637
both_fists_imagery,Cz,27.0,-1.15,21,-21.048347386944236,-49.86392757230926,-86.92349529603821,26.23488510198312
both_fists_imagery,Cz,27.0,-1.125,21,-4.003755466328845,-52.931695337399795,-86.70653665063399,27.81045102349792
both_fists_imagery,Cz,27.0,-1.1,21,12.350836854047827,-49.7819865549271,-83.65004677917634,20.49407374650306
both_fists_imagery,Cz,27.0,-1.075,21,27.001862201392015,-31.05942941876226,-85.7428963337185,10.309782983554499
both_fists_imagery,Cz,27.0,-1.05,21,40.53860902561083,-28.93759847661561,-80.81962957231973,6.87855200698797
both_fists_imagery,Cz,27.0,-1.025,21,53.81043741471624,-46.5650029598591,-77.88257583476101,14.437617667539493
both_fists_imagery,Cz,27.0,-1.0,21,67.18667131598764,-53.97752541029429,-74.3010517503361,34.06769719340918
both_fists_imagery,Cz,27.0,-0.975,21,80.76647939093378,-34.78984292649761,-65.9264792181352,6.724588369621982
both_fists_imagery,Cz,27.0,-0.95,21,94.62432992240505,-20.898110985641782,-59.54049306705293,5.97828803270967
both_fists_imagery,Cz,27.0,-0.925,21,108.38822886320852,-27.313017948549525,-57.54666106221032,39.791453801383554
both_fists_imagery,Cz,27.0,-0.9,21,120.68701196835337,-11.379571789953962,-52.58977085752982,59.296092138667206
both_fists_imagery,Cz,27.0,-0.875,21,129.39324606387277,-2.9944935095381013,-66.52680926775717,64.75143402713081
both_fists_imagery,Cz,27.0,-0.85,21,132.68903265196428,-8.185836357226561,-68.5871319868534,83.97164731902109
both_fists_imagery,Cz,27.0,-0.825,21,130.15199336226723,-12.32326600965909,-52.31824567592361,64.88977910316379
both_fists_imagery,Cz,27.0,-0.8,21,123.05680664148362,-1.556812087803056,-53.16557431066574,114.55637103169748
both_fists_imagery,Cz,27.0,-0.775,21,113.49119404236362,12.068286437121714,-54.92657924096196,134.34714082495367
both_fists_imagery,Cz,27.0,-0.75,21,102.78976709778289,38.774700152591436,-36.464135769367786,126.12381429951719
both_fists_imagery,Cz,27.0,-0.725,21,90.722706372208,46.88581216765188,-30.2619605701921,74.24027724079896
both_fists_imagery,Cz,27.0,-0.7,21,76.36602179516827,19.51041963675962,-13.17109991807303,59.09198433687241
both_fists_imagery,Cz,27.0,-0.675,21,59.710435925438496,19.394780391807455,-36.96239144172836,51.370277675499516
both_fists_imagery,Cz,27.0,-0.65,21,42.14267713595244,0.819174245166325,-45.77461180191191,36.38662173395322
both_fists_imagery,Cz,27.0,-0.625,21,25.301128852314108,-13.07337365858349,-36.98583169114852,19.656927271077652
both_fists_imagery,Cz,27.0,-0.6,21,9.832602630485704,-11.307348801142206,-67.49297510683725,28.28513739534798
both_fists_imagery,Cz,27.0,-0.575,21,-4.385076495275901,-32.37633399859381,-76.78193293352658,23.16181522680041
both_fists_imagery,Cz,27.0,-0.55,21,-17.00741602970095,-49.00065859714718,-68.89361293871873,13.389030606261084
both_fists_imagery,Cz,27.0,-0.525,21,-26.76970980558971,-58.647799542101005,-75.2600561096066,-13.497105298035336
both_fists_imagery,Cz,27.0,-0.5,21,-32.55235096826294,-50.74646925650176,-70.67152648546012,-30.51918209364747
both_fists_imagery,Cz,27.0,-0.475,21,-34.69911706067947,-48.05646847149416,-70.56076431254448,-25.26432743381729
both_fists_imagery,Cz,27.0,-0.45,21,-34.88593448574272,-54.4961466803145,-68.70400256865634,1.798210500844204
both_fists_imagery,Cz,27.0,-0.425,21,-34.555973630415366,-49.025484875219966,-81.08624268304807,0.8462427402287407
both_fists_imagery,Cz,27.0,-0.4,21,-33.70757354124422,-63.96802264194177,-87.80246913686875,-1.4623450299856053
both_fists_imagery,Cz,27.0,-0.375,21,-31.37125644765708,-56.53376065732241,-82.11313480854177,12.103400921131293
both_fists_imagery,Cz,27.0,-0.35,21,-27.015052438378525,-52.73577255124707,-69.63475385808876,1.9643463544812336
both_fists_imagery,Cz,27.0,-0.325,21,-21.174605936181514,-31.769261071197437,-67.37397920367356,-13.539751310397511
both_fists_imagery,Cz,27.0,-0.3,21,-14.939399925801078,-44.71521837610156,-65.31277206464961,14.753629496324812
both_fists_imagery,Cz,27.0,-0.275,21,-9.439192152110522,-50.575238192497096,-56.529567956300546,33.59448173896863
both_fists_imagery,Cz,27.0,-0.25,21,-5.905054317673706,-39.91966495533722,-62.282616909737605,14.419783191706856
both_fists_imagery,Cz,27.0,-0.225,21,-5.345053693287112,-32.09849376851803,-62.77775192111309,12.458539394564635
both_fists_imagery,Cz,27.0,-0.2,21,-7.248057632784169,-32.97275488265733,-60.70304040622203,30.75581380217154
both_fists_imagery,Cz,27.0,-0.175,21,-8.854838544220982,-32.229630732157695,-68.31799625085142,25.036018839684118
both_fists_imagery,Cz,27.0,-0.15,21,-6.844415499878248,-44.233110977819656,-73.16421907384573,43.33845736785843
both_fists_imagery,Cz,27.0,-0.125,21,-0.525152250724697,-41.103686194946256,-87.13764844174804,13.401362166946145
both_fists_imagery,Cz,27.0,-0.1,21,6.827128949301968,-43.546083049556216,-88.25056973980863,2.930449539489581
both_fists_imagery,Cz,27.0,-0.075,21,10.605160987227052,-57.713980420856174,-78.34886815349195,29.227472174215926
both_fists_imagery,Cz,27.0,-0.05,21,9.42819477471335,-58.24711749550874,-75.73069974146706,56.57125230315064
both_fists_imagery,Cz,27.0,-0.025,21,6.722498862521323,-57.028010674565756,-82.98674455319315,63.83674957230811
both_fists_imagery,Cz,27.0,0.0,21,7.067782656368016,-50.88944128376272,-85.62269805901447,19.49645602591943
both_fists_imagery,Cz,27.0,0.025,21,11.208367537332434,-43.97310410738239,-72.06924289482417,49.551451095619385
both_fists_imagery,Cz,27.0,0.05,21,15.416446751772206,-34.00793149548399,-73.3609601986483,49.48382387854546
both_fists_imagery,Cz,27.0,0.075,21,15.469037411441729,-37.396334259805045,-69.49004396144419,65.83941507619805
both_fists_imagery,Cz,27.0,0.1,21,10.372049591227864,-30.205222313797034,-73.64807337031759,22.901272232851433
both_fists_imagery,Cz,27.0,0.125,21,2.517866307416543,-28.62468593634665,-68.09155078932763,6.477421276320094
both_fists_imagery,Cz,27.0,0.15,21,-4.464688876557458,-62.05877572059261,-78.00670403849296,48.01260653951139
both_fists_imagery,Cz,27.0,0.175,21,-7.510126030171893,-36.14021038532671,-88.06549191008124,49.692113165881985
both_fists_imagery,Cz,27.0,0.2,21,-4.719424079931398,-17.16203585387231,-80.64965999396684,52.55866485610141
both_fists_imagery,Cz,27.0,0.225,21,4.469629427263507,-26.67024460945,-76.07012798343607,41.04431732881265
both_fists_imagery,Cz,27.0,0.25,21,18.956612760679604,-23.735944633813137,-63.660120944543856,33.32771801507726
both_fists_imagery,Cz,27.0,0.275,21,35.94769006560485,-25.099973955209077,-60.20384837918112,47.46466053057891
both_fists_imagery,Cz,27.0,0.3,21,51.88084342199714,-28.8416635997917,-61.97866800615944,59.89309829446577
both_fists_imagery,Cz,27.0,0.325,21,63.94758569017418,-35.16937892364667,-72.21415520328193,65.74417329575593
both_fists_imagery,Cz,27.0,0.35,21,70.97746692378283,-34.80736599062587,-68.68855344458845,60.24478757109061
both_fists_imagery,Cz,27.0,0.375,21,72.89270493532752,-37.05776255987703,-64.89068937115293,41.152607251428144
both_fists_imagery,Cz,27.0,0.4,21,69.41991954821133,-26.45941142955081,-64.2492710340475,10.73711140724981
both_fists_imagery,Cz,27.0,0.425,21,59.71774342914719,-24.48625601358399,-62.562231830636975,33.387960620263016
both_fists_imagery,Cz,27.0,0.45,21,43.68147234447042,-19.623057820986205,-81.31456508460168,22.804381724698832
both_fists_imagery,Cz,27.0,0.475,21,23.536724466122784,-40.26166705380625,-83.07789992438869,52.957149359574544
both_fists_imagery,Cz,27.0,0.5,21,3.5982263580599385,-58.14520377338942,-79.237154582962,38.806995119651454
both_fists_imagery,Cz,27.0,0.525,21,-11.907840573871697,-44.50379995261954,-75.57233955952873,23.347397747083015
both_fists_imagery,Cz,27.0,0.55,21,-20.804814390115048,-44.086804249494634,-71.5409418779984,22.3588413223564
both_fists_imagery,Cz,27.0,0.575,21,-23.028486030327965,-35.56609647575253,-66.04400781327145,21.509663342363424
both_fists_imagery,Cz,27.0,0.6,21,-19.574501857153862,-29.63408675472084,-54.67717041118347,19.651541758040207
both_fists_imagery,Cz,27.0,0.625,21,-12.129319863490204,-17.040505433668706,-47.91489589358188,16.991895316490915
both_fists_imagery,Cz,27.0,0.65,21,-3.5288177399766036,-15.920703676127877,-44.54764604760991,28.568196895278202
both_fists_imagery,Cz,27.0,0.675,21,2.641650176762947,-7.639773051249532,-61.080956928493144,51.39804568721608
both_fists_imagery,Cz,27.0,0.7,21,4.119144729069402,-12.17018930796128,-58.96985479712736,52.156663966948564
both_fists_imagery,Cz,27.0,0.725,21,1.8154730653698696,-7.539021036432702,-52.735775340471776,28.656115893152542
both_fists_imagery,Cz,27.0,0.75,21,-1.032659264094115,-18.972604625501592,-57.030972663218115,13.343729275682767
both_fists_imagery,Cz,27.0,0.775,21,-1.9667646012851667,-34.5779927439171,-60.78800556486052,-3.959440986499505
both_fists_imagery,Cz,27.0,0.8,21,-1.275623392104777,-46.56689361706817,-69.12778530286927,-16.1172742201163
both_fists_imagery,Cz,27.0,0.825,21,-0.6121860238168126,-55.1466351420711,-74.32443451863672,-27.980803047308434
both_fists_imagery,Cz,27.0,0.85,21,-0.26720732563224925,-53.118177399455334,-74.71501096359053,-16.25316517924125
both_fists_imagery,Cz,27.0,0.875,21,1.1008633021695735,-66.84605815279659,-79.56269565087689,18.175216657408452
both_fists_imagery,Cz,27.0,0.9,21,3.9400234607516316,-67.58175808556763,-82.83283986886065,26.938213792888522
both_fists_imagery,Cz,27.0,0.925,21,6.276816227078081,-63.54201333490239,-76.47241012633636,19.398410213931108
both_fists_imagery,Cz,27.0,0.95,21,5.7488149077960236,-50.333905637452006,-81.38712015249804,44.08214461263024
both_fists_imagery,Cz,27.0,0.975,21,2.8612968922643205,-51.71207479960302,-79.1450497608191,15.179386411368244
both_fists_imagery,Cz,27.0,1.0,21,1.6353385782435406,-37.08874664323986,-83.35980169398852,0.1950227194348274
both_fists_imagery,Cz,27.0,1.025,21,7.11816496869637,-58.39853421186603,-83.78657242240308,-13.561268644936264
both_fists_imagery,Cz,27.0,1.05,21,22.18081929171678,-58.36530937930221,-89.24178764790481,-19.310909915898968
both_fists_imagery,Cz,27.0,1.075,21,45.69601988574467,-61.75225693947578,-91.66193586434989,-32.47858256704128
both_fists_imagery,Cz,27.0,1.1,21,72.666605468328,-61.201480150993916,-90.22766597401616,-20.299127478866943
both_fists_imagery,Cz,27.0,1.125,21,95.96235687450894,-47.075901818926,-92.09945558532523,14.584772484736684
both_fists_imagery,Cz,27.0,1.15,21,108.84572435521167,-53.12724872705605,-80.37876546895806,23.42000396733964
both_fists_imagery,Cz,27.0,1.175,21,107.41695193631301,-52.15817079951571,-73.35273818196072,21.10591371551012
both_fists_imagery,Cz,27.0,1.2,21,92.38901079301439,-46.203840940219465,-70.72247011855221,-9.627970169677479
both_fists_imagery,Cz,27.0,1.225,21,69.35590676731799,-54.86297457468379,-83.28290492219087,21.158193709655144
both_fists_imagery,Cz,27.0,1.25,21,46.46035617283454,-56.28723144615888,-83.13361507167835,-12.019828369323678
both_fists_imagery,Cz,27.0,1.275,21,30.035447290384145,-61.29210114142603,-82.55187262756638,7.0280988895118695
both_fists_imagery,Cz,27.0,1.3,21,21.357293111641493,-65.47530119831143,-76.60956598415441,38.87009856121302
both_fists_imagery,Cz,27.0,1.325,21,17.17653140513192,-63.33516261646211,-81.40990088158641,93.13563796171901
both_fists_imagery,Cz,27.0,1.35,21,13.014647700138513,-60.01916853271768,-79.15668281453364,119.14748503925613
both_fists_imagery,Cz,27.0,1.375,21,6.088186654513307,-58.01093086170589,-76.84463051722364,98.6036433608212
both_fists_imagery,Cz,27.0,1.4,21,-3.6674574184618356,-58.51371868587085,-78.73848469438303,20.45976523832067
both_fists_imagery,Cz,27.0,1.425,21,-14.117031379586697,-51.51171395753125,-87.31241900321623,35.81389262945311
both_fists_imagery,Cz,27.0,1.45,21,-22.703005114873804,-58.24785566087447,-85.51723700652694,-21.277280434967007
both_fists_imagery,Cz,27.0,1.475,21,-28.740983660886585,-67.76704791829619,-77.66653978432099,6.817573981277943
both_fists_imagery,Cz,27.0,1.5,21,-33.89829651493612,-66.7565364509667,-86.09065363521695,-11.548707861859036
both_fists_imagery,Cz,27.0,1.525,21,-39.57807287906404,-58.044246881090565,-85.73085432736227,-37.05841713283243
both_fists_imagery,Cz,27.0,1.55,21,-43.967360005421526,-63.84141626726821,-84.41760262145887,-34.19120646071229
both_fists_imagery,Cz,27.0,1.575,21,-42.674289428678556,-58.68418556909491,-80.37284365000185,-34.67530210292793
both_fists_imagery,Cz,27.0,1.6,21,-32.58461423169209,-58.958398818581074,-68.9873116499682,-38.75221770850013
both_fists_imagery,Cz,27.0,1.625,21,-14.579003895924846,-50.72037849115679,-72.953989163896,-30.59335141797148
both_fists_imagery,Cz,27.0,1.65,21,7.330652790430504,-46.2376988383595,-83.01870587246974,-0.13632643001409986
both_fists_imagery,Cz,27.0,1.675,21,28.184405030138482,-47.81217650561885,-78.9958446668292,17.16297727080217
both_fists_imagery,Cz,27.0,1.7,21,42.95404264649407,-48.04106246196695,-79.99841398543471,17.563036862642168
both_fists_imagery,Cz,27.0,1.725,21,47.26790216970965,-43.27752483084791,-87.72782354981796,7.835174583840968
both_fists_imagery,Cz,27.0,1.75,21,39.7944399780907,-48.35544320995503,-80.5194736629241,21.735153037022165
both_fists_imagery,Cz,27.0,1.775,21,24.0898687643689,-39.16550949518992,-72.66748415348243,11.126814504183926
both_fists_imagery,Cz,27.0,1.8,21,6.592845086104053,-48.58382598402397,-68.98625942558628,14.833199491573463
both_fists_imagery,Cz,27.0,1.825,21,-7.695422122824872,-44.28047342360717,-78.38743749088943,-5.43980410144885
both_fists_imagery,Cz,27.0,1.85,21,-17.176056643931865,-53.02311195156705,-67.02413950759389,-12.30256535826506
both_fists_imagery,Cz,27.0,1.875,21,-22.125119184493208,-55.1170889781971,-81.3844091719104,-3.002442598259012
both_fists_imagery,Cz,27.0,1.9,21,-22.812079833435895,-61.126067021598374,-88.61382412148747,-20.738329642960107
both_fists_imagery,Cz,27.0,1.925,21,-19.57642072651823,-66.7680795479508,-78.83884829377958,-32.418823801817084
both_fists_imagery,Cz,27.0,1.95,21,-13.907014902409113,-60.49980431609928,-81.84182004858718,-14.499714863136626
both_fists_imagery,Cz,27.0,1.975,21,-8.509974041882161,-49.20367283090584,-80.96592193389198,-14.318783370908939
both_fists_imagery,Cz,27.0,2.0,21,-5.874770536263788,-44.26718134552179,-76.17894608083095,9.322040082704042
both_fists_imagery,Cz,27.0,2.025,21,-6.671133771038781,-24.46966743258596,-80.69696719340901,2.8541502272925117
both_fists_imagery,Cz,27.0,2.05,21,-9.546884224374262,-46.6717240998575,-84.57600650673496,23.397796797049182
both_fists_imagery,Cz,27.0,2.075,21,-12.427554335618446,-50.07201518263148,-77.7670830432106,16.220604453714323
both_fists_imagery,Cz,27.0,2.1,21,-13.94061705459587,-49.70732825484792,-74.85728151320812,14.8863587206503
both_fists_imagery,Cz,27.0,2.125,21,-13.706859638674153,-40.60729358335801,-75.01376769742639,9.656575726479383
both_fists_imagery,Cz,27.0,2.15,21,-11.641476919410762,-29.156002653194683,-81.58054647547095,25.232903677273352
both_fists_imagery,Cz,27.0,2.175,21,-7.524044634274635,-22.954121628768608,-82.05003168009,10.845733453164234
both_fists_imagery,Cz,27.0,2.2,21,-1.6336622231037476,-29.14946930643806,-78.23981465800561,19.339421741138075
both_fists_imagery,Cz,27.0,2.225,21,4.361069686783842,-41.32358137474463,-77.65199606324947,38.10156612006606
both_fists_imagery,Cz,27.0,2.25,21,7.7554016022949535,-38.305466451292546,-72.32628309952058,49.33535185438481
both_fists_imagery,Cz,27.0,2.275,21,6.5374864053701724,-47.71934727651209,-70.02366902236048,6.2504676359676035
both_fists_imagery,Cz,27.0,2.3,21,0.7833362563057384,-51.53576150977174,-71.29031487186145,-14.39499859673171
both_fists_imagery,Cz,27.0,2.325,21,-7.820073598022708,-62.680890923239,-73.95863745243025,-33.172366780708046
both_fists_imagery,Cz,27.0,2.35,21,-17.654239450747532,-74.82486846016981,-81.91518562360342,-23.329292650901486
both_fists_imagery,Cz,27.0,2.375,21,-27.8188813884886,-63.83590211917105,-86.41070380793336,0.39202581930534536
both_fists_imagery,Cz,27.0,2.4,21,-36.86641360234986,-69.35783428962131,-80.45904611016272,-28.50105960516792
both_fists_imagery,Cz,27.0,2.425,21,-41.59966954697657,-68.05581529426817,-80.43235743362568,-37.72184874852341
both_fists_imagery,Cz,27.0,2.45,21,-38.52863658150576,-66.4021377964483,-81.00871180198847,-37.312946987669065
both_fists_imagery,Cz,27.0,2.475,21,-27.482310876688903,-62.373685478763605,-84.98784647655263,-44.55134992567781
both_fists_imagery,Cz,27.0,2.5,21,-13.506972020048252,-60.4583421941611,-87.60007334387176,-23.142056099353816
both_fists_imagery,Cz,27.0,2.525,21,-4.131394389137448,-68.71015921221647,-87.40158133822835,-3.7533029623530476
both_fists_imagery,Cz,27.0,2.55,21,-3.8893421818095084,-76.28728693771139,-80.70179001534166,1.2330856144619118
both_fists_imagery,Cz,27.0,2.575,21,-11.050166796067717,-67.7543079258534,-84.35456241496999,49.69670381846552
both_fists_imagery,Cz,27.0,2.6,21,-19.33643351962624,-73.22688105261294,-85.5082377127767,56.51158930344334
both_fists_imagery,Cz,27.0,2.625,21,-22.80488458919365,-69.56514055464903,-88.83998281618902,-8.627604718788692
both_fists_imagery,Cz,27.0,2.65,21,-19.735021815581952,-74.90063603321668,-88.86836157154661,6.296250833830784
both_fists_imagery,Cz,27.0,2.675,21,-12.790948111360958,-69.97638364361063,-87.66837426205065,-7.072255868398361
both_fists_imagery,Cz,27.0,2.7,21,-6.135665444092247,-62.84854695672631,-79.76577257895775,-10.202985947754817
both_fists_imagery,Cz,27.0,2.725,21,-2.4649171771150358,-64.36891362502642,-79.4491048238115,-13.785494096108637
both_fists_imagery,Cz,27.0,2.75,21,-2.147460657052866,-73.45276313820267,-83.59418718811888,-21.31011018255542
both_fists_imagery,Cz,27.0,2.775,21,-4.166642404968357,-72.84781014825263,-90.01267801266084,-14.624849376650376
both_fists_imagery,Cz,27.0,2.8,21,-7.317215789943299,-72.73462217692772,-95.10581890500423,-10.66674762998945
both_fists_imagery,Cz,27.0,2.825,21,-10.778429705017878,-65.48732319032155,-92.38742664892708,-35.320851650885935
both_fists_imagery,Cz,27.0,2.85,21,-14.119861358360145,-69.29595921903261,-86.83173059151827,-33.71007115285774
both_fists_imagery,Cz,27.0,2.875,21,-16.990164083014157,-53.973875227315865,-87.13527989754387,-45.03795378766243
both_fists_imagery,Cz,27.0,2.9,21,-18.72590298386693,-53.75176238245258,-86.54885222090974,-33.86449385462312
both_fists_imagery,Cz,27.0,2.925,21,-18.299592787755028,-46.9495815308462,-85.10456018294929,-8.110868678844191
both_fists_imagery,Cz,27.0,2.95,21,-14.96759133546491,-59.09744893143085,-85.5227477261548,19.293480297931616
both_fists_imagery,Cz,27.0,2.975,21,-9.104964921721798,-51.66527276538873,-78.11194760533732,35.59043860887865
both_fists_imagery,Cz,27.0,3.0,21,-2.0530501781038373,-57.324454204222654,-79.46605340684674,30.498949310248634
both_fists_imagery,Cz,27.0,3.025,21,5.060662360432639,-48.07862813134321,-83.73605800842513,52.25194670790581
both_fists_imagery,Cz,27.0,3.05,21,11.882174660208412,-21.311047167332042,-85.58758812285643,71.21522574832292
both_fists_imagery,Cz,27.0,3.075,21,17.759926248171507,0.47002908716009584,-85.13488125296148,84.96738307251263
both_fists_imagery,Cz,27.0,3.1,21,20.596851659224217,-15.729543626492424,-82.9423552141101,94.92132735582065
both_fists_imagery,Cz,27.0,3.125,21,17.76829270842742,28.055045821499224,-82.48252118143527,83.14571447537294
both_fists_imagery,Cz,27.0,3.15,21,8.528779848099868,-4.538122996753351,-88.01705041271961,63.40859341961728
both_fists_imagery,Cz,27.0,3.175,21,-4.970750859625545,-45.89134542547882,-88.63026185260722,43.01121766683546
both_fists_imagery,Cz,27.0,3.2,21,-19.420653978279248,-71.73310923996061,-80.12930573605138,21.447248994837285
both_fists_imagery,Cz,27.0,3.225,21,-32.79730391924994,-72.64282463236081,-84.64390071304987,-2.7592959429285973
both_fists_imagery,Cz,27.0,3.25,21,-44.74597105112688,-72.87704461972363,-87.7867899958471,-23.342608002554897
both_fists_imagery,Cz,27.0,3.275,21,-54.93532282748832,-70.95992790377665,-87.00263425085863,-37.29302374070929
both_fists_imagery,Cz,27.0,3.3,21,-61.86729850804053,-75.5276225961609,-84.18824206654163,-46.04197542892877
both_fists_imagery,Cz,27.0,3.325,21,-63.74555352269238,-73.40524606704551,-87.41980851075074,-56.23972452734691
both_fists_imagery,Cz,27.0,3.35,21,-60.29747653031082,-66.08782523492816,-94.69946229486739,-41.80502552562915
both_fists_imagery,Cz,27.0,3.375,21,-53.4023534671692,-60.19744675485243,-92.75969711741406,-14.848228209220817
both_fists_imagery,Cz,27.0,3.4,21,-45.84529595307474,-71.75737092412957,-87.71868575578232,10.671490680290795
both_fists_imagery,Cz,27.0,3.425,21,-39.38057708441963,-66.95870383806954,-81.75470416641345,14.090467481946561
both_fists_imagery,Cz,27.0,3.45,21,-33.740194487758686,-51.46173650546776,-82.39707042607378,-23.93420357930148
both_fists_imagery,Cz,27.0,3.475,21,-27.41094333339003,-66.85014021705442,-79.01446282294161,-0.15361796764016786
both_fists_imagery,Cz,27.0,3.5,21,-19.677012927282014,-60.18379911840164,-76.0281747463836,15.042568457852836
both_fists_imagery,Cz,28.0,-1.5,21,-15.017105782848526,-20.535007618279643,-77.37931751503477,11.90540384066568
both_fists_imagery,Cz,28.0,-1.475,21,-12.27457362370553,-40.762256947596164,-74.01182810489759,52.37340248266621
both_fists_imagery,Cz,28.0,-1.45,21,-8.509655923135417,-44.201989540461916,-72.87689183659779,17.517979391625484
both_fists_imagery,Cz,28.0,-1.425,21,-4.862529443548577,-33.324977632192,-74.02328952548284,-0.3453230188393221
both_fists_imagery,Cz,28.0,-1.4,21,-2.7188739316672983,-39.54960344767908,-72.31046024448467,38.02486795922673
both_fists_imagery,Cz,28.0,-1.375,21,-3.1217125847003033,-44.02966887655087,-83.95012699674352,80.29925562093177
both_fists_imagery,Cz,28.0,-1.35,21,-6.559477237351645,-44.989510355675016,-84.93922501294226,49.73195026849302
both_fists_imagery,Cz,28.0,-1.325,21,-13.121604577403517,-38.31466182253523,-84.90772370102532,14.579734883172923
both_fists_imagery,Cz,28.0,-1.3,21,-22.44677684902269,-68.41423022930478,-86.13728119650501,19.591756664847406
both_fists_imagery,Cz,28.0,-1.275,21,-33.28269554318181,-75.91577914000996,-86.89941261039709,-6.340369298958818
both_fists_imagery,Cz,28.0,-1.25,21,-43.229776507616165,-67.91363892105998,-84.73314833924381,-35.98170303645625
both_fists_imagery,Cz,28.0,-1.225,21,-49.203032797472076,-66.57633145890198,-78.2112424632091,-56.335911758088216
both_fists_imagery,Cz,28.0,-1.2,21,-48.51643062724362,-61.445817600454916,-73.93401285186279,-44.01373469498107
both_fists_imagery,Cz,28.0,-1.175,21,-40.03529460257019,-51.87893326314146,-83.2654886809325,-13.813136350861132
both_fists_imagery,Cz,28.0,-1.15,21,-24.67692339567172,-49.96886549606699,-82.52684989163934,7.852108866318445
both_fists_imagery,Cz,28.0,-1.125,21,-4.798510463806532,-52.82463724721089,-85.08225008410146,19.79484932488101
both_fists_imagery,Cz,28.0,-1.1,21,17.04903239623987,-39.779912644943025,-82.46150211779572,46.02994313767226
both_fists_imagery,Cz,28.0,-1.075,21,38.81572874230732,-31.484652367676613,-82.64622959210043,60.30225448449257
both_fists_imagery,Cz,28.0,-1.05,21,58.723013154232746,-43.88276747525742,-75.47745578384563,35.539311337211906
both_fists_imagery,Cz,28.0,-1.025,21,75.08905305497194,-38.41601682016947,-72.56938689213227,70.7332140659754
both_fists_imagery,Cz,28.0,-1.0,21,86.99058279384681,-29.06453728252782,-76.14046179262402,48.20150727555891
both_fists_imagery,Cz,28.0,-0.975,21,95.03096690994298,-26.459238823775987,-74.75919394830072,51.21436844344264
both_fists_imagery,Cz,28.0,-0.95,21,100.9907953125493,-37.465166265573956,-65.94804785137796,22.544618732477215
both_fists_imagery,Cz,28.0,-0.925,21,106.49836318560635,-50.83527617777228,-68.99722469184152,37.967414053701454
both_fists_imagery,Cz,28.0,-0.9,21,112.08585217495887,-60.57568630496211,-69.37136559712468,45.69778344525456
both_fists_imagery,Cz,28.0,-0.875,21,117.36457469471348,-7.747076225127222,-66.72940399117822,32.384173875715156
both_fists_imagery,Cz,28.0,-0.85,21,121.68647388191002,-12.782079760684589,-76.8048818614158,112.56177633930267
both_fists_imagery,Cz,28.0,-0.825,21,124.48704790948939,-27.556598604270068,-80.57642458828703,147.4950251550912
