subject,run,channel,reference_state,valid_samples,valid_duration_seconds,excluded_tail_samples,excluded_tail_seconds,sampling_frequency_hz,nyquist_hz,welch_segment_seconds,welch_segment_samples,welch_overlap_samples,welch_overlap_fraction,welch_window,welch_average,remove_segment_dc,n_fft,zero_padding,frequency_bin_spacing_hz,welch_segment_count,very_low_lower_hz,very_low_upper_hz,very_low_power_uV2,total_power_1_45_hz_uV2,high_power_lower_hz,high_power_upper_hz,high_power_uV2,peak_frequency_1_45_hz,peak_psd_1_45_hz_uV2_per_hz
1,6,T8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,193.81331158974896,539.7634022760899,45.0,79.66666666666666,56.73311659971676,1.0,182.1187140134742
1,6,T9,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,222.50132178730132,539.8541013082403,45.0,79.66666666666666,14.988887967300368,1.0,219.4046708309204
1,6,T10,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,363.2883155431082,800.3213110906327,45.0,79.66666666666666,48.890934879764394,1.0,359.0239382083185
1,6,TP7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,174.69826136687675,373.45052687840627,45.0,79.66666666666666,10.835993613433965,1.0,164.5124670583193
1,6,TP8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,225.5054571770687,394.29316882556867,45.0,79.66666666666666,13.022723433688398,1.0,170.74353856931978
1,6,P7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,204.44979570064726,464.77316628767466,45.0,79.66666666666666,15.517503123756716,1.0,235.93953716774826
1,6,P5,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,177.45604562504957,376.23696605816315,45.0,79.66666666666666,11.094595116437663,1.0,203.56905315874096
1,6,P3,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,182.47196775448253,362.0296308641061,45.0,79.66666666666666,12.385098878196988,1.0,225.73738088461093
1,6,P1,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,223.79637025838318,406.59211530229686,45.0,79.66666666666666,13.52046960030466,1.0,266.74638140684715
1,6,Pz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,207.8540241375517,397.34649059379456,45.0,79.66666666666666,14.089750080191065,1.0,256.04545001863096
1,6,P2,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,220.36188046646458,409.43864785986267,45.0,79.66666666666666,15.85434444489823,1.0,241.2947295382808
1,6,P4,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,185.4862634066146,369.2910847553636,45.0,79.66666666666666,17.33765011169945,1.0,188.8116484484889
1,6,P6,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,191.3155766308888,366.45463282802484,45.0,79.66666666666666,18.377822738563886,1.0,180.00702788778383
1,6,P8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,237.21034366472662,422.74854820744423,45.0,79.66666666666666,21.998338094706604,1.0,206.22115341821544
1,6,PO7,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,324.5851253285998,619.4428155975295,45.0,79.66666666666666,18.474472044377343,1.0,366.67957878077016
1,6,PO3,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,299.20005906777686,559.2480827955542,45.0,79.66666666666666,19.644281185702493,1.0,339.86637995200886
1,6,POz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,335.55167193509044,597.8605251847328,45.0,79.66666666666666,24.015570338190624,1.0,379.8762744923241
1,6,PO4,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,307.1241238192272,582.175779001454,45.0,79.66666666666666,25.503570587863777,1.0,300.2454959296065
1,6,PO8,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,402.0931083844048,785.5629555626825,45.0,79.66666666666666,44.37062818710261,1.0,385.27138185528264
1,6,O1,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,398.1387358148464,737.4402537050289,45.0,79.66666666666666,6.283772413268417,1.0,446.36754191219205
1,6,Oz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,396.8725547925443,731.8534176887737,45.0,79.66666666666666,6.926025143336424,1.0,399.4154017227703
1,6,O2,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,483.96999952791,1011.3990932642675,45.0,79.66666666666666,8.817816672162396,1.0,507.38499278719183
1,6,Iz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,434.303118811876,807.1455750748386,45.0,79.66666666666666,10.586304718886486,1.0,401.2978888445087
1,10,FC5,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,765.5660095689886,1530.1544073995206,45.0,79.66666666666666,43.5925317235045,1.0,815.6939264872769
1,10,FC3,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,660.507859557676,1696.9027232436774,45.0,79.66666666666666,43.97587734958635,1.0,782.1422681662136
1,10,FC1,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,630.5615258565424,1730.0189183716438,45.0,79.66666666666666,38.58360964032328,1.0,715.0509809738661
1,10,FCz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,649.8872325463647,1703.700201099617,45.0,79.66666666666666,37.43597149062633,1.0,656.2303003474743
1,10,FC2,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,577.5188682347803,1589.0170337765512,45.0,79.66666666666666,34.12964266633732,1.0,654.4948917567041
1,10,FC4,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,416.6253403080361,1296.0914109477947,45.0,79.66666666666666,31.762330549908036,1.0,495.77135958987463
1,10,FC6,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,295.09851550048495,922.0755399581893,45.0,79.66666666666666,33.63030688057181,1.0,378.9277164422821
1,10,C5,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,578.0822078430331,1392.0070013469012,45.0,79.66666666666666,53.87556128894849,1.0,569.8249496783934
1,10,C3,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,527.56082961434,1556.292921173489,45.0,79.66666666666666,40.27573125069378,1.0,657.7334910823565
1,10,C1,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,529.9104061657156,1600.2875466140642,45.0,79.66666666666666,39.269772874648005,1.0,633.713557547095
1,10,Cz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,572.3978615794007,1677.819879536958,45.0,79.66666666666666,40.94678100418195,1.0,650.1719313860068
1,10,C2,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,539.8024742326088,1467.4946734040477,45.0,79.66666666666666,37.913097157172075,1.0,585.6919836463792
1,10,C4,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,329.9170384298928,1155.4669303631467,45.0,79.66666666666666,31.991529506956024,1.0,427.59156411160393
1,10,C6,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,231.61872368508523,797.3862374254451,45.0,79.66666666666666,41.21963675434785,1.0,302.2428806206008
1,10,CP5,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,461.2199603807227,1451.0342644667294,45.0,79.66666666666666,51.47007245498639,1.0,573.5019595344385
1,10,CP3,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,480.9066129955135,1523.7047958164724,45.0,79.66666666666666,37.99368429925552,1.0,632.6898570775464
1,10,CP1,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,495.59631857296984,1578.3804891179927,45.0,79.66666666666666,35.810187183980524,1.0,646.3920924534674
1,10,CPz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,491.50749993285507,1570.4969654632112,45.0,79.66666666666666,36.52413685095935,1.0,648.8653234028409
1,10,CP2,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,428.5565326844003,1393.6455498347846,45.0,79.66666666666666,35.42096493424903,1.0,555.7464895963601
1,10,CP4,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,359.4130631506122,1243.3978365845126,45.0,79.66666666666666,34.55455425658593,1.0,492.966982044289
1,10,CP6,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,262.9259019375798,905.45106921844,45.0,79.66666666666666,33.590127971028295,1.0,356.0334882230615
1,10,Fp1,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,3008.331879119523,3880.2474733162658,45.0,79.66666666666666,76.16351887970137,1.0,3220.114587904882
1,10,Fpz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,2292.8376108572475,3043.1445773598034,45.0,79.66666666666666,42.538781137569096,1.0,2506.3773590957417
1,10,Fp2,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,2672.3983113686245,3320.765534360666,45.0,79.66666666666666,44.668855268206705,1.0,2886.5701967645723
1,10,AF7,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,2357.5608317644915,3264.5362348098342,45.0,79.66666666666666,65.09490342232742,1.0,2645.34428209195
1,10,AF3,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,2215.596580254576,3073.356779053994,45.0,79.66666666666666,57.45943020749951,1.0,2467.1397529455094
1,10,AFz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1007.235097077491,1943.639186482601,45.0,79.66666666666666,30.334893964803282,1.0,1111.9845400941492
1,10,AF4,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1060.1222855598696,1910.714712374889,45.0,79.66666666666666,28.99995875021975,1.0,1258.1813240718136
1,10,AF8,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1790.765115333022,2627.8382797429804,45.0,79.66666666666666,42.68581505013296,1.0,2110.7123840321487
1,10,F7,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1123.2651671338422,1808.9642615370185,45.0,79.66666666666666,53.38209712043223,1.0,1248.4538692890696
1,10,F5,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,1340.0006267195513,2179.8204655208983,45.0,79.66666666666666,51.81895111601902,1.0,1561.1933058284164
1,10,F3,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,863.4745569143477,1711.8763669272134,45.0,79.66666666666666,29.98266098394393,1.0,967.0898633060353
1,10,F1,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,860.319216402186,1875.386075199292,45.0,79.66666666666666,35.26148646564636,1.0,929.4303570283906
1,10,Fz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,779.9548039721851,1811.2612432104063,45.0,79.66666666666666,34.631478102260864,1.0,824.4022772420362
1,10,F2,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,677.3466438177662,1631.3046053308508,45.0,79.66666666666666,29.701666798200748,1.0,773.876240351259
1,10,F4,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,649.0516859148315,1573.4368404363177,45.0,79.66666666666666,30.58287815626539,1.0,765.2652579995304
1,10,F6,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,575.2495495924477,1315.4296615878122,45.0,79.66666666666666,30.68883293765534,1.0,628.328431543871
1,10,F8,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,535.3281342969126,1006.1291356674303,45.0,79.66666666666666,34.7846092045907,1.0,607.7562542230387
1,10,FT7,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,686.527079047402,1408.7764727053693,45.0,79.66666666666666,55.210144348571426,1.0,788.5505432060688
1,10,FT8,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,207.33320073313826,584.3346706477879,45.0,79.66666666666666,34.8128815114817,1.0,243.00293243221816
1,10,T7,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,493.22407102556406,1290.5240068598491,45.0,79.66666666666666,61.54670804994769,1.0,595.4556507327287
1,10,T8,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,144.38904539174402,767.4099826695306,45.0,79.66666666666666,132.12817963620031,1.3333333333333333,207.3980034839894
1,10,T9,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,404.44426703948255,1189.4466156787973,45.0,79.66666666666666,51.88626062150568,1.0,514.6470497897506
1,10,T10,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,85.35483163028277,291.1006126632032,45.0,79.66666666666666,54.82880764514609,1.3333333333333333,149.33582210738427
1,10,TP7,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,424.27440158194156,1277.9800406754957,45.0,79.66666666666666,41.24267946617345,1.0,503.44220690179066
1,10,TP8,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,304.821681030061,617.4659540580805,45.0,79.66666666666666,57.418781278850275,1.0,268.14343806742005
1,10,P7,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,352.8273085491525,1405.4345496136748,45.0,79.66666666666666,45.20241857162537,1.0,465.6292924525387
1,10,P5,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,419.0766648528662,1520.2315232614962,45.0,79.66666666666666,39.28611123540939,1.0,587.1034944637629
1,10,P3,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,489.92203514335347,1547.9114298890406,45.0,79.66666666666666,37.279716926034844,1.0,605.0832387306901
1,10,P1,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,478.0664593386217,1603.2139112199834,45.0,79.66666666666666,38.98639203423092,1.0,669.0845328893665
1,10,Pz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,481.1435721602902,1597.701379679128,45.0,79.66666666666666,37.74199114004647,1.0,688.297290800149
1,10,P2,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,417.4308244703741,1448.8886800974894,45.0,79.66666666666666,39.598868986458626,1.0,601.1032416909787
1,10,P4,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,352.78717652790203,1280.3841140758288,45.0,79.66666666666666,40.24994473027289,1.0,515.5214616184688
1,10,P6,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,278.88426647326617,1024.6683260157124,45.0,79.66666666666666,41.15459208549395,1.0,407.35640466159975
1,10,P8,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,204.94654194986896,802.8447847335937,45.0,79.66666666666666,48.91598434347747,1.0,326.7070008208721
1,10,PO7,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,370.9656389219535,1572.290103706057,45.0,79.66666666666666,44.76258353090847,1.0,549.1454080224306
1,10,PO3,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,426.58786822050854,1624.9182951943492,45.0,79.66666666666666,42.24989510908257,1.0,630.6622573053484
1,10,POz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,474.96029364107085,1658.4103417308565,45.0,79.66666666666666,46.05354144364846,1.0,699.8026748440365
1,10,PO4,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,368.1648352468154,1405.9457790675042,45.0,79.66666666666666,47.59077015156965,1.0,552.8781063874732
1,10,PO8,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,354.5839934409636,1354.2914033309544,45.0,79.66666666666666,72.43857795090987,1.0,521.6367651688386
1,10,O1,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,404.62842568408416,1709.679549184356,45.0,79.66666666666666,5.295707919099329,1.0,604.8521870095119
1,10,Oz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,385.9338522770778,1658.4687039814912,45.0,79.66666666666666,8.69381253009386,1.0,574.076800157502
1,10,O2,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,745.9264796165197,1798.4640659916304,45.0,79.66666666666666,10.672710101659492,1.0,662.7248068841739
1,10,Iz,stored,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,378.71834451102615,1604.3300115936024,45.0,79.66666666666666,17.420797283220804,1.0,451.89922304791315
1,10,FC5,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,167.76367224256668,337.6942153426178,45.0,79.66666666666666,34.5521663705004,1.0,141.5608644069152
1,10,FC3,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,89.15188136651796,290.11201714197773,45.0,79.66666666666666,28.948181678739868,1.0,87.10531220934975
1,10,FC1,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,103.19816358944327,304.8860304395443,45.0,79.66666666666666,25.579859645023447,1.0,90.5667890751331
1,10,FCz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,154.33464277149073,375.2561862114013,45.0,79.66666666666666,26.536996354471366,1.0,138.07453294648968
1,10,FC2,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,136.36967616900603,303.4618523631599,45.0,79.66666666666666,22.038338523028386,1.0,113.05450504568927
1,10,FC4,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,67.7852289603132,245.15068460777744,45.0,79.66666666666666,19.53436607308422,1.0,60.52216416889862
1,10,FC6,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,107.25130001118413,304.5865823324267,45.0,79.66666666666666,23.792048660049993,1.0,98.9181171146294
1,10,C5,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,114.09729028038785,283.6694770367395,45.0,79.66666666666666,31.194019261158484,1.3333333333333333,106.94088816048038
1,10,C3,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,61.75630258030837,222.05475032480686,45.0,79.66666666666666,20.585632043436924,1.0,64.34616814692284
1,10,C1,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,76.95178778224513,234.78707334987033,45.0,79.66666666666666,18.476502729616236,1.0,77.93603196207626
1,10,Cz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,146.4652623716636,336.90026464499124,45.0,79.66666666666666,20.798174825389243,1.0,132.0440825354533
1,10,C2,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,179.9546748705989,268.6193056803818,45.0,79.66666666666666,17.043873689953006,1.0,121.92653745243419
1,10,C4,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,69.01860029643217,205.6146649459221,45.0,79.66666666666666,14.86944708497904,1.0,66.23454656727
1,10,C6,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,100.91913556582642,278.98165943730004,45.0,79.66666666666666,24.30380025074008,1.0,102.5682687915838
1,10,CP5,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,95.692687847814,291.8285661892857,45.0,79.66666666666666,27.959326773219125,1.0,89.43039618199698
1,10,CP3,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,78.3534146710526,240.44739060419158,45.0,79.66666666666666,14.27278976217111,1.0,88.14288561145693
1,10,CP1,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,90.3304155312343,255.65242268224594,45.0,79.66666666666666,13.618384415765792,1.0,105.69705435142325
1,10,CPz,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,123.71469503908475,305.9658547136821,45.0,79.66666666666666,13.320624545134633,1.0,143.65910516756838
1,10,CP2,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,103.28152158142811,243.72148306888636,45.0,79.66666666666666,11.47077873195903,1.0,110.63167024656697
1,10,CP4,average,19920,124.5,80,0.5,160.0,80.0,3.0,480,240,0.5,hann,mean,True,480,False,0.3333333333333333,82,0.3333333333333333,1.0,95.84192039844423,238.15941439463606,45.0,79.66666666666666,11.182234838327203,1.0,108.84678453119565
