subject,run,channel,stage,samples,duration_seconds,sampling_frequency_hz,mean_uV,standard_deviation_uV,rms_uV,peak_to_peak_uV,power_0.333_1_hz_uV2,power_8_13_hz_uV2,power_8_30_hz_uV2,psd_60_hz_uV2_per_hz,reference,temporal_filter
1,6,CP5,filtered_1_40_hz,19920,124.5,160.0,0.028580096137432977,18.485554083434756,18.485576176940945,166.67132204007729,60.1997164260037,46.336778752976805,97.12288987312866,6.177041462567601e-07,64_channel_average,production_1_40_hz_fir
1,6,CP3,filtered_1_40_hz,19920,124.5,160.0,-0.00654842006089142,17.693847313812157,17.693848525583775,175.79981599771003,59.646248100230636,40.7111041422161,80.16735523566489,5.198499710582323e-07,64_channel_average,production_1_40_hz_fir
1,6,CP1,filtered_1_40_hz,19920,124.5,160.0,-0.012510554211326783,18.15193629638277,18.151940607601848,173.097700181222,66.16489995535049,30.2197723959233,62.44694970661534,6.710113696598546e-07,64_channel_average,production_1_40_hz_fir
1,6,CPz,filtered_1_40_hz,19920,124.5,160.0,-0.02717956727265822,19.675844430969853,19.675863203443058,179.68039230401578,80.54440665896487,28.992556853294623,63.13149556578267,7.310953457615148e-07,64_channel_average,production_1_40_hz_fir
1,6,CP2,filtered_1_40_hz,19920,124.5,160.0,-0.03924094503277007,18.066149606699515,18.06619222369274,178.4189647437712,67.06262047077516,31.792178780107886,65.34811721469144,8.677336121957573e-07,64_channel_average,production_1_40_hz_fir
1,6,CP4,filtered_1_40_hz,19920,124.5,160.0,-0.025463094309199127,17.988967583512874,17.98898560480409,184.55206155977385,64.29850207080406,42.94042753147109,86.06385013667995,9.429715939654816e-07,64_channel_average,production_1_40_hz_fir
1,6,CP6,filtered_1_40_hz,19920,124.5,160.0,-0.04046980369062171,18.096589440980377,18.09663469268287,229.16522695068235,63.686238670375616,44.25969599149922,94.77645984481369,1.1689661409701102e-06,64_channel_average,production_1_40_hz_fir
1,6,Fp1,filtered_1_40_hz,19920,124.5,160.0,0.006684868465063333,52.24130383874388,52.24130426644632,729.961276550451,851.509415901336,67.35615566706794,156.56593618107323,2.8273578984595075e-06,64_channel_average,production_1_40_hz_fir
1,6,Fpz,filtered_1_40_hz,19920,124.5,160.0,0.011292673448802205,44.02147418152802,44.02147562996283,570.1760009744166,625.4587613863287,60.158536826812146,126.79155627352603,1.9967317667934807e-06,64_channel_average,production_1_40_hz_fir
1,6,Fp2,filtered_1_40_hz,19920,124.5,160.0,-0.04413525879060031,47.37488197325041,47.37490253183087,625.4889935205632,715.9293656727721,65.30552657104172,136.19750690467976,1.9271551030886647e-06,64_channel_average,production_1_40_hz_fir
1,6,AF7,filtered_1_40_hz,19920,124.5,160.0,0.04351879433103911,45.28601475348793,45.286035663751655,651.919553275787,612.3735475990056,62.96582681133129,151.29383924264192,2.697663413530496e-06,64_channel_average,production_1_40_hz_fir
1,6,AF3,filtered_1_40_hz,19920,124.5,160.0,0.04095802720086646,43.21918029582313,43.21919970340564,623.8400423057784,561.3627335134712,59.653186978692744,142.49876282448486,2.2356113856363567e-06,64_channel_average,production_1_40_hz_fir
1,6,AFz,filtered_1_40_hz,19920,124.5,160.0,-0.03287676601761492,26.355931770276296,26.35595227574225,291.75126235229277,185.44911960204956,56.996279233166035,115.82323406253936,1.2230394148320017e-06,64_channel_average,production_1_40_hz_fir
1,6,AF4,filtered_1_40_hz,19920,124.5,160.0,-0.08712962434905036,28.898861013802755,28.89899236074725,325.72965048651594,223.94013988991978,55.0492574924894,113.95391978063743,9.890881728913856e-07,64_channel_average,production_1_40_hz_fir
1,6,AF8,filtered_1_40_hz,19920,124.5,160.0,-0.06303710848390898,41.95596972568938,41.95601708098624,506.78462437987685,511.475973792178,64.29371616873377,156.7608780848289,1.5015028661402707e-06,64_channel_average,production_1_40_hz_fir
1,6,F7,filtered_1_40_hz,19920,124.5,160.0,0.047827929708000726,27.43861386436938,27.4386555484926,397.3850834178339,166.66627585499236,52.1281071563475,125.5361662250647,2.3216767468592115e-06,64_channel_average,production_1_40_hz_fir
1,6,F5,filtered_1_40_hz,19920,124.5,160.0,0.0983784454800847,29.546532256201417,29.546696036702407,370.25277273212373,239.935712947789,66.33706577335347,153.55632421337094,1.804439320097031e-06,64_channel_average,production_1_40_hz_fir
1,6,F3,filtered_1_40_hz,19920,124.5,160.0,-0.0092916294272949,19.851827690107342,19.851829864576466,204.0395617518608,89.4414060819764,48.046904551722506,96.3656704317534,2.708763868658439e-06,64_channel_average,production_1_40_hz_fir
1,6,F1,filtered_1_40_hz,19920,124.5,160.0,0.011326243134841428,22.10989210132017,22.1098950023695,248.60113715055394,103.53381283857587,61.09463022409794,132.32117450637722,1.2382560707952008e-06,64_channel_average,production_1_40_hz_fir
1,6,Fz,filtered_1_40_hz,19920,124.5,160.0,-0.02857506504872525,22.73969593904904,22.739713892983477,248.5101133598348,111.92608394159014,63.22059486299609,128.93677719135755,1.4089091520674314e-06,64_channel_average,production_1_40_hz_fir
1,6,F2,filtered_1_40_hz,19920,124.5,160.0,-0.056078434656981195,21.258176585681305,21.25825055217015,213.23763537874981,92.84545107330659,57.7662304395133,115.4371269681686,1.9270150691545063e-06,64_channel_average,production_1_40_hz_fir
1,6,F4,filtered_1_40_hz,19920,124.5,160.0,-0.040595058313438195,19.851170133484757,19.851211641290735,193.0679994404856,80.69241400769809,50.67494392772638,99.56719196996613,5.120238207419182e-06,64_channel_average,production_1_40_hz_fir
1,6,F6,filtered_1_40_hz,19920,124.5,160.0,-0.02622076609123368,23.408751689159814,23.408766374444358,193.45306062907892,96.54207691299142,58.649012781311185,129.33094804171276,1.0176562062865186e-06,64_channel_average,production_1_40_hz_fir
1,6,F8,filtered_1_40_hz,19920,124.5,160.0,0.01222664739320093,29.860535083337908,29.86053758648964,278.8440550753556,199.7071208469566,62.89731978103683,139.4941126669845,9.705332403545243e-07,64_channel_average,production_1_40_hz_fir
1,6,FT7,filtered_1_40_hz,19920,124.5,160.0,0.06513059000055069,20.34224776929358,20.34235203463659,238.00839767125194,65.73649973021239,41.01712595467372,93.89973634155184,2.4440889890430943e-06,64_channel_average,production_1_40_hz_fir
1,6,FT8,filtered_1_40_hz,19920,124.5,160.0,0.03271044763903464,22.98265163243667,22.982674910273794,222.80317578445886,93.2911532345609,46.035943021251214,103.5297715730693,4.557905476869068e-07,64_channel_average,production_1_40_hz_fir
1,6,T7,filtered_1_40_hz,19920,124.5,160.0,0.06927854185598016,20.278891347419826,20.279009684814994,190.84584481871582,66.76644861774594,41.81930138996466,89.38560802821557,2.3710151683970893e-06,64_channel_average,production_1_40_hz_fir
1,6,T8,filtered_1_40_hz,19920,124.5,160.0,0.02158286419450073,24.607837861184247,24.60784732605353,231.0590736897973,81.38979688102023,45.04463633143609,183.9552799097187,1.044167975707508e-06,64_channel_average,production_1_40_hz_fir
1,6,T9,filtered_1_40_hz,19920,124.5,160.0,0.10206654498514543,25.46062625909563,25.46083084042929,204.49270730475934,99.53439153072571,60.813646488256495,125.19021483018946,3.7859025800890067e-06,64_channel_average,production_1_40_hz_fir
1,6,T10,filtered_1_40_hz,19920,124.5,160.0,0.015361495601219972,30.72958491295441,30.729588752504036,292.2693860087632,159.46723553798708,77.76269362165519,196.86944652925573,1.1412489723522378e-06,64_channel_average,production_1_40_hz_fir
1,6,TP7,filtered_1_40_hz,19920,124.5,160.0,0.04514462230291181,21.372055634978366,21.372103314871314,189.57318878779694,73.32424923784548,52.0036488006734,111.92847838541525,1.2042730661273889e-06,64_channel_average,production_1_40_hz_fir
1,6,TP8,filtered_1_40_hz,19920,124.5,160.0,-0.07635394779127266,21.713715161285744,21.713849406100106,224.96516757827226,83.37778489807079,51.60441740310709,108.370440952039,4.900234404464771e-06,64_channel_average,production_1_40_hz_fir
1,6,P7,filtered_1_40_hz,19920,124.5,160.0,0.0807783006952876,24.08101291262607,24.08114839520588,214.686094244413,97.95709265583288,75.26791805068262,160.57141433579352,1.6199828682706658e-06,64_channel_average,production_1_40_hz_fir
1,6,P5,filtered_1_40_hz,19920,124.5,160.0,0.038261575092581976,21.815158753342953,21.815192306777497,197.18029375943055,87.35867771477453,63.26608489591532,129.7119819704659,1.7763985624663252e-06,64_channel_average,production_1_40_hz_fir
1,6,P3,filtered_1_40_hz,19920,124.5,160.0,0.015493602435060245,21.53957447198384,21.539580044324317,195.35682251881664,93.68144229325863,55.90175445156414,113.61743867535301,1.94076868126728e-06,64_channel_average,production_1_40_hz_fir
1,6,P1,filtered_1_40_hz,19920,124.5,160.0,-0.007218866644857128,23.009314469376246,23.009315601787957,206.3662956238593,114.67299069742901,58.63478810478562,113.56928456249913,2.309457299975719e-06,64_channel_average,production_1_40_hz_fir
1,6,Pz,filtered_1_40_hz,19920,124.5,160.0,-0.029636968927183788,22.620362225046215,22.620381640065776,205.33226942573168,108.86695625179966,51.8070852345942,99.35058395963222,2.629242043551963e-06,64_channel_average,production_1_40_hz_fir
1,6,P2,filtered_1_40_hz,19920,124.5,160.0,-0.024547166008367313,22.918761680184343,22.91877482581574,220.28352061464483,108.7628457193525,69.98217484242349,129.0946561770879,3.2294916390286797e-06,64_channel_average,production_1_40_hz_fir
1,6,P4,filtered_1_40_hz,19920,124.5,160.0,-0.01985252680076863,21.484492863733536,21.48450203599417,214.26429392137345,86.94378171542422,67.6417089237404,130.9449847207712,3.608902896125483e-06,64_channel_average,production_1_40_hz_fir
1,6,P6,filtered_1_40_hz,19920,124.5,160.0,-0.025828623101846217,21.367334258449336,21.36734986913618,223.80900045676339,86.59689702764145,65.69319623790818,134.33752843011877,4.238375509322949e-06,64_channel_average,production_1_40_hz_fir
1,6,P8,filtered_1_40_hz,19920,124.5,160.0,-0.044340786872473524,22.90553819274592,22.90558111039147,234.6845210187817,101.05416851575765,68.63008330967767,142.786692586793,5.233169464837967e-06,64_channel_average,production_1_40_hz_fir
1,6,PO7,filtered_1_40_hz,19920,124.5,160.0,0.07263906454284466,28.1836541407095,28.18374774860202,276.6673555151435,153.90647185377696,99.97338672351964,209.48973561657527,1.7745099140425374e-06,64_channel_average,production_1_40_hz_fir
1,6,PO3,filtered_1_40_hz,19920,124.5,160.0,0.041077650999334844,26.833235106506276,26.83326654834354,267.00896387047635,144.4243238689093,88.53559545388765,182.73443244227397,1.986030053952591e-06,64_channel_average,production_1_40_hz_fir
1,6,POz,filtered_1_40_hz,19920,124.5,160.0,-0.0031341029493867413,27.829081187758078,27.829081364238956,268.527423385605,164.61997724631922,92.23146429487215,177.97735032190712,3.025215890265908e-06,64_channel_average,production_1_40_hz_fir
1,6,PO4,filtered_1_40_hz,19920,124.5,160.0,-0.02501320792003775,27.112629773003743,27.11264131117696,268.1902719847595,141.20993391932677,112.15094765009894,215.134295401255,3.691523748021941e-06,64_channel_average,production_1_40_hz_fir
1,6,PO8,filtered_1_40_hz,19920,124.5,160.0,-0.018326879145563562,31.32398605674912,31.323991418047484,316.17606307327907,183.97511640371965,141.8431426695175,291.7546175186302,5.241790724276897e-06,64_channel_average,production_1_40_hz_fir
1,6,O1,filtered_1_40_hz,19920,124.5,160.0,0.07242768316074846,30.834081918149106,30.834166982495532,333.4565611113855,190.86973906624962,124.54896401887375,279.14811290279306,1.0248275234018728e-06,64_channel_average,production_1_40_hz_fir
1,6,Oz,filtered_1_40_hz,19920,124.5,160.0,0.09142685843253998,30.65115161153526,30.65128796614856,305.27362104259,188.27806860189116,123.42230505481733,275.50120767876956,1.1362961505789852e-06,64_channel_average,production_1_40_hz_fir
1,6,O2,filtered_1_40_hz,19920,124.5,160.0,0.02915357592718484,35.26729330066455,35.267305350509666,331.3345290320816,221.08759139266084,163.88835723397216,375.3477195051319,1.2960474985874844e-06,64_channel_average,production_1_40_hz_fir
1,6,Iz,filtered_1_40_hz,19920,124.5,160.0,0.12272712940392981,31.872447639268696,31.872683923168697,304.3076163638971,196.2268696893171,122.0369136771182,312.2657520583668,1.2984030714045046e-06,64_channel_average,production_1_40_hz_fir
1,10,FC5,stored_valid,19920,124.5,160.0,-3.289307228915663,57.90009646628586,57.9934540517411,594.0,765.5660095689886,166.80936870384494,341.7368963049556,3.3620935165577586,stored,none
1,10,FC3,stored_valid,19920,124.5,160.0,0.29703815261044175,56.34677548620971,56.3475584152271,562.0,660.507859557676,213.30991509560698,414.3143192169835,2.9052058080546126,stored,none
1,10,FC1,stored_valid,19920,124.5,160.0,0.8990963855421686,56.72527024461006,56.73239514276246,533.0,630.5615258565424,205.00177636438286,415.64001743066865,2.3392176663486746,stored,none
1,10,FCz,stored_valid,19920,124.5,160.0,1.4296686746987952,58.336687854987304,58.35420381094783,512.0,649.8872325463647,193.7697279653575,404.0812384695274,2.123729192157544,stored,none
1,10,FC2,stored_valid,19920,124.5,160.0,0.3029116465863454,54.963548632428214,54.96438331988215,476.0,577.5188682347803,184.12213134759435,366.0632943576489,1.7758408842791302,stored,none
1,10,FC4,stored_valid,19920,124.5,160.0,0.8428714859437751,48.31483106657329,48.322182621787,421.99999999999994,416.6253403080361,162.85082887036435,309.15802978209774,1.5279324204771325,stored,none
1,10,FC6,stored_valid,19920,124.5,160.0,-0.591566265060241,42.81720449960823,42.82129087039797,399.0,295.09851550048495,101.86403868347055,209.9029989199344,1.1228675294919517,stored,none
1,10,C5,stored_valid,19920,124.5,160.0,-5.78609437751004,56.8600186801266,57.15365790961939,552.0,578.0822078430331,175.44670766920953,356.1087535260713,3.0155684957729623,stored,none
1,10,C3,stored_valid,19920,124.5,160.0,0.6877510040160643,52.684096715700136,52.68858555885488,465.0,527.56082961434,207.6296802016953,393.72891072787354,1.8517211716276847,stored,none
1,10,C1,stored_valid,19920,124.5,160.0,-1.3238955823293173,53.516725149883875,53.5330978954247,452.0,529.9104061657156,182.74420633441306,371.4898038252955,1.6999183963096587,stored,none
1,10,Cz,stored_valid,19920,124.5,160.0,0.8205321285140562,57.78586153455823,57.7916868266108,451.0,572.3978615794007,173.84632814565737,377.4674014282099,1.467835183698457,stored,none
1,10,C2,stored_valid,19920,124.5,160.0,1.512098393574297,53.769607932018715,53.79086519767886,433.0,539.8024742326088,166.89162949468005,333.4794180572259,1.2015471811041845,stored,none
1,10,C4,stored_valid,19920,124.5,160.0,-2.7892068273092367,44.45639411698764,44.54380599601298,378.0,329.9170384298928,148.8309040234902,281.3506438829531,0.970559755262418,stored,none
1,10,C6,stored_valid,19920,124.5,160.0,-3.3483935742971886,39.429536655573465,39.57145562651956,322.0,231.61872368508523,86.86143134231605,197.9011754473066,1.2267181163587637,stored,none
1,10,CP5,stored_valid,19920,124.5,160.0,-2.993373493975904,49.736286038067846,49.82628255985931,478.99999999999994,461.2199603807227,183.6618721101486,377.05383607679187,1.8817953356445956,stored,none
1,10,CP3,stored_valid,19920,124.5,160.0,-1.0027610441767068,50.381221823780294,50.39120004691965,476.0,480.9066129955135,190.86823644220178,374.6581439750553,1.2954097851622457,stored,none
1,10,CP1,stored_valid,19920,124.5,160.0,-2.3590361445783135,52.27958424077463,52.332781121584574,469.0,495.59631857296984,180.53539157353995,366.0409890859573,1.1098608247620392,stored,none
1,10,CPz,stored_valid,19920,124.5,160.0,-2.040210843373494,52.894907358398285,52.93423924775868,450.0,491.50749993285507,169.12749562967346,353.8019615392554,1.1136018681761348,stored,none
1,10,CP2,stored_valid,19920,124.5,160.0,-1.9467369477911647,49.026051639434414,49.064687139493564,434.0,428.5565326844003,158.58286536490496,317.7504842654474,1.1196377172040748,stored,none
1,10,CP4,stored_valid,19920,124.5,160.0,-3.0086847389558233,46.65732954723109,46.754236004209815,427.0,359.4130631506122,151.40016847851234,296.63889055981286,1.1328919705808,stored,none
1,10,CP6,stored_valid,19920,124.5,160.0,-1.4161646586345382,41.550396406232466,41.57452301416604,364.0,262.9259019375798,106.50239685083895,221.54292095656513,1.1632342693821127,stored,none
1,10,Fp1,stored_valid,19920,124.5,160.0,-16.53328313253012,100.94649909423151,102.29147144567864,1055.0,3008.331879119523,156.32275404283635,321.26581749379653,7.875711044480072,stored,none
1,10,Fpz,stored_valid,19920,124.5,160.0,-12.976656626506024,87.51899052248527,88.47580075521843,978.9999999999998,2292.8376108572475,137.44613168917212,266.5771756358639,5.917051317780796,stored,none
1,10,Fp2,stored_valid,19920,124.5,160.0,-16.16174698795181,93.61573621367057,95.00056911687487,978.0,2672.3983113686245,129.01245762370664,250.5035875982771,5.312351698172816,stored,none
1,10,AF7,stored_valid,19920,124.5,160.0,-13.235793172690762,88.89523002760066,89.87518090424231,1038.0,2357.5608317644915,164.4203453161869,343.9950004934598,6.698466669806468,stored,none
1,10,AF3,stored_valid,19920,124.5,160.0,-11.530923694779116,86.24666658799262,87.01407758975084,1016.0,2215.596580254576,160.24886382294878,334.51138026232303,6.043996142524032,stored,none
1,10,AFz,stored_valid,19920,124.5,160.0,-3.842218875502008,64.20699891393791,64.32185752465243,668.0,1007.235097077491,169.44870628270738,341.2634191146645,4.234213569241998,stored,none
1,10,AF4,stored_valid,19920,124.5,160.0,-5.564859437751004,64.23435622905366,64.4749577799233,618.0,1060.1222855598696,132.69179533829129,264.99172049162945,3.791070476031154,stored,none
1,10,AF8,stored_valid,19920,124.5,160.0,-9.301305220883535,78.52118813573955,79.07016671956777,836.0,1790.765115333022,111.0389217283978,226.3043248184951,4.435624020017974,stored,none
1,10,F7,stored_valid,19920,124.5,160.0,-3.545582329317269,62.76732972882787,62.867390874294806,801.0,1123.2651671338422,141.1797610507806,306.4671528266044,5.640318984424695,stored,none
1,10,F5,stored_valid,19920,124.5,160.0,-6.26179718875502,71.57316156359074,71.84655566024695,772.9999999999999,1340.0006267195513,184.13209373752102,387.2286407547172,5.380024557343544,stored,none
1,10,F3,stored_valid,19920,124.5,160.0,-2.857429718875502,59.443760798012484,59.51239872841322,600.0,863.4745569143477,170.02610119174133,334.80388711773935,4.0621170852974835,stored,none
1,10,F1,stored_valid,19920,124.5,160.0,-1.2386044176706827,61.53233669785451,61.54480157090123,642.0,860.319216402186,200.05326849783356,414.9241334436297,3.6510347665198934,stored,none
1,10,Fz,stored_valid,19920,124.5,160.0,-1.8792670682730923,59.372336396521284,59.40207045125264,605.0,779.9548039721851,194.46454799358168,398.4968041319714,3.891909576136234,stored,none
1,10,F2,stored_valid,19920,124.5,160.0,-1.7314759036144578,55.981226532891625,56.007997044455415,554.0,677.3466438177662,169.76277466437992,341.26678190663995,4.718268337577647,stored,none
1,10,F4,stored_valid,19920,124.5,160.0,-1.6296184738955823,55.06008735128874,55.08419805626663,549.0,649.0516859148315,161.1276182797762,321.17903065427316,7.308720473994645,stored,none
1,10,F6,stored_valid,19920,124.5,160.0,-2.239056224899598,51.523027572083,51.57165639158672,478.99999999999994,575.2495495924477,125.27447714891898,254.85149182251095,2.335461126142928,stored,none
1,10,F8,stored_valid,19920,124.5,160.0,-0.8711847389558233,45.86814603058576,45.87641859531463,449.0,535.3281342969126,75.42020886591786,164.18652151472062,2.410715006644626,stored,none
1,10,FT7,stored_valid,19920,124.5,160.0,-2.6221385542168676,53.95969269359517,54.023365742840745,627.9999999999999,686.527079047402,139.02533593482178,303.13877485696,4.975545608209422,stored,none
1,10,FT8,stored_valid,19920,124.5,160.0,-2.8066265060240965,34.92450199535499,35.03709451378455,284.0,207.33320073313826,54.92526784131837,132.02395566133143,1.6745722321825898,stored,none
1,10,T7,stored_valid,19920,124.5,160.0,1.305371485943775,49.41587788566945,49.433116247387346,521.0,493.22407102556406,143.64181935975776,317.04764267344336,4.577634425891163,stored,none
1,10,T8,stored_valid,19920,124.5,160.0,-0.4719879518072289,36.535538874735714,36.53858745893136,300.0,144.38904539174402,48.97645283500528,276.9897117012055,3.7963000880530213,stored,none
1,10,T9,stored_valid,19920,124.5,160.0,-1.7346385542168674,45.9391039317277,45.97184182696899,459.0,404.44426703948255,141.82763830803887,302.9958585032292,4.772287512412223,stored,none
1,10,T10,stored_valid,19920,124.5,160.0,-1.1309236947791164,25.666646342834767,25.69154963974665,208.0,85.35483163028277,14.070630806618844,74.74554758035768,2.4874983366397676,stored,none
1,10,TP7,stored_valid,19920,124.5,160.0,-0.5130020080321285,48.216593525349246,48.21932249885927,473.0,424.27440158194156,162.6457275884414,341.6587849445331,3.48418788058882,stored,none
1,10,TP8,stored_valid,19920,124.5,160.0,-2.810542168674699,38.930473621738535,39.03179375451222,486.0,304.821681030061,56.695118963190545,146.89030830437898,9.446473540036687,stored,none
1,10,P7,stored_valid,19920,124.5,160.0,-1.9405120481927711,46.96946399022424,47.009532379488235,469.99999999999994,352.8273085491525,199.92450184189346,421.74933211028986,3.9745805531764566,stored,none
1,10,P5,stored_valid,19920,124.5,160.0,-0.11676706827309237,49.08017393903064,49.08031283960744,473.0,419.0766648528662,206.2362983355638,410.3861040735212,4.570430841185655,stored,none
1,10,P3,stored_valid,19920,124.5,160.0,-1.1952309236947791,51.21824794972046,51.232192028059856,469.0,489.92203514335347,206.82696973186245,401.1490747656729,5.166202307907471,stored,none
1,10,P1,stored_valid,19920,124.5,160.0,-1.8620983935742972,51.28025807939263,51.31405537585648,472.0,478.0664593386217,207.0580197172959,399.1117127369078,6.034618665396774,stored,none
1,10,Pz,stored_valid,19920,124.5,160.0,-1.9581827309236948,51.572343701349695,51.60950604741176,461.0,481.1435721602902,193.16678664451553,375.8779715833269,6.61981361515869,stored,none
1,10,P2,stored_valid,19920,124.5,160.0,-0.7924698795180722,48.71203396014411,48.718479666797656,459.0,417.4308244703741,189.53418362869502,366.3084291097343,7.6363170772448985,stored,none
1,10,P4,stored_valid,19920,124.5,160.0,-3.0230923694779115,45.62704436609767,45.72708458955415,437.99999999999994,352.78717652790203,165.85643555431224,327.93307781326683,8.506759097813958,stored,none
1,10,P6,stored_valid,19920,124.5,160.0,-3.2161144578313254,41.404251951722046,41.52897147639886,405.0,278.88426647326617,126.0822261606942,267.2686583449535,9.534610714296324,stored,none
1,10,P8,stored_valid,19920,124.5,160.0,-2.017871485943775,36.75809314332947,36.813437993040935,377.0,204.94654194986896,91.69965293269607,215.2085382231578,11.119816621931134,stored,none
1,10,PO7,stored_valid,19920,124.5,160.0,-0.09006024096385543,48.56868941987464,48.56877291852498,464.0,370.9656389219535,230.06634105388963,470.04373904478854,5.781543347849838,stored,none
1,10,PO3,stored_valid,19920,124.5,160.0,-3.656827309236948,50.694214830128985,50.82593632401524,475.0,426.58786822050854,228.63580095025358,453.67335766012616,6.3034563038995,stored,none
1,10,POz,stored_valid,19920,124.5,160.0,-1.4737951807228915,52.00694284873997,52.02782117969988,494.9999999999999,474.96029364107085,229.25719133277977,444.19823234476155,8.489207742169247,stored,none
1,10,PO4,stored_valid,19920,124.5,160.0,-0.6703815261044177,47.41935329083584,47.4240917457746,466.0,368.1648352468154,201.48062204588777,405.5234140774809,9.471479912152994,stored,none
1,10,PO8,stored_valid,19920,124.5,160.0,0.028363453815261043,47.13509113172918,47.13509966555632,472.0,354.5839934409636,184.18601084846398,414.9190056285635,12.230446310311034,stored,none
1,10,O1,stored_valid,19920,124.5,160.0,-1.7741465863453816,50.35858708749076,50.38982922731762,509.0,404.62842568408416,270.81236456315264,604.135824555148,0.6077912532345862,stored,none
1,10,Oz,stored_valid,19920,124.5,160.0,-1.756375502008032,49.57856766793063,49.60966868371155,506.0,385.9338522770778,249.83396395697577,596.7516220568052,0.8807337435710363,stored,none
1,10,O2,stored_valid,19920,124.5,160.0,-2.0518574297188756,62.62188734510006,62.655493722213194,513.0,745.9264796165197,253.1632954199827,645.7751821525875,1.1466704133710437,stored,none
1,10,Iz,stored_valid,19920,124.5,160.0,0.8535642570281124,53.570927464666745,53.57772710152477,523.0,378.71834451102615,236.15700378813457,672.7856682970684,1.3836331082933975,stored,none
1,10,FC5,average_reference,19920,124.5,160.0,-0.5705164407630522,28.460252408703028,28.46597014289637,284.109375,167.76367224256668,42.240697978930484,104.22818601566622,1.3482553359167448,64_channel_average,none
1,10,FC3,average_reference,19920,124.5,160.0,3.0158289407630523,22.065691925510166,22.270832592237507,275.46874999999994,89.15188136651796,59.836861042697244,123.55934608923799,1.2192127175471419,64_channel_average,none
1,10,FC1,average_reference,19920,124.5,160.0,3.617887173694779,23.49065711762134,23.76762670985977,231.87499999999997,103.19816358944327,54.68852226075583,121.54453231600026,1.0246647910191142,64_channel_average,none
1,10,FCz,average_reference,19920,124.5,160.0,4.148459462851406,28.362567582728474,28.664349910642688,221.921875,154.33464277149073,57.3769475982391,130.47086602793223,1.0728868398032423,64_channel_average,none
1,10,FC2,average_reference,19920,124.5,160.0,3.021702434738956,26.521767534706875,26.6933482120385,325.09375,136.36967616900603,51.69619126008324,110.04602498956262,0.984521100294285,64_channel_average,none
1,10,FC4,average_reference,19920,124.5,160.0,3.5616622740963857,20.171145239874516,20.48317696166378,198.0,67.7852289603132,50.879189667283626,101.58772389613372,0.7898489663968468,64_channel_average,none
1,10,FC6,average_reference,19920,124.5,160.0,2.1272245230923694,25.12016111851363,25.210068996171536,329.45312499999994,107.25130001118413,42.59779712999234,99.29942266239664,0.9932338431709214,64_channel_average,none
1,10,C5,average_reference,19920,124.5,160.0,-3.06730358935743,29.629467141934473,29.787810836385066,347.609375,114.09729028038785,36.90761984434586,90.08728075227836,1.3720596355431303,64_channel_average,none
1,10,C3,average_reference,19920,124.5,160.0,3.406541792168675,19.246113973736573,19.545266180634375,202.60937499999997,61.75630258030837,47.7592421410913,92.09042985217866,0.9864323023313314,64_channel_average,none
1,10,C1,average_reference,19920,124.5,160.0,1.394895205823293,20.321382859000586,20.369200620969682,160.12500000000006,76.95178778224513,30.511195765504812,71.1305132586558,0.960689705992949,64_channel_average,none
1,10,Cz,average_reference,19920,124.5,160.0,3.539322916666667,27.228084465162482,27.45715554004938,246.31249999999997,146.4652623716636,32.52358534969895,89.02857678234828,1.1112281753957334,64_channel_average,none
1,10,C2,average_reference,19920,124.5,160.0,4.230889181726908,27.53916225090202,27.862266252937157,279.890625,179.9546748705989,33.869822887344526,74.74049686604204,1.2679129994655851,64_channel_average,none
1,10,C4,average_reference,19920,124.5,160.0,-0.0704160391566265,18.808665165500123,18.808796977118668,177.87499999999991,69.01860029643217,39.30999036434225,77.33833656713787,1.197483429989495,64_channel_average,none
1,10,C6,average_reference,19920,124.5,160.0,-0.6296027861445783,23.563853406091926,23.572263086350254,213.87499999999994,100.91913556582642,34.25180182731304,92.52487583801627,2.0107919708629223,64_channel_average,none
1,10,CP5,average_reference,19920,124.5,160.0,-0.2745827058232931,22.535381019079196,22.53705378565291,307.15625,95.692687847814,42.43027344423263,99.15684146407709,1.3842394713302844,64_channel_average,none
1,10,CP3,average_reference,19920,124.5,160.0,1.7160297439759036,20.103833363073875,20.17693916262951,214.96874999999994,78.3534146710526,35.75441576908084,75.78028422320995,1.0351295855997862,64_channel_average,none
1,10,CP1,average_reference,19920,124.5,160.0,0.359754643574297,21.051932797599896,21.055006481077974,175.359375,90.3304155312343,28.527145178975875,64.13127411133597,1.3510691068015754,64_channel_average,none
1,10,CPz,average_reference,19920,124.5,160.0,0.6785799447791164,23.444238293602986,23.454056790003243,214.359375,123.71469503908475,29.13749948471788,68.59080583660946,1.396877197190807,64_channel_average,none
1,10,CP2,average_reference,19920,124.5,160.0,0.7720538403614458,20.619456500370177,20.633905435061845,201.703125,103.28152158142811,29.246490895539715,61.78835113388369,1.5221309130145404,64_channel_average,none
1,10,CP4,average_reference,19920,124.5,160.0,-0.28989395080321284,20.39740869273287,20.399468617615675,216.23437499999997,95.84192039844423,37.73826267180071,75.97315865683622,1.567249912532777,64_channel_average,none
1,10,CP6,average_reference,19920,124.5,160.0,1.3026261295180723,22.93219414728402,22.96916113492242,226.15625,115.27592751040252,39.705414533574526,86.89780290316385,1.8262290980654656,64_channel_average,none
