subject,run,window,window_start_seconds,window_stop_seconds,channel,stage,mean_uV,standard_deviation_uV,rms_uV,peak_to_peak_uV
1,6,large_frontal_transient_13_17_s,13.0,17.0,FCz,stored_valid,7.9515625,82.48173565286191,82.86413013180069,436.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,FC2,stored_valid,-2.2921875,76.99340841244036,77.02752146148804,404.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,FC4,stored_valid,0.2125,66.33462873002306,66.33496909624667,347.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,FC6,stored_valid,-11.5375,45.47002962116915,46.910952878832035,247.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,C5,stored_valid,-13.45,74.6484929519679,75.85051087500993,382.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,C3,stored_valid,0.9796875,76.44187677511813,76.4481544087233,384.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,C1,stored_valid,1.3546875,76.34095482948418,76.35297350136405,400.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,Cz,stored_valid,1.765625,76.21024418252034,76.23069427730539,410.99999999999994
1,6,large_frontal_transient_13_17_s,13.0,17.0,C2,stored_valid,5.5390625,69.99014465709507,70.20898491290129,365.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,C4,stored_valid,-1.8390625,58.99923759355788,59.027893300540555,311.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,C6,stored_valid,-6.046875,43.556905913234644,43.974637576675946,252.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP5,stored_valid,-5.515625,68.88915285340192,69.10960497644304,361.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP3,stored_valid,-0.2515625,72.01593246503577,72.01637183654839,363.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP1,stored_valid,-1.6796875,71.8698621635129,71.8894876703124,369.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,CPz,stored_valid,3.453125,69.98000377060846,70.06514825503476,369.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP2,stored_valid,-0.0875,66.10249026133583,66.10254817327393,339.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP4,stored_valid,-5.3984375,61.24909946324594,61.48654578442344,330.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP6,stored_valid,-7.7,49.7434417787913,50.33587190066345,268.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,Fp1,stored_valid,0.1859375,139.34245625345525,139.3425803101837,785.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,Fpz,stored_valid,3.6609375,121.88417544587604,121.93914337693208,676.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,Fp2,stored_valid,-0.1203125,119.130834956372,119.13089570929952,649.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,AF7,stored_valid,3.965625,136.962319428956,137.019718015328,784.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,AF3,stored_valid,6.0171875,134.0037126989019,134.13873997656307,754.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,AFz,stored_valid,-2.0390625,92.28324285384153,92.30576735773339,478.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,AF4,stored_valid,-4.6125,83.03165717815102,83.15967321965617,428.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,AF8,stored_valid,-7.2375,77.88079733637811,78.21636657375488,446.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,F7,stored_valid,8.7546875,106.06286819277207,106.42357146093153,631.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,F5,stored_valid,1.9484375,124.93592919496213,124.95112169364467,563.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,F3,stored_valid,0.9609375,93.09269593593847,93.09765538132525,452.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,F1,stored_valid,1.415625,90.90299984521619,90.91402188331567,471.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,Fz,stored_valid,1.7640625,87.97658933486846,87.99427360629781,457.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,F2,stored_valid,0.7640625,80.45739724224302,80.4610251146479,419.99999999999994
1,6,large_frontal_transient_13_17_s,13.0,17.0,F4,stored_valid,2.03125,76.96648392928898,76.99328298624498,405.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,F6,stored_valid,-6.6625,54.53334845532594,54.938829619859945,296.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,F8,stored_valid,-34.1234375,38.97674082941766,51.8034295438053,225.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,FT7,stored_valid,-3.540625,86.19876144475263,86.27144660894473,466.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,FT8,stored_valid,-12.134375,28.088099230089867,30.597130175884143,168.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,T7,stored_valid,-5.0140625,73.55876555344096,73.72945688461294,369.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,T8,stored_valid,-9.4359375,31.700290156339165,33.07484410394099,199.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,T9,stored_valid,-4.8125,58.82927497215991,59.02578885538083,331.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,T10,stored_valid,-0.01875,20.64218129068486,20.642189806316576,119.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,TP7,stored_valid,-4.1859375,73.00497493148048,73.12488247853804,378.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,TP8,stored_valid,-11.30625,34.97847496586293,36.760372685814815,196.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,P7,stored_valid,-6.3828125,60.170788320329024,60.50838010143719,325.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,P5,stored_valid,-3.55625,62.54018676768962,62.641215465538345,323.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,P3,stored_valid,1.5609375,65.73364368130747,65.75217439370351,340.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,P1,stored_valid,-6.015625,62.79736563630178,63.084838709471235,350.99999999999994
1,6,large_frontal_transient_13_17_s,13.0,17.0,Pz,stored_valid,-1.35,66.03062263071581,66.04442160394775,357.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,P2,stored_valid,-4.15,60.80950789144737,60.95095364307272,338.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,P4,stored_valid,-6.63125,57.17335173345621,57.55662972238733,319.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,P6,stored_valid,-8.7609375,50.23364820139081,50.99189580217625,288.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,P8,stored_valid,-8.0234375,41.24152656223571,42.01474815466588,232.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,PO7,stored_valid,-2.3828125,55.23649737347439,55.28786880953181,307.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,PO3,stored_valid,-4.1484375,57.672525120793814,57.82153307808433,306.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,POz,stored_valid,-1.8859375,60.027580554659146,60.05719929783606,351.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,PO4,stored_valid,-4.925,55.322610657849474,55.54139784881184,347.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,PO8,stored_valid,-3.1578125,50.996891157352366,51.09456612498045,320.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,O1,stored_valid,3.1203125,57.11802112645661,57.20318773897133,315.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,Oz,stored_valid,-3.2671875,58.518177076356736,58.609312933184945,338.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,O2,stored_valid,-30.9125,72.62268821621794,78.9280526809068,423.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,Iz,stored_valid,10.753125,55.178842663962925,56.216851343702984,303.0
1,6,large_frontal_transient_13_17_s,13.0,17.0,FC5,average_reference,-1.4301025390625,28.120758276251294,28.15709927005246,168.31249999999994
1,6,large_frontal_transient_13_17_s,13.0,17.0,FC3,average_reference,0.9480224609375014,26.15732723555241,26.17450123104954,138.171875
1,6,large_frontal_transient_13_17_s,13.0,17.0,FC1,average_reference,9.1808349609375,23.652760164748564,25.372047493079638,139.78125000000003
1,6,large_frontal_transient_13_17_s,13.0,17.0,FCz,average_reference,10.8980224609375,25.142126742794463,27.40243475879176,147.75000000000003
1,6,large_frontal_transient_13_17_s,13.0,17.0,FC2,average_reference,0.6542724609375007,20.1708238701459,20.18143225971806,118.75
1,6,large_frontal_transient_13_17_s,13.0,17.0,FC4,average_reference,3.1589599609375005,17.43461833097896,17.718491594425124,110.59374999999997
1,6,large_frontal_transient_13_17_s,13.0,17.0,FC6,average_reference,-8.5910400390625,31.77230716792044,32.913302352171584,176.95312500000003
1,6,large_frontal_transient_13_17_s,13.0,17.0,C5,average_reference,-10.5035400390625,17.971263009441625,20.815634689019546,101.81249999999993
1,6,large_frontal_transient_13_17_s,13.0,17.0,C3,average_reference,3.9261474609375,16.50001591939953,16.96069453841628,95.40625
1,6,large_frontal_transient_13_17_s,13.0,17.0,C1,average_reference,4.3011474609375,18.039506252624676,18.545178762126124,108.28125
1,6,large_frontal_transient_13_17_s,13.0,17.0,Cz,average_reference,4.7120849609375,22.031171065804593,22.529452794283284,131.703125
1,6,large_frontal_transient_13_17_s,13.0,17.0,C2,average_reference,8.4855224609375,21.361242224011434,22.98492464177257,151.921875
1,6,large_frontal_transient_13_17_s,13.0,17.0,C4,average_reference,1.1073974609375008,18.32790153346048,18.361326307124816,114.890625
1,6,large_frontal_transient_13_17_s,13.0,17.0,C6,average_reference,-3.1004150390625,29.933883815237603,30.094018902077348,174.85937499999983
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP5,average_reference,-2.5691650390625,17.191730997216304,17.382641447104316,100.15625000000001
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP3,average_reference,2.6948974609375003,17.914314321335926,18.11588060041766,105.40624999999997
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP1,average_reference,1.2667724609375002,17.84616192871171,17.891065034077453,102.609375
1,6,large_frontal_transient_13_17_s,13.0,17.0,CPz,average_reference,6.3995849609375,20.18199356186924,21.17232986243103,113.75000000000003
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP2,average_reference,2.8589599609375003,18.259357974791858,18.481823657578786,113.59375000000003
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP4,average_reference,-2.4519775390625,17.483789549580543,17.654888582658597,125.20312499999999
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP6,average_reference,-4.7535400390625,23.909188396095622,24.377149805975343,159.87499999999997
1,6,large_frontal_transient_13_17_s,13.0,17.0,Fp1,average_reference,3.1323974609375,79.58255511955213,79.64417739678048,505.796875
1,6,large_frontal_transient_13_17_s,13.0,17.0,Fpz,average_reference,6.6073974609375,62.25690683171655,62.606550371824824,384.796875
1,6,large_frontal_transient_13_17_s,13.0,17.0,Fp2,average_reference,2.8261474609375,61.321925028554226,61.38701490281629,380.0625
1,6,large_frontal_transient_13_17_s,13.0,17.0,AF7,average_reference,6.9120849609375,76.87881633372417,77.18891966714986,519.796875
1,6,large_frontal_transient_13_17_s,13.0,17.0,AF3,average_reference,8.9636474609375,73.58101647949604,74.12498203682642,490.796875
1,6,large_frontal_transient_13_17_s,13.0,17.0,AFz,average_reference,0.9073974609375,31.745987258897745,31.75895270934188,155.89062499999991
1,6,large_frontal_transient_13_17_s,13.0,17.0,AF4,average_reference,-1.6660400390624992,27.563437432492965,27.6137424574561,169.24999999999997
1,6,large_frontal_transient_13_17_s,13.0,17.0,AF8,average_reference,-4.2910400390625,36.76659563422348,37.01615294904832,240.37499999999997
1,6,large_frontal_transient_13_17_s,13.0,17.0,F7,average_reference,11.7011474609375,46.12754869629546,47.588523833291084,347.25
1,6,large_frontal_transient_13_17_s,13.0,17.0,F5,average_reference,4.8948974609375,65.16728669554895,65.3508628589781,334.703125
1,6,large_frontal_transient_13_17_s,13.0,17.0,F3,average_reference,3.9073974609375,31.227608259182656,31.47111806890111,149.0156249999999
1,6,large_frontal_transient_13_17_s,13.0,17.0,F1,average_reference,4.3620849609375,28.939693845623207,29.266596404174486,145.82812500000006
1,6,large_frontal_transient_13_17_s,13.0,17.0,Fz,average_reference,4.7105224609375,26.622259334210668,27.035785801654885,143.10937499999994
1,6,large_frontal_transient_13_17_s,13.0,17.0,F2,average_reference,3.7105224609375007,22.47520366867878,22.779437150239552,118.2031249999999
1,6,large_frontal_transient_13_17_s,13.0,17.0,F4,average_reference,4.9777099609375,20.42102533324104,21.01894079434282,110.0312499999999
1,6,large_frontal_transient_13_17_s,13.0,17.0,F6,average_reference,-3.7160400390625,32.78920310741286,32.99910292706589,164.921875
1,6,large_frontal_transient_13_17_s,13.0,17.0,F8,average_reference,-31.1769775390625,54.568318796726096,62.84668125503795,290.53124999999994
1,6,large_frontal_transient_13_17_s,13.0,17.0,FT7,average_reference,-0.5941650390624986,27.829128950569842,27.83547107992047,193.73437499999997
1,6,large_frontal_transient_13_17_s,13.0,17.0,FT8,average_reference,-9.1879150390625,53.09043924984688,53.87961138043512,254.0468749999999
1,6,large_frontal_transient_13_17_s,13.0,17.0,T7,average_reference,-2.0676025390624995,22.70367650872433,22.797629422208328,138.29687499999994
1,6,large_frontal_transient_13_17_s,13.0,17.0,T8,average_reference,-6.4894775390625,49.9631312767709,50.38281260221425,272.3906249999999
1,6,large_frontal_transient_13_17_s,13.0,17.0,T9,average_reference,-1.8660400390625,27.885011639061215,27.947378759697013,155.203125
1,6,large_frontal_transient_13_17_s,13.0,17.0,T10,average_reference,2.9277099609375,66.36099172283531,66.42554258757386,329.8125
1,6,large_frontal_transient_13_17_s,13.0,17.0,TP7,average_reference,-1.2394775390624992,26.877049289007683,26.905614340757744,134.85937499999994
1,6,large_frontal_transient_13_17_s,13.0,17.0,TP8,average_reference,-8.3597900390625,39.82915562860491,40.697023571568955,214.28125000000009
1,6,large_frontal_transient_13_17_s,13.0,17.0,P7,average_reference,-3.4363525390625,26.64052693940179,26.861239628537508,152.765625
1,6,large_frontal_transient_13_17_s,13.0,17.0,P5,average_reference,-0.6097900390625,23.11359315166292,23.12163558817453,125.37499999999997
1,6,large_frontal_transient_13_17_s,13.0,17.0,P3,average_reference,4.5073974609375,21.61515744242563,22.08011918291461,113.37499999999997
1,6,large_frontal_transient_13_17_s,13.0,17.0,P1,average_reference,-3.0691650390625,24.890033036608457,25.078546979449666,136.09375
1,6,large_frontal_transient_13_17_s,13.0,17.0,Pz,average_reference,1.5964599609375003,23.753980345206617,23.807567423979688,148.09375000000003
1,6,large_frontal_transient_13_17_s,13.0,17.0,P2,average_reference,-1.2035400390625,24.90328754759022,24.93235326445518,169.90625
1,6,large_frontal_transient_13_17_s,13.0,17.0,P4,average_reference,-3.6847900390625,23.839226535856078,24.122321601782836,159.59375000000003
1,6,large_frontal_transient_13_17_s,13.0,17.0,P6,average_reference,-5.8144775390625,27.487283608483423,28.095531837384105,183.40625
1,6,large_frontal_transient_13_17_s,13.0,17.0,P8,average_reference,-5.0769775390625,35.21193305937198,35.57605839198377,210.32812499999994
1,6,large_frontal_transient_13_17_s,13.0,17.0,PO7,average_reference,0.5636474609375,36.487908686255125,36.49226190244603,211.765625
1,6,large_frontal_transient_13_17_s,13.0,17.0,PO3,average_reference,-1.2019775390625,32.97192740971747,32.99382892475635,178.765625
1,6,large_frontal_transient_13_17_s,13.0,17.0,POz,average_reference,1.0605224609375008,32.70253630871482,32.71972782455508,185.53125000000003
1,6,large_frontal_transient_13_17_s,13.0,17.0,PO4,average_reference,-1.9785400390625,32.1253587264783,32.18622832813887,213.59375
1,6,large_frontal_transient_13_17_s,13.0,17.0,PO8,average_reference,-0.2113525390625,38.58680075433432,38.587379573514234,248.59375
1,6,large_frontal_transient_13_17_s,13.0,17.0,O1,average_reference,6.0667724609375,39.80475183974018,40.26442595041048,253.9531250000001
1,6,large_frontal_transient_13_17_s,13.0,17.0,Oz,average_reference,-0.3207275390624993,36.00234147801051,36.00377005333732,204.3437500000001
1,6,large_frontal_transient_13_17_s,13.0,17.0,O2,average_reference,-27.9660400390625,39.7171775368466,48.57523635516186,201.40625
1,6,large_frontal_transient_13_17_s,13.0,17.0,Iz,average_reference,13.6995849609375,42.38604907423572,44.544986072794586,237.76562500000003
1,6,large_frontal_transient_13_17_s,13.0,17.0,FC5,filtered_1_40_hz,-0.35152082635575077,18.629617839363718,18.63293395394565,137.1949718362695
1,6,large_frontal_transient_13_17_s,13.0,17.0,FC3,filtered_1_40_hz,-0.7834400798374354,17.27323623476227,17.29099385173102,100.49287340143955
1,6,large_frontal_transient_13_17_s,13.0,17.0,FC1,filtered_1_40_hz,-1.1360032931900492,19.037335216045012,19.07119911306592,112.36233581430214
1,6,large_frontal_transient_13_17_s,13.0,17.0,FCz,filtered_1_40_hz,-1.3495775441352007,21.56138577119316,21.603581090223095,127.08378812434785
1,6,large_frontal_transient_13_17_s,13.0,17.0,FC2,filtered_1_40_hz,-1.095742529994732,18.802048083759924,18.833949767270262,115.7510025210222
1,6,large_frontal_transient_13_17_s,13.0,17.0,FC4,filtered_1_40_hz,-0.3434692420119883,15.606562740293633,15.610341818388532,89.32730525046094
1,6,large_frontal_transient_13_17_s,13.0,17.0,FC6,filtered_1_40_hz,0.12154169382574623,22.273309787186758,22.273641400977244,132.62832152139617
1,6,large_frontal_transient_13_17_s,13.0,17.0,C5,filtered_1_40_hz,-0.7697081621130859,14.509599563162077,14.530001037100325,89.4259162627693
1,6,large_frontal_transient_13_17_s,13.0,17.0,C3,filtered_1_40_hz,-1.050830406272706,13.131568521567273,13.173546841278691,89.27787889719121
1,6,large_frontal_transient_13_17_s,13.0,17.0,C1,filtered_1_40_hz,-1.0888929605075865,16.52739545447898,16.56322699198968,96.29249002306139
1,6,large_frontal_transient_13_17_s,13.0,17.0,Cz,filtered_1_40_hz,-1.1147096208388123,20.72338752135954,20.753345944671935,123.9991451737555
1,6,large_frontal_transient_13_17_s,13.0,17.0,C2,filtered_1_40_hz,-0.4151275264281936,19.084366695760423,19.088881136448205,136.92553227626146
1,6,large_frontal_transient_13_17_s,13.0,17.0,C4,filtered_1_40_hz,-0.8238798588724846,14.20621295225047,14.230083080099876,100.36244274672171
1,6,large_frontal_transient_13_17_s,13.0,17.0,C6,filtered_1_40_hz,-0.004441427747068261,21.448868191554677,21.44886865139899,139.95762360556628
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP5,filtered_1_40_hz,-0.9956369625137583,15.55583420397969,15.58766405664518,94.59650969077641
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP3,filtered_1_40_hz,-0.9364843638816926,15.134353918370218,15.16330015169135,86.4716694040334
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP1,filtered_1_40_hz,-1.0808957961439585,16.52150175746671,16.556822039392014,97.8354774386416
1,6,large_frontal_transient_13_17_s,13.0,17.0,CPz,filtered_1_40_hz,-0.9629474165557508,18.88506198351977,18.909596342821153,115.10039991889127
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP2,filtered_1_40_hz,-0.7390696398353237,16.13816220277445,16.155076701012106,109.14588094045007
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP4,filtered_1_40_hz,-0.15924921910122158,14.425936524926463,14.426815481421803,113.16373164391676
1,6,large_frontal_transient_13_17_s,13.0,17.0,CP6,filtered_1_40_hz,0.10497032164627455,18.444913309726665,18.44521200126901,142.7873194441874
1,6,large_frontal_transient_13_17_s,13.0,17.0,Fp1,filtered_1_40_hz,1.4726664066105826,62.972974516255604,62.99019182198239,463.67642889859326
1,6,large_frontal_transient_13_17_s,13.0,17.0,Fpz,filtered_1_40_hz,1.6942088151038888,50.593925685879526,50.62228422164962,356.33935273322436
1,6,large_frontal_transient_13_17_s,13.0,17.0,Fp2,filtered_1_40_hz,2.0998639440117204,51.981130029700324,52.023526483197706,347.63714510696366
1,6,large_frontal_transient_13_17_s,13.0,17.0,AF7,filtered_1_40_hz,0.6659711267697759,57.63654297356269,57.64039038282991,452.6827458958138
1,6,large_frontal_transient_13_17_s,13.0,17.0,AF3,filtered_1_40_hz,0.6236604008998498,54.83047187313723,54.83401862098513,430.26184801631285
1,6,large_frontal_transient_13_17_s,13.0,17.0,AFz,filtered_1_40_hz,0.4659715703721748,26.38662042136706,26.390734487044885,145.36014932179384
1,6,large_frontal_transient_13_17_s,13.0,17.0,AF4,filtered_1_40_hz,1.3604985592828676,25.461405462608926,25.497727829380846,140.01949391751123
1,6,large_frontal_transient_13_17_s,13.0,17.0,AF8,filtered_1_40_hz,1.9471561705395786,33.73441817045566,33.7905665304925,198.67928128638107
1,6,large_frontal_transient_13_17_s,13.0,17.0,F7,filtered_1_40_hz,0.41953699858779314,32.954302191472834,32.95697261916051,295.93152051027914
1,6,large_frontal_transient_13_17_s,13.0,17.0,F5,filtered_1_40_hz,0.24887094873636287,34.2456344168392,34.246538706282806,243.37717397189144
1,6,large_frontal_transient_13_17_s,13.0,17.0,F3,filtered_1_40_hz,-0.19044542337927695,22.065557504286037,22.066379345833788,130.39822526370725
1,6,large_frontal_transient_13_17_s,13.0,17.0,F1,filtered_1_40_hz,-0.5267947754725327,22.192428419441047,22.198679958220037,128.4161539416067
1,6,large_frontal_transient_13_17_s,13.0,17.0,Fz,filtered_1_40_hz,-0.4640349870361099,21.392790308094966,21.39782245078493,125.33114707445148
1,6,large_frontal_transient_13_17_s,13.0,17.0,F2,filtered_1_40_hz,-0.030456085254875552,20.16460304717577,20.164626047197093,103.81056926365304
1,6,large_frontal_transient_13_17_s,13.0,17.0,F4,filtered_1_40_hz,0.12123778594269563,18.5282393240145,18.52863597377577,93.79126155121284
1,6,large_frontal_transient_13_17_s,13.0,17.0,F6,filtered_1_40_hz,0.8400539485320259,22.404432587558283,22.4201759628886,127.00046595213956
1,6,large_frontal_transient_13_17_s,13.0,17.0,F8,filtered_1_40_hz,0.2851128082176501,41.87132828718692,41.87229897971675,230.07629941049316
1,6,large_frontal_transient_13_17_s,13.0,17.0,FT7,filtered_1_40_hz,-0.044302876420148074,19.904103981040496,19.904153286008707,157.61182891096772
1,6,large_frontal_transient_13_17_s,13.0,17.0,FT8,filtered_1_40_hz,0.7065211138181169,35.54771868466366,35.554739146395896,199.93731809918182
1,6,large_frontal_transient_13_17_s,13.0,17.0,T7,filtered_1_40_hz,-0.15495221310441137,18.800774635944293,18.80141316762951,102.04437411972697
1,6,large_frontal_transient_13_17_s,13.0,17.0,T8,filtered_1_40_hz,0.5795190588580823,34.93993886106347,34.94474452552819,219.60838280115345
1,6,large_frontal_transient_13_17_s,13.0,17.0,T9,filtered_1_40_hz,0.16819496652740967,25.120656561730023,25.121219628814895,139.37844885473473
1,6,large_frontal_transient_13_17_s,13.0,17.0,T10,filtered_1_40_hz,0.7958626650856999,46.69989112009472,46.70667220012981,282.85719720961754
1,6,large_frontal_transient_13_17_s,13.0,17.0,TP7,filtered_1_40_hz,-0.4727232237805719,20.75811616101599,20.763498110880416,121.24603134815729
1,6,large_frontal_transient_13_17_s,13.0,17.0,TP8,filtered_1_40_hz,0.4573623199985434,29.45291740139012,29.456468283636166,191.4730686614656
1,6,large_frontal_transient_13_17_s,13.0,17.0,P7,filtered_1_40_hz,-0.3688140684840292,24.852632164128458,24.855368621337806,145.27153824439492
1,6,large_frontal_transient_13_17_s,13.0,17.0,P5,filtered_1_40_hz,-0.6113475409782854,21.292038524578146,21.300813372920295,125.09225486494333
1,6,large_frontal_transient_13_17_s,13.0,17.0,P3,filtered_1_40_hz,-0.6987296169557234,19.85716123503026,19.86945080749842,108.00820255772106
1,6,large_frontal_transient_13_17_s,13.0,17.0,P1,filtered_1_40_hz,-0.7235887355128661,21.770805630938323,21.78282714613181,115.74613307562062
1,6,large_frontal_transient_13_17_s,13.0,17.0,Pz,filtered_1_40_hz,-0.5978258882924905,21.22140321576405,21.22982219046484,124.22108295574483
1,6,large_frontal_transient_13_17_s,13.0,17.0,P2,filtered_1_40_hz,-0.28335129542197723,21.132030359931104,21.133929949010128,137.89627778851744
1,6,large_frontal_transient_13_17_s,13.0,17.0,P4,filtered_1_40_hz,0.006320827395097872,19.46068841586888,19.46068944237054,144.70486018359895
1,6,large_frontal_transient_13_17_s,13.0,17.0,P6,filtered_1_40_hz,0.04725459312719664,21.58697463435622,21.587026355218782,169.68989032506056
1,6,large_frontal_transient_13_17_s,13.0,17.0,P8,filtered_1_40_hz,0.14677220081405942,26.31611752364305,26.316526814857706,184.19714087858375
1,6,large_frontal_transient_13_17_s,13.0,17.0,PO7,filtered_1_40_hz,-0.023379655443783776,31.567115853760054,31.567124511633903,182.05906332364796
1,6,large_frontal_transient_13_17_s,13.0,17.0,PO3,filtered_1_40_hz,-0.1951847221605405,28.68350189475858,28.684165980944677,156.03564327065027
1,6,large_frontal_transient_13_17_s,13.0,17.0,POz,filtered_1_40_hz,0.13814385068410218,27.669739639677246,27.670084485794547,152.08067997581009
1,6,large_frontal_transient_13_17_s,13.0,17.0,PO4,filtered_1_40_hz,0.25676233108181384,27.03133968449647,27.032559109956576,191.0491958594793
1,6,large_frontal_transient_13_17_s,13.0,17.0,PO8,filtered_1_40_hz,0.8808497815131332,33.11463637036012,33.12634960690309,222.7363453043492
1,6,large_frontal_transient_13_17_s,13.0,17.0,O1,filtered_1_40_hz,0.761332237615757,34.3256618521999,34.334103867257184,216.521983298363
1,6,large_frontal_transient_13_17_s,13.0,17.0,Oz,filtered_1_40_hz,0.986080467323766,31.514199646032708,31.52962311887101,186.86324406788023
1,6,large_frontal_transient_13_17_s,13.0,17.0,O2,filtered_1_40_hz,-0.008597407497562414,33.68998290730318,33.68998400429712,194.95370926541332
1,6,large_frontal_transient_13_17_s,13.0,17.0,Iz,filtered_1_40_hz,2.193857478610218,39.44933865129873,39.51029398348367,231.82405649731078
