subject,run,channel,mean_uV,std_uV,variance_uV2,minimum_uV,maximum_uV,peak_to_peak_uV,median_uV,mad_uV,iqr_uV,max_abs_step_uV,identical_step_fraction,longest_identical_run_samples,longest_identical_run_seconds,median_peer_correlation,mean_robust_z,std_robust_z,peak_to_peak_robust_z,max_abs_step_robust_z,median_peer_correlation_robust_z,candidate_status,candidate_evidence
1,10,AF8,-9.2641,78.3661875504353,6141.2593511899995,-274.0,562.0,836.0,-14.0,36.0,72.0,208.0,0.028351417570878543,80,0.5,0.5074503905927198,-4.260513969381795,3.614516963064274,5.229108708509408,1.3134800398555275,-2.1556824598990034,statistically unusual,unusual mean offset (rz=-4.26); high standard deviation (rz=3.61); high peak-to-peak amplitude (rz=5.23)
1,10,F7,-3.5314,62.64206904341522,3924.0288140399994,-390.0,410.99999999999994,801.0,-4.0,35.0,70.0,222.0,0.02905145257262863,80,0.5,0.6327363916460139,-0.960341229272482,1.503377863566462,4.721428251372572,1.6448083381974623,-0.7556257479305067,statistically unusual,high peak-to-peak amplitude (rz=4.72)
1,10,F5,-6.23675,71.43096527023486,5102.382799437499,-359.99999999999994,412.99999999999994,772.9999999999999,-7.0,42.0,84.0,249.99999999999997,0.026601330066503327,80,0.5,0.638085685036138,-2.5177439055776665,2.683385662260169,4.315283885663102,2.3074649348813314,-0.6958480069844436,statistically unusual,high peak-to-peak amplitude (rz=4.32)
1,10,F3,-2.846,59.32502831014917,3519.4589840000003,-274.99999999999994,325.0,600.0,-3.0,35.0,71.0,134.0,0.030601530076503826,80,0.5,0.7554032837882743,-0.5657735044533001,1.0580279774346288,1.8058919118153156,-0.4378266799518425,0.6151627219403788,not flagged by heuristic,
1,10,F1,-1.23365,61.40919847773215,3771.0896576775,-321.99999999999994,320.0,642.0,-2.0,38.0,75.0,153.0,0.026751337566878343,80,0.5,0.7548130199689533,0.36241626956509476,1.337851175716106,2.4151084603795185,0.01183315351221196,0.6085665913661346,not flagged by heuristic,
1,10,Fz,-1.87175,59.2535914686823,3510.9881019375,-301.0,303.99999999999994,605.0,-2.0,37.0,74.0,148.0,0.02680134006700335,80,0.5,0.7425034618394859,-0.004922022245701819,1.0484367810125208,1.878417691406292,-0.10649838160990764,0.47100868916127275,not flagged by heuristic,
1,10,F2,-1.72455,55.86925878600413,3121.3740772974998,-270.0,283.99999999999994,554.0,-2.0,34.0,68.0,134.0,0.029301465073253662,80,0.5,0.7551697485582529,0.0798173548966728,0.5940521966607563,1.1386547395783315,-0.4378266799518425,0.6125529924931645,not flagged by heuristic,
1,10,F4,-1.6231,54.94995310634942,3019.49734639,-267.0,281.99999999999994,549.0,-3.0,33.0,66.0,139.0,0.029951497574878742,80,0.5,0.7602995893085547,0.13821959546116946,0.4706251082778363,1.066128959987355,-0.31949514482972297,0.6698783753245185,not flagged by heuristic,
1,10,F6,-2.2301,51.42007248137637,2644.0238539899997,-206.0,272.99999999999994,478.99999999999994,-4.0,28.999999999999996,57.999999999999986,127.99999999999997,0.030751537576878842,80,0.5,0.6381222926903607,-0.2112152002278347,-0.003300918202654138,0.05076804571368275,-0.5798245220983866,-0.695438920641413,not flagged by heuristic,
1,10,F8,-0.8677,45.77635084527818,2095.47429671,-198.99999999999997,250.0,449.0,-3.0,26.999999999999996,54.0,195.0,0.03385169258462923,80,0.5,0.4364019281208523,0.5730845784322957,-0.7610337861741915,-0.3843866318321756,1.0058180485380166,-2.9496408903901044,not flagged by heuristic,
1,10,FT7,-2.61165,53.85191950411331,2900.0292342774997,-332.99999999999994,294.99999999999994,627.9999999999999,-3.0,32.0,64.0,378.99999999999994,0.02985149257462873,80,0.5,0.6716014591037862,-0.4308640409117546,0.32320179362855095,2.2120362775247826,5.360418541032016,-0.32131307055311825,statistically unusual,large sample step (rz=5.36)
1,10,FT8,-2.7954,34.85503319235258,1214.8733388399999,-124.0,160.0,284.0,-3.0,21.999999999999996,45.0,125.0,0.03185159257962898,80,0.5,0.5466536617010209,-0.5366443435606087,-2.2273430552650666,-2.7777373583344014,-0.6508234431716579,-1.7175903954635687,not flagged by heuristic,
1,10,T7,1.30015,49.317015927339924,2432.1680599775,-248.0,272.99999999999994,521.0,0.0,29.999999999999996,59.99999999999999,223.0,0.02585129256462823,80,0.5,0.6734396379704386,1.8210618796421925,-0.28565982548889074,0.6599845942778864,1.6684746452218862,-0.3007716322565876,not flagged by heuristic,
1,10,T8,-0.4701,36.462406749829334,1329.50710599,-136.0,164.0,300.0,-2.0,24.0,48.0,207.0,0.018200910045502276,80,0.5,0.5434250024469096,0.8019730047353403,-2.0115351444322216,-2.545654863643276,1.2898137328311037,-1.753670292829396,not flagged by heuristic,
1,10,T9,-1.7277,45.84726439723531,2101.97165271,-235.0,224.0,459.0,-3.0,28.0,56.0,273.0,0.029251462573128658,80,0.5,0.5623792406063296,0.07800397827983531,-0.7515128472322647,-0.23933507265022252,2.8517899964430824,-1.541858852347254,not flagged by heuristic,
1,10,T10,-1.1264,25.61536107572954,656.14672304,-99.99999999999999,108.0,208.0,0.0,17.0,34.0,87.0,0.030051502575128758,80,0.5,0.25416453914696796,0.42415742580503807,-3.467872568142624,-3.880129208117244,-1.550143110099767,-4.986122839366734,statistically unusual,low median peer correlation (rz=-4.99)
1,10,TP7,-0.51095,48.120074606109036,2315.5415800974997,-228.99999999999997,244.0,473.0,-2.0,30.0,59.0,254.0,0.031951597579879,80,0.5,0.6816230665940498,0.7784566762280983,-0.446362609681655,-0.036262889795488265,2.4021301629790277,-0.20932275468782952,not flagged by heuristic,
1,10,TP8,-2.7993,38.85293965081664,1509.5509195099999,-195.0,291.0,486.0,-3.0,23.0,46.0,219.99999999999997,0.02895144757237862,80,0.5,0.5032688909738534,-0.5388894765147887,-1.6905793163737464,0.1523041371410507,1.5974757241486137,-2.2024102392061047,not flagged by heuristic,
1,10,P7,-1.93275,46.87559095560823,2197.3210274375,-228.99999999999997,240.99999999999997,469.99999999999994,-3.0,29.999999999999993,58.99999999999999,192.0,0.029551477573878694,80,0.5,0.7012694209982209,-0.04003820434953909,-0.6134484842942802,-0.07977835755007501,0.9348191274647448,0.010223005556932618,not flagged by heuristic,
1,10,P5,-0.1163,48.981915788482596,2399.2280743100005,-245.99999999999997,227.0,473.0,-1.0,31.999999999999993,62.999999999999986,174.0,0.027951397569878494,80,0.5,0.7449276548673249,1.0056468609375966,-0.3306507739527434,-0.036262889795488265,0.5088256010251143,0.4980987685891374,not flagged by heuristic,
1,10,P3,-1.19045,51.11576448413444,2612.8213787974996,-244.0,225.0,469.0,-2.0,33.0,66.0,156.0,0.029801490074503726,80,0.5,0.7342647593006364,0.387285434596009,-0.044157676626377755,-0.09428351346826948,0.08283207458548372,0.37894213192059956,not flagged by heuristic,
1,10,P1,-1.85465,51.177729759901425,2619.1600233775,-254.0,218.0,472.0,-3.0,33.5,67.0,152.0,0.027401370068503426,80,0.5,0.7202779706336289,0.004922022245701819,-0.03583814402908485,-0.05076804571368357,-0.01183315351221196,0.2226413705626017,not flagged by heuristic,
1,10,Pz,-1.95035,51.46924406747684,2649.0830848775,-250.0,210.99999999999997,461.0,-3.0,34.0,68.0,139.0,0.02650132506625331,80,0.5,0.7387723639200706,-0.05017008639917088,0.003300918202654138,-0.21032476081383192,-0.31949514482972297,0.42931409725816794,not flagged by heuristic,
1,10,P2,-0.7893,48.61453800572417,2363.3733055099997,-254.0,205.0,459.0,-2.0,32.0,63.99999999999999,136.0,0.028101405070253514,80,0.5,0.7011043471470724,0.6182175075624735,-0.3799753577837454,-0.23933507265022252,-0.3904940659029947,0.008378324177305567,not flagged by heuristic,
1,10,P4,-3.011,45.53609863613702,2073.536279,-238.99999999999997,198.99999999999997,437.99999999999994,-4.0,30.0,60.0,133.0,0.02735136756837842,80,0.5,0.6996048554154454,-0.6607598986685977,-0.7932903372954635,-0.5439433469323247,-0.46149298697626645,-0.00837832417730681,not flagged by heuristic,
1,10,P6,-3.20325,41.32185909948269,1707.4960394375,-210.99999999999997,194.0,405.0,-4.0,28.0,55.0,137.0,0.02975148757437872,80,0.5,0.6642902070154781,-0.771433439807331,-1.3590992159622377,-1.022613492232769,-0.3668277588785708,-0.4030154752357862,not flagged by heuristic,
1,10,P8,-2.0098,36.68472439531201,1345.76900396,-193.0,184.0,377.0,-3.0,24.0,48.0,185.0,0.027701385069253463,80,0.5,0.6271613080808455,-0.08439397207250071,-1.9816865094402358,-1.4287578579422375,0.7691549782937773,-0.8179266682215061,not flagged by heuristic,
1,10,PO7,-0.0897,48.47145504222047,2349.48195391,-240.99999999999997,223.0,464.0,-2.0,31.0,62.0,215.0,0.02655132756637832,80,0.5,0.6556842099908645,1.0209598190353353,-0.3991858488894836,-0.16680929305924602,1.479144189026495,-0.4991865062863013,not flagged by heuristic,
1,10,PO3,-3.6422,50.59325132030951,2559.67707916,-252.99999999999997,222.0,475.0,-5.0,32.99999999999999,65.0,187.0,0.02650132506625331,80,0.5,0.6625359030138853,-1.0241260321758454,-0.11431092366916898,-0.0072525779590976525,0.8164875923426252,-0.42261962152199767,not flagged by heuristic,
1,10,POz,-1.4679,51.90290810340014,2693.9118695899997,-274.99999999999994,219.99999999999997,494.9999999999999,-3.0,34.0,68.0,163.0,0.0280014000700035,80,0.5,0.6519995781100544,0.22756437353519487,0.06152517426349142,0.28285054040480684,0.24849622375645117,-0.5403618455300444,not flagged by heuristic,
1,10,PO4,-0.6677,47.324438472210105,2239.60247671,-256.0,209.99999999999997,466.0,-1.0,31.0,62.0,172.0,0.02750137506875344,80,0.5,0.6395843028046407,0.6882196017235656,-0.5531856758203008,-0.13779898122285542,0.46149298697626645,-0.679101125067645,not flagged by heuristic,
1,10,PO8,0.02825,47.040726524337394,2212.8299519374996,-248.99999999999997,223.0,472.0,-1.0,30.999999999999996,62.0,214.0,0.023901195059752987,80,0.5,0.5744524898165291,1.0888606990213618,-0.5912771838359239,-0.05076804571368357,1.455477882002071,-1.4069416752492492,not flagged by heuristic,
1,10,O1,-1.76705,50.2578937511064,2525.8558842975,-268.0,240.99999999999997,509.0,-3.0,32.0,65.0,111.0,0.03170158507925396,80,0.5,0.6320508108202894,0.05535116244727796,-0.15933643504146935,0.4859227232595427,-0.9821517415135927,-0.7632870351340489,not flagged by heuristic,
1,10,Oz,-1.74935,49.479435370439504,2448.2145245775,-267.0,238.99999999999997,506.0,-3.0,32.0,65.0,142.0,0.027701385069253463,80,0.5,0.61134619699662,0.06554061200855538,-0.26385319533069784,0.44240725550495685,-0.24849622375645117,-0.9946587231825269,not flagged by heuristic,
1,10,O2,-2.04365,62.496652267761505,3905.8315446774996,-261.0,252.0,513.0,-4.0,40.99999999999999,81.0,159.0,0.02670133506675334,80,0.5,0.41851307450251707,-0.10388057476454823,1.483854032029044,0.543943346932324,0.15383099565875546,-3.149546780650888,not flagged by heuristic,
1,10,Iz,0.85015,53.46370539887317,2858.3677949774997,-265.0,258.0,523.0,-1.0,34.0,69.0,188.0,0.02440122006100305,80,0.5,0.42964078716899046,1.5620080772368354,0.2710797000318175,0.6889949061142769,0.8401538993670491,-3.0251958661307112,not flagged by heuristic,
1,14,FC5,-1.2,50.14394280468978,2514.415,-296.0,243.0,539.0,-2.0,32.0,64.0,328.0,0.030251512575628782,80,0.5,0.6939902604871889,0.00421132135347044,0.2825837105649965,0.9656364049569803,5.118186927958502,0.45924468028907667,statistically unusual,large sample step (rz=5.12)
1,14,FC3,1.05885,50.97686521038244,2598.6407866775,-242.0,240.99999999999997,483.0,0.0,34.0,67.0,288.0,0.02745137256862843,80,0.5,0.7277728282295377,1.2810896085060175,0.39618209915669056,0.42216264940330295,4.060163790396022,0.9139710800083928,statistically unusual,large sample step (rz=4.06)
1,14,FC1,1.5787,53.876541335817016,2902.6817063099998,-234.0,254.0,488.0,1.0,35.0,70.0,152.0,0.027251362568128407,80,0.5,0.6903021562897643,1.5749493944928035,0.7916553545714552,0.47068709186345264,0.4628851226835855,0.4096013744197525,not flagged by heuristic,
1,14,FCz,2.07085,55.52885403353377,3083.4536302774995,-258.0,250.0,508.0,1.0,36.99999999999999,74.0,118.99999999999999,0.02570128506425321,80,0.5,0.6493763676601819,1.853150978937156,1.0170065501058405,0.6647848617040517,-0.4099839658054618,-0.14127553526745176,not flagged by heuristic,
1,14,FC2,1.40435,52.517142449656376,2758.0502510775,-232.0,270.0,502.0,1.0,35.0,71.0,108.0,0.0272013600680034,80,0.5,0.6826317093259853,1.4763931692609171,0.6062533028728081,0.606555530751872,-0.7009403286351437,0.3063541979860672,not flagged by heuristic,
1,14,FC4,1.79825,46.42700342405807,2155.4666469374997,-196.0,261.0,457.0,0.0,31.0,62.0,134.0,0.027651382569128455,80,0.5,0.686144500477012,1.6990561868625231,-0.224352255194786,0.16983554861052416,-0.013225289219531014,0.3536377225912698,not flagged by heuristic,
1,14,FC6,1.68795,42.79578688139173,1831.4793747975,-205.0,250.99999999999997,456.0,1.0,28.0,56.0,218.99999999999997,0.02895144757237862,80,0.5,0.6712552419486537,1.6367060197098016,-0.7195968842924528,0.16013066011849422,2.235073878100741,0.15322255649946437,not flagged by heuristic,
1,14,C5,-2.47735,52.83874891571052,2791.9333869774996,-341.99999999999994,209.99999999999997,551.9999999999999,-3.0,35.0,70.0,295.99999999999994,0.02655132756637832,80,0.5,0.687617707204122,-0.7178465754056352,0.6501157035655089,1.0917999553533686,4.271768417908516,0.37346765370160406,statistically unusual,large sample step (rz=4.27)
1,14,C3,1.3727,48.05924151201307,2309.6906947099997,-216.0,197.0,413.0,1.0,32.0,63.99999999999999,228.0,0.027051352567628383,80,0.5,0.7528198979753695,1.4585021194840933,-0.0017389417307553297,-0.2571795450387937,2.4731290840522995,1.2511143053518916,not flagged by heuristic,
1,14,C1,-0.44445,50.18136022665687,2518.1689141975003,-198.99999999999997,216.0,415.0,-1.0,33.99999999999999,68.0,136.0,0.027401370068503426,80,0.5,0.7454625638478796,0.43130713995944553,0.28768689762259797,-0.23776976805473385,0.039675867658593045,1.1520817485361567,not flagged by heuristic,
1,14,Cz,1.56205,54.850361437254904,3008.5621497975,-216.0,222.0,438.0,1.0,37.0,74.0,144.0,0.026451322566128307,80,0.5,0.7111653799474955,1.5655375152263227,0.9244701204433712,-0.01455733273804493,0.25128049517108925,0.6904284167208112,not flagged by heuristic,
1,14,C2,1.32665,51.77077408903116,2680.2130497774997,-193.0,227.99999999999997,421.0,0.0,34.0,69.0,108.0,0.02735136756837842,80,0.5,0.7201751163000182,1.4324710660173405,0.5044596153895898,-0.1795404371025541,-0.7009403286351437,0.8117029452069051,not flagged by heuristic,
1,14,C4,-1.9898,42.876607794460604,1838.4034959599999,-183.0,215.0,398.0,-3.0,29.0,57.0,159.0,0.028751437571878594,80,0.5,0.725539495145331,-0.44224526991778784,-0.7085740982245253,-0.40275287241924307,0.6480391717570196,0.88390955477145,not flagged by heuristic,
1,14,C6,-1.9721,38.51349921248393,1483.28962159,-166.0,192.0,358.0,-3.0,26.0,51.0,237.0,0.028751437571878594,80,0.5,0.6930617495038944,-0.43223984871558313,-1.303638057094695,-0.7909484121004411,2.7111842900038576,0.44674656410816643,not flagged by heuristic,
1,14,CP5,-1.57585,44.91811601990337,2017.6371467774998,-259.0,176.0,435.0,-2.0,29.0,58.0,262.0,0.02655132756637832,80,0.5,0.7087756613331342,-0.20824842773402313,-0.43014234621260994,-0.04367199821413478,3.372448750980409,0.6582618818931893,not flagged by heuristic,
1,14,CP3,-0.48845,46.36737933717518,2149.9338665974997,-183.0,186.0,369.0,-1.0,30.999999999999996,61.0,155.0,0.03150157507875394,80,0.5,0.7552397010862286,0.40643490646243946,-0.23248410534655975,-0.6841946386881116,0.5422368580007716,1.2836857891130622,not flagged by heuristic,
1,14,CP1,-1.6536,48.084741935878164,2312.14240704,-180.99999999999997,197.0,378.0,-2.0,32.0,64.0,131.0,0.029701485074253714,80,0.5,0.7483339553290791,-0.2521987948793008,0.0017389417307553297,-0.5968506422598421,-0.0925770245367171,1.1907317860462951,not flagged by heuristic,
1,14,CPz,-1.12975,50.12317742260061,2512.3329149375,-197.0,210.99999999999997,408.0,-1.0,33.0,67.0,125.0,0.02745137256862843,80,0.5,0.7249378879675792,0.043922103243576614,0.27975161728992304,-0.3057039874989435,-0.25128049517108925,0.875811689977074,not flagged by heuristic,
1,14,CP2,-1.203,46.24916421947536,2138.9851909999998,-196.0,203.0,399.0,-2.0,30.999999999999993,62.0,122.0,0.029301465073253662,80,0.5,0.7121631708822794,0.002515487251401783,-0.24860691196827525,-0.3930479839272131,-0.33063223048827534,0.7038590677863928,not flagged by heuristic,
1,14,CP4,-2.24535,44.02415533973934,1938.1262533774998,-178.0,189.0,367.0,-3.0,29.999999999999993,59.0,133.0,0.030751537576878842,80,0.5,0.7045351432871926,-0.5867020715123309,-0.5520654593824588,-0.7036044156721716,-0.039675867658593045,0.601182872426464,not flagged by heuristic,
1,14,CP6,-0.3487,39.9529636987045,1596.2393083099998,-160.0,179.99999999999997,340.0,-1.0,26.0,53.0,191.0,0.030501525076253814,80,0.5,0.6981972914901572,0.48543251171713475,-1.1073162329343245,-0.9656364049569803,1.4944576818070043,0.5158729412335272,not flagged by heuristic,
1,14,Fp1,-11.14115,96.22188642235974,9258.6514266775,-408.99999999999994,601.0,1010.0,-16.0,48.99999999999999,97.0,259.0,0.021351067553377668,80,0.5,0.4905581425731443,-5.615302406572927,6.5669387823118095,5.5366388847030885,3.2930970156632227,-2.2790301386012084,statistically unusual,unusual mean offset (rz=-5.62); high standard deviation (rz=6.57); high peak-to-peak amplitude (rz=5.54)
1,14,Fpz,-8.36275,81.80221612179892,6691.6025624375,-352.99999999999994,585.9999999999999,938.9999999999998,-14.0,43.0,86.0,219.99999999999997,0.030601530076503826,80,0.5,0.5151292516579395,-4.044733916843801,4.6003074382972295,4.847591801768959,2.2615244565398025,-1.9482935274455906,statistically unusual,unusual mean offset (rz=-4.04); high standard deviation (rz=4.60); high peak-to-peak amplitude (rz=4.85)
1,14,Fp2,-10.28275,90.55281388470212,8199.8121024375,-375.0,596.0,971.0,-17.0,46.0,92.25,213.0,0.02760138006900345,80,0.5,0.46725558129104205,-5.130067742167701,5.793760511819998,5.15814823351392,2.0763704074663694,-2.5926916067543795,statistically unusual,unusual mean offset (rz=-5.13); high standard deviation (rz=5.79); high peak-to-peak amplitude (rz=5.16)
1,14,AF7,-11.9644,81.3370501840336,6615.715732639999,-356.0,549.9999999999999,905.9999999999999,-14.999999999999998,41.99999999999999,84.0,208.99999999999997,0.02270113505675284,80,0.5,0.530860184312834,-6.08066754808225,4.536865633158201,4.527330481531972,1.9705680937101202,-1.736549102778307,statistically unusual,unusual mean offset (rz=-6.08); high standard deviation (rz=4.54); high peak-to-peak amplitude (rz=4.53)
1,14,AF3,-10.14855,79.2584215266586,6281.8973828974995,-348.0,538.0,886.0,-13.0,41.0,82.0,203.0,0.025801290064503227,80,0.5,0.5479849032590157,-5.054207430001832,4.253371199169537,4.333232711691374,1.811864623075749,-1.5060437767180634,statistically unusual,unusual mean offset (rz=-5.05); high standard deviation (rz=4.25); high peak-to-peak amplitude (rz=4.33)
1,14,AFz,-2.4963,60.66932739292565,3680.7672863099992,-270.0,378.0,648.0,-5.0,37.0,75.0,127.0,0.027651382569128455,80,0.5,0.6744245313804582,-0.7285585941503687,1.7180916526729093,2.023469250588245,-0.1983793382929652,0.19588241539427373,not flagged by heuristic,
1,14,AF4,-4.42865,63.47096902661484,4028.5639091775,-256.0,472.0,728.0,-8.0,36.99999999999999,72.99999999999999,125.0,0.027651382569128455,80,0.5,0.6042753406863738,-1.8208736031944506,2.100194442588645,2.7998603299506413,-0.25128049517108925,-0.7483527644425021,not flagged by heuristic,
1,14,AF8,-7.1657,79.44522165309881,6311.54324351,-310.99999999999994,565.0,876.0,-12.0,41.0,81.0,180.99999999999997,0.028901445072253614,80,0.5,0.4665696271565608,-3.368067846216731,4.278847994135435,4.236183826771074,1.2299518974163837,-2.6019248141388562,statistically unusual,high standard deviation (rz=4.28); high peak-to-peak amplitude (rz=4.24)
1,14,F7,-3.1493,53.26432116820789,2837.0879095099995,-263.99999999999994,314.0,578.0,-5.0,32.0,63.0,211.0,0.02855142757137857,80,0.5,0.6222244252628353,-1.097685150367299,0.7081575112808818,1.3441270561461485,2.0234692505882452,-0.5067511588463618,not flagged by heuristic,
1,14,F5,-4.8887,59.82470988070063,3578.9959123099998,-327.0,361.0,688.0,-5.0,37.0,74.0,282.99999999999994,0.02585129256462823,80,0.5,0.6678661871543198,-2.080929762746669,1.6028982232377895,2.4116647902694432,3.9279108982007096,0.10760457100965534,statistically unusual,large sample step (rz=3.93)
1,14,F3,-4.4206,54.40199992316459,2959.57759564,-257.0,294.0,551.0,-6.0,35.0,69.0,108.0,0.027851392569628482,80,0.5,0.7243360271758845,-1.8163231150205665,0.8633201919997538,1.0820950668613398,-0.7009403286351437,0.8677104114411488,not flagged by heuristic,
1,14,F1,-0.70135,56.60867652734429,3204.5422581774997,-252.99999999999997,299.0,552.0,-2.0,36.0,72.0,118.99999999999999,0.027301365068253414,80,0.5,0.7012048162502487,0.2860872130189717,1.1642784861512272,1.0917999553533697,-0.4099839658054618,0.5563553852162774,not flagged by heuristic,
1,14,Fz,-1.1571,56.46219283370067,3187.9792195899995,-258.0,299.0,557.0,-3.0,36.0,73.0,111.0,0.02670133506675334,80,0.5,0.6938025897412358,0.028461749013051284,1.144300260761749,1.1403243978135194,-0.6215885933179577,0.45671855961965996,not flagged by heuristic,
1,14,F2,-0.44475,53.652936987992554,2878.6376474374997,-248.0,312.99999999999994,561.0,-3.0,34.0,68.0,118.99999999999999,0.027551377568878443,80,0.5,0.7081641177147318,0.4311375565492387,0.7611590041054931,1.179143951781639,-0.4099839658054618,0.6500302687728265,not flagged by heuristic,
1,14,F4,0.2285,52.866186620088264,2794.8336877499996,-237.0,323.99999999999994,561.0,-2.0,34.0,67.0,117.0,0.029451472573628682,80,0.5,0.7087971467332957,0.811710992955132,0.6538578036490998,1.179143951781639,-0.4628851226835855,0.6585510836713522,not flagged by heuristic,
1,14,F6,-1.47145,50.49149121285189,2549.3906848975,-198.99999999999997,335.0,534.0,-5.0,30.0,61.0,183.0,0.02975148757437872,80,0.5,0.6145081219759678,-0.14923340098203605,0.3299842113259187,0.9171119624968306,1.2828530542945082,-0.6106155790864204,not flagged by heuristic,
1,14,F8,-2.55715,48.18688445912954,2321.9758338774996,-197.0,348.0,545.0,-4.0,28.999999999999993,57.999999999999986,154.0,0.0328016400820041,80,0.5,0.48642082200300585,-0.7629557625206599,0.015669682420095254,1.0238657359091599,0.5157862795617095,-2.3347200702160076,not flagged by heuristic,
1,14,FT7,-1.88685,45.22455911424123,2045.2607470774997,-252.0,276.0,528.0,-4.0,28.999999999999993,58.0,219.0,0.02745137256862843,80,0.5,0.6667502811374836,-0.38404989631513387,-0.38834800681927384,0.8588826315446508,2.2350738781007413,0.09258404535479381,not flagged by heuristic,
1,14,FT8,-1.27195,36.28065866543081,1316.2861931974999,-258.0,198.99999999999997,457.0,-3.0,24.0,48.0,215.0,0.032501625081254065,80,0.5,0.5901277706216459,-0.036460433194474624,-1.6081647289597605,0.16983554861052416,2.1292715643444935,-0.9387845175696017,not flagged by heuristic,
1,14,T7,2.72155,42.97524305454828,1846.8715155974999,-260.0,208.0,468.0,1.0,28.0,56.0,240.0,0.02655132756637832,80,0.5,0.6147885585060694,2.220977395675834,-0.6951216967430636,0.27658932202285363,2.790536025321044,-0.6068407951607153,not flagged by heuristic,
1,14,T8,0.5398,38.02139944767946,1445.6268159599997,-146.0,186.0,332.0,0.0,24.999999999999996,49.99999999999999,139.0,0.01775088754437722,80,0.5,0.5057426673661758,0.9876820449464498,-1.3707532408453968,-1.0432755128932198,0.11902760297577912,-2.0746405746330363,not flagged by heuristic,
1,14,T9,-1.2119,39.788577486384206,1583.1308983899999,-266.0,183.0,449.0,-2.0,26.0,51.0,430.0,0.029901495074753738,80,0.5,0.5159346359833523,-0.002515487251401657,-1.1297360990570855,0.09219644067428455,7.816145928742829,-1.9374527435987718,statistically unusual,large sample step (rz=7.82)
1,14,T10,-1.23465,24.3399833479298,592.4347893774999,-102.0,99.0,201.0,-1.0,16.0,32.0,86.0,0.028101405070253514,80,0.5,0.3310227712005476,-0.015375562525421846,-3.2366975496571526,-2.3146159053491435,-1.2828530542945082,-4.426437807711121,statistically unusual,low median peer correlation (rz=-4.43)
1,14,TP7,0.2663,42.785887677013314,1830.6321843099997,-173.0,158.0,331.0,-1.0,28.0,57.0,199.0,0.02750137506875344,80,0.5,0.6246783919260704,0.8330785026411963,-0.7209469904464497,-1.05298040138525,1.7060623093195009,-0.4737198204852664,not flagged by heuristic,
1,14,TP8,-1.94625,38.28463217712167,1465.7130609375,-148.0,321.0,469.0,-3.0,24.0,47.0,113.0,0.02250112505625281,80,0.5,0.5163432670920657,-0.4176274115360921,-1.3348521608830182,0.2862942105148836,-0.5686874364398335,-1.9319524111700557,not flagged by heuristic,
1,14,P7,-1.5067,42.564147531813674,1811.7066551100002,-180.99999999999997,169.99999999999997,350.99999999999994,-3.0,27.999999999999996,56.0,135.99999999999997,0.02680134006700335,80,0.5,0.6471272421159318,-0.16915945168134203,-0.7511890910414263,-0.8588826315446513,0.03967586765859229,-0.17154963311145766,not flagged by heuristic,
1,14,P5,0.3381,44.77058843024067,2004.4055883899998,-202.0,174.0,376.0,0.0,29.999999999999996,59.0,129.0,0.027551377568878443,80,0.5,0.6939902604871889,0.873665465484038,-0.45026294369439185,-0.616260419243902,-0.14547818141484115,0.45924468028907667,not flagged by heuristic,
1,14,P3,-0.82435,46.18334220341248,2132.9010970775003,-174.0,189.0,363.0,-1.0,30.999999999999996,62.0,108.0,0.027651382569128455,80,0.5,0.6825645477831379,0.21655801483415937,-0.2575840686727846,-0.7424239696402913,-0.7009403286351437,0.30545017769928806,not flagged by heuristic,
1,14,P1,-1.42715,47.887522308817566,2293.2147928775,-185.0,197.0,382.0,-2.0,31.999999999999996,64.0,125.0,0.028101405070253514,80,0.5,0.6726207742807795,-0.12419158407482317,-0.02515892015844143,-0.5580310882917223,-0.25128049517108925,0.17160314869789217,not flagged by heuristic,
1,14,Pz,-1.1287,48.5801691671612,2360.0328363099998,-194.0,198.99999999999997,393.0,-1.0,32.0,63.99999999999999,125.0,0.026901345067253363,80,0.5,0.6826317093259852,0.04451564517930062,0.06930794306095144,-0.45127731487939277,-0.25128049517108925,0.3063541979860657,not flagged by heuristic,
1,14,P2,-0.1421,46.823175966501886,2192.4098075899997,-193.0,185.0,378.0,-1.0,30.0,61.0,128.0,0.028051402570128506,80,0.5,0.643595331835601,0.6022189535462585,-0.17032013633436732,-0.5968506422598421,-0.17192875985390316,-0.21909050857585094,not flagged by heuristic,
1,14,P4,-2.3376,43.943525418882814,1931.0334262399997,-170.99999999999997,166.0,337.0,-3.0,29.0,58.0,129.0,0.027651382569128455,80,0.5,0.6529937594752725,-0.63884897015094,-0.5630621969164429,-0.9947510704330701,-0.14547818141484115,-0.09258404535479381,not flagged by heuristic,
1,14,P6,-2.8151,39.89501863629092,1591.61251199,-158.0,154.0,312.0,-3.0,26.5,53.0,112.0,0.029801490074503726,80,0.5,0.6293658130746985,-0.908769231396858,-1.115219088797055,-1.237373282733819,-0.5951380148788956,-0.4106253227804087,not flagged by heuristic,
1,14,P8,-1.73855,35.04020253790637,1227.8157938974998,-134.0,138.0,272.0,-2.0,23.0,47.0,94.99999999999999,0.028201410070503526,80,0.5,0.5813141094544673,-0.30021916386954317,-1.7773447344949524,-1.625568822415017,-1.0447978483429505,-1.0574197983885023,not flagged by heuristic,
