subject,run,run_trial_index,task_annotation_index,rest_annotation_index,semantic_condition,channel,peak_frequency_hz,band_low_hz,band_high_hz,frequency_center_count,frequency_centers_hz,task_interval_start_seconds,task_interval_stop_seconds,rest_interval_start_seconds,rest_interval_stop_seconds,reference_mean_wavelet_power_v2,task_mean_wavelet_power_v2,individualized_change_percent,individualized_change_db,source_file,source_sha256,primary_retained,quality_status,quality_evidence,confirmed_exclusion,fixed_narrow_change_percent,fixed_narrow_change_db,fixed_broad_change_percent,fixed_broad_change_db,matched_trial_identity,individualized_reference_log_power_robust_z,individualized_task_log_power_robust_z,individualized_low_reference_power_candidate
33,14,7,15,14,both_fists_imagery,C3,10.5,9.5,11.5,5,9.5/10/10.5/11/11.5,1.0,3.0,1.1,3.1,3.2078196046544143e-09,1.4152257342037856e-10,-95.58820037089882,-13.553842201556353,physionet/eegmmidb/1.0.0/S033/S033R14.edf,eb372e2cb331dbc63087439c5dd18da0610f4309e68c2297949c897c6a0d6a98,True,not flagged,,False,-86.27030936886737,-8.623392485393325,-94.61189090663021,-12.685636196734633,True,0.450326311790207,-0.4846269745639731,False
33,14,9,19,18,both_fists_imagery,C4,10.5,9.5,11.5,5,9.5/10/10.5/11/11.5,1.0,3.0,1.1,3.1,3.828556469167384e-09,3.0928186493544753e-09,-19.2171076941935,-0.926806016492579,physionet/eegmmidb/1.0.0/S033/S033R14.edf,eb372e2cb331dbc63087439c5dd18da0610f4309e68c2297949c897c6a0d6a98,True,not flagged,,False,-2.1313218370827283,-0.09356277323607293,-23.70341043031391,-1.1749487441954638,True,1.210661556754594,1.8751511987422878,False
33,14,9,19,18,both_fists_imagery,C3,10.5,9.5,11.5,5,9.5/10/10.5/11/11.5,1.0,3.0,1.1,3.1,3.8276623762519725e-09,2.143770107055158e-09,-43.99270634850698,-2.5175541252353812,physionet/eegmmidb/1.0.0/S033/S033R14.edf,eb372e2cb331dbc63087439c5dd18da0610f4309e68c2297949c897c6a0d6a98,True,not flagged,,False,-40.15227495307415,-2.2295235350058724,-46.45332862075462,-2.7126752103299583,True,0.5824321004103027,1.8995119942407057,False
33,14,11,23,22,both_fists_imagery,C4,10.5,9.5,11.5,5,9.5/10/10.5/11/11.5,1.0,3.0,1.1,3.1,1.1697784968469716e-09,2.1653072448472146e-09,85.10403898546585,2.6741589519786775,physionet/eegmmidb/1.0.0/S033/S033R14.edf,eb372e2cb331dbc63087439c5dd18da0610f4309e68c2297949c897c6a0d6a98,True,statistical candidate,high max_precontext_p2p_uV (robust_z=3.99),False,48.08750470746454,1.7051841526978913,58.31130007250756,1.9951191539288717,True,0.035684110118715986,1.5811273555085836,False
33,14,11,23,22,both_fists_imagery,C3,10.5,9.5,11.5,5,9.5/10/10.5/11/11.5,1.0,3.0,1.1,3.1,2.25897234881608e-09,1.664114672048138e-09,-26.333110145403285,-1.3272766525437596,physionet/eegmmidb/1.0.0/S033/S033R14.edf,eb372e2cb331dbc63087439c5dd18da0610f4309e68c2297949c897c6a0d6a98,True,statistical candidate,high max_precontext_p2p_uV (robust_z=3.99),False,-44.00454277270338,-2.5184720479993787,-42.59928410682046,-2.410826911121538,True,0.18809200725892075,1.6773383007380454,False
33,14,13,27,26,both_fists_imagery,C4,10.5,9.5,11.5,5,9.5/10/10.5/11/11.5,1.0,3.0,1.1,3.1,1.1075078563445084e-09,2.4869653911378495e-09,124.55510151832624,3.513229259589264,physionet/eegmmidb/1.0.0/S033/S033R14.edf,eb372e2cb331dbc63087439c5dd18da0610f4309e68c2297949c897c6a0d6a98,True,statistical candidate,high max_precontext_p2p_uV (robust_z=3.77),False,65.4732139200198,2.1872770211034913,117.86919453668716,3.381958278207549,True,-0.018524516972032844,1.6953496249651103,False
33,14,13,27,26,both_fists_imagery,C3,10.5,9.5,11.5,5,9.5/10/10.5/11/11.5,1.0,3.0,1.1,3.1,2.861765724406927e-09,4.755918126736801e-10,-83.38117587273004,-7.793997081755047,physionet/eegmmidb/1.0.0/S033/S033R14.edf,eb372e2cb331dbc63087439c5dd18da0610f4309e68c2297949c897c6a0d6a98,True,statistical candidate,high max_precontext_p2p_uV (robust_z=3.77),False,-82.00643217130539,-7.44882714659715,-84.94494181620745,-8.223175617154059,True,0.3649646933821414,0.5786413191863414,False
35,6,0,1,0,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,3.3405064450286035e-10,2.0771418489553304e-10,-37.81955271942172,-2.0634615828529475,physionet/eegmmidb/1.0.0/S035/S035R06.edf,5324d829c96aca9fe7a0662090dff6b541693e00b782fb3bd07136896a3ddb9f,True,not flagged,,False,-70.68209620561348,-5.3286708461329235,-41.227685561961316,-2.3082720654819404,True,-1.1851859079670404,-1.1398005684871018,False
35,6,0,1,0,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,2.4216840631005973e-10,2.494729710347165e-10,3.016316139647219,0.12906015464684278,physionet/eegmmidb/1.0.0/S035/S035R06.edf,5324d829c96aca9fe7a0662090dff6b541693e00b782fb3bd07136896a3ddb9f,True,not flagged,,False,-13.885230941862915,-0.6492235876242427,1.4867398808473065,0.06409301630716789,True,-1.5942357876872009,-0.3229003225080326,False
35,6,3,7,6,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,4.038423789602845e-10,5.602851817841348e-10,38.73857994463614,1.421972449756459,physionet/eegmmidb/1.0.0/S035/S035R06.edf,5324d829c96aca9fe7a0662090dff6b541693e00b782fb3bd07136896a3ddb9f,True,not flagged,,False,-52.82164696381104,-3.262572241070496,12.979125082785112,0.5299820721045355,True,-0.8211691554126241,1.2189511439269431,False
35,6,3,7,6,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,6.423171216244676e-10,4.626091220983183e-10,-27.978080215525708,-1.425353064486064,physionet/eegmmidb/1.0.0/S035/S035R06.edf,5324d829c96aca9fe7a0662090dff6b541693e00b782fb3bd07136896a3ddb9f,True,not flagged,,False,-81.5748727028193,-7.345895029656733,-46.04886442901185,-2.6799940979434673,True,-0.10931108376879657,0.7733274697002982,False
35,6,4,9,8,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,3.807033445915136e-09,2.5089244174787033e-10,-93.40976523289878,-11.810991140493112,physionet/eegmmidb/1.0.0/S035/S035R06.edf,5324d829c96aca9fe7a0662090dff6b541693e00b782fb3bd07136896a3ddb9f,True,not flagged,,False,-95.12091886054048,-13.116619594801652,-92.08361982877274,-11.014733576817047,True,3.483328041105482,-0.6908591091465767,False
35,6,4,9,8,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,2.5857595203784495e-09,2.275024360665473e-10,-91.20171716381228,-10.556020809791566,physionet/eegmmidb/1.0.0/S035/S035R06.edf,5324d829c96aca9fe7a0662090dff6b541693e00b782fb3bd07136896a3ddb9f,True,not flagged,,False,-95.1597545788837,-13.151326172121276,-89.9689687901344,-9.986544183520985,True,2.010783236645791,-0.48655314172834163,False
35,6,6,13,12,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,6.70218332224848e-10,3.745630223785094e-10,-44.11328303493059,-2.5269140202897717,physionet/eegmmidb/1.0.0/S035/S035R06.edf,5324d829c96aca9fe7a0662090dff6b541693e00b782fb3bd07136896a3ddb9f,True,not flagged,,False,-49.91773756917837,-3.0031606040809127,-46.59155350133936,-2.7239005425088605,True,0.1507447020287784,0.26172824185332344,False
35,6,6,13,12,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,8.658382465194081e-10,4.1402900370089204e-10,-52.18171461410357,-3.2040600038239333,physionet/eegmmidb/1.0.0/S035/S035R06.edf,5324d829c96aca9fe7a0662090dff6b541693e00b782fb3bd07136896a3ddb9f,True,not flagged,,False,-46.24797651954382,-2.6960518220574663,-45.56440004175474,-2.6411698617042854,True,0.3452717144983872,0.5763780121215526,False
35,6,9,19,18,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,4.6195614134264343e-10,3.7705954652162363e-10,-18.377630953075705,-0.8819080420774515,physionet/eegmmidb/1.0.0/S035/S035R06.edf,5324d829c96aca9fe7a0662090dff6b541693e00b782fb3bd07136896a3ddb9f,True,not flagged,,False,-0.8042545139095899,-0.03506954373420209,-4.002352977156915,-0.1773941172625228,True,-0.563224619036755,0.2775194107776332,False
35,6,9,19,18,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,4.4354707122441653e-10,2.8748247648795667e-10,-35.18557665269705,-1.8832833852568087,physionet/eegmmidb/1.0.0/S035/S035R06.edf,5324d829c96aca9fe7a0662090dff6b541693e00b782fb3bd07136896a3ddb9f,True,not flagged,,False,6.493781520501053,0.27324248805929313,-23.99085226898127,-1.1913413706092961,True,-0.6729852412632573,-0.07116025293471706,False
35,6,10,21,20,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,7.421761563826865e-10,1.41103064999968e-09,90.12071970580979,2.790294496563322,physionet/eegmmidb/1.0.0/S035/S035R06.edf,5324d829c96aca9fe7a0662090dff6b541693e00b782fb3bd07136896a3ddb9f,True,statistical candidate,high median_task_p2p_uV (robust_z=8.55); high median_task_channel_std_uV (robust_z=5.81); channel-specific high task p2p: FC5/FC3/FC1/FCz/FC2/FC4/FC6/C5/CP1/CPz/CP2/CP4/AF3/AFz/F7/F5/F3/F1/Fz/F2/F4/F6/F8/FT7/FT8/T7/T8/T9/T10/TP7/TP8/P7/P5/P3/P1/Pz/P2/P4/P6/P8/PO7/PO3/POz/PO4/PO8/O1/Oz/O2/Iz,False,11.899088414843487,0.48826548565742006,69.54485657693883,2.2928461927402477,True,0.34640778016097795,3.4145078035710417,False
35,6,10,21,20,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,8.389551275425007e-10,7.638789619157544e-10,-8.948770102480001,-0.4071418348686757,physionet/eegmmidb/1.0.0/S035/S035R06.edf,5324d829c96aca9fe7a0662090dff6b541693e00b782fb3bd07136896a3ddb9f,True,statistical candidate,high median_task_p2p_uV (robust_z=8.55); high median_task_channel_std_uV (robust_z=5.81); channel-specific high task p2p: FC5/FC3/FC1/FCz/FC2/FC4/FC6/C5/CP1/CPz/CP2/CP4/AF3/AFz/F7/F5/F3/F1/Fz/F2/F4/F6/F8/FT7/FT8/T7/T8/T9/T10/TP7/TP8/P7/P5/P3/P1/Pz/P2/P4/P6/P8/PO7/PO3/POz/PO4/PO8/O1/Oz/O2/Iz,False,-15.997066252323306,-0.7570554622171012,-4.556710444136223,-0.20254600652262658,True,0.29725705280632597,1.663625950840046,False
35,6,12,25,24,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,5.241106828530301e-10,2.8795919293578524e-10,-45.05756086323963,-2.600920642434199,physionet/eegmmidb/1.0.0/S035/S035R06.edf,5324d829c96aca9fe7a0662090dff6b541693e00b782fb3bd07136896a3ddb9f,True,not flagged,,False,-30.336047247646214,-1.5699188718710189,-37.40494907174707,-2.034600028840961,True,-0.3210361985093155,-0.36330846653887444,False
35,6,12,25,24,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,4.4918834718884077e-10,1.6088865567642504e-10,-64.18236210192987,-4.459030583993101,physionet/eegmmidb/1.0.0/S035/S035R06.edf,5324d829c96aca9fe7a0662090dff6b541693e00b782fb3bd07136896a3ddb9f,True,not flagged,,False,-36.886116368886725,-1.998750952543388,-51.88642782451299,-3.177323978571472,True,-0.6537458943041595,-1.101560026109576,False
35,6,14,29,28,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,1.2571052886127287e-09,2.796815285459844e-10,-77.75194082155001,-6.52707868946122,physionet/eegmmidb/1.0.0/S035/S035R06.edf,5324d829c96aca9fe7a0662090dff6b541693e00b782fb3bd07136896a3ddb9f,True,not flagged,,False,-89.1378226461141,-9.640831104749711,-78.40619536197082,-6.656708320645701,True,1.3574635545178861,-0.43264175231462143,False
35,6,14,29,28,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,1.2338914214586268e-09,1.459456578371278e-10,-88.17192053539037,-9.27085766414643,physionet/eegmmidb/1.0.0/S035/S035R06.edf,5324d829c96aca9fe7a0662090dff6b541693e00b782fb3bd07136896a3ddb9f,True,not flagged,,False,-91.03640426056889,-10.475177384927715,-87.34657297158743,-8.977918351236351,True,0.8845158557508466,-1.2746009874589324,False
35,10,1,3,2,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,2.8023096044713425e-10,2.2565274943786702e-10,-19.476153142458877,-0.9407548578169664,physionet/eegmmidb/1.0.0/S035/S035R10.edf,dd4df070d8b01f68173410835b3d932f4f9a8779191c0518c0933c38bbadcc94,True,not flagged,,False,-1.8907833991828482,-0.08290192101614266,-11.166521819124725,-0.5142333321706876,True,-1.5222397534533798,-0.9428955128148593,False
35,10,1,3,2,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,2.593475930608349e-10,2.995969255106187e-10,15.519454788362948,0.6265513051153855,physionet/eegmmidb/1.0.0/S035/S035R10.edf,dd4df070d8b01f68173410835b3d932f4f9a8779191c0518c0933c38bbadcc94,True,not flagged,,False,23.888820350113466,0.9303211768101444,14.52207344655076,0.5888920241490961,True,-1.489903741805384,0.0021120581149837517,False
35,10,2,5,4,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,2.063744373683145e-09,1.6801466785751408e-10,-91.85874617030888,-10.893087045232711,physionet/eegmmidb/1.0.0/S035/S035R10.edf,dd4df070d8b01f68173410835b3d932f4f9a8779191c0518c0933c38bbadcc94,True,not flagged,,False,-82.95295585113675,-7.683509140981829,-89.68779204707617,-9.866483377127704,True,2.3085251427630666,-1.6440105440748467,False
35,10,2,5,4,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,4.319066846045492e-10,2.349134341453812e-10,-45.61014160721631,-2.6448207189475164,physionet/eegmmidb/1.0.0/S035/S035R10.edf,dd4df070d8b01f68173410835b3d932f4f9a8779191c0518c0933c38bbadcc94,True,not flagged,,False,0.7505521726037427,0.032474350102460296,-40.71183067921188,-2.2703195944006618,True,-0.7134698322802332,-0.4296478609799342,False
35,10,4,9,8,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,4.636631663679654e-10,3.326195945938368e-10,-28.262665934980006,-1.442547668064701,physionet/eegmmidb/1.0.0/S035/S035R10.edf,dd4df070d8b01f68173410835b3d932f4f9a8779191c0518c0933c38bbadcc94,True,not flagged,,False,-52.0186321158585,-3.1892737504125055,-26.08731318858597,-1.312810103291986,True,-0.5561481164809974,-0.020577096799865795,False
35,10,4,9,8,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,4.3505177916931776e-10,2.9888486781392453e-10,-31.299012640607646,-1.6303702128609174,physionet/eegmmidb/1.0.0/S035/S035R10.edf,dd4df070d8b01f68173410835b3d932f4f9a8779191c0518c0933c38bbadcc94,True,not flagged,,False,-47.71798425870728,-2.8164767647703126,-31.70029787038105,-1.6558119037036936,True,-0.702424792398165,-0.0021120581149837517,False
35,10,7,15,14,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,5.48323242367352e-10,3.384283093284226e-10,-38.279415647733785,-2.095699708175196,physionet/eegmmidb/1.0.0/S035/S035R10.edf,dd4df070d8b01f68173410835b3d932f4f9a8779191c0518c0933c38bbadcc94,True,not flagged,,False,-55.08631508810496,-3.476213120882257,-35.47434066104706,-1.9026754903429144,True,-0.23438897375020343,0.02057709679985607,False
35,10,7,15,14,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,6.568723549402871e-10,6.833120086180813e-10,4.0250824195817545,0.17138068558764044,physionet/eegmmidb/1.0.0/S035/S035R10.edf,dd4df070d8b01f68173410835b3d932f4f9a8779191c0518c0933c38bbadcc94,True,not flagged,,False,185.86577427658955,4.561621618896744,37.06276662466847,1.3691949384428581,True,-0.075200055265831,1.465768786213879,False
35,10,8,17,16,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,1.3671261099087242e-09,1.911166094863469e-10,-86.02055742325726,-8.545101455196061,physionet/eegmmidb/1.0.0/S035/S035R10.edf,dd4df070d8b01f68173410835b3d932f4f9a8779191c0518c0933c38bbadcc94,True,not flagged,,False,-85.12705549970393,-8.276030426658277,-82.18129778834897,-7.491239300883285,True,1.5184310160778747,-1.3377633700521974,False
35,10,8,17,16,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,1.0681314703764365e-09,5.524014424526434e-10,-48.28338479176508,-2.8636990692562825,physionet/eegmmidb/1.0.0/S035/S035R10.edf,dd4df070d8b01f68173410835b3d932f4f9a8779191c0518c0933c38bbadcc94,True,not flagged,,False,-65.59801143408055,-4.63416452828328,-48.518414552467384,-2.883480868548264,True,0.6649058011201737,1.088230491373069,False
35,10,10,21,20,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,9.331751123978241e-10,3.8454517492921386e-10,-58.79174553411392,-3.850157812989747,physionet/eegmmidb/1.0.0/S035/S035R10.edf,dd4df070d8b01f68173410835b3d932f4f9a8779191c0518c0933c38bbadcc94,True,not flagged,,False,-61.39826584522578,-4.133931845268989,-53.59090792921579,-3.3339692786421504,True,0.7857753809632448,0.3242487184243867,False
35,10,10,21,20,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,1.141442800018253e-09,2.0837860260038094e-10,-81.74427990635634,-7.3860103170751765,physionet/eegmmidb/1.0.0/S035/S035R10.edf,dd4df070d8b01f68173410835b3d932f4f9a8779191c0518c0933c38bbadcc94,True,not flagged,,False,-89.43357358268021,-9.760718669642264,-79.71578199546063,-6.928417305211424,True,0.7659594261910516,-0.6424212566081361,False
35,10,13,27,26,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,5.585918019585406e-10,3.419082695853653e-10,-38.791033383131875,-2.1318495257694874,physionet/eegmmidb/1.0.0/S035/S035R10.edf,dd4df070d8b01f68173410835b3d932f4f9a8779191c0518c0933c38bbadcc94,True,not flagged,,False,-58.570183979526355,-3.826869952913874,-37.33706535803925,-2.029892700198152,True,-0.1987915647158849,0.04489527149426445,False
35,10,13,27,26,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,1.5664176962593802e-09,2.739973993867453e-10,-82.50802451727571,-7.571611400468821,physionet/eegmmidb/1.0.0/S035/S035R10.edf,dd4df070d8b01f68173410835b3d932f4f9a8779191c0518c0933c38bbadcc94,True,not flagged,,False,-71.13506051472493,-5.396293486534381,-80.67717091790236,-7.1392928761022825,True,1.2477643497747213,-0.15644555168585023,False
35,10,14,29,28,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,1.565225263472443e-09,6.361871992810336e-10,-59.35491113466594,-3.9099192258006497,physionet/eegmmidb/1.0.0/S035/S035R10.edf,dd4df070d8b01f68173410835b3d932f4f9a8779191c0518c0933c38bbadcc94,True,not flagged,,False,-80.42512263414385,-7.083009500617841,-58.55910548297816,-3.825708787547698,True,1.7780517070749529,1.5209539484946428,False
35,10,14,29,28,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,1.57751704289402e-09,8.21830534415229e-10,-47.90354005256596,-2.8319178682579866,physionet/eegmmidb/1.0.0/S035/S035R10.edf,dd4df070d8b01f68173410835b3d932f4f9a8779191c0518c0933c38bbadcc94,True,not flagged,,False,-86.50188787754828,-8.697269687001981,-54.58208701457317,-3.427728260770306,True,1.2585130428621494,1.7934354497519442,False
35,14,0,1,0,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,1.273873008710632e-09,2.7412611114965605e-10,-78.48089179414228,-6.6717573064970725,physionet/eegmmidb/1.0.0/S035/S035R14.edf,4192067f79a42c47fc73338bca078246f2325f88f5627893efb1a1b5550bcffb,True,not flagged,,False,-86.4222865053496,-8.671733596773255,-77.85670877910201,-6.547578282249297,True,1.3828851404750049,-0.4803341376196,False
35,14,0,1,0,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,1.0759546561489352e-09,1.282164773152428e-10,-88.08346833367902,-9.238501286024757,physionet/eegmmidb/1.0.0/S035/S035R14.edf,4192067f79a42c47fc73338bca078246f2325f88f5627893efb1a1b5550bcffb,True,not flagged,,False,-87.719713875787,-9.107915142437749,-85.67634821202311,-8.439462453533999,True,0.6760147587367425,-1.5045116311001105,False
35,14,3,7,6,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,7.542087279672085e-10,2.4220676263071753e-10,-67.88597723026507,-4.9330528903736095,physionet/eegmmidb/1.0.0/S035/S035R14.edf,4192067f79a42c47fc73338bca078246f2325f88f5627893efb1a1b5550bcffb,True,not flagged,,False,-67.96914716863061,-4.944314979572543,-63.20728171246218,-4.342381248172255,True,0.37726346533890565,-0.7746103258877823,False
35,14,3,7,6,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,7.842218322562764e-10,3.0661722898063363e-10,-60.901722399328214,-4.0784237418981375,physionet/eegmmidb/1.0.0/S035/S035R14.edf,4192067f79a42c47fc73338bca078246f2325f88f5627893efb1a1b5550bcffb,True,not flagged,,False,-42.91135206048238,-2.434502424962079,-53.05352217381567,-3.2839698525160066,True,0.19455470411381148,0.04322898443243382,False
35,14,4,9,8,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,4.809410562448119e-10,4.425367385858797e-10,-7.985244170833155,-0.361425219879215,physionet/eegmmidb/1.0.0/S035/S035R14.edf,4192067f79a42c47fc73338bca078246f2325f88f5627893efb1a1b5550bcffb,True,not flagged,,False,-54.26421538237848,-3.397438660010325,-27.280254868808154,-1.3834765190257632,True,-0.4859541228470733,0.6581408908534233,False
35,14,4,9,8,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,6.983718260817049e-10,3.738080907190917e-10,-46.4743455049748,-2.714380135834531,physionet/eegmmidb/1.0.0/S035/S035R14.edf,4192067f79a42c47fc73338bca078246f2325f88f5627893efb1a1b5550bcffb,True,not flagged,,False,-54.717192170077425,-3.4406665188969314,-49.32761879642114,-2.9522868680315373,True,0.01805894890999029,0.39496658280708885,False
35,14,7,15,14,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,5.727571822117334e-10,4.307250957817508e-10,-24.79795816466549,-1.2377036757617295,physionet/eegmmidb/1.0.0/S035/S035R14.edf,4192067f79a42c47fc73338bca078246f2325f88f5627893efb1a1b5550bcffb,True,not flagged,,False,-27.48877926865776,-1.3959478343394518,-31.759987211981233,-1.6596090045475576,True,-0.1507447020287784,0.5938322936838679,False
35,14,7,15,14,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,5.560261900704243e-10,4.455374386928374e-10,-19.87114156683748,-0.9621104445114987,physionet/eegmmidb/1.0.0/S035/S035R14.edf,4192067f79a42c47fc73338bca078246f2325f88f5627893efb1a1b5550bcffb,True,not flagged,,False,-26.06587419971033,-1.311550578725029,-25.391018329278698,-1.2720888760461984,True,-0.3289282066035326,0.7065787433918639,False
35,14,9,19,18,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,7.850435291242159e-10,7.690200985902349e-10,-2.0410881612968113,-0.08956047813058704,physionet/eegmmidb/1.0.0/S035/S035R14.edf,4192067f79a42c47fc73338bca078246f2325f88f5627893efb1a1b5550bcffb,True,not flagged,,False,-10.774049067247578,-0.49508814819247116,-5.037013977782118,-0.22445637855241565,True,0.45414112413430796,1.9717089941374404,False
35,14,9,19,18,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,1.5538477039308386e-09,1.1240386854995904e-09,-27.660948839705522,-1.4062719198787457,physionet/eegmmidb/1.0.0/S035/S035R14.edf,4192067f79a42c47fc73338bca078246f2325f88f5627893efb1a1b5550bcffb,True,not flagged,,False,-34.226897799130896,-1.8195167407587203,-30.53444366868409,-1.5823048178655719,True,1.2354991170633094,2.3493304575442258,False
35,14,11,23,22,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,1.0031956437914357e-09,3.16764291609169e-10,-68.4244749696078,-5.006494193662519,physionet/eegmmidb/1.0.0/S035/S035R14.edf,4192067f79a42c47fc73338bca078246f2325f88f5627893efb1a1b5550bcffb,True,not flagged,,False,-69.56599706503792,-5.16640921837281,-63.42719692603382,-4.368417524619766,True,0.9245905675369923,-0.13667812976281096,False
35,14,11,23,22,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,6.819973512393479e-10,2.5595958063598676e-10,-62.46912393855362,-4.256112979846952,physionet/eegmmidb/1.0.0/S035/S035R14.edf,4192067f79a42c47fc73338bca078246f2325f88f5627893efb1a1b5550bcffb,True,not flagged,,False,-79.92517119413097,-6.973481496100997,-59.49277087076278,-3.924674634330352,True,-0.01805894890999029,-0.2773333882802123,False
35,14,13,27,26,both_fists_imagery,C4,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,4.0873632896399916e-10,7.653186585708715e-10,87.24018501381597,2.7239906158614398,physionet/eegmmidb/1.0.0/S035/S035R14.edf,4192067f79a42c47fc73338bca078246f2325f88f5627893efb1a1b5550bcffb,True,not flagged,,False,-20.2827469974731,-0.9844767517976855,37.91228845400386,1.396029650155457,True,-0.7980586185785289,1.9602399551956908,False
35,14,13,27,26,both_fists_imagery,C3,10.0,9.0,11.0,5,9/9.5/10/10.5/11,1.0,3.0,1.1,3.1,5.639421125733692e-10,5.302177400534351e-10,-5.980112456231332,-0.2678027260266873,physionet/eegmmidb/1.0.0/S035/S035R14.edf,4192067f79a42c47fc73338bca078246f2325f88f5627893efb1a1b5550bcffb,True,not flagged,,False,-20.136923754932134,-0.9765396523450603,-12.253829204365788,-0.5677182686911219,True,-0.307408665773984,1.0154708551737806,False
