subject,subject_role,semantic_condition,channel,frequency_band,trial_count,mean_change_percent,standard_deviation_change_percent,median_change_percent,q25_change_percent,q75_change_percent,iqr_change_percentage_points,minimum_change_percent,maximum_change_percent,trimmed_mean_change_percent,median_change_db,iqr_change_db,negative_trial_count,negative_trial_fraction,positive_trial_count,zero_trial_count,qc_candidate_trial_count,exclude_qc_candidates_median_change_percent,qc_sensitivity_preserves_primary_direction,subject_is_group_observational_unit
8,replication,both_feet_imagery,C4,central_12_13,22,99.80358414372273,204.40254577093594,55.764690255087544,-43.72562263771436,139.8805628667924,183.60618550450675,-73.48869388110974,676.6227035965942,43.961649546664304,1.912560040537151,6.2952515374211355,9,0.4090909090909091,13,0,8,70.07207896660131,True,True
8,replication,both_feet_imagery,C3,mu,22,86.84733717271212,115.60884189100541,55.25572990107728,8.157061094330022,158.86530424435608,150.70824315002605,-66.30660617186668,332.83559524433423,74.39174083033285,1.89340535375983,3.792034520458704,5,0.22727272727272727,17,0,8,101.62151421297946,True,True
8,replication,both_feet_imagery,Cz,mu,22,32.55962804904365,106.73771481853458,-3.288465254643797,-55.65444175367527,105.10510344805141,160.75954520172667,-83.76685039231168,295.936215928972,11.964788172416386,-0.14892582441283664,6.650023653687247,11,0.5,11,0,8,-3.2884652546437967,True,True
8,replication,both_feet_imagery,C4,mu,22,94.60259700402939,201.68154550132164,40.25544418832523,-26.5042314508016,103.38768551183698,129.8919169626386,-81.83415549478826,702.9029955987007,43.256037879371696,1.4672203011627678,4.420424032253722,8,0.36363636363636365,14,0,8,55.11814804535223,True,True
8,replication,both_feet_imagery,Cz,beta,22,-1.6874745832620812,25.922200895460833,-3.963168423933487,-19.208578786534027,15.667025701312616,34.875604487846644,-40.0530148240856,59.547030847681754,-3.6859536479341406,-0.17562323067398666,1.5587776065441838,14,0.6363636363636364,8,0,8,-9.421634025385606,True,True
9,replication,both_fists_imagery,C4,central_12_13,23,-4.42653346776519,43.83001634474616,-14.863709254836419,-35.67616947744847,8.291213977684611,43.96738345513308,-64.06973975200299,84.18388724560486,-11.818995304487213,-0.6988527527703259,2.262331090870382,16,0.6956521739130435,7,0,0,-14.863709254836419,True,True
9,replication,both_fists_imagery,C3,central_12_13,23,20.60497639041227,41.368957434036105,23.470841450022824,-8.520737940278556,50.98959742837746,59.510335368656015,-54.33247902238727,100.45945019853451,19.35923085145787,0.9156440785872064,2.1762420575728583,10,0.43478260869565216,13,0,0,23.470841450022824,True,True
9,replication,both_fists_imagery,C3,mu,23,4.102338388286973,40.592661269905626,7.454547853145227,-27.15672533189983,39.669873386096796,66.82659871799663,-55.27824562273847,99.87974052615168,2.446013876895452,0.3122480108133047,2.827635688461146,11,0.4782608695652174,12,0,0,7.454547853145227,True,True
9,replication,both_fists_imagery,C4,mu,23,-6.9824424043044795,29.760462730442857,-11.100443707392216,-29.25171009918597,8.843587133994184,38.095297233180155,-50.318561099959325,69.84917350173423,-10.638191501113855,-0.5110040663555583,1.8768015054543148,16,0.6956521739130435,7,0,0,-11.100443707392216,True,True
9,replication,both_fists_imagery,Cz,mu,23,19.969597699804744,96.97822420803928,-9.70378005192573,-25.418579639880928,22.904467995679497,48.32304763556043,-48.91530857523941,401.65754419128774,-3.9948130716134265,-0.44330430085766814,2.1712681595010785,13,0.5652173913043478,10,0,0,-9.70378005192573,True,True
9,replication,both_fists_imagery,Cz,beta,23,6.954810061232703,28.058326403906122,6.319905079519547,-13.023048796401614,24.09629880094549,37.1193475973471,-33.8460376277638,61.02855077207182,5.487226314119877,0.26614580204622107,1.5649246050510623,10,0.43478260869565216,13,0,0,6.319905079519547,True,True
9,replication,both_feet_imagery,C3,central_12_13,22,24.907273905839496,61.17320394609754,9.467490784240507,-20.089620570803937,45.1775497719141,65.26717034271803,-54.15221000631728,180.32668935415774,13.35713462427593,0.38287308584400553,2.593481965167467,10,0.45454545454545453,12,0,0,9.467490784240507,True,True
9,replication,both_feet_imagery,C4,central_12_13,22,3.7592713021418094,44.34040360834052,-10.256796811314114,-24.889839844537278,19.334342474943835,44.224182319481116,-43.691888292729196,139.67587200430418,-5.437418211064481,-0.46998826270414185,2.0078692882440627,13,0.5909090909090909,9,0,0,-10.256796811314114,True,True
9,replication,both_feet_imagery,C3,mu,22,4.722551281828742,44.027861434399966,-0.5045366036254326,-27.056921637427617,37.37661516369375,64.43353680112136,-56.77232576054374,91.93479442535556,1.132403835381788,-0.024941295205927,2.7419463632939785,11,0.5,11,0,0,-0.5045366036254326,True,True
9,replication,both_feet_imagery,Cz,mu,22,20.351174564785534,63.835939472989786,-0.06943271115254691,-25.590230702560053,50.166651684520005,75.75688238708005,-75.9121638633485,167.64056105391452,9.876491841989676,-0.0030235521365374433,3.047462540663619,11,0.5,11,0,0,-0.06943271115254693,True,True
9,replication,both_feet_imagery,C4,mu,22,1.0079593260077149,35.042254084008725,-7.998428007023591,-24.26369539840246,29.763167854857816,54.026863253260274,-52.302703690536255,79.54502079112186,-2.748364274543411,-0.36246377798950835,2.3458779714000535,14,0.6363636363636364,8,0,0,-7.998428007023591,True,True
9,replication,both_feet_imagery,Cz,beta,22,6.99039348140936,30.457957505038433,-2.269780729779786,-17.35375630924766,26.847556031044107,44.201312340291764,-37.21259064022906,75.47769147093177,2.444406673316745,-0.11640831989418032,1.8590478590922803,11,0.5,11,0,0,-2.2697807297797867,True,True
10,replication,both_fists_imagery,C4,central_12_13,23,-57.82986724480004,33.86258918553236,-74.5467552591621,-80.81635130360702,-37.42569548849197,43.39065581511505,-89.89708271051174,44.589517685318725,-66.15275765078273,-5.942568465996122,5.129143642838442,22,0.9565217391304348,1,0,3,-74.81169890148699,True,True
10,replication,both_fists_imagery,C3,central_12_13,23,-43.09371767371003,28.49827135759466,-48.66966475795602,-67.9740172821873,-20.772239688329464,47.20177759385784,-82.25646808085634,9.31496696518727,-44.8474066816489,-2.8962589932204734,3.9272607735846514,21,0.9130434782608695,2,0,3,-47.07308431604055,True,True
10,replication,both_fists_imagery,C3,mu,23,-26.599697823414164,41.432759977452875,-28.339147173015363,-62.882853953484464,-11.98847623840783,50.89437771507663,-80.89493073634843,73.28037801350203,-32.87263985506047,-1.447180276540064,3.742292974060362,18,0.782608695652174,5,0,3,-27.91232871969713,True,True
10,replication,both_fists_imagery,C4,mu,23,-38.035430182250664,43.16591160409997,-51.24016150160416,-68.64229294311113,-26.193320731985168,42.44897221112596,-84.84770059542352,77.05481314564635,-48.158000255490066,-3.1193774151492852,3.7163574226871243,19,0.8260869565217391,4,0,3,-51.454125092553525,True,True
10,replication,both_fists_imagery,Cz,mu,23,3.6367288636329818,64.70598944828741,-14.41529650330014,-35.01550473071232,15.633154093509354,50.64865882422168,-66.99539993927273,175.4440272731504,-10.266452145785987,-0.6760384958227121,2.505379366157714,14,0.6086956521739131,9,0,3,-12.62515823323268,True,True
10,replication,both_fists_imagery,Cz,beta,23,-16.83074948172814,23.694502948560473,-15.540276902960773,-36.131483157436506,0.04717983208020127,36.17866298951671,-56.92134283091765,37.68790179676557,-17.979048762836605,-0.7335034675227874,1.9488720015986718,17,0.7391304347826086,6,0,3,-15.337554941735608,True,True
10,replication,both_feet_imagery,C3,central_12_13,22,47.578224461418245,128.50198025995556,17.022201376433536,-31.58234281669807,71.33308839375715,102.91543121045522,-71.21982344840637,453.7420065792994,15.327681104477767,0.6788391450499693,3.9865076735002294,10,0.45454545454545453,12,0,9,-6.0567818074620305,False,True
10,replication,both_feet_imagery,C4,central_12_13,22,68.26507205649708,128.81789451203466,35.38786427915891,1.3957367521731898,129.7141085056864,128.31837175351322,-76.20615250270815,530.8716460132858,43.58461648876102,1.3139407988758958,3.5433702800300533,5,0.22727272727272727,17,0,9,39.34577494388787,True,True
10,replication,both_feet_imagery,C3,mu,22,13.357133579462586,65.03479625925894,-2.0576887527057703,-28.781659600000857,34.732740309816016,63.51439990981687,-67.5143740334019,168.73588522623854,0.7571301739991984,-0.09327720329240848,2.7657290558880927,11,0.5,11,0,9,-23.2060414763502,True,True
10,replication,both_feet_imagery,Cz,mu,22,2.0791371118312383,62.471298479172255,-16.341331616144803,-42.58632789403942,39.83338685833385,82.41971475237327,-83.24942905291398,146.0407520015023,-8.11205566070089,-0.7802873949617217,3.862766475374829,12,0.5454545454545454,10,0,9,-20.509401471137956,True,True
10,replication,both_feet_imagery,C4,mu,22,39.41046563622591,102.39001276057944,10.344294638628234,-10.457805622276101,47.70922197666645,58.16702759894255,-77.48292791245895,317.2093714495835,15.211822872443042,0.427214607251689,2.1706443588210105,9,0.4090909090909091,13,0,9,9.081924418977797,True,True
10,replication,both_feet_imagery,Cz,beta,22,-7.687222842442841,42.075653541064106,-17.32139438621794,-31.183240771619985,4.602907267914339,35.786148039534325,-52.67657571320689,148.2525051576433,-13.502106566840878,-0.8275619413286028,1.8197979685652912,14,0.6363636363636364,8,0,9,-19.489228613911457,True,True
11,replication,both_fists_imagery,C4,central_12_13,22,8.517791583325266,77.57885138552533,-0.5954685754145883,-38.56654148915644,33.890661594315176,72.45720308347163,-69.64612362230274,280.1739742958847,-4.230776274843939,-0.028311254426541657,3.3824300334871507,11,0.5,11,0,0,-0.5954685754145883,True,True
11,replication,both_fists_imagery,C3,central_12_13,22,10.058283946481923,63.77406325427329,-19.01790684234941,-34.86616365267808,51.98022427218539,86.84638792486348,-86.55736430088929,143.91309272681363,-1.7195887732227995,-0.9163286202362284,3.6797883623868533,14,0.6363636363636364,8,0,0,-19.01790684234941,True,True
11,replication,both_fists_imagery,C3,mu,22,11.411861880616959,55.17889117135751,2.2412313953809404,-29.77309929045157,50.48456761397596,80.25766690442754,-75.30867581722428,142.6733480439052,7.778453337621835,0.09572791298683371,3.326527294569498,10,0.45454545454545453,12,0,0,2.2412313953809404,True,True
11,replication,both_fists_imagery,C4,mu,22,-1.564641277011068,51.34165944500608,-16.1506812804974,-33.80484900336785,22.388618686696674,56.19346769006452,-61.68304830880501,166.7499441514805,-10.2785359236811,-0.7650076703420929,2.666303483186896,14,0.6363636363636364,8,0,0,-16.1506812804974,True,True
11,replication,both_fists_imagery,Cz,mu,22,-6.5284675421515495,40.48421379093859,-5.9812903358209315,-35.02038851537495,18.402239320244668,53.422627835619615,-77.4270216870564,68.20262550580675,-7.038380067458638,-0.2679001257033791,2.606193469540861,12,0.5454545454545454,10,0,0,-5.9812903358209315,True,True
11,replication,both_fists_imagery,Cz,beta,22,-5.1991991569534335,37.48895591633877,-12.169902789827118,-28.002941821856016,11.090746310844402,39.09368813270042,-73.5584170279587,91.28630669554182,-10.24788114750302,-0.5678525359608201,1.8839281913348669,14,0.6363636363636364,8,0,0,-12.169902789827118,True,True
11,replication,both_feet_imagery,C3,central_12_13,23,-4.182259252072863,53.23371272040437,-17.396511811069466,-46.78635315969784,21.441232089588127,68.22758524928597,-73.57223128975231,111.44601551260745,-12.157848362368615,-0.8300161285857409,3.583433048392812,12,0.5217391304347826,11,0,0,-17.396511811069466,True,True
11,replication,both_feet_imagery,C4,central_12_13,23,-14.474371413365043,46.29961521403099,-23.61790970988106,-48.35717763532314,17.039604845626773,65.39678248094991,-82.57725327411686,107.62710057695979,-19.090528838186877,-1.1700846079586984,3.547872434805601,15,0.6521739130434783,8,0,0,-23.61790970988106,True,True
11,replication,both_feet_imagery,C3,mu,23,-7.754287573713577,32.15996055279608,-13.469336688043429,-27.345491734108382,15.293010499400442,42.638502233508824,-69.4579826335327,55.38125067727794,-8.07985379999486,-0.628299671318599,2.0056537890059416,13,0.5652173913043478,10,0,0,-13.469336688043429,True,True
11,replication,both_feet_imagery,Cz,mu,23,-10.072548648542798,44.49069206781058,-19.526576506248773,-38.76659736116817,32.37623356456262,71.14283092573078,-80.67906485746899,89.80398710002325,-12.265220526806585,-0.9434752255997474,3.3432092649351977,15,0.6521739130434783,8,0,0,-19.526576506248773,True,True
11,replication,both_feet_imagery,C4,mu,23,-14.034658929538931,42.760487605365675,-17.75900531150936,-46.814904157039734,19.12115768816142,65.93606184520115,-72.24123683291373,84.15948113895963,-18.34368912237449,-0.8491164561156352,3.5023333386589335,15,0.6521739130434783,8,0,0,-17.75900531150936,True,True
11,replication,both_feet_imagery,Cz,beta,23,-9.383819809832602,26.83357093326812,-5.4275849494811625,-33.17369640884704,3.0908708557788325,36.264567264625875,-57.53013922544993,53.764397537421786,-11.082992028244686,-0.24235520451691533,1.8824417129879272,15,0.6521739130434783,8,0,0,-5.4275849494811625,True,True
12,replication,both_fists_imagery,C4,central_12_13,22,15.214665899449068,81.93492605319611,-9.523194567646417,-44.09338962175287,46.52888145987615,90.62227108162902,-72.04299888724795,220.47731891234724,-4.288036243213977,-0.4367522678333667,4.171349098366578,13,0.5909090909090909,9,0,1,-12.352747632417381,True,True
12,replication,both_fists_imagery,C3,central_12_13,22,3.926897808722337,86.05076294295084,-34.73601535488258,-64.67934771430849,43.495662784752376,108.17501049906087,-79.251586814582,192.7293780630293,-14.852522591331555,-1.915932157323045,6.085989614289592,12,0.5454545454545454,10,0,1,-45.7436380054022,True,True
12,replication,both_fists_imagery,C3,mu,22,8.546296828724486,68.2874471958585,-22.588633640656816,-47.249754498637024,75.47435444241607,122.72410894105309,-71.9630897891032,132.88814702145422,2.2116315892873666,-1.1627065446503284,5.219446719348411,12,0.5454545454545454,10,0,1,-34.354649507773196,True,True
12,replication,both_fists_imagery,C4,mu,22,25.210963959105904,66.07452805932685,6.513929795284265,-25.14977778681672,58.9075996437076,84.05737743052433,-54.242851960611766,154.9959409896187,13.161325932600505,0.2721027401049854,3.267572871794512,10,0.45454545454545453,12,0,1,3.31350398971399,True,True
12,replication,both_fists_imagery,Cz,mu,22,35.88598971523343,75.64676190097889,24.559079322611883,-33.32012327370399,91.48576549394133,124.80588876764531,-60.81615815996536,166.27875740097173,28.417158648433315,0.9441314523089823,4.5941820638485105,9,0.4090909090909091,13,0,1,16.276607804659605,True,True
12,replication,both_fists_imagery,Cz,beta,22,-8.381987631824595,23.50747607619912,-11.238200367563323,-29.21188293783375,6.441551771218823,35.653434709052576,-42.17121550479756,43.03630965255126,-11.61679108822932,-0.5181569245635758,1.7701219931202266,15,0.6818181818181818,7,0,1,-12.469521435187648,True,True
12,replication,both_feet_imagery,C3,central_12_13,23,38.01996348256181,84.94672369959738,19.66165778972006,-27.71499984386688,64.10247209646488,91.81747194033176,-64.03145868599114,262.3878002778679,24.554482964229283,0.7795501525298019,3.5705480319090475,8,0.34782608695652173,15,0,1,19.723946453777508,True,True
12,replication,both_feet_imagery,C4,central_12_13,23,30.555393132631327,78.42700472579928,6.190302446713059,-22.689508376817386,79.76717502588153,102.45668340269891,-78.39825012614047,248.66629381289093,19.504263754364292,0.2608485774186214,3.659776840405501,10,0.43478260869565216,13,0,1,13.358240319387392,True,True
12,replication,both_feet_imagery,C3,mu,23,36.39710058362268,71.68746914655952,26.806413739069253,-23.22187424555071,72.66859645030851,95.89047069585922,-54.27031637620923,227.12501453173323,25.675188408764328,1.0314122027317687,3.5255651747735994,9,0.391304347826087,14,0,1,28.401111646386163,True,True
12,replication,both_feet_imagery,Cz,mu,23,43.963865295983275,58.60086988322705,35.50683036433716,9.500117873944994,81.43525778623041,71.93513991228542,-55.76153708080806,195.39990162962943,42.274986088873725,1.3196118683240066,2.1892579825760206,4,0.17391304347826086,19,0,1,37.69809142850667,True,True
12,replication,both_feet_imagery,C4,mu,23,37.75044670862743,80.92318579661082,16.982872081584176,-6.273790555706112,56.83224971153516,63.106040267241276,-67.47230269837536,318.36821701810027,21.105717612072286,0.6812227965229646,2.2380833472379686,8,0.34782608695652173,15,0,1,17.893141573484133,True,True
12,replication,both_feet_imagery,Cz,beta,23,-13.011010318566404,27.34782938619297,-8.735845747715166,-35.12593341676203,10.19427784381163,45.32021126057366,-54.371144435967196,30.52502006818325,-12.95304802141885,-0.3969976646647935,2.300915186572986,15,0.6521739130434783,8,0,1,-8.67214266684779,True,True
13,replication,both_fists_imagery,C4,central_12_13,22,-41.26885231676955,32.13401123143757,-43.45184297612866,-67.43185333351848,-24.22701073472924,43.204842598789234,-87.06474299146215,32.97913862259156,-44.36571608254291,-2.4758416144521984,3.658033333382921,20,0.9090909090909091,2,0,0,-43.45184297612866,True,True
13,replication,both_fists_imagery,C3,central_12_13,22,-23.185830783629182,48.12373302684907,-38.00702988194846,-50.1769037315925,-0.3620088448365868,49.814894886755916,-87.59375772419082,129.1010520150636,-31.46038786805817,-2.0780079588229214,2.9960325398934184,16,0.7272727272727273,6,0,0,-38.00702988194846,True,True
13,replication,both_fists_imagery,C3,mu,22,-27.345747830372,31.63004785972001,-33.08254891379332,-50.39089792530759,-16.219996555374653,34.170901369932935,-81.37424633441273,52.39327901700304,-32.0820207143191,-1.7452318697831135,2.2754504569094185,17,0.7727272727272727,5,0,0,-33.08254891379332,True,True
13,replication,both_fists_imagery,C4,mu,22,-31.64211972846419,39.882668485986486,-32.064476057421416,-60.525099614776494,-10.544409851564618,49.98068976321188,-88.89730620603515,74.65323163817773,-34.894646655032126,-1.6820444865610416,3.552968442599062,19,0.8636363636363636,3,0,0,-32.064476057421416,True,True
13,replication,both_fists_imagery,Cz,mu,22,-38.703222112641576,28.62079973538372,-40.25783115290748,-53.556307733446054,-21.210946721739695,32.34536101170636,-90.47883508420126,22.644308008206288,-39.59740209153859,-2.23742067621054,2.2898155377369993,20,0.9090909090909091,2,0,0,-40.25783115290748,True,True
13,replication,both_fists_imagery,Cz,beta,22,-24.58238077796452,27.20213633747313,-26.159472816500163,-50.5228358212115,-6.6899410079349275,43.832894813276575,-65.91704401049,41.240703477915154,-25.71775683009642,-1.3174912373813974,2.75529007969478,18,0.8181818181818182,4,0,0,-26.159472816500163,True,True
13,replication,both_feet_imagery,C3,central_12_13,23,-3.5513686902850923,80.04178297658981,-38.32271046669073,-65.84977754565801,42.44252143776097,108.29229898341899,-78.77279646337446,241.7379247670383,-19.369239669398876,-2.098747200185791,6.197366486690657,15,0.6521739130434783,8,0,0,-38.32271046669073,True,True
13,replication,both_feet_imagery,C4,central_12_13,23,-47.56646804640638,45.53590456137044,-54.90051067522783,-76.97213763136745,-39.614605413524814,37.35753221784263,-92.17106645536508,69.2482250337912,-58.56433071266596,-3.4582837574264143,4.178987639112245,20,0.8695652173913043,3,0,0,-54.90051067522783,True,True
13,replication,both_feet_imagery,C3,mu,23,-20.042688857690155,64.0078080422624,-37.17710807851639,-55.01267763529443,-2.1372124085677893,52.87546522672664,-80.52846751633902,227.21573061022795,-33.03851723632377,-2.018820756319655,3.364804113912049,17,0.7391304347826086,6,0,0,-37.17710807851639,True,True
13,replication,both_feet_imagery,Cz,mu,23,-39.87984494045499,32.4701218304158,-38.4667107221576,-65.70512164430112,-23.93037444815583,41.774747196145285,-88.59818422648884,50.797301544133006,-42.78990332890721,-2.1088986896796196,3.473766231222203,21,0.9130434782608695,2,0,0,-38.4667107221576,True,True
13,replication,both_feet_imagery,C4,mu,23,-40.69684590135215,44.83824258102383,-61.05970420519308,-73.78337525601643,-28.068725858077574,45.71464939793886,-87.07381840962991,76.48940114248911,-50.500171534305494,-4.096007538543921,4.382252074296614,20,0.8695652173913043,3,0,0,-61.05970420519308,True,True
13,replication,both_feet_imagery,Cz,beta,23,-7.759607743842843,29.10929072637714,-7.198279078008872,-30.74742922102983,2.9568834124400696,33.7043126334699,-48.26440479173426,66.625410284117,-12.379104582670161,-0.3244397011740205,1.7223424406264722,16,0.6956521739130435,7,0,0,-7.198279078008872,True,True
14,replication,both_fists_imagery,C4,central_12_13,24,-15.097830172966965,57.82776895215675,-28.1251866932315,-50.7254516473737,-5.798489302615031,44.92696234475867,-85.95542509269326,169.4145214345082,-27.15668122023426,-1.434252809434382,2.830063713487973,19,0.7916666666666666,5,0,7,-27.906481842322044,True,True
14,replication,both_fists_imagery,C3,central_12_13,24,8.663846043747665,122.75253163997564,-23.901545025655675,-63.464854703463104,-11.743730380275888,51.72112432318721,-74.54935461364087,410.15623232536797,-31.038152863405486,-1.186381725888924,3.8300948309768303,19,0.7916666666666666,5,0,7,-23.290263376233707,True,True
14,replication,both_fists_imagery,C3,mu,24,10.792715473486595,109.47710066976894,-33.07826750815403,-55.45790366132947,31.14234744379896,86.60025110512842,-83.89799644911602,346.0068216607219,-22.185341210060727,-1.7510443594404572,4.688852175403156,16,0.6666666666666666,8,0,7,-29.359377163046,True,True
14,replication,both_fists_imagery,C4,mu,24,-9.196313698225227,50.7908891013204,-14.76766199655195,-38.55354764204965,9.449772136198872,48.003319778248525,-82.49589386231118,152.1747011906386,-15.47472627372173,-0.6945239097831317,2.509771228559983,14,0.5833333333333334,10,0,7,0.009731591157607963,False,True
14,replication,both_fists_imagery,Cz,mu,24,-8.25015596963157,63.94102216248609,-29.926853591748035,-48.567683373320236,5.529374495106486,54.097057868426724,-80.61245338444496,160.696123899314,-22.01034919108543,-1.5455490833199235,3.0837319433895423,18,0.75,6,0,7,-28.37499998407695,True,True
14,replication,both_fists_imagery,Cz,beta,24,-13.775570322275984,33.67168619440103,-16.90759164687682,-41.4188620792541,11.725383872413788,53.144245951667884,-66.69352452137076,54.82849361093414,-15.546488464223865,-0.8047488089810315,2.8066963421017457,15,0.625,9,0,7,-15.83437799783705,True,True
14,replication,both_feet_imagery,C3,central_12_13,21,-19.316860827392816,157.07904426594374,-70.7617206632257,-84.01992427704644,-51.061275110799315,32.95864916624713,-92.49761172969102,631.6528615162363,-65.19132337946476,-5.340481890511174,4.860738165867655,17,0.8095238095238095,4,0,4,-70.7617206632257,True,True
14,replication,both_feet_imagery,C4,central_12_13,21,-12.092853097158265,66.25514041839564,-28.980636177651586,-57.98942411760712,18.006824357382694,75.99624847498981,-84.8816667015158,200.6180272404166,-24.248312187870948,-1.4862322234250047,4.485484884636863,12,0.5714285714285714,9,0,4,-19.728980655233368,True,True
14,replication,both_feet_imagery,C3,mu,21,-30.453234549490016,84.37404446930194,-58.438399435635645,-74.53724579125223,-19.181067993189934,55.3561777980623,-88.32635185250619,285.3547312632188,-53.803684554302144,-3.813077358288518,5.016077292670895,16,0.7619047619047619,5,0,4,-58.37638180977986,True,True
14,replication,both_feet_imagery,Cz,mu,21,-25.176179095925736,52.49277763532904,-44.41143405133511,-60.00855760912302,-13.02343826659813,46.98511934252488,-78.95859438014506,109.16556800021804,-39.35753709339485,-2.550145295702709,3.374351672656583,16,0.7619047619047619,5,0,4,-44.41143405133511,True,True
14,replication,both_feet_imagery,C4,mu,21,-27.66325598687664,42.92194688398952,-32.22757852331147,-60.14937215944338,-6.3143533321580945,53.83501882728529,-81.50021616165894,73.75220962833974,-35.77447803938733,-1.6894699694553648,3.712378908366909,17,0.8095238095238095,4,0,4,-27.49033450776147,True,True
14,replication,both_feet_imagery,Cz,beta,21,-12.87494231886147,57.289026637309895,-34.27787813794192,-42.858339913457584,-3.687947776253106,39.17039213720448,-69.24128392284267,152.7256371517714,-27.646799691529356,-1.8228842365895797,2.2672778352834118,17,0.8095238095238095,4,0,4,-27.822698927529277,True,True
15,replication,both_fists_imagery,C4,central_12_13,22,-46.298201320925955,22.29277220950831,-49.0122885071403,-62.35558245465649,-30.346457543271132,32.009124911385356,-81.94738470545057,7.605641885583206,-48.40514727919408,-2.9254872035415347,2.632245420789497,21,0.9545454545454546,1,0,8,-48.08539584169427,True,True
15,replication,both_fists_imagery,C3,central_12_13,22,-39.07204895423104,37.78830483169569,-48.685954073998346,-63.07538033225309,-25.460410723563776,37.614969608689314,-83.21613566044518,87.1699933762065,-46.40950744607058,-2.899945760388987,3.0498195382830446,20,0.9090909090909091,2,0,8,-39.33445678536221,True,True
15,replication,both_fists_imagery,C3,mu,22,-16.39410932149774,43.906928701926745,-23.822501901026587,-43.424974737826226,-1.35331770925933,42.0716570285669,-69.78827059167017,130.79958859357674,-22.040689027909856,-1.1823492207240989,2.414712810553511,17,0.7727272727272727,5,0,8,-22.862200740281157,True,True
15,replication,both_fists_imagery,C4,mu,22,-43.354424745468926,24.952857136843612,-49.3908289672198,-58.33328477140199,-25.7250850817191,32.60819968968289,-78.00090010165803,15.726986301089157,-46.17533873601893,-2.962149564629417,2.5003843919386552,20,0.9090909090909091,2,0,8,-44.52996674328184,True,True
15,replication,both_fists_imagery,Cz,mu,22,12.664368870539,54.00115572530828,6.687256797407741,-24.50522137690534,39.03960752038196,63.5448288972873,-68.45147174462265,161.4062164355465,6.270648587315951,0.280478659200998,2.6532940154952547,9,0.4090909090909091,13,0,8,-2.2179286220169683,False,True
15,replication,both_fists_imagery,Cz,beta,22,-10.637443105557038,33.50291357042812,-18.10345028351133,-35.31633714441682,7.119165091648457,42.435502236065275,-57.47881988576457,82.21981909770129,-14.755338724484679,-0.8674240136368425,2.206407863648594,15,0.6818181818181818,7,0,8,-10.968577022413353,True,True
15,replication,both_feet_imagery,C3,central_12_13,23,-9.886638028066933,60.93867879666871,-22.551849918686916,-44.658951119052034,2.9754014993930036,47.634352618445035,-72.54925048725497,198.52029283328864,-22.858900836692833,-1.1098895129499728,2.7043969755883315,16,0.6956521739130435,7,0,5,-21.35820336026297,True,True
15,replication,both_feet_imagery,C4,central_12_13,23,-31.19160426410601,34.37069932961776,-34.780800986465444,-50.15614335727088,-15.880076923479788,34.27606643379109,-89.10180495698063,57.31730942407435,-33.5866436329833,-1.856245392641641,2.306434295678783,19,0.8260869565217391,4,0,5,-31.557954699312152,True,True
15,replication,both_feet_imagery,C3,mu,23,-10.702282994701498,45.17805592122239,-16.838734383291083,-47.992125392665386,11.187871513810869,59.179996906476255,-69.5303489912706,105.77201954937874,-18.64789129968757,-0.8007890983876043,3.299322897507988,15,0.6521739130434783,8,0,5,-14.096020118448159,True,True
15,replication,both_feet_imagery,Cz,mu,23,-15.488230347823619,40.02030717961708,-23.7817000247199,-46.461588994289116,5.1729876069795875,51.634576601268705,-66.82612588956377,93.65365586811626,-21.316511037038797,-1.1794074225486169,2.931998170212606,16,0.6956521739130435,7,0,5,-31.86677915076565,True,True
15,replication,both_feet_imagery,C4,mu,23,-29.756656057894617,36.54438156700344,-26.387752084835725,-49.617995756208,-4.70811651849101,44.90987923771699,-86.1475127910631,43.47107406405537,-30.275799453757152,-1.3304991990936892,2.768813479826531,18,0.782608695652174,5,0,5,-22.989729103600702,True,True
15,replication,both_feet_imagery,Cz,beta,23,-25.464490225498455,21.280474837857835,-28.820498153397224,-39.48925960811442,-14.939718051515325,24.5495415565991,-57.35298897752643,20.404594794614994,-27.586881140467344,-1.476450557537605,1.4760530237603042,20,0.8695652173913043,3,0,5,-29.04879762500756,True,True
16,replication,both_fists_imagery,C4,central_12_13,24,-22.959231347118116,61.562636106621035,-42.029660356619125,-62.68116865152385,-2.983754764186455,59.69741388733739,-83.83766160478484,170.07761937046033,-35.940962942379855,-2.390078886205271,4.149551960903311,19,0.7916666666666666,5,0,0,-42.029660356619125,True,True
16,replication,both_fists_imagery,C3,central_12_13,24,-7.194734318887619,74.56782461882133,-39.12627260467563,-58.81467329722386,12.720855900979812,71.53552919820368,-79.74653914026787,183.87697749357486,-26.908957229373307,-2.159603495371354,4.385332769951416,16,0.6666666666666666,8,0,0,-39.12627260467563,True,True
16,replication,both_fists_imagery,C3,mu,24,-6.549766445366054,50.774300705090624,-17.067776950734622,-37.68793497417439,21.088906410745878,58.77684138492027,-69.50196782122892,108.09196120422743,-13.956939838782697,-0.8173924792765758,2.8808203258179557,17,0.7083333333333334,7,0,0,-17.067776950734622,True,True
16,replication,both_fists_imagery,C4,mu,24,-23.96607741467446,42.89769441142154,-37.154722524141896,-45.88176302181044,-12.337034825872564,33.54472819593788,-82.19031364751282,125.09859116654194,-30.837794241658877,-2.0175191134859527,2.095145878862957,20,0.8333333333333334,4,0,0,-37.154722524141896,True,True
