subject,run,run_trial_index,task_epoch_array_index,rest_epoch_array_index,task_annotation_index,rest_annotation_index,annotation,semantic_condition,task_event_sample,task_event_time_seconds,rest_event_sample,rest_event_time_seconds,source_file,source_sha256,quality_status,quality_evidence,confirmed_exclusion,channel,frequency_band,band_lower_hz,band_upper_hz,frequency_center_count,task_interval_start_seconds,task_interval_stop_seconds,rest_interval_start_seconds,rest_interval_stop_seconds,reference_mean_wavelet_power_v2,task_mean_wavelet_power_v2,change_percent,primary_retained
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,Fz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.7168166614635632e-09,3.6691565036816365e-09,113.71859826626621,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F2,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.696497564655858e-09,4.027848509403158e-09,137.4214141722169,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.5193954808954928e-09,3.832090008723221e-09,152.2114918009816,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F6,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.062323341031581e-09,4.6772745081291565e-09,126.79637160046725,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F8,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.918449543735507e-09,3.418129670951316e-09,78.17146570848607,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FT7,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.5176994389018131e-09,2.8828551459692806e-09,89.94901573234262,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FT8,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.9228744021825547e-09,1.8800330692220432e-09,-2.227983944863193,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,T7,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.7715906550977467e-09,2.806138263853946e-09,58.39653792366151,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,T8,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.7276242047287974e-09,1.1761809092145344e-09,-56.87892389371578,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,T9,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.003831113087967e-09,3.9021549697035495e-09,94.73472311197952,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,T10,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.7150525913589058e-09,1.71380809908348e-09,-36.87753583345119,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,TP7,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.2086411751047933e-09,2.37300351406819e-09,7.441785511202304,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,TP8,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.3280692396658498e-09,1.5786649138634068e-09,-32.18995006823791,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,P7,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.353786345152052e-09,4.477572484155256e-09,33.50798242194687,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,P5,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.4265905978576502e-09,3.5071532053949485e-09,2.351101050346285,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,P3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.6423513493861447e-09,3.0155165365893667e-09,-17.209619629430318,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,P1,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.797645413070044e-09,3.2724184584729604e-09,16.970451050904135,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,Pz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.080054583112629e-09,3.3953417282467378e-09,63.23329953995201,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,P2,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.453306892767211e-09,9.118945374750076e-09,271.7001489554513,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,P4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.152690594020372e-09,9.310625814322787e-09,332.5111021614227,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,P6,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.6797093934493173e-09,7.96380225611036e-09,374.11786152820935,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,P8,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.7071379962010886e-09,4.771805966478961e-09,179.5208106841807,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,PO7,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.691056323823881e-09,9.386477221327594e-09,154.30327791918762,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,PO3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.5744240612560147e-09,7.2342203577484344e-09,102.38841933059298,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,POz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.4201147929919778e-09,8.352482201009514e-09,144.21642858667363,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,PO4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.0235149961638717e-09,2.2509532071094355e-08,644.4822367229416,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,PO8,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.3183883184897356e-09,1.9462793997233813e-08,739.4967246001496,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,O1,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.3142905898555748e-09,2.3329076193574323e-08,603.8935048417383,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,Oz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.8833947866444616e-09,1.9425917886444555e-08,573.7168970556191,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,O2,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.6916152111997173e-09,2.5354649054608206e-08,841.9863934899904,True
1,14,7,37,37,15,14,T2,both_feet_imagery,9968,62.3,9296,58.1,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,Iz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.7962504539176372e-09,1.2873092555555176e-08,616.6646793312622,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FC5,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.5991070518765005e-09,1.84584328001177e-09,15.429625417868833,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FC3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.052308494768303e-09,1.4901650729868681e-09,-27.390785703730106,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FC1,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.3850370339921888e-09,1.4466721073444485e-09,-39.343830442626725,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FCz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.0597105728105403e-09,1.5187279744881346e-09,-50.363672041925014,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FC2,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.2687425009276975e-09,1.3614536671338857e-09,-58.349314247069216,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FC4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.464420991709284e-09,1.3550444142381884e-09,-60.88684321331186,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,FC6,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.4158371175321375e-09,1.8884414394779634e-09,-21.83076310181571,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,C5,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.1709681437597472e-09,1.429326531602955e-09,-34.16179156237619,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,C3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.0703757052817624e-09,8.124938713594706e-10,-60.75621109315054,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,C1,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,9.554738090306676e-10,6.598755001627669e-10,-30.937353392008355,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,Cz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.0396006755465888e-09,6.905605243283249e-10,-33.57444444086666,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,C2,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.7347065404341637e-09,7.471820546834785e-10,-56.92746656178093,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,C4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.9697638777512047e-09,4.579915900342966e-10,-84.57818167075621,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,C6,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.5077649483569434e-09,8.909640076971132e-10,-64.47178957976656,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,CP5,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,4.622967975587111e-09,1.704474526430438e-09,-63.13029777771775,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,CP3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.0972126890202696e-09,1.4535463618909423e-09,-53.06921067953078,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,CP1,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.724586620789795e-09,1.2168333004463827e-09,-29.44203058416866,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,CPz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.0956282047471752e-09,1.0970829357702566e-09,0.13277597425643883,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,CP2,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.3856506109649325e-09,1.0594004581208742e-09,-23.54490737148132,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,CP4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.22819707615548e-09,9.321728899667506e-10,-58.16470185953583,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,CP6,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.623487532480251e-09,5.665015331810346e-10,-78.40654753767924,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,Fp1,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.6434650536655732e-09,2.9576662658845365e-09,-18.822707990325764,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,Fpz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.3769244561782386e-09,3.034816575786325e-09,-10.13075314036153,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,Fp2,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.1101213330917575e-09,3.4283666828068694e-09,10.232570232195593,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,AF7,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.1083958324120983e-09,2.588315958763538e-09,-16.73145576330866,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,AF3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.127192541357442e-09,2.5352597619642615e-09,-18.92856840647989,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,AFz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.7882549393957645e-09,2.4980195014834114e-09,-34.0588333824795,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,AF4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.6824842393601277e-09,2.7059131661717263e-09,0.8734040807332859,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,AF8,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.5238544701001753e-09,3.672706720590895e-09,45.51975021147396,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F7,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.985968560723602e-09,2.4469013826002644e-09,23.209472244047923,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F5,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.4827260473158537e-09,2.80222504847369e-09,12.86887860637124,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F3,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.676534233295044e-09,1.8515628673576763e-09,-30.82237304029386,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F1,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.919736662264822e-09,2.162065910893738e-09,-44.84155194128533,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,Fz,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.9665872986270274e-09,2.0836891609574155e-09,-47.468970072115845,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F2,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,3.0522369542548496e-09,1.9633959255795405e-09,-35.6735418971143,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F4,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.381190136142034e-09,1.8479437322858088e-09,-22.394112749021485,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F6,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,2.6843383540955273e-09,2.4192106506471453e-09,-9.876836243235635,True
1,14,8,38,38,17,16,T1,both_fists_imagery,11296,70.6,10624,66.4,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S001/S001R14.edf,2110c48e3106898e3dbca47e39b330637afd3d3b8bc2da3ba1e44f4ac1118137,not flagged,,False,F8,mu,8.0,13.0,6,1.0,3.0,1.1,3.1,1.866839237593982e-09,3.6609418508919564e-09,96.10375532979735,True
