subject,run,channel,reference_state,line_frequency_hz,line_bin_psd_uV2_per_hz,neighbor_definition_hz,neighbor_median_psd_uV2_per_hz,line_to_neighbor_ratio,line_excess_db,local_peak_frequency_hz,local_peak_psd_uV2_per_hz
1,6,POz,average,50.0,1.076737780158928,47-49 and 51-53,0.9767712573911307,1.10234384152007,0.4231708016298153,49.666666666666664,1.1395424725867933
1,6,PO4,average,50.0,1.2933887200683756,47-49 and 51-53,1.0674168656841008,1.2116997226191015,0.8339500847147179,50.0,1.2933887200683756
1,6,PO8,average,50.0,2.361872883154745,47-49 and 51-53,1.8506128455501378,1.2762652592809725,1.059409476371073,50.0,2.361872883154745
1,6,O1,average,50.0,0.33194450279055854,47-49 and 51-53,0.28572048345027545,1.16178055833483,0.6512410455667617,50.0,0.33194450279055854
1,6,Oz,average,50.0,0.34991521250214414,47-49 and 51-53,0.3194820012883193,1.095257983520518,0.39516427507616,48.666666666666664,0.37420519770394256
1,6,O2,average,50.0,0.45380860305730186,47-49 and 51-53,0.4464115464300793,1.0165700387599208,0.07137305649012116,48.666666666666664,0.5632010228153295
1,6,Iz,average,50.0,0.5946419214535541,47-49 and 51-53,0.5652972336780819,1.051910191713733,0.21978662908893787,48.666666666666664,0.6450672125751766
1,6,FC5,average,60.0,1.308494888017618,57-59 and 61-63,0.6587192689219158,1.9864226685810313,2.980716626396819,60.0,1.308494888017618
1,6,FC3,average,60.0,1.001984615253476,57-59 and 61-63,0.5886406053064325,1.702200980056186,2.3101083622818055,60.0,1.001984615253476
1,6,FC1,average,60.0,0.8020187177650437,57-59 and 61-63,0.6904873432016753,1.1615255886461524,0.6502878183785697,60.0,0.8020187177650437
1,6,FCz,average,60.0,0.7079553076492805,57-59 and 61-63,0.7553551289743834,0.9372482961895525,-0.2814534040350226,59.33333333333333,0.8891934136867607
1,6,FC2,average,60.0,0.6027036251198123,57-59 and 61-63,0.5924069968742118,1.0173810037692497,0.07483624355674294,59.0,0.6855702377463131
1,6,FC4,average,60.0,0.557517701953754,57-59 and 61-63,0.43506070313812495,1.2814710635374276,1.0770880397488247,60.0,0.557517701953754
1,6,FC6,average,60.0,0.6995013232508104,57-59 and 61-63,0.39305572268290195,1.779649252976616,2.503344166309425,60.0,0.6995013232508104
1,6,C5,average,60.0,1.049155391503272,57-59 and 61-63,0.4421903247875384,2.372633078318404,3.752305808710817,60.0,1.049155391503272
1,6,C3,average,60.0,0.766871792373905,57-59 and 61-63,0.43364174823487,1.7684454863846508,2.4759167691456456,60.0,0.766871792373905
1,6,C1,average,60.0,0.7226598223060493,57-59 and 61-63,0.46524091468513346,1.55330238484105,1.9125600903472404,60.0,0.7226598223060493
1,6,Cz,average,60.0,0.8546143048037262,57-59 and 61-63,0.5377314171052944,1.5892958410432292,2.012047469075911,60.0,0.8546143048037262
1,6,C2,average,60.0,1.0482133691574975,57-59 and 61-63,0.4449586002389062,2.3557548243694875,3.7213008918632138,60.0,1.0482133691574975
1,6,C4,average,60.0,1.0376048158757598,57-59 and 61-63,0.33009744663687535,3.143328815315497,4.973898137912739,60.0,1.0376048158757598
1,6,C6,average,60.0,1.715411714799918,57-59 and 61-63,0.387651762176362,4.425135862066563,6.459266090993846,60.0,1.715411714799918
1,6,CP5,average,60.0,0.9446213069331514,57-59 and 61-63,0.34287323477810183,2.7550161725060995,4.401241525923565,60.0,0.9446213069331514
1,6,CP3,average,60.0,0.7911302970351823,57-59 and 61-63,0.29802694251123196,2.6545596527916815,4.239924891750729,60.0,0.7911302970351823
1,6,CP1,average,60.0,1.0252303956533033,57-59 and 61-63,0.31048979708794433,3.3019777308911475,5.187741399795598,60.0,1.0252303956533033
1,6,CPz,average,60.0,1.1247847913016464,57-59 and 61-63,0.32067541273364036,3.507549212187078,5.450037730521743,60.0,1.1247847913016464
1,6,CP2,average,60.0,1.3486810532109605,57-59 and 61-63,0.28309622348378594,4.764037600410466,6.779751805156814,60.0,1.3486810532109605
1,6,CP4,average,60.0,1.471535718752627,57-59 and 61-63,0.266257222633942,5.526744792856703,7.42469410734654,60.0,1.471535718752627
1,6,CP6,average,60.0,1.835373503338804,57-59 and 61-63,0.2353618226510107,7.798093516892309,8.919884390626322,60.0,1.835373503338804
1,6,Fp1,average,60.0,4.358842896464757,57-59 and 61-63,0.9905372566184552,4.400483542986752,6.435004011481551,60.0,4.358842896464757
1,6,Fpz,average,60.0,3.1262332756346574,57-59 and 61-63,0.4779162794537334,6.541382685703857,8.156695570860863,60.0,3.1262332756346574
1,6,Fp2,average,60.0,3.003625491382688,57-59 and 61-63,0.6193553319829372,4.849599795591064,6.857059007181868,60.0,3.003625491382688
1,6,AF7,average,60.0,4.206444698832024,57-59 and 61-63,0.8676071676865864,4.84832866243857,6.8559205246297585,60.0,4.206444698832024
1,6,AF3,average,60.0,3.4879570390357375,57-59 and 61-63,0.7184724339077186,4.854684570241611,6.861610171783603,60.0,3.4879570390357375
1,6,AFz,average,60.0,1.941313640605969,57-59 and 61-63,0.14785902792946198,13.129490081133884,11.182478594291506,60.0,1.941313640605969
1,6,AF4,average,60.0,1.5585656712101228,57-59 and 61-63,0.21364861826410508,7.29499532397386,8.630250178507177,60.0,1.5585656712101228
1,6,AF8,average,60.0,2.2178310672787873,57-59 and 61-63,1.23478981810239,1.7961203070876655,2.5433542306314294,60.0,2.2178310672787873
1,6,F7,average,60.0,3.6401011648495416,57-59 and 61-63,0.4759060041954006,7.648781761019693,8.835922695852515,60.0,3.6401011648495416
1,6,F5,average,60.0,2.8354095616943313,57-59 and 61-63,0.40253540539989774,7.043876199852535,8.478117143887399,60.0,2.8354095616943313
1,6,F3,average,60.0,4.321773182466547,57-59 and 61-63,0.11581623309672429,37.315780930788904,15.718925348049604,60.0,4.321773182466547
1,6,F1,average,60.0,1.9582315626904587,57-59 and 61-63,0.19985616609350365,9.798204383517948,9.911464942862914,60.0,1.9582315626904587
1,6,Fz,average,60.0,2.2221382905014346,57-59 and 61-63,0.22512821797278773,9.870545374147786,9.943411492693787,60.0,2.2221382905014346
1,6,F2,average,60.0,3.067345093679477,57-59 and 61-63,0.13903092454707583,22.06232249171928,13.436512285142463,60.0,3.067345093679477
1,6,F4,average,60.0,8.17612534648524,57-59 and 61-63,0.133596000285311,61.200375228480645,17.867540848769178,60.0,8.17612534648524
1,6,F6,average,60.0,1.591464498069904,57-59 and 61-63,0.2809624095891392,5.664332464962683,7.531487361120194,60.0,1.591464498069904
1,6,F8,average,60.0,1.4748255173135496,57-59 and 61-63,0.49951328468646133,2.9525251129993078,4.701936002366583,60.0,1.4748255173135496
1,6,FT7,average,60.0,3.857836642739757,57-59 and 61-63,0.39306531776358755,9.814746985792537,9.918791084097423,60.0,3.857836642739757
1,6,FT8,average,60.0,0.6872458582687152,57-59 and 61-63,0.29289068100583737,2.3464244608554763,3.7040657740140115,60.0,0.6872458582687152
1,6,T7,average,60.0,3.748716281255734,57-59 and 61-63,0.23931896382353435,15.664100417967337,11.949054586029153,60.0,3.748716281255734
1,6,T8,average,60.0,1.4706101428362426,57-59 and 61-63,1.3547804214322965,1.085497044075592,0.3562864516178183,58.33333333333333,1.7096403061029335
1,6,T9,average,60.0,5.986553293988242,57-59 and 61-63,0.36656791565643226,16.331361906750104,12.130224029806268,60.0,5.986553293988242
1,6,T10,average,60.0,1.5742635547654238,57-59 and 61-63,1.4157456983204375,1.1119677471971436,0.4609219064761671,58.666666666666664,1.6264194364873357
1,6,TP7,average,60.0,1.893075072894472,57-59 and 61-63,0.31735117783713407,5.96523726742242,7.756277224209422,60.0,1.893075072894472
1,6,TP8,average,60.0,7.817934259105664,57-59 and 61-63,0.3004147592041627,26.02380215877667,14.153707486415275,60.0,7.817934259105664
1,6,P7,average,60.0,2.5467243162447533,57-59 and 61-63,0.4411718470118345,5.772635614657517,7.613741444485641,60.0,2.5467243162447533
1,6,P5,average,60.0,2.806952130751416,57-59 and 61-63,0.32118780997568874,8.73928599894211,9.414759521554286,60.0,2.806952130751416
1,6,P3,average,60.0,3.0618694719297372,57-59 and 61-63,0.3683903096772774,8.311482119635667,9.19678474925515,60.0,3.0618694719297372
1,6,P1,average,60.0,3.6409795798298483,57-59 and 61-63,0.41509759867506,8.77138193873297,9.430680222240856,60.0,3.6409795798298483
1,6,Pz,average,60.0,4.150400818248595,57-59 and 61-63,0.4201544613845031,9.878273824755055,9.946810605916642,60.0,4.150400818248595
1,6,P2,average,60.0,5.112719259785827,57-59 and 61-63,0.4746429382130001,10.771716690940107,10.322849224242654,60.0,5.112719259785827
1,6,P4,average,60.0,5.713871618196391,57-59 and 61-63,0.5141511240011645,11.1132142894692,10.458396886694265,60.0,5.713871618196391
1,6,P6,average,60.0,6.716786087332004,57-59 and 61-63,0.5322023886026543,12.62073645510599,11.010846979395568,60.0,6.716786087332004
1,6,P8,average,60.0,8.293087702956836,57-59 and 61-63,0.6053373691249956,13.699943413281005,11.367187733351978,60.0,8.293087702956836
1,6,PO7,average,60.0,2.768936445084507,57-59 and 61-63,0.5690587551986311,4.865818195026283,6.871558780489899,60.0,2.768936445084507
1,6,PO3,average,60.0,3.0972581060112954,57-59 and 61-63,0.6212647691494729,4.985407606891212,6.977006720131323,60.0,3.0972581060112954
1,6,POz,average,60.0,4.74570928280588,57-59 and 61-63,0.7490657867212254,6.335503993018516,8.017811689717186,60.0,4.74570928280588
1,6,PO4,average,60.0,5.817091343008084,57-59 and 61-63,0.8092072642915029,7.1886296622673145,8.56646110572646,60.0,5.817091343008084
1,6,PO8,average,60.0,8.202873712703365,57-59 and 61-63,1.409328225096413,5.820413986346014,7.64953875644993,60.0,8.202873712703365
1,6,O1,average,60.0,1.6098702657059814,57-59 and 61-63,0.16818432440324776,9.57205893841848,9.81005364048286,60.0,1.6098702657059814
1,6,Oz,average,60.0,1.7849897593750643,57-59 and 61-63,0.1690019564595598,10.561947309776805,10.237439965997151,60.0,1.7849897593750643
1,6,O2,average,60.0,2.033460243824681,57-59 and 61-63,0.19238218357702241,10.569898968895744,10.240708361758486,60.0,2.033460243824681
1,6,Iz,average,60.0,2.040018149712795,57-59 and 61-63,0.2453559455756696,8.314525025779895,9.198374448273785,60.0,2.040018149712795
1,10,FC5,stored,50.0,1.8212898058141065,47-49 and 51-53,2.1284034340197078,0.8557070415801831,-0.6767489420349077,51.0,2.807105537675863
1,10,FC3,stored,50.0,1.7818217737658186,47-49 and 51-53,1.9691695551705553,0.9048594972876727,-0.4341885094931446,48.666666666666664,2.5939399083968064
1,10,FC1,stored,50.0,1.5946160433491754,47-49 and 51-53,1.8640532062296908,0.8554562917088134,-0.6780217519898047,49.0,2.475536143647769
1,10,FCz,stored,50.0,1.5262234622753676,47-49 and 51-53,1.8820752961370089,0.8109258250230301,-0.9101886866977821,48.666666666666664,2.4255210405516396
1,10,FC2,stored,50.0,1.3805785278497178,47-49 and 51-53,1.7280034611384325,0.7989443070560597,-0.9748349350357455,48.666666666666664,2.1481685481878796
1,10,FC4,stored,50.0,1.306537533902963,47-49 and 51-53,1.6108117802801756,0.8111050278485741,-0.9092290650179098,48.666666666666664,2.1506116261247095
1,10,FC6,stored,50.0,1.430872683694449,47-49 and 51-53,1.9193302298253747,0.7455062508053308,-1.2754871079062213,48.33333333333333,2.552129191422877
1,10,C5,stored,50.0,2.326523901326804,47-49 and 51-53,2.4538178316002988,0.9481241318592596,-0.23134799526576688,51.0,3.3869410052371847
1,10,C3,stored,50.0,1.6910840876612854,47-49 and 51-53,1.9912409189719278,0.849261418620499,-0.7095860517558478,48.666666666666664,2.581643780702383
1,10,C1,stored,50.0,1.5747933497883129,47-49 and 51-53,1.9416115440320096,0.8110753948846272,-0.9093877333453738,48.666666666666664,2.4530892286496644
1,10,Cz,stored,50.0,1.7947640696234368,47-49 and 51-53,2.1301723257709653,0.8425440739747967,-0.7440737166327023,49.33333333333333,2.476417404377589
1,10,C2,stored,50.0,1.5334406919451746,47-49 and 51-53,1.956541876955785,0.7837505090006455,-1.0582216411197696,48.666666666666664,2.3970043934167364
1,10,C4,stored,50.0,1.2925160352416114,47-49 and 51-53,1.7220579298013452,0.7505647823303567,-1.2461181721898598,48.666666666666664,2.13206281239805
1,10,C6,stored,50.0,1.6701571605881067,47-49 and 51-53,2.2754852905173797,0.7339784473879685,-1.3431669256063405,48.33333333333333,2.8808462273847066
1,10,CP5,stored,50.0,2.3217534069038814,47-49 and 51-53,2.550757381831082,0.9102211850651166,-0.4085306066679542,48.666666666666664,3.1222755754942044
1,10,CP3,stored,50.0,1.6068894109807126,47-49 and 51-53,1.9144058131976036,0.8393671811394832,-0.7604801550178029,48.666666666666664,2.366060021555971
1,10,CP1,stored,50.0,1.4748888758366636,47-49 and 51-53,1.9464767023041576,0.7577223370260492,-1.2048990992073456,48.666666666666664,2.349455421176402
1,10,CPz,stored,50.0,1.5346661648750541,47-49 and 51-53,1.9754843346751199,0.7768556489856646,-1.096596718979988,49.33333333333333,2.25940373638278
1,10,CP2,stored,50.0,1.460194699191145,47-49 and 51-53,1.8863246382263363,0.7740951210625809,-1.1120566978950976,48.666666666666664,2.1493240171090213
1,10,CP4,stored,50.0,1.4318895305595774,47-49 and 51-53,1.8670860772354045,0.7669113641936515,-1.1525482674982683,48.666666666666664,2.0930843162639943
1,10,CP6,stored,50.0,1.3164107640328442,47-49 and 51-53,1.7543590862258118,0.7503656317389761,-1.2472706573763976,48.33333333333333,2.1274865236458997
1,10,Fp1,stored,50.0,3.3836416156415705,47-49 and 51-53,3.3484935479501687,1.0104966807276419,0.045348912862197284,49.666666666666664,3.892912440853728
1,10,Fpz,stored,50.0,1.9751583593194102,47-49 and 51-53,1.8168094292885264,1.0871576993591971,0.36292545920650243,49.33333333333333,2.4099947297583673
1,10,Fp2,stored,50.0,2.0989533787627175,47-49 and 51-53,1.9940299697866755,1.0526187723182852,0.2227111092308459,49.33333333333333,2.7497314678371088
1,10,AF7,stored,50.0,2.8905942428582505,47-49 and 51-53,3.1069792433395023,0.9303551831106948,-0.31351218525217706,48.666666666666664,3.8887883499644973
1,10,AF3,stored,50.0,2.660533219810909,47-49 and 51-53,2.8407128213832546,0.9365723982318603,-0.28458645477952493,48.666666666666664,3.5753768205619054
1,10,AFz,stored,50.0,1.3765311263611268,47-49 and 51-53,1.4642724136978706,0.940078576557239,-0.2683584433754583,49.0,2.017227073864383
1,10,AF4,stored,50.0,1.3989981833451521,47-49 and 51-53,1.4360939372670187,0.974168992042079,-0.11365698208448961,49.0,1.825438678225586
1,10,AF8,stored,50.0,2.0521026884640836,47-49 and 51-53,2.0386881837716873,1.0065799688246482,0.02848283585975503,49.33333333333333,2.4001239033917123
1,10,F7,stored,50.0,2.792015529401033,47-49 and 51-53,2.7415240812398114,1.0184172915010061,0.07925764506280841,49.666666666666664,3.2884302554481133
1,10,F5,stored,50.0,2.1262900612905473,47-49 and 51-53,2.4074110890841873,0.883226828576011,-0.5392774744373026,49.0,3.066510331045105
1,10,F3,stored,50.0,1.2558940584223837,47-49 and 51-53,1.4468631648221293,0.8680116329983267,-0.6147445441667978,49.0,1.8999053235037642
1,10,F1,stored,50.0,1.5331493363163713,47-49 and 51-53,1.7170092993736294,0.8929184814990048,-0.49188187977250186,49.0,2.3013860935389334
1,10,Fz,stored,50.0,1.5039106278792702,47-49 and 51-53,1.6915950516483895,0.8890488455932591,-0.5107437762499346,49.0,2.285324199790839
1,10,F2,stored,50.0,1.3126514156540778,47-49 and 51-53,1.4864233078966103,0.8830939401182888,-0.539930953975438,49.0,1.9245702212495952
1,10,F4,stored,50.0,1.2226904343378127,47-49 and 51-53,1.392329600650017,0.8781616319634321,-0.5642554171417755,49.0,1.77785712720048
1,10,F6,stored,50.0,1.345000210604199,47-49 and 51-53,1.5485706876265346,0.8685429869950952,-0.6120868204962757,48.33333333333333,2.0818945869754897
1,10,F8,stored,50.0,1.6126461653155761,47-49 and 51-53,1.7400698477383463,0.9267709381963093,-0.33027593331421573,48.0,2.0868921160523843
1,10,FT7,stored,50.0,2.565871174561091,47-49 and 51-53,2.923638874742382,0.8776293121315073,-0.5668888009563284,49.0,3.8816290745196906
1,10,FT8,stored,50.0,1.5842374663932057,47-49 and 51-53,1.807909255325198,0.8762815178509834,-0.5735634816069495,49.0,2.3589672391875434
1,10,T7,stored,50.0,3.015316790984743,47-49 and 51-53,3.137021564181563,0.9612037180150617,-0.17184557978102155,49.0,4.365933119717246
1,10,T8,stored,50.0,7.308185168597829,47-49 and 51-53,7.537602109272763,0.9695636706011975,-0.13423665819105288,49.0,9.72461433001806
1,10,T9,stored,50.0,2.708309047490615,47-49 and 51-53,2.7028761184059897,1.0020100547885373,0.008720795324934917,49.0,3.230319918749144
1,10,T10,stored,50.0,2.6196168073821795,47-49 and 51-53,2.8670451903012655,0.9136991688320454,-0.39196770154247995,48.0,3.345696016670704
1,10,TP7,stored,50.0,1.7562985519535435,47-49 and 51-53,2.258434669991005,0.7776618802794674,-1.0920918893226979,49.0,2.9883803553992623
1,10,TP8,stored,50.0,2.3334312977897262,47-49 and 51-53,2.370480998673229,0.984370386894373,-0.06841459782127875,48.0,3.0681034979594983
1,10,P7,stored,50.0,2.0371366001364706,47-49 and 51-53,2.4332019900392665,0.8372246153323242,-0.7715801140616088,49.0,3.1612587958613356
1,10,P5,stored,50.0,1.6529005320644834,47-49 and 51-53,2.018353193380825,0.8189352277317761,-0.867504466536194,49.0,2.3959116567403083
1,10,P3,stored,50.0,1.452379409925611,47-49 and 51-53,1.8687435152327088,0.7771956922321418,-1.094696152325676,49.0,2.231838047445265
1,10,P1,stored,50.0,1.4976588919724079,47-49 and 51-53,1.998210698962525,0.7494999865379539,-1.2522837061622525,49.0,2.277758700512355
1,10,Pz,stored,50.0,1.4361185880587388,47-49 and 51-53,1.8793616127480521,0.7641523474339823,-1.1682004842166747,49.33333333333333,2.121795336679714
1,10,P2,stored,50.0,1.5535644893568126,47-49 and 51-53,1.9712436238287374,0.7881138944862287,-1.0341101579396883,49.33333333333333,2.1872301890849757
1,10,P4,stored,50.0,1.5101060753968252,47-49 and 51-53,1.9710378362200014,0.7661476850656821,-1.156875063114071,49.0,2.1913483384536416
1,10,P6,stored,50.0,1.538335012325345,47-49 and 51-53,1.9354215125797807,0.7948320313309181,-0.9972463936046326,48.0,2.155689947925321
1,10,P8,stored,50.0,1.8424154327321132,47-49 and 51-53,2.196608113706446,0.8387547242659111,-0.7636502066278685,48.0,2.6204989880527876
1,10,PO7,stored,50.0,1.8023148179583335,47-49 and 51-53,2.386662169778783,0.755161262779553,-1.2196029597768847,49.0,2.702067279059211
1,10,PO3,stored,50.0,1.6756568333175403,47-49 and 51-53,2.15381306067397,0.7779954834117289,-1.0902292426359759,49.0,2.4236600642842765
1,10,POz,stored,50.0,1.7511282768260028,47-49 and 51-53,2.2447743585762208,0.7800910011893936,-1.0785473191318702,49.33333333333333,2.6421691549391007
1,10,PO4,stored,50.0,1.8297335051072874,47-49 and 51-53,2.332975979610025,0.7842916177015854,-1.0552242658802338,49.33333333333333,2.5730778728499075
1,10,PO8,stored,50.0,2.8397095031376813,47-49 and 51-53,3.3526086229928818,0.8470149135996273,-0.721089428723592,48.0,3.796009430063651
1,10,O1,stored,50.0,0.2576461349641151,47-49 and 51-53,0.33548547330783274,0.7679800034969195,-1.146500878903697,49.0,0.414112493471373
1,10,Oz,stored,50.0,0.4732838228107225,47-49 and 51-53,0.521617002298173,0.9073397161624313,-0.4223007872629292,48.0,0.7396340242553593
1,10,O2,stored,50.0,0.5816953396164547,47-49 and 51-53,0.6371472575644344,0.9129684428683712,-0.39544233774561266,48.0,0.9271721668609986
1,10,Iz,stored,50.0,1.008631219564285,47-49 and 51-53,1.0485195347077845,0.9619574897528104,-0.16844119618842798,48.0,1.5561182420578543
1,10,FC5,stored,60.0,3.3620935165577586,57-59 and 61-63,1.3214305536543995,2.5442831689186627,4.055654449697096,60.0,3.3620935165577586
1,10,FC3,stored,60.0,2.9052058080546126,57-59 and 61-63,1.4554357820411143,1.996107175529469,3.0018385583484317,60.0,2.9052058080546126
1,10,FC1,stored,60.0,2.3392176663486746,57-59 and 61-63,1.2599895710277047,1.8565373239087228,2.6870368472547494,60.0,2.3392176663486746
1,10,FCz,stored,60.0,2.123729192157544,57-59 and 61-63,1.3252123195134713,1.6025576889726125,2.048136722323646,60.0,2.123729192157544
1,10,FC2,stored,60.0,1.7758408842791302,57-59 and 61-63,1.1406233598431657,1.5569038359194276,1.9226178866361727,60.0,1.7758408842791302
1,10,FC4,stored,60.0,1.5279324204771325,57-59 and 61-63,1.054555764857387,1.4488872674113757,1.6103459592956926,60.0,1.5279324204771325
1,10,FC6,stored,60.0,1.1228675294919517,57-59 and 61-63,1.035201586347858,1.0846849003133534,0.3530359447022152,61.33333333333333,1.3352725167004431
1,10,C5,stored,60.0,3.0155684957729623,57-59 and 61-63,1.663477848039225,1.8128095299420273,2.5835217561197235,60.0,3.0155684957729623
1,10,C3,stored,60.0,1.8517211716276847,57-59 and 61-63,1.2611306069240777,1.4683024592861709,1.6681552619915199,60.0,1.8517211716276847
1,10,C1,stored,60.0,1.6999183963096587,57-59 and 61-63,1.2395215818149377,1.371431059571062,1.371739809522923,60.0,1.6999183963096587
1,10,Cz,stored,60.0,1.467835183698457,57-59 and 61-63,1.3605495695545973,1.078854616211434,0.3296292417207222,58.666666666666664,1.635021678343218
1,10,C2,stored,60.0,1.2015471811041845,57-59 and 61-63,1.2687782632400844,0.9470111649263193,-0.23644900788375983,58.33333333333333,1.5353637499555246
1,10,C4,stored,60.0,0.970559755262418,57-59 and 61-63,1.0154156380313424,0.9558251014767808,-0.19621568406449133,58.666666666666664,1.2365720242836433
1,10,C6,stored,60.0,1.2267181163587637,57-59 and 61-63,1.322658820629317,0.9274637549954833,-0.3270305347898772,58.666666666666664,1.5426635658034642
1,10,CP5,stored,60.0,1.8817953356445956,57-59 and 61-63,1.7784667055605028,1.0580998394634145,0.24526648495309586,58.33333333333333,2.15821889657948
1,10,CP3,stored,60.0,1.2954097851622457,57-59 and 61-63,1.1815250428740232,1.096387920827477,0.399642421658278,58.666666666666664,1.5132974916592083
1,10,CP1,stored,60.0,1.1098608247620392,57-59 and 61-63,1.0475886139938837,1.0594433825800622,0.2507775265600259,58.666666666666664,1.4136712093198516
1,10,CPz,stored,60.0,1.1136018681761348,57-59 and 61-63,1.079420809260856,1.0316661107716505,0.13539164624645827,58.666666666666664,1.452978167537733
1,10,CP2,stored,60.0,1.1196377172040748,57-59 and 61-63,1.0832868416783685,1.0335560944037563,0.1433405215722767,58.666666666666664,1.4042767267049168
1,10,CP4,stored,60.0,1.1328919705808,57-59 and 61-63,1.0488086565653296,1.0801703089396963,0.3349223548834225,58.666666666666664,1.3608753957076456
1,10,CP6,stored,60.0,1.1632342693821127,57-59 and 61-63,1.0390469899808896,1.119520368759749,0.49031999620710964,58.666666666666664,1.298610910593082
1,10,Fp1,stored,60.0,7.875711044480072,57-59 and 61-63,2.530024341337444,3.1128993171333454,4.931650741934261,60.0,7.875711044480072
1,10,Fpz,stored,60.0,5.917051317780796,57-59 and 61-63,1.2727209336403336,4.64913490568305,6.673721484510311,60.0,5.917051317780796
1,10,Fp2,stored,60.0,5.312351698172816,57-59 and 61-63,1.3637371650215682,3.8954366240277674,5.90556143081359,60.0,5.312351698172816
1,10,AF7,stored,60.0,6.698466669806468,57-59 and 61-63,1.9590254982187898,3.419285086333452,5.339353120454656,60.0,6.698466669806468
1,10,AF3,stored,60.0,6.043996142524032,57-59 and 61-63,1.6680439368248414,3.6234034422551917,5.591166925745419,60.0,6.043996142524032
1,10,AFz,stored,60.0,4.234213569241998,57-59 and 61-63,0.8787161017983685,4.81863660012183,6.829241750016033,60.0,4.234213569241998
1,10,AF4,stored,60.0,3.791070476031154,57-59 and 61-63,0.8314323067528022,4.559686273002017,6.589349622716181,60.0,3.791070476031154
1,10,AF8,stored,60.0,4.435624020017974,57-59 and 61-63,1.2735366130674626,3.482918335056149,5.419432915554875,60.0,4.435624020017974
1,10,F7,stored,60.0,5.640318984424695,57-59 and 61-63,1.3686736303198659,4.121010925816204,6.15003765947883,60.0,5.640318984424695
1,10,F5,stored,60.0,5.380024557343544,57-59 and 61-63,1.6226311475342832,3.3156177024697935,5.205644497192404,60.0,5.380024557343544
1,10,F3,stored,60.0,4.0621170852974835,57-59 and 61-63,0.8680167990801927,4.679767822007555,6.702243068941597,60.0,4.0621170852974835
1,10,F1,stored,60.0,3.6510347665198934,57-59 and 61-63,1.072732718794616,3.4034897067579006,5.319244414971019,60.0,3.6510347665198934
1,10,Fz,stored,60.0,3.891909576136234,57-59 and 61-63,1.0598266187426155,3.6722134614373227,5.649279182889696,60.0,3.891909576136234
1,10,F2,stored,60.0,4.718268337577647,57-59 and 61-63,0.8518866453814973,5.538610521901869,7.434008263967292,60.0,4.718268337577647
1,10,F4,stored,60.0,7.308720473994645,57-59 and 61-63,0.8437797540730869,8.661881775088876,9.37612251804708,60.0,7.308720473994645
1,10,F6,stored,60.0,2.335461126142928,57-59 and 61-63,0.8851332058768637,2.63854198513464,4.21364009169661,60.0,2.335461126142928
1,10,F8,stored,60.0,2.410715006644626,57-59 and 61-63,1.0175427601080362,2.369153514874079,3.74593202766925,60.0,2.410715006644626
1,10,FT7,stored,60.0,4.975545608209422,57-59 and 61-63,1.37669436590431,3.6141250603151356,5.58003176466489,60.0,4.975545608209422
1,10,FT8,stored,60.0,1.6745722321825898,57-59 and 61-63,0.978130872164651,1.7120124513365786,2.335069189434148,60.0,1.6745722321825898
1,10,T7,stored,60.0,4.577634425891163,57-59 and 61-63,1.7239204076350543,2.655362977094141,4.241238957279424,60.0,4.577634425891163
1,10,T8,stored,60.0,3.7963000880530213,57-59 and 61-63,3.8456779594504367,0.9871601647568868,-0.056123782048022104,58.666666666666664,4.40903820672049
1,10,T9,stored,60.0,4.772287512412223,57-59 and 61-63,1.3794319293834598,3.459603486592635,5.390263261185645,60.0,4.772287512412223
1,10,T10,stored,60.0,2.4874983366397676,57-59 and 61-63,1.5908355452978842,1.5636426681514608,1.9413751280261329,60.0,2.4874983366397676
1,10,TP7,stored,60.0,3.48418788058882,57-59 and 61-63,1.2017703819983006,2.899212638936335,4.622800692805018,60.0,3.48418788058882
1,10,TP8,stored,60.0,9.446473540036687,57-59 and 61-63,1.5928170574239642,5.930670754690627,7.73103814542514,60.0,9.446473540036687
1,10,P7,stored,60.0,3.9745805531764566,57-59 and 61-63,1.232173668975397,3.2256658726374856,5.086193794245939,60.0,3.9745805531764566
1,10,P5,stored,60.0,4.570430841185655,57-59 and 61-63,1.0813617124228658,4.226551383019922,6.2598615314755515,60.0,4.570430841185655
1,10,P3,stored,60.0,5.166202307907471,57-59 and 61-63,1.0403902925684343,4.9656387077137705,6.959751177650032,60.0,5.166202307907471
1,10,P1,stored,60.0,6.034618665396774,57-59 and 61-63,1.0759589841189063,5.608595452491595,7.488541155155307,60.0,6.034618665396774
1,10,Pz,stored,60.0,6.61981361515869,57-59 and 61-63,1.0461538246963271,6.327763144277812,8.012502146333762,60.0,6.61981361515869
1,10,P2,stored,60.0,7.6363170772448985,57-59 and 61-63,1.0782505057124687,7.082136328050315,8.501642824828275,60.0,7.6363170772448985
1,10,P4,stored,60.0,8.506759097813958,57-59 and 61-63,1.0830622238515617,7.854358605143121,8.951107258979189,60.0,8.506759097813958
1,10,P6,stored,60.0,9.534610714296324,57-59 and 61-63,1.1069626571734736,8.613308364567661,9.351699956467815,60.0,9.534610714296324
1,10,P8,stored,60.0,11.119816621931134,57-59 and 61-63,1.3044170954370395,8.524740024359682,9.306811433586553,60.0,11.119816621931134
1,10,PO7,stored,60.0,5.781543347849838,57-59 and 61-63,1.1510890321247231,5.022672605244139,7.00934870301726,60.0,5.781543347849838
